epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727527136381,2024-09-28T15.38.56.381,0.000,13.598,22.378,-31.646
1727527136391,2024-09-28T15.38.56.391,0.010,12.866,20.671,-29.390
1727527136401,2024-09-28T15.38.56.401,0.020,13.354,14.939,-21.220
1727527136411,2024-09-28T15.38.56.411,0.030,13.293,7.195,-12.866
1727527136421,2024-09-28T15.38.56.421,0.040,13.049,0.732,-6.951
1727527136431,2024-09-28T15.38.56.431,0.050,13.049,-4.756,-0.549
1727527136441,2024-09-28T15.38.56.441,0.060,12.988,-6.768,5.000
1727527136451,2024-09-28T15.38.56.451,0.070,11.585,-5.793,9.451
1727527136461,2024-09-28T15.38.56.461,0.080,9.695,-5.366,14.573
1727527136471,2024-09-28T15.38.56.471,0.090,8.415,-6.524,19.939
1727527136481,2024-09-28T15.38.56.481,0.100,8.232,-8.720,25.183
1727527136491,2024-09-28T15.38.56.491,0.110,9.268,-10.915,31.098
1727527136501,2024-09-28T15.38.56.501,0.120,11.159,-11.890,37.439
1727527136511,2024-09-28T15.38.56.511,0.130,13.415,-12.256,44.573
1727527136521,2024-09-28T15.38.56.521,0.140,15.305,-13.659,51.829
1727527136531,2024-09-28T15.38.56.531,0.150,16.829,-15.366,56.646
1727527136541,2024-09-28T15.38.56.541,0.160,17.500,-15.488,59.939
1727527136551,2024-09-28T15.38.56.551,0.170,15.915,-12.744,63.232
1727527136561,2024-09-28T15.38.56.561,0.180,12.439,-10.000,65.915
1727527136571,2024-09-28T15.38.56.571,0.190,8.415,-9.756,67.317
1727527136581,2024-09-28T15.38.56.581,0.200,4.146,-12.256,68.598
1727527136591,2024-09-28T15.38.56.591,0.210,0.305,-16.098,69.878
1727527136601,2024-09-28T15.38.56.601,0.220,-1.890,-19.634,71.463
1727527136611,2024-09-28T15.38.56.611,0.230,-1.890,-22.439,74.024
1727527136621,2024-09-28T15.38.56.621,0.240,-0.671,-24.817,78.963
1727527136631,2024-09-28T15.38.56.631,0.250,1.037,-25.732,85.732
1727527136641,2024-09-28T15.38.56.641,0.260,3.110,-25.061,94.573
1727527136651,2024-09-28T15.38.56.651,0.270,5.610,-22.134,104.634
1727527136661,2024-09-28T15.38.56.661,0.280,7.805,-15.549,113.963
1727527136671,2024-09-28T15.38.56.671,0.290,9.512,-5.976,122.866
1727527136681,2024-09-28T15.38.56.681,0.300,11.768,2.439,132.378
1727527136691,2024-09-28T15.38.56.691,0.310,15.122,5.183,141.341
1727527136701,2024-09-28T15.38.56.701,0.320,18.841,3.049,149.634
1727527136711,2024-09-28T15.38.56.711,0.330,22.866,-1.585,157.988
1727527136721,2024-09-28T15.38.56.721,0.340,27.378,-6.463,165.305
1727527136731,2024-09-28T15.38.56.731,0.350,32.134,-9.878,169.817
1727527136741,2024-09-28T15.38.56.741,0.360,36.159,-11.463,173.110
1727527136751,2024-09-28T15.38.56.751,0.370,39.207,-11.341,176.280
1727527136761,2024-09-28T15.38.56.761,0.380,41.585,-8.963,177.866
1727527136771,2024-09-28T15.38.56.771,0.390,43.232,-6.220,179.817
1727527136781,2024-09-28T15.38.56.781,0.400,43.659,-6.341,183.171
1727527136791,2024-09-28T15.38.56.791,0.410,43.110,-9.512,184.695
1727527136801,2024-09-28T15.38.56.801,0.420,42.439,-14.695,184.146
1727527136811,2024-09-28T15.38.56.811,0.430,43.110,-20.793,181.768
1727527136821,2024-09-28T15.38.56.821,0.440,45.061,-26.098,178.841
1727527136831,2024-09-28T15.38.56.831,0.450,47.073,-27.683,177.134
1727527136841,2024-09-28T15.38.56.841,0.460,49.695,-24.512,177.195
1727527136851,2024-09-28T15.38.56.851,0.470,53.598,-18.232,178.232
1727527136861,2024-09-28T15.38.56.861,0.480,57.195,-12.256,180.732
1727527136871,2024-09-28T15.38.56.871,0.490,61.159,-8.171,184.207
1727527136881,2024-09-28T15.38.56.881,0.500,65.671,-6.585,188.110
1727527136891,2024-09-28T15.38.56.891,0.510,70.122,-6.159,191.402
1727527136901,2024-09-28T15.38.56.901,0.520,75.427,-4.756,193.902
1727527136911,2024-09-28T15.38.56.911,0.530,80.671,-1.951,195.488
1727527136921,2024-09-28T15.38.56.921,0.540,84.451,1.341,193.780
1727527136931,2024-09-28T15.38.56.931,0.550,85.366,4.268,188.537
1727527136941,2024-09-28T15.38.56.941,0.560,83.720,4.939,182.378
1727527136951,2024-09-28T15.38.56.951,0.570,78.841,2.256,173.841
1727527136961,2024-09-28T15.38.56.961,0.580,71.463,-2.378,162.622
1727527136971,2024-09-28T15.38.56.971,0.590,62.561,-6.707,152.683
1727527136981,2024-09-28T15.38.56.981,0.600,55.000,-7.805,144.756
1727527136991,2024-09-28T15.38.56.991,0.610,51.341,-6.829,138.780
1727527137001,2024-09-28T15.38.57.001,0.620,51.890,-5.610,132.866
1727527137011,2024-09-28T15.38.57.011,0.630,55.671,-5.000,126.768
1727527137021,2024-09-28T15.38.57.021,0.640,59.024,-3.598,120.488
1727527137031,2024-09-28T15.38.57.031,0.650,60.122,-4.329,110.854
1727527137041,2024-09-28T15.38.57.041,0.660,57.927,-6.463,93.902
1727527137051,2024-09-28T15.38.57.051,0.670,50.976,-10.000,76.768
1727527137061,2024-09-28T15.38.57.061,0.680,41.098,-15.244,66.463
1727527137071,2024-09-28T15.38.57.071,0.690,31.463,-18.659,58.537
1727527137081,2024-09-28T15.38.57.081,0.700,24.512,-17.073,48.902
1727527137091,2024-09-28T15.38.57.091,0.710,20.305,-12.012,39.390
1727527137101,2024-09-28T15.38.57.101,0.720,19.512,-7.073,30.976
1727527137111,2024-09-28T15.38.57.111,0.730,21.280,-2.561,22.012
1727527137121,2024-09-28T15.38.57.121,0.740,22.378,0.732,13.171
1727527137131,2024-09-28T15.38.57.131,0.750,21.585,1.890,3.537
1727527137141,2024-09-28T15.38.57.141,0.760,17.561,1.220,-11.585
1727527137151,2024-09-28T15.38.57.151,0.770,10.793,-1.159,-26.280
1727527137161,2024-09-28T15.38.57.161,0.780,2.866,-5.122,-34.146
1727527137171,2024-09-28T15.38.57.171,0.790,-4.878,-4.939,-39.634
1727527137181,2024-09-28T15.38.57.181,0.800,-9.451,0.122,-46.220
1727527137191,2024-09-28T15.38.57.191,0.810,-10.915,4.573,-53.902
1727527137201,2024-09-28T15.38.57.201,0.820,-11.646,5.488,-61.524
1727527137211,2024-09-28T15.38.57.211,0.830,-12.622,3.963,-68.293
1727527137221,2024-09-28T15.38.57.221,0.840,-14.390,2.073,-75.793
1727527137231,2024-09-28T15.38.57.231,0.850,-17.256,-0.671,-82.744
1727527137241,2024-09-28T15.38.57.241,0.860,-21.037,-3.598,-90.427
1727527137251,2024-09-28T15.38.57.251,0.870,-25.610,-5.122,-99.085
1727527137261,2024-09-28T15.38.57.261,0.880,-30.427,-4.634,-106.220
1727527137271,2024-09-28T15.38.57.271,0.890,-32.988,-3.476,-111.524
1727527137281,2024-09-28T15.38.57.281,0.900,-33.841,-2.622,-117.378
1727527137291,2024-09-28T15.38.57.291,0.910,-36.280,-1.707,-122.744
1727527137301,2024-09-28T15.38.57.301,0.920,-39.695,-2.439,-127.073
1727527137311,2024-09-28T15.38.57.311,0.930,-44.268,-3.537,-130.793
