epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.39.27.430;0.000;0.658;0.013;0.934;0.183;-7.500;104.573
1,72753E+12;2024-09-28T15.39.27.440;0.010;0.669;0.032;0.927;0.793;-7.012;106.463
1,72753E+12;2024-09-28T15.39.27.450;0.020;0.640;0.045;0.904;3.171;-6.098;114.329
1,72753E+12;2024-09-28T15.39.27.460;0.030;0.625;0.059;0.892;6.646;-7.195;124.451
1,72753E+12;2024-09-28T15.39.27.470;0.040;0.620;0.080;0.882;10.427;-9.573;132.500
1,72753E+12;2024-09-28T15.39.27.480;0.050;0.604;0.090;0.862;13.963;-12.683;140.671
1,72753E+12;2024-09-28T15.39.27.490;0.060;0.589;0.096;0.842;17.195;-15.488;148.780
1,72753E+12;2024-09-28T15.39.27.500;0.070;0.582;0.106;0.831;20.549;-15.671;155.976
1,72753E+12;2024-09-28T15.39.27.510;0.080;0.579;0.116;0.822;23.537;-11.524;163.232
1,72753E+12;2024-09-28T15.39.27.520;0.090;0.583;0.132;0.813;25.610;-3.415;170.488
1,72753E+12;2024-09-28T15.39.27.530;0.100;0.586;0.142;0.815;27.378;6.159;176.220
1,72753E+12;2024-09-28T15.39.27.540;0.110;0.555;0.146;0.823;29.756;13.293;181.890
1,72753E+12;2024-09-28T15.39.27.550;0.120;0.509;0.150;0.833;32.744;15.183;187.988
1,72753E+12;2024-09-28T15.39.27.560;0.130;0.481;0.167;0.840;35.915;12.988;192.561
1,72753E+12;2024-09-28T15.39.27.570;0.140;0.457;0.180;0.837;38.659;8.780;196.707
1,72753E+12;2024-09-28T15.39.27.580;0.150;0.436;0.191;0.831;40.915;4.817;201.402
1,72753E+12;2024-09-28T15.39.27.590;0.160;0.419;0.199;0.829;43.049;2.683;206.037
1,72753E+12;2024-09-28T15.39.27.600;0.170;0.407;0.205;0.827;44.939;3.415;210.488
1,72753E+12;2024-09-28T15.39.27.610;0.180;0.398;0.207;0.841;47.622;6.098;214.085
1,72753E+12;2024-09-28T15.39.27.620;0.190;0.351;0.199;0.879;50.671;9.878;215.366
1,72753E+12;2024-09-28T15.39.27.630;0.200;0.260;0.181;0.901;52.378;12.134;215.427
1,72753E+12;2024-09-28T15.39.27.640;0.210;0.202;0.165;0.908;52.317;11.829;213.415
1,72753E+12;2024-09-28T15.39.27.650;0.220;0.154;0.161;0.906;51.098;10.305;208.110
1,72753E+12;2024-09-28T15.39.27.660;0.230;0.113;0.158;0.898;49.939;7.683;202.683
1,72753E+12;2024-09-28T15.39.27.670;0.240;0.090;0.144;0.886;49.512;5.305;197.744
1,72753E+12;2024-09-28T15.39.27.680;0.250;0.078;0.134;0.886;50.366;4.451;193.354
1,72753E+12;2024-09-28T15.39.27.690;0.260;0.099;0.140;0.904;53.171;5.610;191.341
1,72753E+12;2024-09-28T15.39.27.700;0.270;0.123;0.159;0.937;57.805;9.512;190.671
1,72753E+12;2024-09-28T15.39.27.710;0.280;0.131;0.172;0.960;62.683;14.451;190.366
1,72753E+12;2024-09-28T15.39.27.720;0.290;0.131;0.186;0.970;66.890;18.171;190.915
