epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.39.58.659;0.000;0.421;0.167;0.915;-47.012;34.085;-176.585
1,72753E+12;2024-09-28T15.39.58.669;0.010;0.388;0.163;0.925;-47.500;38.415;-176.463
1,72753E+12;2024-09-28T15.39.58.679;0.020;0.316;0.145;0.930;-49.024;57.012;-175.122
1,72753E+12;2024-09-28T15.39.58.689;0.030;0.255;0.126;0.939;-47.256;70.122;-173.354
1,72753E+12;2024-09-28T15.39.58.699;0.040;0.246;0.124;0.948;-42.195;60.732;-171.646
1,72753E+12;2024-09-28T15.39.58.709;0.050;0.308;0.126;0.939;-36.220;36.463;-168.049
1,72753E+12;2024-09-28T15.39.58.719;0.060;0.388;0.126;0.938;-30.183;11.585;-164.634
1,72753E+12;2024-09-28T15.39.58.729;0.070;0.424;0.118;0.950;-24.817;-2.805;-161.280
1,72753E+12;2024-09-28T15.39.58.739;0.080;0.394;0.105;0.966;-21.524;-3.720;-154.451
1,72753E+12;2024-09-28T15.39.58.749;0.090;0.294;0.085;0.971;-19.390;3.659;-143.354
1,72753E+12;2024-09-28T15.39.58.759;0.100;0.206;0.064;0.978;-17.622;15.244;-131.951
1,72753E+12;2024-09-28T15.39.58.769;0.110;0.241;0.055;0.978;-15.854;27.134;-119.329
1,72753E+12;2024-09-28T15.39.58.779;0.120;0.361;0.062;0.968;-14.329;34.146;-107.195
1,72753E+12;2024-09-28T15.39.58.789;0.130;0.480;0.061;0.940;-14.512;32.500;-98.171
1,72753E+12;2024-09-28T15.39.58.799;0.140;0.574;0.052;0.923;-15.061;24.817;-88.232
1,72753E+12;2024-09-28T15.39.58.809;0.150;0.618;0.042;0.927;-14.756;15.671;-76.585
1,72753E+12;2024-09-28T15.39.58.819;0.160;0.656;0.044;0.942;-13.476;9.329;-64.817
1,72753E+12;2024-09-28T15.39.58.829;0.170;0.709;0.045;0.945;-11.524;8.780;-52.561
1,72753E+12;2024-09-28T15.39.58.839;0.180;0.733;0.041;0.940;-8.476;12.988;-38.720
1,72753E+12;2024-09-28T15.39.58.849;0.190;0.725;0.031;0.934;-3.659;16.646;-24.695
1,72753E+12;2024-09-28T15.39.58.859;0.200;0.737;0.025;0.927;3.293;16.768;-12.073
1,72753E+12;2024-09-28T15.39.58.869;0.210;0.777;0.015;0.919;10.061;13.902;0.915
1,72753E+12;2024-09-28T15.39.58.879;0.220;0.815;-0.000;0.897;15.244;9.634;14.024
1,72753E+12;2024-09-28T15.39.58.889;0.230;0.843;-0.017;0.869;19.573;4.085;24.817
1,72753E+12;2024-09-28T15.39.58.899;0.240;0.866;-0.041;0.843;22.805;-2.317;32.988
1,72753E+12;2024-09-28T15.39.58.909;0.250;0.879;-0.062;0.829;24.268;-7.500;40.915
1,72753E+12;2024-09-28T15.39.58.919;0.260;0.855;-0.096;0.819;23.963;-10.061;48.110
1,72753E+12;2024-09-28T15.39.58.929;0.270;0.838;-0.118;0.811;22.073;-11.768;54.634
1,72753E+12;2024-09-28T15.39.58.939;0.280;0.861;-0.117;0.815;19.390;-14.512;60.549
1,72753E+12;2024-09-28T15.39.58.949;0.290;0.842;-0.115;0.841;16.890;-17.500;65.122
1,72753E+12;2024-09-28T15.39.58.959;0.300;0.790;-0.114;0.871;14.756;-21.402;69.817
1,72753E+12;2024-09-28T15.39.58.969;0.310;0.771;-0.105;0.903;12.805;-25.183;75.366
1,72753E+12;2024-09-28T15.39.58.979;0.320;0.735;-0.092;0.932;11.402;-28.049;81.463
1,72753E+12;2024-09-28T15.39.58.989;0.330;0.681;-0.087;0.964;11.220;-30.061;88.232
1,72753E+12;2024-09-28T15.39.58.999;0.340;0.638;-0.079;0.989;12.439;-31.890;96.707
1,72753E+12;2024-09-28T15.39.59.009;0.350;0.602;-0.072;1.003;14.878;-30.793;106.585
1,72753E+12;2024-09-28T15.39.59.019;0.360;0.566;-0.063;1.010;17.378;-24.573;116.463
1,72753E+12;2024-09-28T15.39.59.029;0.370;0.561;-0.054;1.007;19.390;-14.695;125.732
1,72753E+12;2024-09-28T15.39.59.039;0.380;0.569;-0.042;0.999;20.427;-6.829;134.878
1,72753E+12;2024-09-28T15.39.59.049;0.390;0.553;-0.033;0.994;21.220;-3.293;142.927
1,72753E+12;2024-09-28T15.39.59.059;0.400;0.554;-0.014;0.990;22.073;-2.439;149.634
1,72753E+12;2024-09-28T15.39.59.069;0.410;0.584;0.017;0.988;22.317;-1.524;155.366
1,72753E+12;2024-09-28T15.39.59.079;0.420;0.587;0.050;0.984;21.280;0.549;159.573
1,72753E+12;2024-09-28T15.39.59.089;0.430;0.552;0.072;0.980;19.390;4.390;161.890
1,72753E+12;2024-09-28T15.39.59.099;0.440;0.500;0.094;0.978;18.049;6.646;164.085
1,72753E+12;2024-09-28T15.39.59.109;0.450;0.457;0.118;0.983;17.866;4.451;167.134
1,72753E+12;2024-09-28T15.39.59.119;0.460;0.409;0.132;0.994;18.232;0.061;169.756
1,72753E+12;2024-09-28T15.39.59.129;0.470;0.376;0.137;0.994;19.268;-3.293;172.805
1,72753E+12;2024-09-28T15.39.59.139;0.480;0.376;0.144;0.990;20.915;-5.610;176.585
1,72753E+12;2024-09-28T15.39.59.149;0.490;0.366;0.147;0.991;23.110;-7.256;179.634
1,72753E+12;2024-09-28T15.39.59.159;0.500;0.330;0.144;0.989;24.695;-7.988;182.012
1,72753E+12;2024-09-28T15.39.59.169;0.510;0.311;0.141;0.976;26.098;-6.585;182.500
1,72753E+12;2024-09-28T15.39.59.179;0.520;0.322;0.141;0.956;27.317;-3.232;182.073
1,72753E+12;2024-09-28T15.39.59.189;0.530;0.325;0.138;0.944;27.683;1.280;183.171
1,72753E+12;2024-09-28T15.39.59.199;0.540;0.292;0.131;0.935;28.049;4.878;184.329
1,72753E+12;2024-09-28T15.39.59.209;0.550;0.272;0.124;0.926;29.329;5.915;184.756
1,72753E+12;2024-09-28T15.39.59.219;0.560;0.293;0.131;0.929;31.341;4.085;186.159
1,72753E+12;2024-09-28T15.39.59.229;0.570;0.290;0.139;0.917;32.927;0.793;187.927
1,72753E+12;2024-09-28T15.39.59.239;0.580;0.271;0.131;0.905;33.902;-2.012;189.024
1,72753E+12;2024-09-28T15.39.59.249;0.590;0.273;0.132;0.900;34.207;-4.939;188.659
1,72753E+12;2024-09-28T15.39.59.259;0.600;0.265;0.140;0.906;34.634;-7.317;185.488
1,72753E+12;2024-09-28T15.39.59.269;0.610;0.246;0.141;0.907;34.390;-6.098;181.524
1,72753E+12;2024-09-28T15.39.59.279;0.620;0.223;0.140;0.900;33.841;-2.195;177.683
1,72753E+12;2024-09-28T15.39.59.289;0.630;0.203;0.136;0.902;33.902;0.671;174.390
1,72753E+12;2024-09-28T15.39.59.299;0.640;0.180;0.123;0.913;35.061;-0.610;172.256
1,72753E+12;2024-09-28T15.39.59.309;0.650;0.168;0.113;0.917;37.683;-5.183;170.305
1,72753E+12;2024-09-28T15.39.59.319;0.660;0.164;0.104;0.909;41.951;-9.939;168.537
1,72753E+12;2024-09-28T15.39.59.329;0.670;0.171;0.095;0.892;47.439;-12.378;167.012
1,72753E+12;2024-09-28T15.39.59.339;0.680;0.152;0.085;0.883;51.524;-12.988;164.695
1,72753E+12;2024-09-28T15.39.59.349;0.690;0.112;0.071;0.880;52.988;-10.732;159.878
1,72753E+12;2024-09-28T15.39.59.359;0.700;0.070;0.059;0.882;52.744;-4.817;154.817
1,72753E+12;2024-09-28T15.39.59.369;0.710;0.053;0.049;0.905;51.159;2.012;150.122
1,72753E+12;2024-09-28T15.39.59.379;0.720;0.036;0.055;0.945;47.561;5.427;145.488
1,72753E+12;2024-09-28T15.39.59.389;0.730;0.011;0.062;0.956;44.329;5.244;141.220
1,72753E+12;2024-09-28T15.39.59.399;0.740;0.003;0.073;0.960;43.963;3.354;136.585
1,72753E+12;2024-09-28T15.39.59.409;0.750;-0.000;0.080;0.972;45.793;0.488;131.341
1,72753E+12;2024-09-28T15.39.59.419;0.760;-0.005;0.080;0.968;48.049;-1.890;125.183
1,72753E+12;2024-09-28T15.39.59.429;0.770;-0.037;0.079;0.952;48.415;-5.061;117.683
1,72753E+12;2024-09-28T15.39.59.439;0.780;-0.063;0.078;0.969;46.585;-7.378;108.476
1,72753E+12;2024-09-28T15.39.59.449;0.790;-0.080;0.074;1.010;43.415;-6.402;98.841
1,72753E+12;2024-09-28T15.39.59.459;0.800;-0.093;0.061;1.055;38.049;-3.598;88.659
1,72753E+12;2024-09-28T15.39.59.469;0.810;-0.117;0.051;1.092;30.854;-1.341;76.890
1,72753E+12;2024-09-28T15.39.59.479;0.820;-0.161;0.032;1.112;23.293;0.061;64.695
1,72753E+12;2024-09-28T15.39.59.489;0.830;-0.197;0.017;1.120;17.378;0.000;52.500
1,72753E+12;2024-09-28T15.39.59.499;0.840;-0.216;-0.006;1.127;13.720;-2.744;41.463
1,72753E+12;2024-09-28T15.39.59.509;0.850;-0.231;-0.027;1.124;11.829;-7.317;29.451
1,72753E+12;2024-09-28T15.39.59.519;0.860;-0.250;-0.035;1.110;10.793;-13.110;16.524
1,72753E+12;2024-09-28T15.39.59.529;0.870;-0.257;-0.036;1.100;9.451;-18.293;2.805
1,72753E+12;2024-09-28T15.39.59.539;0.880;-0.270;-0.041;1.104;7.012;-20.488;-11.524
1,72753E+12;2024-09-28T15.39.59.549;0.890;-0.305;-0.062;1.118;2.561;-19.329;-25.305
1,72753E+12;2024-09-28T15.39.59.559;0.900;-0.337;-0.086;1.138;-3.659;-13.780;-39.695
1,72753E+12;2024-09-28T15.39.59.569;0.910;-0.354;-0.097;1.153;-11.402;-6.402;-53.293
1,72753E+12;2024-09-28T15.39.59.579;0.920;-0.355;-0.094;1.159;-18.841;-2.073;-65.793
1,72753E+12;2024-09-28T15.39.59.589;0.930;-0.360;-0.091;1.157;-25.061;-1.829;-77.012
1,72753E+12;2024-09-28T15.39.59.599;0.940;-0.338;-0.074;1.147;-28.841;-2.988;-86.463
1,72753E+12;2024-09-28T15.39.59.609;0.950;-0.289;-0.045;1.128;-30.610;-4.573;-95.183
1,72753E+12;2024-09-28T15.39.59.619;0.960;-0.247;-0.030;1.108;-30.427;-8.232;-103.841
1,72753E+12;2024-09-28T15.39.59.629;0.970;-0.234;-0.018;1.089;-30.488;-12.622;-112.927
1,72753E+12;2024-09-28T15.39.59.639;0.980;-0.246;-0.008;1.079;-32.439;-13.415;-121.890
1,72753E+12;2024-09-28T15.39.59.649;0.990;-0.236;-0.007;1.081;-34.878;-10.183;-129.024
1,72753E+12;2024-09-28T15.39.59.659;1.000;-0.199;-0.002;1.099;-37.134;-6.768;-135.244
1,72753E+12;2024-09-28T15.39.59.669;1.010;-0.183;0.014;1.116;-39.817;-4.512;-141.829
1,72753E+12;2024-09-28T15.39.59.679;1.020;-0.184;0.027;1.103;-42.927;-1.159;-147.988
1,72753E+12;2024-09-28T15.39.59.689;1.030;-0.148;0.041;1.077;-45.305;2.317;-153.659
1,72753E+12;2024-09-28T15.39.59.699;1.040;-0.101;0.052;1.058;-45.915;3.232;-159.451
1,72753E+12;2024-09-28T15.39.59.709;1.050;-0.080;0.059;1.047;-45.610;0.793;-165.488
1,72753E+12;2024-09-28T15.39.59.719;1.060;-0.069;0.071;1.029;-45.793;-3.476;-170.549
1,72753E+12;2024-09-28T15.39.59.729;1.070;-0.059;0.084;1.020;-46.220;-7.439;-174.390
1,72753E+12;2024-09-28T15.39.59.739;1.080;-0.041;0.091;1.033;-47.439;-7.866;-177.927
1,72753E+12;2024-09-28T15.39.59.749;1.090;-0.027;0.108;1.043;-49.085;-4.512;-181.098
1,72753E+12;2024-09-28T15.39.59.759;1.100;-0.028;0.110;1.036;-50.305;-1.524;-182.256
1,72753E+12;2024-09-28T15.39.59.769;1.110;-0.033;0.116;1.029;-51.037;-1.220;-183.110
1,72753E+12;2024-09-28T15.39.59.779;1.120;-0.009;0.132;1.024;-51.037;-0.854;-185.061
