epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.41.33.610;0.000;-0.109;0.233;1.090;-81.159;-21.037;-173.720
1,72753E+12;2024-09-28T15.41.33.620;0.010;-0.114;0.241;1.083;-82.012;-21.341;-175.305
1,72753E+12;2024-09-28T15.41.33.630;0.020;-0.089;0.238;1.066;-84.695;-21.951;-182.256
1,72753E+12;2024-09-28T15.41.33.640;0.030;-0.067;0.233;1.050;-86.463;-22.073;-190.854
1,72753E+12;2024-09-28T15.41.33.650;0.040;-0.066;0.234;1.039;-86.220;-22.378;-197.683
1,72753E+12;2024-09-28T15.41.33.660;0.050;-0.052;0.240;1.024;-84.390;-24.024;-204.634
1,72753E+12;2024-09-28T15.41.33.670;0.060;-0.016;0.250;1.019;-82.073;-25.732;-212.805
1,72753E+12;2024-09-28T15.41.33.680;0.070;0.025;0.270;1.031;-78.963;-26.768;-219.512
1,72753E+12;2024-09-28T15.41.33.690;0.080;0.095;0.307;1.035;-75.793;-27.500;-224.207
1,72753E+12;2024-09-28T15.41.33.700;0.090;0.163;0.347;1.010;-75.366;-25.915;-226.707
1,72753E+12;2024-09-28T15.41.33.710;0.100;0.223;0.372;0.978;-79.024;-22.134;-228.476
1,72753E+12;2024-09-28T15.41.33.720;0.110;0.262;0.384;0.957;-84.451;-17.012;-229.085
1,72753E+12;2024-09-28T15.41.33.730;0.120;0.290;0.383;0.950;-88.171;-11.890;-226.280
1,72753E+12;2024-09-28T15.41.33.740;0.130;0.310;0.368;0.948;-89.695;-6.951;-222.317
1,72753E+12;2024-09-28T15.41.33.750;0.140;0.321;0.346;0.954;-89.573;-4.024;-221.402
1,72753E+12;2024-09-28T15.41.33.760;0.150;0.299;0.331;0.948;-88.902;-3.049;-221.463
1,72753E+12;2024-09-28T15.41.33.770;0.160;0.307;0.316;0.939;-87.561;-3.415;-222.134
1,72753E+12;2024-09-28T15.41.33.780;0.170;0.325;0.317;0.923;-85.854;-3.476;-223.659
1,72753E+12;2024-09-28T15.41.33.790;0.180;0.355;0.315;0.904;-84.329;-2.683;-224.695
1,72753E+12;2024-09-28T15.41.33.800;0.190;0.413;0.323;0.887;-81.890;-1.829;-225.000
1,72753E+12;2024-09-28T15.41.33.810;0.200;0.434;0.314;0.871;-78.780;-2.561;-225.183
1,72753E+12;2024-09-28T15.41.33.820;0.210;0.424;0.303;0.854;-75.915;-4.878;-222.500
1,72753E+12;2024-09-28T15.41.33.830;0.220;0.469;0.312;0.838;-72.317;-7.622;-218.293
1,72753E+12;2024-09-28T15.41.33.840;0.230;0.502;0.312;0.823;-70.122;-9.878;-213.476
1,72753E+12;2024-09-28T15.41.33.850;0.240;0.525;0.312;0.796;-68.354;-12.622;-207.866
1,72753E+12;2024-09-28T15.41.33.860;0.250;0.553;0.312;0.793;-66.098;-12.927;-202.073
1,72753E+12;2024-09-28T15.41.33.870;0.260;0.579;0.312;0.814;-63.963;-9.390;-196.402
1,72753E+12;2024-09-28T15.41.33.880;0.270;0.636;0.320;0.820;-60.305;-3.049;-192.134
1,72753E+12;2024-09-28T15.41.33.890;0.280;0.688;0.314;0.820;-55.854;5.488;-188.476
1,72753E+12;2024-09-28T15.41.33.900;0.290;0.684;0.307;0.817;-52.134;12.378;-182.439
1,72753E+12;2024-09-28T15.41.33.910;0.300;0.653;0.311;0.813;-48.049;14.756;-173.902
1,72753E+12;2024-09-28T15.41.33.920;0.310;0.634;0.315;0.846;-43.049;14.512;-165.061
1,72753E+12;2024-09-28T15.41.33.930;0.320;0.632;0.303;0.902;-38.415;11.463;-156.707
1,72753E+12;2024-09-28T15.41.33.940;0.330;0.648;0.296;0.909;-36.707;5.915;-149.634
1,72753E+12;2024-09-28T15.41.33.950;0.340;0.695;0.286;0.856;-36.951;1.220;-140.732
1,72753E+12;2024-09-28T15.41.33.960;0.350;0.770;0.245;0.802;-37.988;0.183;-128.963
1,72753E+12;2024-09-28T15.41.33.970;0.360;0.854;0.177;0.766;-37.744;4.085;-116.280
1,72753E+12;2024-09-28T15.41.33.980;0.370;0.969;0.119;0.735;-33.171;14.146;-104.390
1,72753E+12;2024-09-28T15.41.33.990;0.380;1.060;0.065;0.724;-25.427;27.561;-90.976
1,72753E+12;2024-09-28T15.41.34.000;0.390;1.096;0.031;0.726;-14.329;36.768;-75.976
1,72753E+12;2024-09-28T15.41.34.010;0.400;1.083;0.014;0.735;-1.829;38.049;-60.976
1,72753E+12;2024-09-28T15.41.34.020;0.410;1.051;-0.004;0.750;8.171;32.134;-46.341
1,72753E+12;2024-09-28T15.41.34.030;0.420;1.040;-0.011;0.746;15.183;22.378;-34.573
1,72753E+12;2024-09-28T15.41.34.040;0.430;1.034;-0.024;0.743;19.146;13.841;-24.451
1,72753E+12;2024-09-28T15.41.34.050;0.440;0.998;-0.043;0.740;20.549;7.317;-12.317
1,72753E+12;2024-09-28T15.41.34.060;0.450;0.955;-0.056;0.732;20.000;3.537;1.768
1,72753E+12;2024-09-28T15.41.34.070;0.460;0.916;-0.059;0.740;17.134;5.183;17.012
1,72753E+12;2024-09-28T15.41.34.080;0.470;0.925;-0.057;0.779;15.122;10.000;29.451
1,72753E+12;2024-09-28T15.41.34.090;0.480;0.903;-0.052;0.834;16.159;14.878;37.439
1,72753E+12;2024-09-28T15.41.34.100;0.490;0.833;-0.050;0.871;18.902;15.732;45.549
1,72753E+12;2024-09-28T15.41.34.110;0.500;0.753;-0.045;0.892;22.073;10.915;54.451
1,72753E+12;2024-09-28T15.41.34.120;0.510;0.683;-0.042;0.921;24.695;2.134;61.402
1,72753E+12;2024-09-28T15.41.34.130;0.520;0.644;-0.036;0.943;26.341;-7.805;66.098
1,72753E+12;2024-09-28T15.41.34.140;0.530;0.616;-0.020;0.949;26.646;-16.829;69.878
1,72753E+12;2024-09-28T15.41.34.150;0.540;0.605;-0.000;0.932;24.817;-23.415;73.354
1,72753E+12;2024-09-28T15.41.34.160;0.550;0.611;0.022;0.926;21.768;-26.585;77.439
1,72753E+12;2024-09-28T15.41.34.170;0.560;0.613;0.045;0.935;18.963;-26.585;84.695
1,72753E+12;2024-09-28T15.41.34.180;0.570;0.647;0.070;0.936;17.622;-22.500;93.354
1,72753E+12;2024-09-28T15.41.34.190;0.580;0.716;0.095;0.941;17.744;-13.232;101.524
1,72753E+12;2024-09-28T15.41.34.200;0.590;0.760;0.121;0.955;19.268;-3.049;110.488
1,72753E+12;2024-09-28T15.41.34.210;0.600;0.745;0.149;0.957;22.012;2.683;121.707
1,72753E+12;2024-09-28T15.41.34.220;0.610;0.726;0.182;0.950;24.878;3.232;134.268
1,72753E+12;2024-09-28T15.41.34.230;0.620;0.718;0.211;0.939;26.707;1.524;147.012
1,72753E+12;2024-09-28T15.41.34.240;0.630;0.709;0.234;0.921;28.049;-1.341;159.451
1,72753E+12;2024-09-28T15.41.34.250;0.640;0.687;0.245;0.897;29.817;-5.793;170.366
1,72753E+12;2024-09-28T15.41.34.260;0.650;0.663;0.244;0.881;32.805;-9.146;179.634
1,72753E+12;2024-09-28T15.41.34.270;0.660;0.641;0.246;0.851;36.341;-7.744;189.512
1,72753E+12;2024-09-28T15.41.34.280;0.670;0.662;0.257;0.828;39.390;2.073;198.659
1,72753E+12;2024-09-28T15.41.34.290;0.680;0.683;0.270;0.819;41.890;18.171;206.402
1,72753E+12;2024-09-28T15.41.34.300;0.690;0.634;0.280;0.834;44.451;30.854;213.841
1,72753E+12;2024-09-28T15.41.34.310;0.700;0.518;0.281;0.861;46.585;34.329;218.476
1,72753E+12;2024-09-28T15.41.34.320;0.710;0.395;0.271;0.881;46.585;30.305;218.720
1,72753E+12;2024-09-28T15.41.34.330;0.720;0.317;0.258;0.890;44.451;23.415;216.585
1,72753E+12;2024-09-28T15.41.34.340;0.730;0.271;0.243;0.889;41.341;16.280;212.317
1,72753E+12;2024-09-28T15.41.34.350;0.740;0.240;0.226;0.875;38.232;12.317;206.220
1,72753E+12;2024-09-28T15.41.34.360;0.750;0.233;0.205;0.864;35.671;14.939;200.732
1,72753E+12;2024-09-28T15.41.34.370;0.760;0.267;0.194;0.869;34.024;25.427;197.134
1,72753E+12;2024-09-28T15.41.34.380;0.770;0.316;0.205;0.885;33.476;39.024;193.659
1,72753E+12;2024-09-28T15.41.34.390;0.780;0.312;0.222;0.893;33.659;48.841;190.976
1,72753E+12;2024-09-28T15.41.34.400;0.790;0.258;0.236;0.907;34.268;50.000;190.427
1,72753E+12;2024-09-28T15.41.34.410;0.800;0.208;0.246;0.912;35.793;43.354;189.817
1,72753E+12;2024-09-28T15.41.34.420;0.810;0.179;0.239;0.925;37.378;34.451;188.232
1,72753E+12;2024-09-28T15.41.34.430;0.820;0.158;0.244;0.966;38.293;26.524;185.122
1,72753E+12;2024-09-28T15.41.34.440;0.830;0.126;0.252;0.988;37.988;18.720;177.744
1,72753E+12;2024-09-28T15.41.34.450;0.840;0.084;0.235;0.982;36.585;10.244;167.744
1,72753E+12;2024-09-28T15.41.34.460;0.850;0.006;0.208;0.975;34.573;3.537;161.280
1,72753E+12;2024-09-28T15.41.34.470;0.860;-0.074;0.180;0.975;32.073;0.793;160.488
1,72753E+12;2024-09-28T15.41.34.480;0.870;-0.074;0.146;0.954;29.146;-0.366;159.268
1,72753E+12;2024-09-28T15.41.34.490;0.880;-0.038;0.118;0.935;26.890;0.122;154.573
1,72753E+12;2024-09-28T15.41.34.500;0.890;-0.040;0.085;0.922;27.317;-0.122;150.183
1,72753E+12;2024-09-28T15.41.34.510;0.900;-0.046;0.047;0.910;31.037;-1.768;147.439
1,72753E+12;2024-09-28T15.41.34.520;0.910;-0.042;0.015;0.895;37.012;-4.085;145.549
1,72753E+12;2024-09-28T15.41.34.530;0.920;-0.031;0.003;0.883;44.573;-7.683;144.024
1,72753E+12;2024-09-28T15.41.34.540;0.930;-0.021;0.009;0.892;52.317;-11.524;140.122
1,72753E+12;2024-09-28T15.41.34.550;0.940;-0.022;0.026;0.946;58.963;-12.378;132.866
1,72753E+12;2024-09-28T15.41.34.560;0.950;-0.049;0.048;0.994;63.110;-11.585;123.476
1,72753E+12;2024-09-28T15.41.34.570;0.960;-0.107;0.053;1.015;62.805;-10.976;113.293
1,72753E+12;2024-09-28T15.41.34.580;0.970;-0.168;0.042;1.024;58.354;-11.280;103.293
1,72753E+12;2024-09-28T15.41.34.590;0.980;-0.211;0.035;1.019;50.427;-11.220;91.646
1,72753E+12;2024-09-28T15.41.34.600;0.990;-0.201;0.025;1.029;41.159;-6.341;79.573
1,72753E+12;2024-09-28T15.41.34.610;1.000;-0.158;0.001;1.063;34.939;1.159;69.756
1,72753E+12;2024-09-28T15.41.34.620;1.010;-0.145;-0.015;1.103;32.927;5.915;59.085
1,72753E+12;2024-09-28T15.41.34.630;1.020;-0.193;-0.032;1.136;32.988;5.427;48.841
1,72753E+12;2024-09-28T15.41.34.640;1.030;-0.231;-0.033;1.163;33.476;0.793;41.037
1,72753E+12;2024-09-28T15.41.34.650;1.040;-0.226;-0.029;1.175;33.049;-5.854;31.951
1,72753E+12;2024-09-28T15.41.34.660;1.050;-0.231;-0.028;1.180;29.695;-12.012;20.671
1,72753E+12;2024-09-28T15.41.34.670;1.060;-0.240;-0.027;1.175;23.354;-14.817;8.720
1,72753E+12;2024-09-28T15.41.34.680;1.070;-0.214;-0.024;1.167;15.183;-11.707;-5.000
1,72753E+12;2024-09-28T15.41.34.690;1.080;-0.205;-0.023;1.167;5.793;-3.354;-16.280
1,72753E+12;2024-09-28T15.41.34.700;1.090;-0.211;-0.029;1.172;-2.805;4.146;-26.037
1,72753E+12;2024-09-28T15.41.34.710;1.100;-0.228;-0.033;1.168;-10.000;7.012;-37.927
1,72753E+12;2024-09-28T15.41.34.720;1.110;-0.256;-0.035;1.175;-16.098;6.341;-51.646
1,72753E+12;2024-09-28T15.41.34.730;1.120;-0.251;-0.021;1.181;-21.280;5.244;-65.244
1,72753E+12;2024-09-28T15.41.34.740;1.130;-0.233;0.001;1.175;-25.305;4.146;-77.500
1,72753E+12;2024-09-28T15.41.34.750;1.140;-0.227;0.013;1.145;-29.146;2.012;-88.720
1,72753E+12;2024-09-28T15.41.34.760;1.150;-0.212;0.027;1.103;-33.720;-0.549;-98.537
1,72753E+12;2024-09-28T15.41.34.770;1.160;-0.160;0.046;1.073;-37.805;-2.500;-107.134
1,72753E+12;2024-09-28T15.41.34.780;1.170;-0.107;0.060;1.057;-39.878;-4.512;-116.341
1,72753E+12;2024-09-28T15.41.34.790;1.180;-0.097;0.068;1.059;-40.793;-5.915;-125.122
1,72753E+12;2024-09-28T15.41.34.800;1.190;-0.085;0.083;1.073;-40.610;-7.073;-131.707
1,72753E+12;2024-09-28T15.41.34.810;1.200;-0.082;0.110;1.096;-40.122;-8.841;-138.780
1,72753E+12;2024-09-28T15.41.34.820;1.210;-0.119;0.127;1.093;-41.524;-13.598;-147.256
1,72753E+12;2024-09-28T15.41.34.830;1.220;-0.135;0.139;1.069;-44.939;-21.159;-156.159
1,72753E+12;2024-09-28T15.41.34.840;1.230;-0.122;0.158;1.048;-49.451;-29.390;-165.183
1,72753E+12;2024-09-28T15.41.34.850;1.240;-0.091;0.173;1.018;-54.207;-37.866;-173.476
1,72753E+12;2024-09-28T15.41.34.860;1.250;-0.041;0.187;0.992;-57.744;-45.976;-181.524
1,72753E+12;2024-09-28T15.41.34.870;1.260;-0.038;0.196;0.985;-59.695;-56.098;-189.085
1,72753E+12;2024-09-28T15.41.34.880;1.270;-0.067;0.200;0.980;-60.244;-72.805;-196.463
1,72753E+12;2024-09-28T15.41.34.890;1.280;-0.077;0.221;0.964;-60.793;-92.988;-205.610
1,72753E+12;2024-09-28T15.41.34.900;1.290;-0.008;0.256;0.940;-62.134;-106.707;-216.098
1,72753E+12;2024-09-28T15.41.34.910;1.300;0.109;0.287;0.929;-64.573;-103.841;-222.805
1,72753E+12;2024-09-28T15.41.34.920;1.310;0.252;0.328;0.926;-68.415;-79.207;-223.598
1,72753E+12;2024-09-28T15.41.34.930;1.320;0.437;0.368;0.905;-74.512;-37.073;-223.232
1,72753E+12;2024-09-28T15.41.34.940;1.330;0.566;0.370;0.901;-81.037;6.280;-224.268
1,72753E+12;2024-09-28T15.41.34.950;1.340;0.492;0.336;0.917;-85.061;30.000;-225.427
