epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727527108609,2024-09-28T15.38.28.609,0.760,0.606,-0.035,0.934
1727527108619,2024-09-28T15.38.28.619,0.770,0.621,-0.033,0.922
1727527108629,2024-09-28T15.38.28.629,0.780,0.642,-0.037,0.915
1727527108639,2024-09-28T15.38.28.639,0.790,0.642,-0.045,0.912
1727527108649,2024-09-28T15.38.28.649,0.800,0.619,-0.057,0.913
1727527108659,2024-09-28T15.38.28.659,0.810,0.666,-0.057,0.929
1727527108669,2024-09-28T15.38.28.669,0.820,0.722,-0.057,0.947
1727527108679,2024-09-28T15.38.28.679,0.830,0.728,-0.049,0.953
1727527108689,2024-09-28T15.38.28.689,0.840,0.729,-0.047,0.924
1727527108699,2024-09-28T15.38.28.699,0.850,0.736,-0.045,0.909
1727527108709,2024-09-28T15.38.28.709,0.860,0.696,-0.052,0.899
1727527108719,2024-09-28T15.38.28.719,0.870,0.646,-0.073,0.892
1727527108729,2024-09-28T15.38.28.729,0.880,0.632,-0.096,0.884
1727527108739,2024-09-28T15.38.28.739,0.890,0.631,-0.107,0.882
1727527108749,2024-09-28T15.38.28.749,0.900,0.619,-0.111,0.890
1727527108759,2024-09-28T15.38.28.759,0.910,0.613,-0.104,0.906
1727527108769,2024-09-28T15.38.28.769,0.920,0.610,-0.096,0.902
1727527108779,2024-09-28T15.38.28.779,0.930,0.633,-0.087,0.893
1727527108789,2024-09-28T15.38.28.789,0.940,0.653,-0.074,0.901
1727527108799,2024-09-28T15.38.28.799,0.950,0.610,-0.067,0.928
1727527108809,2024-09-28T15.38.28.809,0.960,0.560,-0.061,0.952
1727527108819,2024-09-28T15.38.28.819,0.970,0.530,-0.047,0.973
1727527108829,2024-09-28T15.38.28.829,0.980,0.519,-0.026,0.970
1727527108839,2024-09-28T15.38.28.839,0.990,0.510,-0.010,0.956
1727527108849,2024-09-28T15.38.28.849,1.000,0.500,-0.001,0.947
1727527108859,2024-09-28T15.38.28.859,1.010,0.486,0.005,0.946
1727527108869,2024-09-28T15.38.28.869,1.020,0.500,0.011,0.960
1727527108879,2024-09-28T15.38.28.879,1.030,0.516,0.023,0.975
1727527108889,2024-09-28T15.38.28.889,1.040,0.501,0.034,0.983
1727527108899,2024-09-28T15.38.28.899,1.050,0.453,0.046,0.996
1727527108909,2024-09-28T15.38.28.909,1.060,0.398,0.058,1.000
1727527108919,2024-09-28T15.38.28.919,1.070,0.382,0.064,0.985
1727527108929,2024-09-28T15.38.28.929,1.080,0.388,0.074,0.972
1727527108939,2024-09-28T15.38.28.939,1.090,0.374,0.077,0.962
1727527108949,2024-09-28T15.38.28.949,1.100,0.356,0.071,0.956
1727527108959,2024-09-28T15.38.28.959,1.110,0.381,0.074,0.959
1727527108969,2024-09-28T15.38.28.969,1.120,0.425,0.090,0.961
1727527108979,2024-09-28T15.38.28.979,1.130,0.426,0.102,0.961
1727527108989,2024-09-28T15.38.28.989,1.140,0.369,0.105,0.982
1727527108999,2024-09-28T15.38.28.999,1.150,0.261,0.099,1.023
1727527109009,2024-09-28T15.38.29.009,1.160,0.158,0.084,1.039
1727527109019,2024-09-28T15.38.29.019,1.170,0.114,0.082,1.016
1727527109029,2024-09-28T15.38.29.029,1.180,0.105,0.074,0.984
1727527109039,2024-09-28T15.38.29.039,1.190,0.081,0.062,0.956
1727527109049,2024-09-28T15.38.29.049,1.200,0.066,0.043,0.951
1727527109059,2024-09-28T15.38.29.059,1.210,0.103,0.029,0.969
1727527109069,2024-09-28T15.38.29.069,1.220,0.143,0.022,0.982
1727527109079,2024-09-28T15.38.29.079,1.230,0.136,0.015,1.007
1727527109089,2024-09-28T15.38.29.089,1.240,0.049,0.001,1.035
1727527109099,2024-09-28T15.38.29.099,1.250,-0.008,-0.007,1.027
1727527109109,2024-09-28T15.38.29.109,1.260,0.025,-0.002,0.996
1727527109119,2024-09-28T15.38.29.119,1.270,0.063,-0.007,0.966
1727527109129,2024-09-28T15.38.29.129,1.280,0.048,-0.015,0.939
1727527109139,2024-09-28T15.38.29.139,1.290,0.023,-0.025,0.933
1727527109149,2024-09-28T15.38.29.149,1.300,0.064,-0.034,0.953
1727527109159,2024-09-28T15.38.29.159,1.310,0.136,-0.032,0.975
1727527109169,2024-09-28T15.38.29.169,1.320,0.144,-0.027,0.987
1727527109179,2024-09-28T15.38.29.179,1.330,0.142,-0.025,0.972
1727527109189,2024-09-28T15.38.29.189,1.340,0.178,-0.019,0.957
1727527109199,2024-09-28T15.38.29.199,1.350,0.222,-0.009,0.944
1727527109209,2024-09-28T15.38.29.209,1.360,0.232,-0.009,0.933
1727527109219,2024-09-28T15.38.29.219,1.370,0.193,-0.019,0.943
1727527109229,2024-09-28T15.38.29.229,1.380,0.095,-0.035,0.970
1727527109239,2024-09-28T15.38.29.239,1.390,0.024,-0.044,0.979
1727527109249,2024-09-28T15.38.29.249,1.400,0.015,-0.051,0.977
1727527109259,2024-09-28T15.38.29.259,1.410,-0.019,-0.063,0.967
1727527109269,2024-09-28T15.38.29.269,1.420,-0.041,-0.088,0.958
1727527109279,2024-09-28T15.38.29.279,1.430,-0.029,-0.107,0.969
1727527109289,2024-09-28T15.38.29.289,1.440,-0.010,-0.121,0.982
1727527109299,2024-09-28T15.38.29.299,1.450,-0.010,-0.130,1.000
1727527109309,2024-09-28T15.38.29.309,1.460,-0.038,-0.129,1.022
1727527109319,2024-09-28T15.38.29.319,1.470,-0.059,-0.123,1.029
1727527109329,2024-09-28T15.38.29.329,1.480,-0.056,-0.113,1.032
1727527109339,2024-09-28T15.38.29.339,1.490,-0.067,-0.104,1.031
1727527109349,2024-09-28T15.38.29.349,1.500,-0.076,-0.103,1.021
1727527109359,2024-09-28T15.38.29.359,1.510,-0.063,-0.104,1.027
1727527109369,2024-09-28T15.38.29.369,1.520,-0.050,-0.103,1.050
1727527109379,2024-09-28T15.38.29.379,1.530,-0.062,-0.107,1.070
1727527109389,2024-09-28T15.38.29.389,1.540,-0.055,-0.108,1.087
1727527109399,2024-09-28T15.38.29.399,1.550,-0.048,-0.098,1.097
1727527109409,2024-09-28T15.38.29.409,1.560,-0.064,-0.091,1.093
1727527109419,2024-09-28T15.38.29.419,1.570,-0.068,-0.082,1.077
1727527109429,2024-09-28T15.38.29.429,1.580,-0.062,-0.065,1.051
1727527109439,2024-09-28T15.38.29.439,1.590,-0.041,-0.045,1.032
1727527109449,2024-09-28T15.38.29.449,1.600,-0.022,-0.029,1.009
1727527109459,2024-09-28T15.38.29.459,1.610,0.003,-0.022,0.980
1727527109469,2024-09-28T15.38.29.469,1.620,0.046,-0.037,0.970
1727527109479,2024-09-28T15.38.29.479,1.630,0.082,-0.060,0.984
1727527109489,2024-09-28T15.38.29.489,1.640,0.126,-0.054,1.000
1727527109499,2024-09-28T15.38.29.499,1.650,0.168,-0.032,0.997
1727527109509,2024-09-28T15.38.29.509,1.660,0.211,-0.014,0.987
1727527109519,2024-09-28T15.38.29.519,1.670,0.215,0.007,0.991
1727527109529,2024-09-28T15.38.29.529,1.680,0.192,0.016,0.990
1727527109539,2024-09-28T15.38.29.539,1.690,0.212,0.033,0.991
1727527109549,2024-09-28T15.38.29.549,1.700,0.209,0.043,0.999
1727527109559,2024-09-28T15.38.29.559,1.710,0.152,0.037,0.998
1727527109569,2024-09-28T15.38.29.569,1.720,0.135,0.033,0.990
1727527109579,2024-09-28T15.38.29.579,1.730,0.134,0.030,0.995
1727527109589,2024-09-28T15.38.29.589,1.740,0.124,0.022,0.995
1727527109599,2024-09-28T15.38.29.599,1.750,0.136,0.012,0.996
1727527109609,2024-09-28T15.38.29.609,1.760,0.155,0.001,0.997
1727527109619,2024-09-28T15.38.29.619,1.770,0.166,0.002,0.999
1727527109629,2024-09-28T15.38.29.629,1.780,0.182,0.019,0.991
1727527109639,2024-09-28T15.38.29.639,1.790,0.214,0.038,0.984
1727527109649,2024-09-28T15.38.29.649,1.800,0.222,0.062,0.971
1727527109659,2024-09-28T15.38.29.659,1.810,0.209,0.076,0.950
1727527109669,2024-09-28T15.38.29.669,1.820,0.230,0.094,0.942
1727527109679,2024-09-28T15.38.29.679,1.830,0.283,0.107,0.939
1727527109689,2024-09-28T15.38.29.689,1.840,0.344,0.108,0.939
1727527109699,2024-09-28T15.38.29.699,1.850,0.358,0.098,0.952
1727527109709,2024-09-28T15.38.29.709,1.860,0.316,0.074,0.969
1727527109719,2024-09-28T15.38.29.719,1.870,0.285,0.056,0.980
1727527109729,2024-09-28T15.38.29.729,1.880,0.319,0.057,0.983
1727527109739,2024-09-28T15.38.29.739,1.890,0.325,0.053,0.983
1727527109749,2024-09-28T15.38.29.749,1.900,0.279,0.046,0.963
1727527109759,2024-09-28T15.38.29.759,1.910,0.282,0.054,0.945
1727527109769,2024-09-28T15.38.29.769,1.920,0.313,0.060,0.935
1727527109779,2024-09-28T15.38.29.779,1.930,0.319,0.052,0.931
1727527109789,2024-09-28T15.38.29.789,1.940,0.351,0.047,0.925
1727527109799,2024-09-28T15.38.29.799,1.950,0.430,0.043,0.920
1727527109809,2024-09-28T15.38.29.809,1.960,0.485,0.033,0.928
1727527109819,2024-09-28T15.38.29.819,1.970,0.511,0.027,0.933
1727527109829,2024-09-28T15.38.29.829,1.980,0.553,0.024,0.925
1727527109839,2024-09-28T15.38.29.839,1.990,0.601,0.021,0.917
1727527109849,2024-09-28T15.38.29.849,2.000,0.613,0.013,0.900
1727527109859,2024-09-28T15.38.29.859,2.010,0.606,0.003,0.882
1727527109869,2024-09-28T15.38.29.869,2.020,0.620,-0.011,0.867
1727527109879,2024-09-28T15.38.29.879,2.030,0.669,-0.016,0.862
1727527109889,2024-09-28T15.38.29.889,2.040,0.693,-0.029,0.875
1727527109899,2024-09-28T15.38.29.899,2.050,0.696,-0.047,0.889
1727527109909,2024-09-28T15.38.29.909,2.060,0.718,-0.046,0.884
1727527109919,2024-09-28T15.38.29.919,2.070,0.735,-0.050,0.871
1727527109929,2024-09-28T15.38.29.929,2.080,0.740,-0.063,0.861
1727527109939,2024-09-28T15.38.29.939,2.090,0.742,-0.085,0.850
1727527109949,2024-09-28T15.38.29.949,2.100,0.765,-0.097,0.842
1727527109959,2024-09-28T15.38.29.959,2.110,0.763,-0.097,0.849
1727527109969,2024-09-28T15.38.29.969,2.120,0.746,-0.090,0.872
1727527109979,2024-09-28T15.38.29.979,2.130,0.735,-0.080,0.898
1727527109989,2024-09-28T15.38.29.989,2.140,0.703,-0.075,0.920
1727527109999,2024-09-28T15.38.29.999,2.150,0.690,-0.074,0.929
1727527110009,2024-09-28T15.38.30.009,2.160,0.699,-0.068,0.944
1727527110019,2024-09-28T15.38.30.019,2.170,0.689,-0.067,0.940
1727527110029,2024-09-28T15.38.30.029,2.180,0.672,-0.068,0.927
1727527110039,2024-09-28T15.38.30.039,2.190,0.668,-0.070,0.918
1727527110049,2024-09-28T15.38.30.049,2.200,0.679,-0.076,0.923
1727527110059,2024-09-28T15.38.30.059,2.210,0.695,-0.073,0.924
1727527110069,2024-09-28T15.38.30.069,2.220,0.699,-0.062,0.919
1727527110079,2024-09-28T15.38.30.079,2.230,0.700,-0.044,0.910
1727527110089,2024-09-28T15.38.30.089,2.240,0.719,-0.024,0.902
1727527110099,2024-09-28T15.38.30.099,2.250,0.734,-0.000,0.898
1727527110109,2024-09-28T15.38.30.109,2.260,0.703,0.011,0.916
1727527110119,2024-09-28T15.38.30.119,2.270,0.612,0.009,0.949
1727527110129,2024-09-28T15.38.30.129,2.280,0.549,0.012,0.967
1727527110139,2024-09-28T15.38.30.139,2.290,0.521,0.018,0.975
1727527110149,2024-09-28T15.38.30.149,2.300,0.479,0.027,0.963
1727527110159,2024-09-28T15.38.30.159,2.310,0.447,0.030,0.953
1727527110169,2024-09-28T15.38.30.169,2.320,0.433,0.031,0.950
1727527110179,2024-09-28T15.38.30.179,2.330,0.434,0.030,0.951
1727527110189,2024-09-28T15.38.30.189,2.340,0.460,0.035,0.950
1727527110199,2024-09-28T15.38.30.199,2.350,0.492,0.041,0.955
1727527110209,2024-09-28T15.38.30.209,2.360,0.483,0.048,0.978
1727527110219,2024-09-28T15.38.30.219,2.370,0.428,0.053,0.989
1727527110229,2024-09-28T15.38.30.229,2.380,0.404,0.069,0.966
1727527110239,2024-09-28T15.38.30.239,2.390,0.388,0.088,0.941
1727527110249,2024-09-28T15.38.30.249,2.400,0.365,0.095,0.916
1727527110259,2024-09-28T15.38.30.259,2.410,0.355,0.101,0.908
1727527110269,2024-09-28T15.38.30.269,2.420,0.350,0.099,0.921
1727527110279,2024-09-28T15.38.30.279,2.430,0.366,0.096,0.937
1727527110289,2024-09-28T15.38.30.289,2.440,0.353,0.099,0.946
1727527110299,2024-09-28T15.38.30.299,2.450,0.311,0.092,0.939
1727527110309,2024-09-28T15.38.30.309,2.460,0.265,0.083,0.940
1727527110319,2024-09-28T15.38.30.319,2.470,0.219,0.066,0.948
1727527110329,2024-09-28T15.38.30.329,2.480,0.180,0.047,0.954
1727527110339,2024-09-28T15.38.30.339,2.490,0.137,0.034,0.947
1727527110349,2024-09-28T15.38.30.349,2.500,0.125,0.017,0.926
1727527110359,2024-09-28T15.38.30.359,2.510,0.126,0.009,0.895
1727527110369,2024-09-28T15.38.30.369,2.520,0.143,-0.001,0.873
1727527110379,2024-09-28T15.38.30.379,2.530,0.162,-0.003,0.875
1727527110389,2024-09-28T15.38.30.389,2.540,0.159,-0.006,0.894
1727527110399,2024-09-28T15.38.30.399,2.550,0.169,-0.010,0.929
1727527110409,2024-09-28T15.38.30.409,2.560,0.152,-0.004,0.960
1727527110419,2024-09-28T15.38.30.419,2.570,0.140,0.004,0.969
1727527110429,2024-09-28T15.38.30.429,2.580,0.134,0.017,0.976
1727527110439,2024-09-28T15.38.30.439,2.590,0.116,0.026,0.971
1727527110449,2024-09-28T15.38.30.449,2.600,0.120,0.037,0.951
1727527110459,2024-09-28T15.38.30.459,2.610,0.130,0.041,0.940
1727527110469,2024-09-28T15.38.30.469,2.620,0.134,0.036,0.938
1727527110479,2024-09-28T15.38.30.479,2.630,0.147,0.029,0.948
1727527110489,2024-09-28T15.38.30.489,2.640,0.173,0.017,0.975
1727527110499,2024-09-28T15.38.30.499,2.650,0.158,0.013,1.002
1727527110509,2024-09-28T15.38.30.509,2.660,0.090,0.008,1.019
1727527110519,2024-09-28T15.38.30.519,2.670,0.076,0.005,1.014
1727527110529,2024-09-28T15.38.30.529,2.680,0.103,0.013,0.992
1727527110539,2024-09-28T15.38.30.539,2.690,0.105,0.004,0.964
1727527110549,2024-09-28T15.38.30.549,2.700,0.112,-0.006,0.951
1727527110559,2024-09-28T15.38.30.559,2.710,0.122,-0.015,0.951
1727527110569,2024-09-28T15.38.30.569,2.720,0.131,-0.026,0.957
1727527110579,2024-09-28T15.38.30.579,2.730,0.135,-0.026,0.984
1727527110589,2024-09-28T15.38.30.589,2.740,0.066,-0.030,1.011
1727527110599,2024-09-28T15.38.30.599,2.750,0.015,-0.044,1.010
1727527110609,2024-09-28T15.38.30.609,2.760,0.003,-0.044,1.013
1727527110619,2024-09-28T15.38.30.619,2.770,-0.047,-0.044,1.018
1727527110629,2024-09-28T15.38.30.629,2.780,-0.100,-0.046,1.022
1727527110639,2024-09-28T15.38.30.639,2.790,-0.123,-0.052,1.028
1727527110649,2024-09-28T15.38.30.649,2.800,-0.123,-0.054,1.049
1727527110659,2024-09-28T15.38.30.659,2.810,-0.144,-0.055,1.074
1727527110669,2024-09-28T15.38.30.669,2.820,-0.205,-0.054,1.110
1727527110679,2024-09-28T15.38.30.679,2.830,-0.281,-0.062,1.139
1727527110689,2024-09-28T15.38.30.689,2.840,-0.325,-0.061,1.142
1727527110699,2024-09-28T15.38.30.699,2.850,-0.329,-0.052,1.138
1727527110709,2024-09-28T15.38.30.709,2.860,-0.333,-0.051,1.125
1727527110719,2024-09-28T15.38.30.719,2.870,-0.330,-0.059,1.117
1727527110729,2024-09-28T15.38.30.729,2.880,-0.305,-0.056,1.120
1727527110739,2024-09-28T15.38.30.739,2.890,-0.257,-0.043,1.118
1727527110749,2024-09-28T15.38.30.749,2.900,-0.187,-0.024,1.111
1727527110759,2024-09-28T15.38.30.759,2.910,-0.145,-0.005,1.099
1727527110769,2024-09-28T15.38.30.769,2.920,-0.137,0.013,1.074
1727527110779,2024-09-28T15.38.30.779,2.930,-0.130,0.030,1.054
1727527110789,2024-09-28T15.38.30.789,2.940,-0.117,0.050,1.045
1727527110799,2024-09-28T15.38.30.799,2.950,-0.102,0.063,1.033
1727527110809,2024-09-28T15.38.30.809,2.960,-0.068,0.079,1.008
1727527110819,2024-09-28T15.38.30.819,2.970,-0.013,0.084,0.996
1727527110829,2024-09-28T15.38.30.829,2.980,0.038,0.077,1.003
1727527110839,2024-09-28T15.38.30.839,2.990,0.057,0.082,1.012
1727527110849,2024-09-28T15.38.30.849,3.000,0.069,0.098,1.037
1727527110859,2024-09-28T15.38.30.859,3.010,0.067,0.124,1.044
1727527110869,2024-09-28T15.38.30.869,3.020,0.068,0.139,1.028
1727527110879,2024-09-28T15.38.30.879,3.030,0.081,0.150,1.007
1727527110889,2024-09-28T15.38.30.889,3.040,0.108,0.156,0.990
1727527110899,2024-09-28T15.38.30.899,3.050,0.145,0.161,0.982
1727527110909,2024-09-28T15.38.30.909,3.060,0.177,0.158,0.978
1727527110919,2024-09-28T15.38.30.919,3.070,0.215,0.160,0.973
1727527110929,2024-09-28T15.38.30.929,3.080,0.280,0.159,0.956
1727527110939,2024-09-28T15.38.30.939,3.090,0.329,0.153,0.945
1727527110949,2024-09-28T15.38.30.949,3.100,0.349,0.151,0.936
1727527110959,2024-09-28T15.38.30.959,3.110,0.386,0.150,0.915
1727527110969,2024-09-28T15.38.30.969,3.120,0.449,0.146,0.882
1727527110979,2024-09-28T15.38.30.979,3.130,0.509,0.142,0.857
1727527110989,2024-09-28T15.38.30.989,3.140,0.514,0.139,0.852
1727527110999,2024-09-28T15.38.30.999,3.150,0.447,0.131,0.847
1727527111009,2024-09-28T15.38.31.009,3.160,0.369,0.115,0.863
1727527111019,2024-09-28T15.38.31.019,3.170,0.321,0.117,0.893
1727527111029,2024-09-28T15.38.31.029,3.180,0.264,0.124,0.923
1727527111039,2024-09-28T15.38.31.039,3.190,0.231,0.122,0.934
1727527111049,2024-09-28T15.38.31.049,3.200,0.238,0.117,0.944
1727527111059,2024-09-28T15.38.31.059,3.210,0.250,0.122,0.950
1727527111069,2024-09-28T15.38.31.069,3.220,0.278,0.124,0.945
1727527111079,2024-09-28T15.38.31.079,3.230,0.314,0.125,0.948
1727527111089,2024-09-28T15.38.31.089,3.240,0.353,0.121,0.947
1727527111099,2024-09-28T15.38.31.099,3.250,0.384,0.120,0.954
1727527111109,2024-09-28T15.38.31.109,3.260,0.395,0.116,0.963
1727527111119,2024-09-28T15.38.31.119,3.270,0.417,0.103,0.962
1727527111129,2024-09-28T15.38.31.129,3.280,0.471,0.103,0.961
1727527111139,2024-09-28T15.38.31.139,3.290,0.507,0.095,0.943
1727527111149,2024-09-28T15.38.31.149,3.300,0.543,0.082,0.910
1727527111159,2024-09-28T15.38.31.159,3.310,0.557,0.052,0.893
1727527111169,2024-09-28T15.38.31.169,3.320,0.555,0.021,0.894
1727527111179,2024-09-28T15.38.31.179,3.330,0.565,0.002,0.909
1727527111189,2024-09-28T15.38.31.189,3.340,0.594,-0.002,0.919
1727527111199,2024-09-28T15.38.31.199,3.350,0.645,0.009,0.911
1727527111209,2024-09-28T15.38.31.209,3.360,0.697,0.018,0.897
1727527111219,2024-09-28T15.38.31.219,3.370,0.690,0.025,0.886
1727527111229,2024-09-28T15.38.31.229,3.380,0.694,0.032,0.884
1727527111239,2024-09-28T15.38.31.239,3.390,0.699,0.034,0.883
1727527111249,2024-09-28T15.38.31.249,3.400,0.681,0.022,0.889
1727527111259,2024-09-28T15.38.31.259,3.410,0.659,0.001,0.920
1727527111269,2024-09-28T15.38.31.269,3.420,0.620,-0.022,0.950
1727527111279,2024-09-28T15.38.31.279,3.430,0.603,-0.044,0.967
1727527111289,2024-09-28T15.38.31.289,3.440,0.639,-0.049,0.966
1727527111299,2024-09-28T15.38.31.299,3.450,0.676,-0.054,0.948
1727527111309,2024-09-28T15.38.31.309,3.460,0.697,-0.067,0.936
1727527111319,2024-09-28T15.38.31.319,3.470,0.724,-0.083,0.929
1727527111329,2024-09-28T15.38.31.329,3.480,0.760,-0.098,0.920
1727527111339,2024-09-28T15.38.31.339,3.490,0.766,-0.113,0.930
1727527111349,2024-09-28T15.38.31.349,3.500,0.723,-0.120,0.949
1727527111359,2024-09-28T15.38.31.359,3.510,0.694,-0.116,0.948
1727527111369,2024-09-28T15.38.31.369,3.520,0.690,-0.107,0.944
1727527111379,2024-09-28T15.38.31.379,3.530,0.668,-0.098,0.956
1727527111389,2024-09-28T15.38.31.389,3.540,0.627,-0.083,0.971
1727527111399,2024-09-28T15.38.31.399,3.550,0.607,-0.065,0.982
1727527111409,2024-09-28T15.38.31.409,3.560,0.616,-0.042,0.991
1727527111419,2024-09-28T15.38.31.419,3.570,0.615,-0.018,0.998
1727527111429,2024-09-28T15.38.31.429,3.580,0.604,0.005,1.000
1727527111439,2024-09-28T15.38.31.439,3.590,0.606,0.025,0.996
1727527111449,2024-09-28T15.38.31.449,3.600,0.613,0.044,0.988
1727527111459,2024-09-28T15.38.31.459,3.610,0.606,0.058,0.986
1727527111469,2024-09-28T15.38.31.469,3.620,0.586,0.067,0.984
1727527111479,2024-09-28T15.38.31.479,3.630,0.558,0.076,0.984
1727527111489,2024-09-28T15.38.31.489,3.640,0.535,0.088,0.980
1727527111499,2024-09-28T15.38.31.499,3.650,0.511,0.104,0.982
1727527111509,2024-09-28T15.38.31.509,3.660,0.488,0.117,0.988
1727527111519,2024-09-28T15.38.31.519,3.670,0.465,0.130,0.990
1727527111529,2024-09-28T15.38.31.529,3.680,0.427,0.144,0.978
