epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727527354932,2024-09-28T15.42.34.932,0.000,-76.829,31.524,-150.000
1727527354942,2024-09-28T15.42.34.942,0.010,-76.463,33.659,-148.598
1727527354952,2024-09-28T15.42.34.952,0.020,-73.354,40.122,-143.415
1727527354962,2024-09-28T15.42.34.962,0.030,-69.268,39.512,-140.671
1727527354972,2024-09-28T15.42.34.972,0.040,-65.488,29.695,-142.256
1727527354982,2024-09-28T15.42.34.982,0.050,-64.390,18.110,-142.866
1727527354992,2024-09-28T15.42.34.992,0.060,-65.732,11.280,-143.110
1727527355002,2024-09-28T15.42.35.002,0.070,-67.988,10.793,-150.000
1727527355012,2024-09-28T15.42.35.012,0.080,-71.463,11.341,-163.293
1727527355022,2024-09-28T15.42.35.022,0.090,-75.183,8.659,-173.720
1727527355032,2024-09-28T15.42.35.032,0.100,-77.866,2.927,-179.268
1727527355042,2024-09-28T15.42.35.042,0.110,-79.024,-4.817,-183.293
1727527355052,2024-09-28T15.42.35.052,0.120,-78.049,-14.756,-188.598
1727527355062,2024-09-28T15.42.35.062,0.130,-75.183,-24.878,-193.415
1727527355072,2024-09-28T15.42.35.072,0.140,-70.976,-34.756,-198.049
1727527355082,2024-09-28T15.42.35.082,0.150,-67.500,-42.195,-203.232
1727527355092,2024-09-28T15.42.35.092,0.160,-65.793,-44.085,-207.073
1727527355102,2024-09-28T15.42.35.102,0.170,-64.939,-38.598,-208.537
1727527355112,2024-09-28T15.42.35.112,0.180,-62.927,-27.683,-206.037
1727527355122,2024-09-28T15.42.35.122,0.190,-59.939,-16.037,-200.915
1727527355132,2024-09-28T15.42.35.132,0.200,-56.098,-9.390,-195.000
1727527355142,2024-09-28T15.42.35.142,0.210,-50.183,-8.049,-191.463
1727527355152,2024-09-28T15.42.35.152,0.220,-44.329,-9.146,-189.207
1727527355162,2024-09-28T15.42.35.162,0.230,-38.841,-12.134,-187.134
1727527355172,2024-09-28T15.42.35.172,0.240,-34.390,-13.293,-184.634
1727527355182,2024-09-28T15.42.35.182,0.250,-30.671,-9.085,-179.878
1727527355192,2024-09-28T15.42.35.192,0.260,-26.707,-3.537,-174.024
1727527355202,2024-09-28T15.42.35.202,0.270,-22.500,-2.073,-168.598
1727527355212,2024-09-28T15.42.35.212,0.280,-18.049,-5.915,-161.280
1727527355222,2024-09-28T15.42.35.222,0.290,-15.549,-10.915,-150.732
1727527355232,2024-09-28T15.42.35.232,0.300,-15.427,-14.634,-138.354
1727527355242,2024-09-28T15.42.35.242,0.310,-16.341,-13.232,-126.463
1727527355252,2024-09-28T15.42.35.252,0.320,-15.305,-6.951,-115.061
1727527355262,2024-09-28T15.42.35.262,0.330,-13.110,1.768,-103.171
1727527355272,2024-09-28T15.42.35.272,0.340,-10.427,9.695,-89.939
1727527355282,2024-09-28T15.42.35.282,0.350,-5.671,14.939,-77.744
1727527355292,2024-09-28T15.42.35.292,0.360,-0.183,15.610,-67.195
1727527355302,2024-09-28T15.42.35.302,0.370,3.963,11.829,-58.354
