epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.40.32.290;0.000;-0.191;0.008;1.070;-49.451;-7.561;-122.622
1,72753E+12;2024-09-28T15.40.32.300;0.010;-0.183;0.021;1.087;-50.305;-7.927;-124.451
1,72753E+12;2024-09-28T15.40.32.310;0.020;-0.188;0.046;1.098;-53.232;-8.171;-131.951
1,72753E+12;2024-09-28T15.40.32.320;0.030;-0.199;0.071;1.110;-56.829;-10.000;-139.939
1,72753E+12;2024-09-28T15.40.32.330;0.040;-0.192;0.097;1.111;-59.878;-12.073;-145.305
1,72753E+12;2024-09-28T15.40.32.340;0.050;-0.182;0.124;1.106;-62.622;-12.988;-149.817
1,72753E+12;2024-09-28T15.40.32.350;0.060;-0.167;0.139;1.097;-64.695;-12.195;-154.634
1,72753E+12;2024-09-28T15.40.32.360;0.070;-0.110;0.152;1.077;-64.756;-9.634;-161.707
1,72753E+12;2024-09-28T15.40.32.370;0.080;-0.049;0.165;1.064;-64.573;-5.244;-170.061
1,72753E+12;2024-09-28T15.40.32.380;0.090;0.020;0.163;1.062;-65.671;-1.951;-174.939
1,72753E+12;2024-09-28T15.40.32.390;0.100;0.045;0.154;1.061;-67.317;-0.915;-179.207
1,72753E+12;2024-09-28T15.40.32.400;0.110;0.028;0.162;1.041;-68.902;-2.744;-184.024
1,72753E+12;2024-09-28T15.40.32.410;0.120;0.059;0.174;1.019;-69.634;-8.049;-186.402
1,72753E+12;2024-09-28T15.40.32.420;0.130;0.083;0.188;1.023;-69.878;-12.561;-188.354
1,72753E+12;2024-09-28T15.40.32.430;0.140;0.081;0.196;1.007;-70.549;-15.732;-188.537
1,72753E+12;2024-09-28T15.40.32.440;0.150;0.117;0.205;1.000;-71.951;-17.012;-188.049
1,72753E+12;2024-09-28T15.40.32.450;0.160;0.159;0.212;0.986;-75.366;-13.841;-187.561
1,72753E+12;2024-09-28T15.40.32.460;0.170;0.198;0.229;0.952;-79.085;-7.561;-186.890
1,72753E+12;2024-09-28T15.40.32.470;0.180;0.262;0.234;0.909;-82.134;-4.329;-186.159
1,72753E+12;2024-09-28T15.40.32.480;0.190;0.336;0.239;0.880;-83.049;-5.488;-184.878
1,72753E+12;2024-09-28T15.40.32.490;0.200;0.355;0.236;0.856;-80.610;-7.012;-182.134
1,72753E+12;2024-09-28T15.40.32.500;0.210;0.358;0.229;0.833;-74.756;-6.829;-176.402
1,72753E+12;2024-09-28T15.40.32.510;0.220;0.383;0.211;0.813;-65.244;-6.098;-169.207
1,72753E+12;2024-09-28T15.40.32.520;0.230;0.415;0.185;0.833;-56.037;-5.061;-162.805
1,72753E+12;2024-09-28T15.40.32.530;0.240;0.465;0.180;0.890;-52.500;-2.012;-155.427
1,72753E+12;2024-09-28T15.40.32.540;0.250;0.509;0.192;0.902;-51.890;0.732;-147.195
1,72753E+12;2024-09-28T15.40.32.550;0.260;0.591;0.194;0.873;-51.890;2.378;-135.610
1,72753E+12;2024-09-28T15.40.32.560;0.270;0.663;0.197;0.830;-53.354;5.366;-120.549
