epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727527232290,2024-09-28T15.40.32.290,0.000,-0.191,0.008,1.070
1727527232300,2024-09-28T15.40.32.300,0.010,-0.183,0.021,1.087
1727527232310,2024-09-28T15.40.32.310,0.020,-0.188,0.046,1.098
1727527232320,2024-09-28T15.40.32.320,0.030,-0.199,0.071,1.110
1727527232330,2024-09-28T15.40.32.330,0.040,-0.192,0.097,1.111
1727527232340,2024-09-28T15.40.32.340,0.050,-0.182,0.124,1.106
1727527232350,2024-09-28T15.40.32.350,0.060,-0.167,0.139,1.097
1727527232360,2024-09-28T15.40.32.360,0.070,-0.110,0.152,1.077
1727527232370,2024-09-28T15.40.32.370,0.080,-0.049,0.165,1.064
1727527232380,2024-09-28T15.40.32.380,0.090,0.020,0.163,1.062
1727527232390,2024-09-28T15.40.32.390,0.100,0.045,0.154,1.061
1727527232400,2024-09-28T15.40.32.400,0.110,0.028,0.162,1.041
1727527232410,2024-09-28T15.40.32.410,0.120,0.059,0.174,1.019
1727527232420,2024-09-28T15.40.32.420,0.130,0.083,0.188,1.023
1727527232430,2024-09-28T15.40.32.430,0.140,0.081,0.196,1.007
1727527232440,2024-09-28T15.40.32.440,0.150,0.117,0.205,1.000
1727527232450,2024-09-28T15.40.32.450,0.160,0.159,0.212,0.986
1727527232460,2024-09-28T15.40.32.460,0.170,0.198,0.229,0.952
1727527232470,2024-09-28T15.40.32.470,0.180,0.262,0.234,0.909
1727527232480,2024-09-28T15.40.32.480,0.190,0.336,0.239,0.880
1727527232490,2024-09-28T15.40.32.490,0.200,0.355,0.236,0.856
1727527232500,2024-09-28T15.40.32.500,0.210,0.358,0.229,0.833
1727527232510,2024-09-28T15.40.32.510,0.220,0.383,0.211,0.813
1727527232520,2024-09-28T15.40.32.520,0.230,0.415,0.185,0.833
1727527232530,2024-09-28T15.40.32.530,0.240,0.465,0.180,0.890
1727527232540,2024-09-28T15.40.32.540,0.250,0.509,0.192,0.902
1727527232550,2024-09-28T15.40.32.550,0.260,0.591,0.194,0.873
1727527232560,2024-09-28T15.40.32.560,0.270,0.663,0.197,0.830
1727527232570,2024-09-28T15.40.32.570,0.280,0.639,0.174,0.800
1727527232580,2024-09-28T15.40.32.580,0.290,0.624,0.147,0.773
1727527232590,2024-09-28T15.40.32.590,0.300,0.703,0.126,0.743
1727527232600,2024-09-28T15.40.32.600,0.310,0.711,0.071,0.748
1727527232610,2024-09-28T15.40.32.610,0.320,0.699,0.026,0.793
1727527232620,2024-09-28T15.40.32.620,0.330,0.712,0.023,0.858
1727527232630,2024-09-28T15.40.32.630,0.340,0.671,0.011,0.871
1727527232640,2024-09-28T15.40.32.640,0.350,0.612,0.003,0.853
1727527232650,2024-09-28T15.40.32.650,0.360,0.594,-0.012,0.831
1727527232660,2024-09-28T15.40.32.660,0.370,0.561,-0.044,0.822
1727527232670,2024-09-28T15.40.32.670,0.380,0.568,-0.085,0.817
1727527232680,2024-09-28T15.40.32.680,0.390,0.625,-0.128,0.812
1727527232690,2024-09-28T15.40.32.690,0.400,0.671,-0.151,0.776
1727527232700,2024-09-28T15.40.32.700,0.410,0.708,-0.161,0.744
1727527232710,2024-09-28T15.40.32.710,0.420,0.767,-0.150,0.740
1727527232720,2024-09-28T15.40.32.720,0.430,0.812,-0.140,0.774
1727527232730,2024-09-28T15.40.32.730,0.440,0.814,-0.129,0.838
1727527232740,2024-09-28T15.40.32.740,0.450,0.806,-0.112,0.892
1727527232750,2024-09-28T15.40.32.750,0.460,0.806,-0.095,0.936
1727527232760,2024-09-28T15.40.32.760,0.470,0.794,-0.075,0.967
1727527232770,2024-09-28T15.40.32.770,0.480,0.747,-0.076,0.980
1727527232780,2024-09-28T15.40.32.780,0.490,0.676,-0.077,0.984
1727527232790,2024-09-28T15.40.32.790,0.500,0.641,-0.086,0.977
1727527232800,2024-09-28T15.40.32.800,0.510,0.667,-0.092,0.974
1727527232810,2024-09-28T15.40.32.810,0.520,0.679,-0.100,0.971
1727527232820,2024-09-28T15.40.32.820,0.530,0.667,-0.103,0.968
1727527232830,2024-09-28T15.40.32.830,0.540,0.661,-0.101,0.969
1727527232840,2024-09-28T15.40.32.840,0.550,0.654,-0.097,0.979
1727527232850,2024-09-28T15.40.32.850,0.560,0.633,-0.080,0.998
1727527232860,2024-09-28T15.40.32.860,0.570,0.631,-0.055,0.998
1727527232870,2024-09-28T15.40.32.870,0.580,0.641,-0.030,0.987
1727527232880,2024-09-28T15.40.32.880,0.590,0.623,-0.010,0.974
1727527232890,2024-09-28T15.40.32.890,0.600,0.626,0.018,0.958
1727527232900,2024-09-28T15.40.32.900,0.610,0.628,0.046,0.939
1727527232910,2024-09-28T15.40.32.910,0.620,0.609,0.055,0.918
1727527232920,2024-09-28T15.40.32.920,0.630,0.593,0.065,0.901
1727527232930,2024-09-28T15.40.32.930,0.640,0.606,0.069,0.901
1727527232940,2024-09-28T15.40.32.940,0.650,0.629,0.087,0.903
1727527232950,2024-09-28T15.40.32.950,0.660,0.630,0.104,0.881
1727527232960,2024-09-28T15.40.32.960,0.670,0.614,0.118,0.847
1727527232970,2024-09-28T15.40.32.970,0.680,0.575,0.121,0.832
1727527232980,2024-09-28T15.40.32.980,0.690,0.514,0.123,0.834
1727527232990,2024-09-28T15.40.32.990,0.700,0.452,0.118,0.845
1727527233000,2024-09-28T15.40.33.000,0.710,0.430,0.109,0.845
1727527233010,2024-09-28T15.40.33.010,0.720,0.421,0.103,0.841
1727527233020,2024-09-28T15.40.33.020,0.730,0.371,0.100,0.832
1727527233030,2024-09-28T15.40.33.030,0.740,0.343,0.091,0.822
1727527233040,2024-09-28T15.40.33.040,0.750,0.344,0.089,0.809
1727527233050,2024-09-28T15.40.33.050,0.760,0.345,0.090,0.804
1727527233060,2024-09-28T15.40.33.060,0.770,0.312,0.082,0.824
1727527233070,2024-09-28T15.40.33.070,0.780,0.244,0.069,0.849
1727527233080,2024-09-28T15.40.33.080,0.790,0.191,0.058,0.858
1727527233090,2024-09-28T15.40.33.090,0.800,0.159,0.048,0.854
1727527233100,2024-09-28T15.40.33.100,0.810,0.141,0.031,0.848
1727527233110,2024-09-28T15.40.33.110,0.820,0.130,0.019,0.849
1727527233120,2024-09-28T15.40.33.120,0.830,0.149,0.014,0.855
1727527233130,2024-09-28T15.40.33.130,0.840,0.202,0.024,0.873
1727527233140,2024-09-28T15.40.33.140,0.850,0.236,0.044,0.868
1727527233150,2024-09-28T15.40.33.150,0.860,0.244,0.059,0.866
1727527233160,2024-09-28T15.40.33.160,0.870,0.241,0.077,0.871
1727527233170,2024-09-28T15.40.33.170,0.880,0.234,0.077,0.880
1727527233180,2024-09-28T15.40.33.180,0.890,0.190,0.073,0.925
1727527233190,2024-09-28T15.40.33.190,0.900,0.122,0.085,0.969
1727527233200,2024-09-28T15.40.33.200,0.910,0.075,0.099,1.010
1727527233210,2024-09-28T15.40.33.210,0.920,0.050,0.111,1.044
1727527233220,2024-09-28T15.40.33.220,0.930,0.039,0.122,1.047
1727527233230,2024-09-28T15.40.33.230,0.940,0.033,0.119,1.040
1727527233240,2024-09-28T15.40.33.240,0.950,0.042,0.111,1.038
1727527233250,2024-09-28T15.40.33.250,0.960,0.075,0.099,1.038
1727527233260,2024-09-28T15.40.33.260,0.970,0.110,0.083,1.040
1727527233270,2024-09-28T15.40.33.270,0.980,0.161,0.081,1.044
1727527233280,2024-09-28T15.40.33.280,0.990,0.163,0.079,1.067
1727527233290,2024-09-28T15.40.33.290,1.000,0.087,0.067,1.082
1727527233300,2024-09-28T15.40.33.300,1.010,0.021,0.062,1.088
1727527233310,2024-09-28T15.40.33.310,1.020,-0.022,0.065,1.102
1727527233320,2024-09-28T15.40.33.320,1.030,-0.071,0.054,1.115
1727527233330,2024-09-28T15.40.33.330,1.040,-0.097,0.033,1.137
1727527233340,2024-09-28T15.40.33.340,1.050,-0.103,0.015,1.154
1727527233350,2024-09-28T15.40.33.350,1.060,-0.101,0.002,1.167
1727527233360,2024-09-28T15.40.33.360,1.070,-0.118,-0.013,1.178
1727527233370,2024-09-28T15.40.33.370,1.080,-0.155,-0.030,1.207
1727527233380,2024-09-28T15.40.33.380,1.090,-0.185,-0.046,1.228
1727527233390,2024-09-28T15.40.33.390,1.100,-0.174,-0.047,1.221
1727527233400,2024-09-28T15.40.33.400,1.110,-0.159,-0.026,1.191
1727527233410,2024-09-28T15.40.33.410,1.120,-0.103,-0.005,1.161
1727527233420,2024-09-28T15.40.33.420,1.130,-0.027,0.012,1.141
1727527233430,2024-09-28T15.40.33.430,1.140,0.001,0.006,1.132
1727527233440,2024-09-28T15.40.33.440,1.150,-0.010,-0.005,1.138
1727527233450,2024-09-28T15.40.33.450,1.160,-0.024,-0.015,1.129
1727527233460,2024-09-28T15.40.33.460,1.170,-0.025,-0.020,1.115
1727527233470,2024-09-28T15.40.33.470,1.180,-0.046,-0.024,1.100
1727527233480,2024-09-28T15.40.33.480,1.190,-0.064,-0.013,1.075
1727527233490,2024-09-28T15.40.33.490,1.200,-0.035,0.004,1.053
1727527233500,2024-09-28T15.40.33.500,1.210,0.001,0.021,1.039
1727527233510,2024-09-28T15.40.33.510,1.220,0.035,0.042,1.042
1727527233520,2024-09-28T15.40.33.520,1.230,0.059,0.057,1.041
1727527233530,2024-09-28T15.40.33.530,1.240,0.052,0.067,1.033
1727527233540,2024-09-28T15.40.33.540,1.250,0.048,0.086,1.025
1727527233550,2024-09-28T15.40.33.550,1.260,0.060,0.099,1.030
1727527233560,2024-09-28T15.40.33.560,1.270,0.076,0.117,1.027
1727527233570,2024-09-28T15.40.33.570,1.280,0.080,0.128,1.033
