epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727527325950,2024-09-28T15.42.05.950,0.000,0.387,0.224,0.870
1727527325960,2024-09-28T15.42.05.960,0.010,0.369,0.214,0.902
1727527325970,2024-09-28T15.42.05.970,0.020,0.358,0.217,0.932
1727527325980,2024-09-28T15.42.05.980,0.030,0.336,0.215,0.962
1727527325990,2024-09-28T15.42.05.990,0.040,0.274,0.204,0.977
1727527326000,2024-09-28T15.42.06.000,0.050,0.199,0.203,0.969
1727527326010,2024-09-28T15.42.06.010,0.060,0.162,0.189,0.955
1727527326020,2024-09-28T15.42.06.020,0.070,0.186,0.184,0.935
1727527326030,2024-09-28T15.42.06.030,0.080,0.233,0.185,0.917
1727527326040,2024-09-28T15.42.06.040,0.090,0.240,0.185,0.901
1727527326050,2024-09-28T15.42.06.050,0.100,0.193,0.182,0.880
1727527326060,2024-09-28T15.42.06.060,0.110,0.149,0.171,0.869
1727527326070,2024-09-28T15.42.06.070,0.120,0.147,0.168,0.862
1727527326080,2024-09-28T15.42.06.080,0.130,0.149,0.156,0.868
1727527326090,2024-09-28T15.42.06.090,0.140,0.139,0.145,0.900
1727527326100,2024-09-28T15.42.06.100,0.150,0.167,0.159,0.936
1727527326110,2024-09-28T15.42.06.110,0.160,0.193,0.163,0.955
1727527326120,2024-09-28T15.42.06.120,0.170,0.163,0.156,0.947
1727527326130,2024-09-28T15.42.06.130,0.180,0.109,0.163,0.932
1727527326140,2024-09-28T15.42.06.140,0.190,0.072,0.169,0.925
1727527326150,2024-09-28T15.42.06.150,0.200,0.072,0.164,0.923
1727527326160,2024-09-28T15.42.06.160,0.210,0.058,0.151,0.943
1727527326170,2024-09-28T15.42.06.170,0.220,0.036,0.133,0.998
1727527326180,2024-09-28T15.42.06.180,0.230,0.004,0.092,1.047
1727527326190,2024-09-28T15.42.06.190,0.240,-0.071,0.047,1.070
1727527326200,2024-09-28T15.42.06.200,0.250,-0.212,0.019,1.073
1727527326210,2024-09-28T15.42.06.210,0.260,-0.334,-0.000,1.073
1727527326220,2024-09-28T15.42.06.220,0.270,-0.383,-0.012,1.094
1727527326230,2024-09-28T15.42.06.230,0.280,-0.418,-0.027,1.116
1727527326240,2024-09-28T15.42.06.240,0.290,-0.423,-0.043,1.133
1727527326250,2024-09-28T15.42.06.250,0.300,-0.401,-0.030,1.143
1727527326260,2024-09-28T15.42.06.260,0.310,-0.361,-0.004,1.130
1727527326270,2024-09-28T15.42.06.270,0.320,-0.296,0.021,1.117
1727527326280,2024-09-28T15.42.06.280,0.330,-0.200,0.051,1.118
1727527326290,2024-09-28T15.42.06.290,0.340,-0.114,0.075,1.124
1727527326300,2024-09-28T15.42.06.300,0.350,-0.087,0.083,1.119
1727527326310,2024-09-28T15.42.06.310,0.360,-0.076,0.083,1.103
1727527326320,2024-09-28T15.42.06.320,0.370,-0.036,0.087,1.092
1727527326330,2024-09-28T15.42.06.330,0.380,-0.020,0.080,1.083
1727527326340,2024-09-28T15.42.06.340,0.390,-0.012,0.067,1.077
1727527326350,2024-09-28T15.42.06.350,0.400,0.033,0.072,1.087
1727527326360,2024-09-28T15.42.06.360,0.410,0.033,0.076,1.097
1727527326370,2024-09-28T15.42.06.370,0.420,0.004,0.079,1.093
1727527326380,2024-09-28T15.42.06.380,0.430,0.019,0.100,1.084
1727527326390,2024-09-28T15.42.06.390,0.440,0.047,0.122,1.068
1727527326400,2024-09-28T15.42.06.400,0.450,0.091,0.144,1.041
1727527326410,2024-09-28T15.42.06.410,0.460,0.166,0.170,1.019
1727527326420,2024-09-28T15.42.06.420,0.470,0.195,0.175,1.000
1727527326430,2024-09-28T15.42.06.430,0.480,0.205,0.182,0.996
1727527326440,2024-09-28T15.42.06.440,0.490,0.205,0.182,1.007
1727527326450,2024-09-28T15.42.06.450,0.500,0.176,0.173,1.010
1727527326460,2024-09-28T15.42.06.460,0.510,0.165,0.168,1.003
1727527326470,2024-09-28T15.42.06.470,0.520,0.181,0.169,0.993
1727527326480,2024-09-28T15.42.06.480,0.530,0.193,0.166,0.983
1727527326490,2024-09-28T15.42.06.490,0.540,0.195,0.167,0.972
1727527326500,2024-09-28T15.42.06.500,0.550,0.193,0.171,0.975
1727527326510,2024-09-28T15.42.06.510,0.560,0.187,0.182,0.972
1727527326520,2024-09-28T15.42.06.520,0.570,0.205,0.211,0.953
1727527326530,2024-09-28T15.42.06.530,0.580,0.211,0.235,0.951
1727527326540,2024-09-28T15.42.06.540,0.590,0.210,0.247,0.958
1727527326550,2024-09-28T15.42.06.550,0.600,0.244,0.261,0.964
1727527326560,2024-09-28T15.42.06.560,0.610,0.269,0.256,0.955
1727527326570,2024-09-28T15.42.06.570,0.620,0.270,0.257,0.932
1727527326580,2024-09-28T15.42.06.580,0.630,0.287,0.256,0.909
1727527326590,2024-09-28T15.42.06.590,0.640,0.325,0.256,0.901
1727527326600,2024-09-28T15.42.06.600,0.650,0.345,0.261,0.900
1727527326610,2024-09-28T15.42.06.610,0.660,0.313,0.267,0.886
1727527326620,2024-09-28T15.42.06.620,0.670,0.294,0.286,0.870
1727527326630,2024-09-28T15.42.06.630,0.680,0.265,0.298,0.869
1727527326640,2024-09-28T15.42.06.640,0.690,0.266,0.310,0.828
1727527326650,2024-09-28T15.42.06.650,0.700,0.343,0.321,0.771
1727527326660,2024-09-28T15.42.06.660,0.710,0.420,0.315,0.738
1727527326670,2024-09-28T15.42.06.670,0.720,0.474,0.297,0.721
1727527326680,2024-09-28T15.42.06.680,0.730,0.498,0.274,0.738
1727527326690,2024-09-28T15.42.06.690,0.740,0.509,0.249,0.789
1727527326700,2024-09-28T15.42.06.700,0.750,0.525,0.236,0.813
1727527326710,2024-09-28T15.42.06.710,0.760,0.553,0.229,0.824
1727527326720,2024-09-28T15.42.06.720,0.770,0.596,0.249,0.808
1727527326730,2024-09-28T15.42.06.730,0.780,0.639,0.270,0.765
1727527326740,2024-09-28T15.42.06.740,0.790,0.703,0.266,0.724
1727527326750,2024-09-28T15.42.06.750,0.800,0.772,0.251,0.700
1727527326760,2024-09-28T15.42.06.760,0.810,0.835,0.227,0.702
1727527326770,2024-09-28T15.42.06.770,0.820,0.906,0.204,0.741
1727527326780,2024-09-28T15.42.06.780,0.830,0.954,0.180,0.781
1727527326790,2024-09-28T15.42.06.790,0.840,0.975,0.149,0.797
1727527326800,2024-09-28T15.42.06.800,0.850,0.957,0.117,0.798
1727527326810,2024-09-28T15.42.06.810,0.860,0.934,0.086,0.799
1727527326820,2024-09-28T15.42.06.820,0.870,0.947,0.071,0.800
1727527326830,2024-09-28T15.42.06.830,0.880,0.975,0.068,0.810
1727527326840,2024-09-28T15.42.06.840,0.890,1.027,0.071,0.820
1727527326850,2024-09-28T15.42.06.850,0.900,1.085,0.072,0.832
1727527326860,2024-09-28T15.42.06.860,0.910,1.098,0.075,0.837
1727527326870,2024-09-28T15.42.06.870,0.920,1.048,0.073,0.856
1727527326880,2024-09-28T15.42.06.880,0.930,0.978,0.069,0.884
1727527326890,2024-09-28T15.42.06.890,0.940,0.921,0.066,0.908
1727527326900,2024-09-28T15.42.06.900,0.950,0.870,0.057,0.930
1727527326910,2024-09-28T15.42.06.910,0.960,0.818,0.043,0.939
1727527326920,2024-09-28T15.42.06.920,0.970,0.773,0.028,0.938
1727527326930,2024-09-28T15.42.06.930,0.980,0.749,0.015,0.932
1727527326940,2024-09-28T15.42.06.940,0.990,0.727,0.006,0.925
1727527326950,2024-09-28T15.42.06.950,1.000,0.703,0.005,0.910
1727527326960,2024-09-28T15.42.06.960,1.010,0.712,0.013,0.889
1727527326970,2024-09-28T15.42.06.970,1.020,0.752,0.029,0.873
1727527326980,2024-09-28T15.42.06.980,1.030,0.781,0.060,0.863
1727527326990,2024-09-28T15.42.06.990,1.040,0.796,0.096,0.864
1727527327000,2024-09-28T15.42.07.000,1.050,0.792,0.117,0.881
1727527327010,2024-09-28T15.42.07.010,1.060,0.757,0.124,0.885
1727527327020,2024-09-28T15.42.07.020,1.070,0.738,0.140,0.885
1727527327030,2024-09-28T15.42.07.030,1.080,0.734,0.148,0.897
1727527327040,2024-09-28T15.42.07.040,1.090,0.704,0.155,0.895
1727527327050,2024-09-28T15.42.07.050,1.100,0.683,0.164,0.883
1727527327060,2024-09-28T15.42.07.060,1.110,0.671,0.173,0.878
1727527327070,2024-09-28T15.42.07.070,1.120,0.643,0.171,0.870
1727527327080,2024-09-28T15.42.07.080,1.130,0.610,0.168,0.857
1727527327090,2024-09-28T15.42.07.090,1.140,0.606,0.169,0.854
1727527327100,2024-09-28T15.42.07.100,1.150,0.607,0.177,0.852
1727527327110,2024-09-28T15.42.07.110,1.160,0.590,0.183,0.842
1727527327120,2024-09-28T15.42.07.120,1.170,0.563,0.185,0.852
1727527327130,2024-09-28T15.42.07.130,1.180,0.505,0.174,0.865
1727527327140,2024-09-28T15.42.07.140,1.190,0.425,0.154,0.884
1727527327150,2024-09-28T15.42.07.150,1.200,0.353,0.129,0.892
1727527327160,2024-09-28T15.42.07.160,1.210,0.300,0.113,0.880
1727527327170,2024-09-28T15.42.07.170,1.220,0.277,0.107,0.861
1727527327180,2024-09-28T15.42.07.180,1.230,0.268,0.100,0.842
1727527327190,2024-09-28T15.42.07.190,1.240,0.290,0.095,0.831
1727527327200,2024-09-28T15.42.07.200,1.250,0.354,0.110,0.831
1727527327210,2024-09-28T15.42.07.210,1.260,0.406,0.132,0.839
1727527327220,2024-09-28T15.42.07.220,1.270,0.416,0.159,0.843
1727527327230,2024-09-28T15.42.07.230,1.280,0.406,0.189,0.827
1727527327240,2024-09-28T15.42.07.240,1.290,0.389,0.214,0.809
1727527327250,2024-09-28T15.42.07.250,1.300,0.375,0.236,0.810
1727527327260,2024-09-28T15.42.07.260,1.310,0.364,0.254,0.840
1727527327270,2024-09-28T15.42.07.270,1.320,0.332,0.256,0.876
1727527327280,2024-09-28T15.42.07.280,1.330,0.296,0.250,0.893
1727527327290,2024-09-28T15.42.07.290,1.340,0.270,0.251,0.879
1727527327300,2024-09-28T15.42.07.300,1.350,0.258,0.249,0.863
1727527327310,2024-09-28T15.42.07.310,1.360,0.234,0.232,0.871
1727527327320,2024-09-28T15.42.07.320,1.370,0.199,0.209,0.882
1727527327330,2024-09-28T15.42.07.330,1.380,0.171,0.183,0.893
1727527327340,2024-09-28T15.42.07.340,1.390,0.134,0.168,0.921
1727527327350,2024-09-28T15.42.07.350,1.400,0.084,0.152,0.944
1727527327360,2024-09-28T15.42.07.360,1.410,0.064,0.122,0.951
1727527327370,2024-09-28T15.42.07.370,1.420,0.056,0.085,0.957
1727527327380,2024-09-28T15.42.07.380,1.430,0.034,0.045,0.971
1727527327390,2024-09-28T15.42.07.390,1.440,0.013,0.019,0.992
1727527327400,2024-09-28T15.42.07.400,1.450,0.013,0.009,1.010
1727527327410,2024-09-28T15.42.07.410,1.460,0.006,0.004,1.048
1727527327420,2024-09-28T15.42.07.420,1.470,-0.057,-0.009,1.111
1727527327430,2024-09-28T15.42.07.430,1.480,-0.146,-0.013,1.167
1727527327440,2024-09-28T15.42.07.440,1.490,-0.216,-0.009,1.188
1727527327450,2024-09-28T15.42.07.450,1.500,-0.263,-0.002,1.179
1727527327460,2024-09-28T15.42.07.460,1.510,-0.269,0.021,1.160
1727527327470,2024-09-28T15.42.07.470,1.520,-0.232,0.031,1.155
1727527327480,2024-09-28T15.42.07.480,1.530,-0.174,0.027,1.163
1727527327490,2024-09-28T15.42.07.490,1.540,-0.105,0.025,1.163
1727527327500,2024-09-28T15.42.07.500,1.550,-0.069,0.018,1.151
1727527327510,2024-09-28T15.42.07.510,1.560,-0.086,0.015,1.132
1727527327520,2024-09-28T15.42.07.520,1.570,-0.102,0.025,1.130
1727527327530,2024-09-28T15.42.07.530,1.580,-0.097,0.037,1.122
1727527327540,2024-09-28T15.42.07.540,1.590,-0.076,0.045,1.096
1727527327550,2024-09-28T15.42.07.550,1.600,-0.036,0.056,1.070
1727527327560,2024-09-28T15.42.07.560,1.610,0.015,0.071,1.054
1727527327570,2024-09-28T15.42.07.570,1.620,0.060,0.083,1.039
1727527327580,2024-09-28T15.42.07.580,1.630,0.104,0.090,1.019
1727527327590,2024-09-28T15.42.07.590,1.640,0.157,0.099,1.008
1727527327600,2024-09-28T15.42.07.600,1.650,0.187,0.101,0.990
1727527327610,2024-09-28T15.42.07.610,1.660,0.192,0.095,0.979
1727527327620,2024-09-28T15.42.07.620,1.670,0.179,0.092,0.988
1727527327630,2024-09-28T15.42.07.630,1.680,0.158,0.088,0.992
1727527327640,2024-09-28T15.42.07.640,1.690,0.133,0.077,0.990
1727527327650,2024-09-28T15.42.07.650,1.700,0.133,0.069,0.981
1727527327660,2024-09-28T15.42.07.660,1.710,0.153,0.064,0.982
1727527327670,2024-09-28T15.42.07.670,1.720,0.162,0.056,0.981
1727527327680,2024-09-28T15.42.07.680,1.730,0.178,0.055,0.976
1727527327690,2024-09-28T15.42.07.690,1.740,0.207,0.063,0.977
1727527327700,2024-09-28T15.42.07.700,1.750,0.218,0.070,0.972
1727527327710,2024-09-28T15.42.07.710,1.760,0.223,0.077,0.969
1727527327720,2024-09-28T15.42.07.720,1.770,0.208,0.086,0.970
1727527327730,2024-09-28T15.42.07.730,1.780,0.180,0.101,0.979
1727527327740,2024-09-28T15.42.07.740,1.790,0.199,0.128,0.995
1727527327750,2024-09-28T15.42.07.750,1.800,0.235,0.161,0.991
1727527327760,2024-09-28T15.42.07.760,1.810,0.253,0.187,0.974
1727527327770,2024-09-28T15.42.07.770,1.820,0.255,0.200,0.969
1727527327780,2024-09-28T15.42.07.780,1.830,0.259,0.217,0.980
1727527327790,2024-09-28T15.42.07.790,1.840,0.297,0.243,0.976
1727527327800,2024-09-28T15.42.07.800,1.850,0.355,0.274,0.965
1727527327810,2024-09-28T15.42.07.810,1.860,0.366,0.280,0.943
1727527327820,2024-09-28T15.42.07.820,1.870,0.326,0.259,0.936
1727527327830,2024-09-28T15.42.07.830,1.880,0.289,0.242,0.939
1727527327840,2024-09-28T15.42.07.840,1.890,0.304,0.236,0.938
1727527327850,2024-09-28T15.42.07.850,1.900,0.326,0.229,0.948
1727527327860,2024-09-28T15.42.07.860,1.910,0.320,0.228,0.952
1727527327870,2024-09-28T15.42.07.870,1.920,0.329,0.238,0.940
1727527327880,2024-09-28T15.42.07.880,1.930,0.362,0.246,0.906
1727527327890,2024-09-28T15.42.07.890,1.940,0.412,0.257,0.880
1727527327900,2024-09-28T15.42.07.900,1.950,0.459,0.264,0.861
1727527327910,2024-09-28T15.42.07.910,1.960,0.494,0.266,0.854
1727527327920,2024-09-28T15.42.07.920,1.970,0.505,0.266,0.849
