epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727527293610,2024-09-28T15.41.33.610,0.000,-81.159,-21.037,-173.720
1727527293620,2024-09-28T15.41.33.620,0.010,-82.012,-21.341,-175.305
1727527293630,2024-09-28T15.41.33.630,0.020,-84.695,-21.951,-182.256
1727527293640,2024-09-28T15.41.33.640,0.030,-86.463,-22.073,-190.854
1727527293650,2024-09-28T15.41.33.650,0.040,-86.220,-22.378,-197.683
1727527293660,2024-09-28T15.41.33.660,0.050,-84.390,-24.024,-204.634
1727527293670,2024-09-28T15.41.33.670,0.060,-82.073,-25.732,-212.805
1727527293680,2024-09-28T15.41.33.680,0.070,-78.963,-26.768,-219.512
1727527293690,2024-09-28T15.41.33.690,0.080,-75.793,-27.500,-224.207
1727527293700,2024-09-28T15.41.33.700,0.090,-75.366,-25.915,-226.707
1727527293710,2024-09-28T15.41.33.710,0.100,-79.024,-22.134,-228.476
1727527293720,2024-09-28T15.41.33.720,0.110,-84.451,-17.012,-229.085
1727527293730,2024-09-28T15.41.33.730,0.120,-88.171,-11.890,-226.280
1727527293740,2024-09-28T15.41.33.740,0.130,-89.695,-6.951,-222.317
1727527293750,2024-09-28T15.41.33.750,0.140,-89.573,-4.024,-221.402
1727527293760,2024-09-28T15.41.33.760,0.150,-88.902,-3.049,-221.463
1727527293770,2024-09-28T15.41.33.770,0.160,-87.561,-3.415,-222.134
1727527293780,2024-09-28T15.41.33.780,0.170,-85.854,-3.476,-223.659
1727527293790,2024-09-28T15.41.33.790,0.180,-84.329,-2.683,-224.695
1727527293800,2024-09-28T15.41.33.800,0.190,-81.890,-1.829,-225.000
1727527293810,2024-09-28T15.41.33.810,0.200,-78.780,-2.561,-225.183
1727527293820,2024-09-28T15.41.33.820,0.210,-75.915,-4.878,-222.500
1727527293830,2024-09-28T15.41.33.830,0.220,-72.317,-7.622,-218.293
1727527293840,2024-09-28T15.41.33.840,0.230,-70.122,-9.878,-213.476
1727527293850,2024-09-28T15.41.33.850,0.240,-68.354,-12.622,-207.866
1727527293860,2024-09-28T15.41.33.860,0.250,-66.098,-12.927,-202.073
1727527293870,2024-09-28T15.41.33.870,0.260,-63.963,-9.390,-196.402
1727527293880,2024-09-28T15.41.33.880,0.270,-60.305,-3.049,-192.134
1727527293890,2024-09-28T15.41.33.890,0.280,-55.854,5.488,-188.476
1727527293900,2024-09-28T15.41.33.900,0.290,-52.134,12.378,-182.439
1727527293910,2024-09-28T15.41.33.910,0.300,-48.049,14.756,-173.902
1727527293920,2024-09-28T15.41.33.920,0.310,-43.049,14.512,-165.061
1727527293930,2024-09-28T15.41.33.930,0.320,-38.415,11.463,-156.707
1727527293940,2024-09-28T15.41.33.940,0.330,-36.707,5.915,-149.634
1727527293950,2024-09-28T15.41.33.950,0.340,-36.951,1.220,-140.732
1727527293960,2024-09-28T15.41.33.960,0.350,-37.988,0.183,-128.963
1727527293970,2024-09-28T15.41.33.970,0.360,-37.744,4.085,-116.280
1727527293980,2024-09-28T15.41.33.980,0.370,-33.171,14.146,-104.390
1727527293990,2024-09-28T15.41.33.990,0.380,-25.427,27.561,-90.976
1727527294000,2024-09-28T15.41.34.000,0.390,-14.329,36.768,-75.976
1727527294010,2024-09-28T15.41.34.010,0.400,-1.829,38.049,-60.976
1727527294020,2024-09-28T15.41.34.020,0.410,8.171,32.134,-46.341
1727527294030,2024-09-28T15.41.34.030,0.420,15.183,22.378,-34.573
1727527294040,2024-09-28T15.41.34.040,0.430,19.146,13.841,-24.451
1727527294050,2024-09-28T15.41.34.050,0.440,20.549,7.317,-12.317
1727527294060,2024-09-28T15.41.34.060,0.450,20.000,3.537,1.768
1727527294070,2024-09-28T15.41.34.070,0.460,17.134,5.183,17.012
1727527294080,2024-09-28T15.41.34.080,0.470,15.122,10.000,29.451
1727527294090,2024-09-28T15.41.34.090,0.480,16.159,14.878,37.439
1727527294100,2024-09-28T15.41.34.100,0.490,18.902,15.732,45.549
1727527294110,2024-09-28T15.41.34.110,0.500,22.073,10.915,54.451
1727527294120,2024-09-28T15.41.34.120,0.510,24.695,2.134,61.402
1727527294130,2024-09-28T15.41.34.130,0.520,26.341,-7.805,66.098
1727527294140,2024-09-28T15.41.34.140,0.530,26.646,-16.829,69.878
1727527294150,2024-09-28T15.41.34.150,0.540,24.817,-23.415,73.354
1727527294160,2024-09-28T15.41.34.160,0.550,21.768,-26.585,77.439
1727527294170,2024-09-28T15.41.34.170,0.560,18.963,-26.585,84.695
1727527294180,2024-09-28T15.41.34.180,0.570,17.622,-22.500,93.354
1727527294190,2024-09-28T15.41.34.190,0.580,17.744,-13.232,101.524
1727527294200,2024-09-28T15.41.34.200,0.590,19.268,-3.049,110.488
1727527294210,2024-09-28T15.41.34.210,0.600,22.012,2.683,121.707
1727527294220,2024-09-28T15.41.34.220,0.610,24.878,3.232,134.268
1727527294230,2024-09-28T15.41.34.230,0.620,26.707,1.524,147.012
1727527294240,2024-09-28T15.41.34.240,0.630,28.049,-1.341,159.451
1727527294250,2024-09-28T15.41.34.250,0.640,29.817,-5.793,170.366
1727527294260,2024-09-28T15.41.34.260,0.650,32.805,-9.146,179.634
1727527294270,2024-09-28T15.41.34.270,0.660,36.341,-7.744,189.512
1727527294280,2024-09-28T15.41.34.280,0.670,39.390,2.073,198.659
1727527294290,2024-09-28T15.41.34.290,0.680,41.890,18.171,206.402
1727527294300,2024-09-28T15.41.34.300,0.690,44.451,30.854,213.841
1727527294310,2024-09-28T15.41.34.310,0.700,46.585,34.329,218.476
1727527294320,2024-09-28T15.41.34.320,0.710,46.585,30.305,218.720
1727527294330,2024-09-28T15.41.34.330,0.720,44.451,23.415,216.585
1727527294340,2024-09-28T15.41.34.340,0.730,41.341,16.280,212.317
1727527294350,2024-09-28T15.41.34.350,0.740,38.232,12.317,206.220
1727527294360,2024-09-28T15.41.34.360,0.750,35.671,14.939,200.732
1727527294370,2024-09-28T15.41.34.370,0.760,34.024,25.427,197.134
1727527294380,2024-09-28T15.41.34.380,0.770,33.476,39.024,193.659
1727527294390,2024-09-28T15.41.34.390,0.780,33.659,48.841,190.976
1727527294400,2024-09-28T15.41.34.400,0.790,34.268,50.000,190.427
1727527294410,2024-09-28T15.41.34.410,0.800,35.793,43.354,189.817
1727527294420,2024-09-28T15.41.34.420,0.810,37.378,34.451,188.232
1727527294430,2024-09-28T15.41.34.430,0.820,38.293,26.524,185.122
1727527294440,2024-09-28T15.41.34.440,0.830,37.988,18.720,177.744
1727527294450,2024-09-28T15.41.34.450,0.840,36.585,10.244,167.744
1727527294460,2024-09-28T15.41.34.460,0.850,34.573,3.537,161.280
1727527294470,2024-09-28T15.41.34.470,0.860,32.073,0.793,160.488
1727527294480,2024-09-28T15.41.34.480,0.870,29.146,-0.366,159.268
1727527294490,2024-09-28T15.41.34.490,0.880,26.890,0.122,154.573
1727527294500,2024-09-28T15.41.34.500,0.890,27.317,-0.122,150.183
1727527294510,2024-09-28T15.41.34.510,0.900,31.037,-1.768,147.439
1727527294520,2024-09-28T15.41.34.520,0.910,37.012,-4.085,145.549
1727527294530,2024-09-28T15.41.34.530,0.920,44.573,-7.683,144.024
1727527294540,2024-09-28T15.41.34.540,0.930,52.317,-11.524,140.122
1727527294550,2024-09-28T15.41.34.550,0.940,58.963,-12.378,132.866
1727527294560,2024-09-28T15.41.34.560,0.950,63.110,-11.585,123.476
1727527294570,2024-09-28T15.41.34.570,0.960,62.805,-10.976,113.293
1727527294580,2024-09-28T15.41.34.580,0.970,58.354,-11.280,103.293
1727527294590,2024-09-28T15.41.34.590,0.980,50.427,-11.220,91.646
1727527294600,2024-09-28T15.41.34.600,0.990,41.159,-6.341,79.573
1727527294610,2024-09-28T15.41.34.610,1.000,34.939,1.159,69.756
