epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727527232319,2024-09-28T15.40.32.319,0.000,-49.451,-7.561,-122.622
1727527232329,2024-09-28T15.40.32.329,0.010,-50.305,-7.927,-124.451
1727527232339,2024-09-28T15.40.32.339,0.020,-53.232,-8.171,-131.951
1727527232349,2024-09-28T15.40.32.349,0.030,-56.829,-10.000,-139.939
1727527232359,2024-09-28T15.40.32.359,0.040,-59.878,-12.073,-145.305
1727527232369,2024-09-28T15.40.32.369,0.050,-62.622,-12.988,-149.817
1727527232379,2024-09-28T15.40.32.379,0.060,-64.695,-12.195,-154.634
1727527232389,2024-09-28T15.40.32.389,0.070,-64.756,-9.634,-161.707
1727527232399,2024-09-28T15.40.32.399,0.080,-64.573,-5.244,-170.061
1727527232409,2024-09-28T15.40.32.409,0.090,-65.671,-1.951,-174.939
1727527232419,2024-09-28T15.40.32.419,0.100,-67.317,-0.915,-179.207
1727527232429,2024-09-28T15.40.32.429,0.110,-68.902,-2.744,-184.024
1727527232439,2024-09-28T15.40.32.439,0.120,-69.634,-8.049,-186.402
1727527232449,2024-09-28T15.40.32.449,0.130,-69.878,-12.561,-188.354
1727527232459,2024-09-28T15.40.32.459,0.140,-70.549,-15.732,-188.537
1727527232469,2024-09-28T15.40.32.469,0.150,-71.951,-17.012,-188.049
1727527232479,2024-09-28T15.40.32.479,0.160,-75.366,-13.841,-187.561
1727527232489,2024-09-28T15.40.32.489,0.170,-79.085,-7.561,-186.890
1727527232499,2024-09-28T15.40.32.499,0.180,-82.134,-4.329,-186.159
1727527232509,2024-09-28T15.40.32.509,0.190,-83.049,-5.488,-184.878
1727527232519,2024-09-28T15.40.32.519,0.200,-80.610,-7.012,-182.134
1727527232529,2024-09-28T15.40.32.529,0.210,-74.756,-6.829,-176.402
1727527232539,2024-09-28T15.40.32.539,0.220,-65.244,-6.098,-169.207
1727527232549,2024-09-28T15.40.32.549,0.230,-56.037,-5.061,-162.805
1727527232559,2024-09-28T15.40.32.559,0.240,-52.500,-2.012,-155.427
1727527232569,2024-09-28T15.40.32.569,0.250,-51.890,0.732,-147.195
