epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.43.00.340;0.000;0.463;0.177;0.999;25.427;1.341;162.195
1,72753E+12;2024-09-28T15.43.00.350;0.010;0.474;0.179;0.992;25.549;-0.061;163.232
1,72753E+12;2024-09-28T15.43.00.360;0.020;0.480;0.184;0.961;26.585;-1.220;168.902
1,72753E+12;2024-09-28T15.43.00.370;0.030;0.498;0.198;0.935;25.854;-2.256;175.610
1,72753E+12;2024-09-28T15.43.00.380;0.040;0.551;0.219;0.902;23.293;-2.622;177.622
1,72753E+12;2024-09-28T15.43.00.390;0.050;0.564;0.230;0.868;19.634;-1.768;175.366
1,72753E+12;2024-09-28T15.43.00.400;0.060;0.514;0.209;0.852;17.561;0.732;176.159
1,72753E+12;2024-09-28T15.43.00.410;0.070;0.455;0.170;0.854;18.476;5.488;180.366
1,72753E+12;2024-09-28T15.43.00.420;0.080;0.430;0.136;0.852;20.732;10.610;182.500
1,72753E+12;2024-09-28T15.43.00.430;0.090;0.396;0.109;0.852;23.171;14.146;181.037
1,72753E+12;2024-09-28T15.43.00.440;0.100;0.310;0.079;0.848;25.732;14.024;177.500
1,72753E+12;2024-09-28T15.43.00.450;0.110;0.236;0.046;0.829;28.049;9.512;172.439
1,72753E+12;2024-09-28T15.43.00.460;0.120;0.197;0.027;0.799;28.963;3.598;166.402
1,72753E+12;2024-09-28T15.43.00.470;0.130;0.188;0.018;0.772;29.085;-0.122;159.085
1,72753E+12;2024-09-28T15.43.00.480;0.140;0.195;0.008;0.744;29.817;-0.732;151.890
1,72753E+12;2024-09-28T15.43.00.490;0.150;0.199;-0.010;0.734;30.976;1.037;145.427
1,72753E+12;2024-09-28T15.43.00.500;0.160;0.199;-0.012;0.740;32.988;4.573;139.451
1,72753E+12;2024-09-28T15.43.00.510;0.170;0.198;-0.001;0.760;36.524;9.146;135.305
1,72753E+12;2024-09-28T15.43.00.520;0.180;0.205;0.011;0.792;41.098;14.085;132.439
1,72753E+12;2024-09-28T15.43.00.530;0.190;0.196;0.021;0.832;45.549;17.683;128.171
1,72753E+12;2024-09-28T15.43.00.540;0.200;0.151;0.018;0.865;48.232;18.049;121.524
1,72753E+12;2024-09-28T15.43.00.550;0.210;0.124;0.021;0.889;48.354;17.317;112.439
1,72753E+12;2024-09-28T15.43.00.560;0.220;0.121;0.028;0.897;46.159;16.524;102.500
1,72753E+12;2024-09-28T15.43.00.570;0.230;0.084;0.040;0.891;41.585;15.244;94.756
1,72753E+12;2024-09-28T15.43.00.580;0.240;0.059;0.036;0.884;35.549;14.268;89.634
1,72753E+12;2024-09-28T15.43.00.590;0.250;0.092;0.032;0.897;30.366;16.768;84.146
1,72753E+12;2024-09-28T15.43.00.600;0.260;0.124;0.025;0.946;28.720;22.866;78.963
1,72753E+12;2024-09-28T15.43.00.610;0.270;0.119;0.013;1.011;31.341;27.134;74.878
1,72753E+12;2024-09-28T15.43.00.620;0.280;0.074;-0.001;1.042;35.488;23.537;70.793
1,72753E+12;2024-09-28T15.43.00.630;0.290;0.023;-0.009;1.025;37.866;11.524;65.976
1,72753E+12;2024-09-28T15.43.00.640;0.300;-0.022;-0.017;1.017;39.207;-4.207;61.341
