epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,73E+12;2024-09-28T15.17.59.732;0.000;0.396;1.193;0.799;85.183;-46.402;-18.598
1,73E+12;2024-09-28T15.17.59.742;0.010;0.510;1.172;0.835;81.585;-42.256;-17.622
1,73E+12;2024-09-28T15.17.59.752;0.020;0.568;1.107;0.793;64.207;-18.841;-14.573
1,73E+12;2024-09-28T15.17.59.762;0.030;0.574;1.036;0.729;47.805;13.293;-10.366
1,73E+12;2024-09-28T15.17.59.772;0.040;0.456;0.955;0.684;41.829;28.963;-9.268
1,73E+12;2024-09-28T15.17.59.782;0.050;0.228;0.897;0.628;41.098;21.768;-9.268
1,73E+12;2024-09-28T15.17.59.792;0.060;0.065;0.861;0.555;38.963;1.220;-9.207
1,73E+12;2024-09-28T15.17.59.802;0.070;0.048;0.853;0.516;32.073;-16.524;-11.280
1,73E+12;2024-09-28T15.17.59.812;0.080;0.070;0.852;0.517;20.305;-24.146;-10.488
1,73E+12;2024-09-28T15.17.59.822;0.090;0.109;0.865;0.550;7.317;-24.939;-5.793
1,73E+12;2024-09-28T15.17.59.832;0.100;0.181;0.873;0.637;-4.085;-17.012;-2.927
1,73E+12;2024-09-28T15.17.59.842;0.110;0.248;0.889;0.749;-14.451;-0.793;-2.500
1,73E+12;2024-09-28T15.17.59.852;0.120;0.286;0.937;0.840;-25.305;14.817;-0.549
1,73E+12;2024-09-28T15.17.59.862;0.130;0.280;0.997;0.891;-38.415;22.439;2.012
1,73E+12;2024-09-28T15.17.59.872;0.140;0.233;1.032;0.904;-53.720;15.732;6.037
1,73E+12;2024-09-28T15.17.59.882;0.150;0.186;1.048;0.893;-70.061;-2.012;13.659
1,73E+12;2024-09-28T15.17.59.892;0.160;0.219;1.079;0.866;-87.805;-14.756;22.683
1,73E+12;2024-09-28T15.17.59.902;0.170;0.346;1.130;0.825;-106.220;-9.512;33.171
1,73E+12;2024-09-28T15.17.59.912;0.180;0.434;1.141;0.818;-122.805;6.098;43.902
1,73E+12;2024-09-28T15.17.59.922;0.190;0.405;1.135;0.815;-135.915;17.439;52.256
1,73E+12;2024-09-28T15.17.59.932;0.200;0.366;1.150;0.785;-147.500;21.585;59.573
1,73E+12;2024-09-28T15.17.59.942;0.210;0.346;1.168;0.775;-159.756;22.561;66.341
1,73E+12;2024-09-28T15.17.59.952;0.220;0.334;1.183;0.774;-173.293;21.890;71.280
1,73E+12;2024-09-28T15.17.59.962;0.230;0.325;1.208;0.761;-188.232;23.902;76.829
1,73E+12;2024-09-28T15.17.59.972;0.240;0.342;1.243;0.794;-201.037;29.268;82.988
1,73E+12;2024-09-28T15.17.59.982;0.250;0.347;1.271;0.849;-210.915;32.866;87.256
1,73E+12;2024-09-28T15.17.59.992;0.260;0.300;1.291;0.852;-223.171;33.902;90.854
1,73E+12;2024-09-28T15.18.00.002;0.270;0.228;1.326;0.826;-237.500;31.463;97.683
1,73E+12;2024-09-28T15.18.00.012;0.280;0.163;1.351;0.812;-252.256;27.012;107.866
1,73E+12;2024-09-28T15.18.00.022;0.290;0.174;1.348;0.825;-265.366;24.085;115.305
1,73E+12;2024-09-28T15.18.00.032;0.300;0.259;1.346;0.850;-275.793;28.354;112.439
1,73E+12;2024-09-28T15.18.00.042;0.310;0.281;1.336;0.861;-282.622;33.720;103.537
1,73E+12;2024-09-28T15.18.00.052;0.320;0.187;1.291;0.859;-284.817;30.915;97.622
1,73E+12;2024-09-28T15.18.00.062;0.330;0.109;1.236;0.837;-282.744;22.317;94.817
1,73E+12;2024-09-28T15.18.00.072;0.340;0.078;1.185;0.835;-279.268;16.829;91.890
1,73E+12;2024-09-28T15.18.00.082;0.350;0.026;1.132;0.838;-276.646;15.122;91.280
1,73E+12;2024-09-28T15.18.00.092;0.360;-0.016;1.100;0.849;-274.329;14.817;95.122
1,73E+12;2024-09-28T15.18.00.102;0.370;0.007;1.085;0.870;-272.866;15.915;99.329
1,73E+12;2024-09-28T15.18.00.112;0.380;0.090;1.081;0.876;-274.268;19.695;98.659
1,73E+12;2024-09-28T15.18.00.122;0.390;0.144;1.074;0.867;-278.720;25.427;95.122
1,73E+12;2024-09-28T15.18.00.132;0.400;0.135;1.030;0.844;-285.000;27.622;95.854
1,73E+12;2024-09-28T15.18.00.142;0.410;0.152;0.963;0.818;-290.366;23.537;94.024
1,73E+12;2024-09-28T15.18.00.152;0.420;0.184;0.892;0.822;-290.793;17.683;83.963
1,73E+12;2024-09-28T15.18.00.162;0.430;0.172;0.798;0.803;-284.024;12.500;76.280
1,73E+12;2024-09-28T15.18.00.172;0.440;0.132;0.703;0.781;-273.598;8.902;74.573
1,73E+12;2024-09-28T15.18.00.182;0.450;0.144;0.629;0.758;-261.951;8.354;74.939
1,73E+12;2024-09-28T15.18.00.192;0.460;0.198;0.573;0.723;-250.366;12.988;74.390
1,73E+12;2024-09-28T15.18.00.202;0.470;0.216;0.534;0.708;-240.671;19.024;74.268
1,73E+12;2024-09-28T15.18.00.212;0.480;0.164;0.495;0.624;-234.695;21.646;75.793
1,73E+12;2024-09-28T15.18.00.222;0.490;0.091;0.431;0.528;-233.780;18.659;79.817
1,73E+12;2024-09-28T15.18.00.232;0.500;0.042;0.354;0.445;-234.451;10.793;83.720
1,73E+12;2024-09-28T15.18.00.242;0.510;0.019;0.265;0.390;-234.024;3.537;87.073
1,73E+12;2024-09-28T15.18.00.252;0.520;0.021;0.167;0.367;-230.000;-0.366;90.427
1,73E+12;2024-09-28T15.18.00.262;0.530;0.050;0.076;0.385;-220.183;-0.488;88.963
1,73E+12;2024-09-28T15.18.00.272;0.540;0.058;-0.004;0.439;-203.537;2.378;82.561
1,73E+12;2024-09-28T15.18.00.282;0.550;0.064;-0.071;0.502;-180.976;5.244;75.854
1,73E+12;2024-09-28T15.18.00.292;0.560;0.061;-0.106;0.469;-158.476;7.073;65.976
1,73E+12;2024-09-28T15.18.00.302;0.570;0.009;-0.147;0.361;-143.902;6.829;56.341
1,73E+12;2024-09-28T15.18.00.312;0.580;-0.072;-0.191;0.281;-135.915;1.707;52.500
1,73E+12;2024-09-28T15.18.00.322;0.590;-0.112;-0.236;0.245;-129.390;-6.402;52.927
1,73E+12;2024-09-28T15.18.00.332;0.600;-0.071;-0.297;0.243;-121.220;-11.951;50.427
1,73E+12;2024-09-28T15.18.00.342;0.610;-0.020;-0.355;0.262;-110.854;-11.220;44.817
1,73E+12;2024-09-28T15.18.00.352;0.620;0.006;-0.412;0.308;-95.183;-8.537;40.366
1,73E+12;2024-09-28T15.18.00.362;0.630;-0.011;-0.464;0.376;-74.329;-6.159;34.939
1,73E+12;2024-09-28T15.18.00.372;0.640;-0.030;-0.501;0.412;-51.098;-3.780;28.659
