epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727526252815,2024-09-28T15.24.12.815,0.000,-0.077,-0.515,-0.108
1727526252825,2024-09-28T15.24.12.825,0.010,-0.212,-0.476,-0.097
1727526252835,2024-09-28T15.24.12.835,0.020,-0.280,-0.438,-0.038
1727526252845,2024-09-28T15.24.12.845,0.030,-0.171,-0.406,0.071
1727526252855,2024-09-28T15.24.12.855,0.040,0.028,-0.397,0.202
1727526252865,2024-09-28T15.24.12.865,0.050,0.093,-0.400,0.313
1727526252875,2024-09-28T15.24.12.875,0.060,-0.016,-0.362,0.363
1727526252885,2024-09-28T15.24.12.885,0.070,-0.198,-0.226,0.319
1727526252895,2024-09-28T15.24.12.895,0.080,-0.204,0.020,0.287
1727526252905,2024-09-28T15.24.12.905,0.090,0.063,0.254,0.375
1727526252915,2024-09-28T15.24.12.915,0.100,0.333,0.404,0.566
1727526252925,2024-09-28T15.24.12.925,0.110,0.366,0.473,0.766
1727526252935,2024-09-28T15.24.12.935,0.120,0.334,0.458,0.911
1727526252945,2024-09-28T15.24.12.945,0.130,0.347,0.423,0.978
1727526252955,2024-09-28T15.24.12.955,0.140,0.319,0.410,0.976
1727526252965,2024-09-28T15.24.12.965,0.150,0.231,0.436,0.964
1727526252975,2024-09-28T15.24.12.975,0.160,0.139,0.529,0.947
1727526252985,2024-09-28T15.24.12.985,0.170,0.100,0.723,0.933
1727526252995,2024-09-28T15.24.12.995,0.180,0.246,0.872,0.975
1727526253005,2024-09-28T15.24.13.005,0.190,0.401,0.912,1.084
1727526253015,2024-09-28T15.24.13.015,0.200,0.452,0.920,1.144
1727526253025,2024-09-28T15.24.13.025,0.210,0.404,0.910,1.108
1727526253035,2024-09-28T15.24.13.035,0.220,0.252,0.867,1.026
1727526253045,2024-09-28T15.24.13.045,0.230,0.185,0.836,0.969
1727526253055,2024-09-28T15.24.13.055,0.240,0.224,0.836,0.941
1727526253065,2024-09-28T15.24.13.065,0.250,0.242,0.856,0.935
1727526253075,2024-09-28T15.24.13.075,0.260,0.222,0.911,0.983
1727526253085,2024-09-28T15.24.13.085,0.270,0.182,1.000,1.028
1727526253095,2024-09-28T15.24.13.095,0.280,0.150,1.073,1.035
1727526253105,2024-09-28T15.24.13.105,0.290,0.153,1.100,1.009
1727526253115,2024-09-28T15.24.13.115,0.300,0.165,1.118,0.979
1727526253125,2024-09-28T15.24.13.125,0.310,0.201,1.124,0.967
1727526253135,2024-09-28T15.24.13.135,0.320,0.245,1.123,0.966
1727526253145,2024-09-28T15.24.13.145,0.330,0.298,1.107,0.970
1727526253155,2024-09-28T15.24.13.155,0.340,0.327,1.082,1.021
1727526253165,2024-09-28T15.24.13.165,0.350,0.290,1.062,1.127
1727526253175,2024-09-28T15.24.13.175,0.360,0.211,1.033,1.190
1727526253185,2024-09-28T15.24.13.185,0.370,0.149,1.031,1.176
1727526253195,2024-09-28T15.24.13.195,0.380,0.100,1.069,1.077
1727526253205,2024-09-28T15.24.13.205,0.390,0.094,1.119,0.971
1727526253215,2024-09-28T15.24.13.215,0.400,0.185,1.139,0.948
1727526253225,2024-09-28T15.24.13.225,0.410,0.326,1.104,1.034
1727526253235,2024-09-28T15.24.13.235,0.420,0.414,1.031,1.177
1727526253245,2024-09-28T15.24.13.245,0.430,0.378,0.960,1.288
1727526253255,2024-09-28T15.24.13.255,0.440,0.251,0.917,1.292
1727526253265,2024-09-28T15.24.13.265,0.450,0.160,0.892,1.225
1727526253275,2024-09-28T15.24.13.275,0.460,0.138,0.864,1.142
1727526253285,2024-09-28T15.24.13.285,0.470,0.146,0.837,1.095
1727526253295,2024-09-28T15.24.13.295,0.480,0.179,0.809,1.057
1727526253305,2024-09-28T15.24.13.305,0.490,0.220,0.792,1.026
1727526253315,2024-09-28T15.24.13.315,0.500,0.253,0.781,1.018
1727526253325,2024-09-28T15.24.13.325,0.510,0.258,0.778,1.022
1727526253335,2024-09-28T15.24.13.335,0.520,0.250,0.787,1.033
1727526253345,2024-09-28T15.24.13.345,0.530,0.244,0.811,1.043
1727526253355,2024-09-28T15.24.13.355,0.540,0.234,0.846,1.048
1727526253365,2024-09-28T15.24.13.365,0.550,0.227,0.895,1.026
1727526253375,2024-09-28T15.24.13.375,0.560,0.237,0.939,0.998
1727526253385,2024-09-28T15.24.13.385,0.570,0.273,0.976,1.009
1727526253395,2024-09-28T15.24.13.395,0.580,0.323,1.022,1.025
1727526253405,2024-09-28T15.24.13.405,0.590,0.357,1.074,1.050
1727526253415,2024-09-28T15.24.13.415,0.600,0.352,1.129,1.078
1727526253425,2024-09-28T15.24.13.425,0.610,0.348,1.183,1.108
1727526253435,2024-09-28T15.24.13.435,0.620,0.395,1.237,1.131
1727526253445,2024-09-28T15.24.13.445,0.630,0.450,1.273,1.151
1727526253455,2024-09-28T15.24.13.455,0.640,0.430,1.280,1.143
1727526253465,2024-09-28T15.24.13.465,0.650,0.419,1.266,1.101
1727526253475,2024-09-28T15.24.13.475,0.660,0.434,1.216,1.091
1727526253485,2024-09-28T15.24.13.485,0.670,0.459,1.157,1.126
1727526253495,2024-09-28T15.24.13.495,0.680,0.462,1.125,1.135
1727526253505,2024-09-28T15.24.13.505,0.690,0.387,1.099,1.182
1727526253515,2024-09-28T15.24.13.515,0.700,0.364,1.084,1.224
1727526253525,2024-09-28T15.24.13.525,0.710,0.344,1.076,1.252
1727526253535,2024-09-28T15.24.13.535,0.720,0.346,1.078,1.241
1727526253545,2024-09-28T15.24.13.545,0.730,0.331,1.102,1.149
1727526253555,2024-09-28T15.24.13.555,0.740,0.309,1.099,1.039
1727526253565,2024-09-28T15.24.13.565,0.750,0.310,1.039,0.986
1727526253575,2024-09-28T15.24.13.575,0.760,0.325,0.949,0.966
1727526253585,2024-09-28T15.24.13.585,0.770,0.367,0.836,0.907
1727526253595,2024-09-28T15.24.13.595,0.780,0.389,0.716,0.806
1727526253605,2024-09-28T15.24.13.605,0.790,0.371,0.580,0.711
1727526253615,2024-09-28T15.24.13.615,0.800,0.324,0.473,0.608
1727526253625,2024-09-28T15.24.13.625,0.810,0.237,0.385,0.458
1727526253635,2024-09-28T15.24.13.635,0.820,0.117,0.274,0.327
1727526253645,2024-09-28T15.24.13.645,0.830,0.001,0.175,0.199
1727526253655,2024-09-28T15.24.13.655,0.840,-0.067,0.095,0.093
1727526253665,2024-09-28T15.24.13.665,0.850,-0.097,0.026,0.003
1727526253675,2024-09-28T15.24.13.675,0.860,-0.117,-0.038,-0.064
1727526253685,2024-09-28T15.24.13.685,0.870,-0.141,-0.104,-0.115
1727526253695,2024-09-28T15.24.13.695,0.880,-0.174,-0.171,-0.145
1727526253705,2024-09-28T15.24.13.705,0.890,-0.201,-0.231,-0.164
1727526253715,2024-09-28T15.24.13.715,0.900,-0.207,-0.282,-0.182
1727526253725,2024-09-28T15.24.13.725,0.910,-0.194,-0.324,-0.205
1727526253735,2024-09-28T15.24.13.735,0.920,-0.169,-0.367,-0.228
1727526253745,2024-09-28T15.24.13.745,0.930,-0.141,-0.406,-0.251
1727526253755,2024-09-28T15.24.13.755,0.940,-0.126,-0.447,-0.269
1727526253765,2024-09-28T15.24.13.765,0.950,-0.128,-0.484,-0.281
1727526253775,2024-09-28T15.24.13.775,0.960,-0.142,-0.519,-0.278
1727526253785,2024-09-28T15.24.13.785,0.970,-0.151,-0.565,-0.263
1727526253795,2024-09-28T15.24.13.795,0.980,-0.149,-0.604,-0.239
1727526253805,2024-09-28T15.24.13.805,0.990,-0.150,-0.613,-0.205
1727526253815,2024-09-28T15.24.13.815,1.000,-0.139,-0.595,-0.162
1727526253825,2024-09-28T15.24.13.825,1.010,-0.114,-0.562,-0.125
1727526253835,2024-09-28T15.24.13.835,1.020,-0.085,-0.518,-0.091
1727526253845,2024-09-28T15.24.13.845,1.030,-0.068,-0.460,-0.065
1727526253855,2024-09-28T15.24.13.855,1.040,-0.049,-0.380,-0.034
1727526253865,2024-09-28T15.24.13.865,1.050,0.012,-0.299,0.026
1727526253875,2024-09-28T15.24.13.875,1.060,0.081,-0.227,0.113
1727526253885,2024-09-28T15.24.13.885,1.070,0.141,-0.154,0.230
1727526253895,2024-09-28T15.24.13.895,1.080,0.173,-0.078,0.324
1727526253905,2024-09-28T15.24.13.905,1.090,0.160,-0.010,0.381
1727526253915,2024-09-28T15.24.13.915,1.100,0.164,0.045,0.436
1727526253925,2024-09-28T15.24.13.925,1.110,0.246,0.085,0.601
1727526253935,2024-09-28T15.24.13.935,1.120,0.403,0.125,0.915
1727526253945,2024-09-28T15.24.13.945,1.130,0.505,0.191,1.093
1727526253955,2024-09-28T15.24.13.955,1.140,0.370,0.273,0.970
1727526253965,2024-09-28T15.24.13.965,1.150,0.064,0.403,0.663
1727526253975,2024-09-28T15.24.13.975,1.160,-0.124,0.594,0.435
1727526253985,2024-09-28T15.24.13.985,1.170,-0.061,0.772,0.378
1727526253995,2024-09-28T15.24.13.995,1.180,0.056,0.838,0.443
1727526254005,2024-09-28T15.24.14.005,1.190,0.230,0.840,0.602
1727526254015,2024-09-28T15.24.14.015,1.200,0.498,0.885,0.907
1727526254025,2024-09-28T15.24.14.025,1.210,0.789,0.969,1.308
1727526254035,2024-09-28T15.24.14.035,1.220,0.831,1.028,1.512
1727526254045,2024-09-28T15.24.14.045,1.230,0.581,1.006,1.484
1727526254055,2024-09-28T15.24.14.055,1.240,0.349,1.004,1.317
1727526254065,2024-09-28T15.24.14.065,1.250,0.087,1.151,0.942
1727526254075,2024-09-28T15.24.14.075,1.260,-0.208,1.344,0.568
1727526254085,2024-09-28T15.24.14.085,1.270,-0.179,1.436,0.472
1727526254095,2024-09-28T15.24.14.095,1.280,0.095,1.464,0.589
1727526254105,2024-09-28T15.24.14.105,1.290,0.374,1.407,0.772
1727526254115,2024-09-28T15.24.14.115,1.300,0.547,1.329,0.948
1727526254125,2024-09-28T15.24.14.125,1.310,0.600,1.241,1.114
1727526254135,2024-09-28T15.24.14.135,1.320,0.549,1.163,1.266
1727526254145,2024-09-28T15.24.14.145,1.330,0.408,1.119,1.351
1727526254155,2024-09-28T15.24.14.155,1.340,0.271,1.108,1.325
1727526254165,2024-09-28T15.24.14.165,1.350,0.175,1.132,1.247
1727526254175,2024-09-28T15.24.14.175,1.360,0.078,1.176,1.109
1727526254185,2024-09-28T15.24.14.185,1.370,-0.028,1.240,0.925
1727526254195,2024-09-28T15.24.14.195,1.380,-0.012,1.279,0.809
1727526254205,2024-09-28T15.24.14.205,1.390,0.128,1.270,0.831
1727526254215,2024-09-28T15.24.14.215,1.400,0.270,1.204,0.938
1727526254225,2024-09-28T15.24.14.225,1.410,0.322,1.128,1.059
1727526254235,2024-09-28T15.24.14.235,1.420,0.306,1.064,1.128
1727526254245,2024-09-28T15.24.14.245,1.430,0.328,1.022,1.122
1727526254255,2024-09-28T15.24.14.255,1.440,0.408,0.999,1.070
1727526254265,2024-09-28T15.24.14.265,1.450,0.455,0.971,1.014
1727526254275,2024-09-28T15.24.14.275,1.460,0.438,0.933,0.982
1727526254285,2024-09-28T15.24.14.285,1.470,0.406,0.884,0.990
1727526254295,2024-09-28T15.24.14.295,1.480,0.360,0.872,0.990
1727526254305,2024-09-28T15.24.14.305,1.490,0.307,0.869,0.956
1727526254315,2024-09-28T15.24.14.315,1.500,0.248,0.902,0.905
1727526254325,2024-09-28T15.24.14.325,1.510,0.186,0.964,0.851
1727526254335,2024-09-28T15.24.14.335,1.520,0.172,1.025,0.833
1727526254345,2024-09-28T15.24.14.345,1.530,0.218,1.084,0.829
1727526254355,2024-09-28T15.24.14.355,1.540,0.277,1.140,0.840
1727526254365,2024-09-28T15.24.14.365,1.550,0.322,1.182,0.875
1727526254375,2024-09-28T15.24.14.375,1.560,0.348,1.206,0.910
1727526254385,2024-09-28T15.24.14.385,1.570,0.356,1.234,0.927
