epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.22.09.664;0.000;-0.087;-0.383;0.032;-100.061;-1.463;53.476
1,72753E+12;2024-09-28T15.22.09.674;0.010;-0.111;-0.436;0.035;-95.976;-2.073;52.378
1,72753E+12;2024-09-28T15.22.09.684;0.020;-0.122;-0.475;0.035;-77.561;-4.573;47.500
1,72753E+12;2024-09-28T15.22.09.694;0.030;-0.126;-0.498;0.028;-54.817;-9.817;39.756
1,72753E+12;2024-09-28T15.22.09.704;0.040;-0.139;-0.532;0.013;-34.878;-14.390;29.634
1,72753E+12;2024-09-28T15.22.09.714;0.050;-0.140;-0.572;0.018;-15.244;-15.610;19.268
1,72753E+12;2024-09-28T15.22.09.724;0.060;-0.108;-0.598;0.054;4.573;-13.780;10.061
1,72753E+12;2024-09-28T15.22.09.734;0.070;-0.083;-0.614;0.094;23.659;-10.610;1.890
1,72753E+12;2024-09-28T15.22.09.744;0.080;-0.080;-0.633;0.137;41.829;-8.049;-7.073
1,72753E+12;2024-09-28T15.22.09.754;0.090;-0.086;-0.642;0.186;59.024;-4.146;-18.110
1,72753E+12;2024-09-28T15.22.09.764;0.100;-0.069;-0.631;0.210;75.183;1.098;-29.024
1,72753E+12;2024-09-28T15.22.09.774;0.110;-0.042;-0.624;0.229;90.183;5.854;-37.744
1,72753E+12;2024-09-28T15.22.09.784;0.120;-0.040;-0.620;0.229;103.720;9.329;-45.183
1,72753E+12;2024-09-28T15.22.09.794;0.130;-0.050;-0.604;0.196;116.098;10.732;-51.159
1,72753E+12;2024-09-28T15.22.09.804;0.140;-0.058;-0.592;0.146;128.354;8.354;-52.012
1,72753E+12;2024-09-28T15.22.09.814;0.150;-0.083;-0.568;0.114;142.927;-1.402;-49.756
1,72753E+12;2024-09-28T15.22.09.824;0.160;-0.141;-0.517;0.150;160.061;-12.561;-49.573
1,72753E+12;2024-09-28T15.22.09.834;0.170;-0.166;-0.411;0.280;177.683;-17.927;-51.768
1,72753E+12;2024-09-28T15.22.09.844;0.180;-0.135;-0.280;0.427;193.537;-16.951;-57.927
1,72753E+12;2024-09-28T15.22.09.854;0.190;-0.053;-0.201;0.522;204.695;-7.805;-70.610
1,72753E+12;2024-09-28T15.22.09.864;0.200;0.063;-0.167;0.558;209.512;7.195;-82.622
1,72753E+12;2024-09-28T15.22.09.874;0.210;0.152;-0.134;0.526;208.659;22.561;-85.305
1,72753E+12;2024-09-28T15.22.09.884;0.220;0.156;-0.106;0.423;203.598;32.744;-79.146
1,72753E+12;2024-09-28T15.22.09.894;0.230;0.073;-0.085;0.307;197.622;33.963;-69.573
