epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526216336,2024-09-28T15.23.36.336,0.000,-263.415,1.524,142.317
1727526216346,2024-09-28T15.23.36.346,0.010,-260.915,1.280,141.585
1727526216356,2024-09-28T15.23.36.356,0.020,-247.012,-0.305,138.232
1727526216366,2024-09-28T15.23.36.366,0.030,-226.463,-2.622,132.805
1727526216376,2024-09-28T15.23.36.376,0.040,-205.183,-2.927,125.854
1727526216386,2024-09-28T15.23.36.386,0.050,-185.000,0.305,117.927
1727526216396,2024-09-28T15.23.36.396,0.060,-169.878,5.732,112.378
1727526216406,2024-09-28T15.23.36.406,0.070,-157.744,7.134,107.683
1727526216416,2024-09-28T15.23.36.416,0.080,-145.610,6.341,101.646
1727526216426,2024-09-28T15.23.36.426,0.090,-130.976,5.732,94.878
1727526216436,2024-09-28T15.23.36.436,0.100,-113.902,7.134,85.000
1727526216446,2024-09-28T15.23.36.446,0.110,-94.634,9.573,70.427
1727526216456,2024-09-28T15.23.36.456,0.120,-73.963,13.902,51.646
1727526216466,2024-09-28T15.23.36.466,0.130,-53.780,20.366,32.439
1727526216476,2024-09-28T15.23.36.476,0.140,-35.305,26.098,15.000
1727526216486,2024-09-28T15.23.36.486,0.150,-18.476,30.305,0.610
1727526216496,2024-09-28T15.23.36.496,0.160,-2.500,32.866,-11.159
1727526216506,2024-09-28T15.23.36.506,0.170,13.659,34.390,-22.195
1727526216516,2024-09-28T15.23.36.516,0.180,29.085,34.512,-32.073
1727526216526,2024-09-28T15.23.36.526,0.190,43.415,32.195,-39.451
1727526216536,2024-09-28T15.23.36.536,0.200,58.537,28.902,-44.817
1727526216546,2024-09-28T15.23.36.546,0.210,75.244,28.232,-49.085
1727526216556,2024-09-28T15.23.36.556,0.220,93.720,29.146,-53.232
1727526216566,2024-09-28T15.23.36.566,0.230,112.927,29.024,-58.415
1727526216576,2024-09-28T15.23.36.576,0.240,131.280,22.683,-61.890
1727526216586,2024-09-28T15.23.36.586,0.250,147.073,7.805,-64.756
1727526216596,2024-09-28T15.23.36.596,0.260,158.293,-6.646,-69.695
1727526216606,2024-09-28T15.23.36.606,0.270,163.841,-11.220,-74.939
1727526216616,2024-09-28T15.23.36.616,0.280,165.549,-3.049,-81.280
1727526216626,2024-09-28T15.23.36.626,0.290,163.659,13.415,-89.451
1727526216636,2024-09-28T15.23.36.636,0.300,160.793,28.780,-92.805
1727526216646,2024-09-28T15.23.36.646,0.310,162.500,32.378,-90.915
1727526216656,2024-09-28T15.23.36.656,0.320,172.561,23.780,-89.268
1727526216666,2024-09-28T15.23.36.666,0.330,191.707,11.220,-87.256
1727526216676,2024-09-28T15.23.36.676,0.340,221.402,-0.976,-86.646
1727526216686,2024-09-28T15.23.36.686,0.350,255.793,-5.488,-93.841
1727526216696,2024-09-28T15.23.36.696,0.360,279.085,5.671,-106.829
1727526216706,2024-09-28T15.23.36.706,0.370,281.220,26.524,-112.744
1727526216716,2024-09-28T15.23.36.716,0.380,267.927,36.220,-106.951
1727526216726,2024-09-28T15.23.36.726,0.390,249.085,25.854,-95.976
1727526216736,2024-09-28T15.23.36.736,0.400,236.280,10.183,-88.841
1727526216746,2024-09-28T15.23.36.746,0.410,238.354,6.402,-86.524
1727526216756,2024-09-28T15.23.36.756,0.420,253.415,9.695,-89.390
1727526216766,2024-09-28T15.23.36.766,0.430,269.085,9.817,-93.902
1727526216776,2024-09-28T15.23.36.776,0.440,281.951,4.939,-93.720
1727526216786,2024-09-28T15.23.36.786,0.450,292.378,-3.293,-91.280
1727526216796,2024-09-28T15.23.36.796,0.460,302.622,-13.232,-93.415
1727526216806,2024-09-28T15.23.36.806,0.470,314.024,-21.707,-97.988
1727526216816,2024-09-28T15.23.36.816,0.480,323.537,-27.683,-102.744
