epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.19.30.154;0.000;-0.058;-0.070;0.280;-120.671;2.439;63.354
1,72753E+12;2024-09-28T15.19.30.164;0.010;-0.044;-0.147;0.209;-120.305;0.549;62.683
1,72753E+12;2024-09-28T15.19.30.174;0.020;0.030;-0.216;0.199;-119.634;-8.415;55.488
1,72753E+12;2024-09-28T15.19.30.184;0.030;0.052;-0.282;0.185;-116.646;-17.012;43.963
1,72753E+12;2024-09-28T15.19.30.194;0.040;0.042;-0.346;0.178;-111.585;-20.610;34.512
1,72753E+12;2024-09-28T15.19.30.204;0.050;0.029;-0.405;0.180;-101.890;-23.049;27.256
1,72753E+12;2024-09-28T15.19.30.214;0.060;0.012;-0.460;0.185;-87.256;-21.646;18.598
1,72753E+12;2024-09-28T15.19.30.224;0.070;0.029;-0.518;0.190;-67.866;-17.622;9.268
1,72753E+12;2024-09-28T15.19.30.234;0.080;0.029;-0.553;0.181;-45.915;-12.866;-0.366
1,72753E+12;2024-09-28T15.19.30.244;0.090;0.010;-0.580;0.138;-23.293;-7.073;-9.878
1,72753E+12;2024-09-28T15.19.30.254;0.100;-0.028;-0.602;0.085;-1.524;-3.659;-17.744
1,72753E+12;2024-09-28T15.19.30.264;0.110;-0.058;-0.599;0.047;19.817;-3.841;-25.549
1,72753E+12;2024-09-28T15.19.30.274;0.120;-0.084;-0.584;0.017;40.671;-4.878;-34.634
1,72753E+12;2024-09-28T15.19.30.284;0.130;-0.106;-0.561;-0.004;59.939;-4.939;-44.695
1,72753E+12;2024-09-28T15.19.30.294;0.140;-0.116;-0.530;-0.013;78.232;-4.024;-54.878
1,72753E+12;2024-09-28T15.19.30.304;0.150;-0.125;-0.494;-0.023;96.220;-2.439;-65.488
1,72753E+12;2024-09-28T15.19.30.314;0.160;-0.144;-0.449;-0.027;113.659;-0.122;-75.183
1,72753E+12;2024-09-28T15.19.30.324;0.170;-0.144;-0.393;0.015;134.085;1.341;-83.659
1,72753E+12;2024-09-28T15.19.30.334;0.180;-0.135;-0.323;0.108;160.305;1.585;-91.098
1,72753E+12;2024-09-28T15.19.30.344;0.190;-0.107;-0.238;0.215;191.341;2.927;-97.622
1,72753E+12;2024-09-28T15.19.30.354;0.200;-0.054;-0.167;0.300;222.073;6.402;-105.244
1,72753E+12;2024-09-28T15.19.30.364;0.210;-0.012;-0.085;0.344;247.805;9.390;-115.671
1,72753E+12;2024-09-28T15.19.30.374;0.220;-0.001;0.019;0.311;264.573;11.463;-125.671
1,72753E+12;2024-09-28T15.19.30.384;0.230;-0.026;0.129;0.242;267.317;16.646;-131.707
1,72753E+12;2024-09-28T15.19.30.394;0.240;-0.070;0.249;0.182;257.317;23.537;-129.756
1,72753E+12;2024-09-28T15.19.30.404;0.250;-0.075;0.354;0.213;246.585;27.683;-121.341
1,72753E+12;2024-09-28T15.19.30.414;0.260;0.023;0.450;0.484;248.354;30.549;-116.768
1,72753E+12;2024-09-28T15.19.30.424;0.270;0.193;0.569;0.895;270.305;36.220;-121.280
1,72753E+12;2024-09-28T15.19.30.434;0.280;0.354;0.672;1.215;301.280;47.256;-130.366
1,72753E+12;2024-09-28T15.19.30.444;0.290;0.382;0.744;1.303;323.598;56.707;-139.390
1,72753E+12;2024-09-28T15.19.30.454;0.300;0.258;0.797;1.135;326.768;49.634;-140.671
1,72753E+12;2024-09-28T15.19.30.464;0.310;0.074;0.894;0.864;307.012;30.915;-127.500
1,72753E+12;2024-09-28T15.19.30.474;0.320;-0.015;0.996;0.715;276.280;1.585;-106.341
1,72753E+12;2024-09-28T15.19.30.484;0.330;0.056;1.028;0.710;252.378;-28.171;-95.610
1,72753E+12;2024-09-28T15.19.30.494;0.340;0.242;1.007;0.789;240.427;-37.378;-99.024
1,72753E+12;2024-09-28T15.19.30.504;0.350;0.444;0.994;0.887;241.463;-21.829;-106.646
1,72753E+12;2024-09-28T15.19.30.514;0.360;0.523;1.007;0.961;251.585;8.720;-111.890
1,72753E+12;2024-09-28T15.19.30.524;0.370;0.475;1.035;1.004;266.098;42.927;-110.427
1,72753E+12;2024-09-28T15.19.30.534;0.380;0.379;1.077;1.043;282.805;70.305;-102.683
1,72753E+12;2024-09-28T15.19.30.544;0.390;0.278;1.129;1.062;299.390;79.512;-93.720
1,72753E+12;2024-09-28T15.19.30.554;0.400;0.195;1.189;1.027;312.256;62.744;-88.598
1,72753E+12;2024-09-28T15.19.30.564;0.410;0.077;1.269;0.946;315.183;27.500;-86.341
1,72753E+12;2024-09-28T15.19.30.574;0.420;0.027;1.350;0.881;308.232;-12.195;-85.671
1,72753E+12;2024-09-28T15.19.30.584;0.430;0.108;1.416;0.879;297.744;-42.195;-92.439
1,72753E+12;2024-09-28T15.19.30.594;0.440;0.201;1.449;0.917;289.268;-54.268;-104.451
1,72753E+12;2024-09-28T15.19.30.604;0.450;0.257;1.436;0.951;282.195;-50.793;-113.476
1,72753E+12;2024-09-28T15.19.30.614;0.460;0.277;1.404;0.961;274.390;-39.268;-117.439
1,72753E+12;2024-09-28T15.19.30.624;0.470;0.304;1.369;0.952;266.402;-24.512;-115.915
1,72753E+12;2024-09-28T15.19.30.634;0.480;0.360;1.328;0.949;258.232;-8.171;-110.122
1,72753E+12;2024-09-28T15.19.30.644;0.490;0.384;1.274;0.947;247.317;7.195;-101.768
1,72753E+12;2024-09-28T15.19.30.654;0.500;0.348;1.238;0.926;233.171;18.354;-89.512
1,72753E+12;2024-09-28T15.19.30.664;0.510;0.271;1.217;0.895;214.329;24.024;-71.524
1,72753E+12;2024-09-28T15.19.30.674;0.520;0.211;1.206;0.883;190.366;21.341;-51.463
1,72753E+12;2024-09-28T15.19.30.684;0.530;0.192;1.197;0.893;163.720;10.366;-35.915
1,72753E+12;2024-09-28T15.19.30.694;0.540;0.237;1.179;0.911;135.427;-7.073;-31.768
1,72753E+12;2024-09-28T15.19.30.704;0.550;0.261;1.144;0.922;104.207;-25.549;-36.585
