epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.17.35.340;0.000;0.034;1.049;0.816;-121.280;-10.976;37.317
1,72753E+12;2024-09-28T15.17.35.350;0.010;0.067;1.083;0.831;-123.293;-10.793;37.866
1,72753E+12;2024-09-28T15.17.35.360;0.020;0.108;1.109;0.829;-131.402;-16.951;37.134
1,72753E+12;2024-09-28T15.17.35.370;0.030;0.062;1.107;0.861;-143.354;-20.427;34.512
1,72753E+12;2024-09-28T15.17.35.380;0.040;0.063;1.112;0.900;-153.963;-26.768;37.805
1,72753E+12;2024-09-28T15.17.35.390;0.050;0.054;1.137;0.895;-164.695;-44.939;40.244
1,72753E+12;2024-09-28T15.17.35.400;0.060;0.073;1.176;0.885;-178.354;-45.610;43.354
1,72753E+12;2024-09-28T15.17.35.410;0.070;0.189;1.262;0.823;-198.415;-32.988;58.841
1,72753E+12;2024-09-28T15.17.35.420;0.080;0.100;1.274;0.789;-218.110;-33.232;67.561
1,72753E+12;2024-09-28T15.17.35.430;0.090;0.047;1.265;0.848;-237.439;-32.500;70.366
1,72753E+12;2024-09-28T15.17.35.440;0.100;0.253;1.321;0.956;-249.573;-9.085;81.951
1,72753E+12;2024-09-28T15.17.35.450;0.110;0.272;1.368;0.995;-256.341;0.305;81.159
1,72753E+12;2024-09-28T15.17.35.460;0.120;0.121;1.357;1.004;-263.780;-3.415;73.720
1,72753E+12;2024-09-28T15.17.35.470;0.130;0.116;1.360;0.995;-270.000;-11.220;74.085
1,72753E+12;2024-09-28T15.17.35.480;0.140;0.127;1.365;1.001;-275.122;-18.171;74.695
1,72753E+12;2024-09-28T15.17.35.490;0.150;0.116;1.335;1.010;-278.049;-23.963;75.366
1,72753E+12;2024-09-28T15.17.35.500;0.160;0.125;1.299;1.002;-278.841;-25.122;78.537
1,72753E+12;2024-09-28T15.17.35.510;0.170;0.111;1.250;0.957;-280.122;-20.732;84.451
1,72753E+12;2024-09-28T15.17.35.520;0.180;0.082;1.188;0.916;-281.585;-16.220;92.744
1,72753E+12;2024-09-28T15.17.35.530;0.190;0.039;1.123;0.892;-281.341;-13.841;98.720
1,72753E+12;2024-09-28T15.17.35.540;0.200;0.044;1.064;0.902;-278.720;-14.939;101.037
1,72753E+12;2024-09-28T15.17.35.550;0.210;0.106;1.035;0.908;-273.293;-14.146;97.561
1,72753E+12;2024-09-28T15.17.35.560;0.220;0.147;1.003;0.871;-269.939;-8.476;92.134
1,72753E+12;2024-09-28T15.17.35.570;0.230;0.137;0.954;0.812;-269.207;-3.902;88.354
1,72753E+12;2024-09-28T15.17.35.580;0.240;0.100;0.890;0.721;-269.939;-4.085;84.390
1,72753E+12;2024-09-28T15.17.35.590;0.250;0.063;0.795;0.665;-270.244;-8.354;81.585
1,72753E+12;2024-09-28T15.17.35.600;0.260;0.035;0.711;0.640;-265.732;-13.049;80.854
1,72753E+12;2024-09-28T15.17.35.610;0.270;0.014;0.641;0.594;-256.098;-13.415;83.476
1,72753E+12;2024-09-28T15.17.35.620;0.280;0.010;0.570;0.600;-243.780;-10.183;90.122
1,72753E+12;2024-09-28T15.17.35.630;0.290;0.014;0.531;0.644;-227.256;-4.878;97.012
1,72753E+12;2024-09-28T15.17.35.640;0.300;0.060;0.516;0.680;-209.146;2.988;100.244
1,72753E+12;2024-09-28T15.17.35.650;0.310;0.126;0.490;0.646;-196.768;11.037;96.951
1,72753E+12;2024-09-28T15.17.35.660;0.320;0.149;0.445;0.575;-192.195;16.829;89.207
1,72753E+12;2024-09-28T15.17.35.670;0.330;0.156;0.363;0.501;-191.463;17.805;77.683
1,72753E+12;2024-09-28T15.17.35.680;0.340;0.129;0.259;0.429;-192.073;14.695;63.780
1,72753E+12;2024-09-28T15.17.35.690;0.350;0.059;0.141;0.354;-191.707;9.329;53.415
1,72753E+12;2024-09-28T15.17.35.700;0.360;-0.026;0.028;0.296;-187.805;1.341;52.744
1,72753E+12;2024-09-28T15.17.35.710;0.370;-0.039;-0.069;0.248;-178.415;-6.890;56.951
1,72753E+12;2024-09-28T15.17.35.720;0.380;0.013;-0.150;0.216;-163.293;-9.512;58.598
1,72753E+12;2024-09-28T15.17.35.730;0.390;0.050;-0.217;0.187;-143.720;-7.561;58.720
1,72753E+12;2024-09-28T15.17.35.740;0.400;0.066;-0.269;0.166;-124.024;-5.793;57.439
1,72753E+12;2024-09-28T15.17.35.750;0.410;0.083;-0.311;0.155;-103.354;-5.732;51.585
1,72753E+12;2024-09-28T15.17.35.760;0.420;0.059;-0.354;0.144;-81.768;-7.195;44.268
1,72753E+12;2024-09-28T15.17.35.770;0.430;0.007;-0.393;0.164;-61.402;-11.646;36.951
1,72753E+12;2024-09-28T15.17.35.780;0.440;-0.037;-0.419;0.179;-42.317;-18.232;27.805
1,72753E+12;2024-09-28T15.17.35.790;0.450;-0.079;-0.444;0.196;-25.000;-24.573;18.841
1,72753E+12;2024-09-28T15.17.35.800;0.460;-0.104;-0.460;0.207;-9.695;-29.207;12.622
1,72753E+12;2024-09-28T15.17.35.810;0.470;-0.089;-0.467;0.228;3.110;-27.500;8.659
