epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.19.00.575;0.000;0.071;1.100;0.760;-305.549;9.817;98.293
1,72753E+12;2024-09-28T15.19.00.585;0.010;0.034;1.024;0.702;-305.793;9.451;97.927
1,72753E+12;2024-09-28T15.19.00.595;0.020;0.048;0.927;0.634;-305.671;7.012;95.366
1,72753E+12;2024-09-28T15.19.00.605;0.030;0.057;0.840;0.573;-303.171;7.866;91.037
1,72753E+12;2024-09-28T15.19.00.615;0.040;0.076;0.777;0.537;-297.256;14.512;88.963
1,72753E+12;2024-09-28T15.19.00.625;0.050;0.086;0.718;0.480;-288.598;23.659;87.622
1,72753E+12;2024-09-28T15.19.00.635;0.060;0.071;0.646;0.427;-280.244;31.707;85.793
1,72753E+12;2024-09-28T15.19.00.645;0.070;0.082;0.589;0.420;-270.854;34.939;81.341
1,72753E+12;2024-09-28T15.19.00.655;0.080;0.086;0.551;0.415;-260.183;32.378;70.793
1,72753E+12;2024-09-28T15.19.00.665;0.090;0.036;0.491;0.361;-251.463;24.146;60.488
1,72753E+12;2024-09-28T15.19.00.675;0.100;-0.044;0.383;0.282;-245.427;11.220;55.488
1,72753E+12;2024-09-28T15.19.00.685;0.110;-0.097;0.251;0.254;-239.695;-2.134;54.329
1,72753E+12;2024-09-28T15.19.00.695;0.120;-0.119;0.118;0.246;-228.963;-13.659;54.939
1,72753E+12;2024-09-28T15.19.00.705;0.130;-0.124;-0.002;0.237;-213.354;-20.610;57.256
1,72753E+12;2024-09-28T15.19.00.715;0.140;-0.085;-0.097;0.243;-195.793;-21.707;59.207
1,72753E+12;2024-09-28T15.19.00.725;0.150;-0.023;-0.156;0.245;-177.195;-16.402;58.720
1,72753E+12;2024-09-28T15.19.00.735;0.160;0.051;-0.197;0.254;-157.866;-6.951;54.756
1,72753E+12;2024-09-28T15.19.00.745;0.170;0.079;-0.224;0.273;-139.634;1.280;49.512
1,72753E+12;2024-09-28T15.19.00.755;0.180;0.052;-0.253;0.279;-122.561;2.378;45.366
1,72753E+12;2024-09-28T15.19.00.765;0.190;0.023;-0.292;0.271;-107.744;-2.561;41.646
1,72753E+12;2024-09-28T15.19.00.775;0.200;0.013;-0.344;0.260;-94.146;-9.512;37.561
1,72753E+12;2024-09-28T15.19.00.785;0.210;-0.016;-0.406;0.235;-80.915;-16.463;35.305
1,72753E+12;2024-09-28T15.19.00.795;0.220;-0.032;-0.465;0.226;-67.073;-22.866;34.695
1,72753E+12;2024-09-28T15.19.00.805;0.230;-0.006;-0.512;0.231;-51.707;-25.549;32.073
1,72753E+12;2024-09-28T15.19.00.815;0.240;0.020;-0.543;0.242;-35.244;-21.463;27.378
1,72753E+12;2024-09-28T15.19.00.825;0.250;0.025;-0.558;0.257;-17.988;-13.902;22.500
1,72753E+12;2024-09-28T15.19.00.835;0.260;0.013;-0.561;0.260;-1.280;-7.073;16.220
1,72753E+12;2024-09-28T15.19.00.845;0.270;-0.018;-0.567;0.237;14.268;-3.720;8.476
1,72753E+12;2024-09-28T15.19.00.855;0.280;-0.065;-0.575;0.212;28.232;-4.756;-0.244
1,72753E+12;2024-09-28T15.19.00.865;0.290;-0.098;-0.565;0.196;42.073;-7.988;-9.390
1,72753E+12;2024-09-28T15.19.00.875;0.300;-0.106;-0.539;0.206;55.854;-8.598;-18.841
1,72753E+12;2024-09-28T15.19.00.885;0.310;-0.109;-0.502;0.218;69.695;-6.951;-26.585
1,72753E+12;2024-09-28T15.19.00.895;0.320;-0.106;-0.460;0.201;82.378;-4.329;-34.451
1,72753E+12;2024-09-28T15.19.00.905;0.330;-0.100;-0.418;0.191;93.659;1.402;-42.195
1,72753E+12;2024-09-28T15.19.00.915;0.340;-0.103;-0.376;0.210;106.220;5.915;-47.134
