epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526162307,2024-09-28T15.22.42.307,0.000,-286.463,-10.854,99.512
1727526162317,2024-09-28T15.22.42.317,0.010,-284.878,-9.817,99.451
1727526162327,2024-09-28T15.22.42.327,0.020,-278.232,-3.354,100.854
1727526162337,2024-09-28T15.22.42.337,0.030,-272.378,8.171,103.598
1727526162347,2024-09-28T15.22.42.347,0.040,-269.024,16.768,105.122
1727526162357,2024-09-28T15.22.42.357,0.050,-264.207,14.939,101.585
1727526162367,2024-09-28T15.22.42.367,0.060,-255.305,1.341,96.341
1727526162377,2024-09-28T15.22.42.377,0.070,-238.963,-19.634,95.000
1727526162387,2024-09-28T15.22.42.387,0.080,-212.439,-41.037,97.012
1727526162397,2024-09-28T15.22.42.397,0.090,-177.378,-55.305,99.512
1727526162407,2024-09-28T15.22.42.407,0.100,-137.805,-59.451,103.354
1727526162417,2024-09-28T15.22.42.417,0.110,-97.439,-58.049,105.427
1727526162427,2024-09-28T15.22.42.427,0.120,-65.610,-55.854,105.305
1727526162437,2024-09-28T15.22.42.437,0.130,-43.354,-53.963,97.683
1727526162447,2024-09-28T15.22.42.447,0.140,-30.122,-43.415,74.878
1727526162457,2024-09-28T15.22.42.457,0.150,-20.854,-19.939,43.963
1727526162467,2024-09-28T15.22.42.467,0.160,-8.232,4.756,23.415
1727526162477,2024-09-28T15.22.42.477,0.170,4.878,14.756,15.854
1727526162487,2024-09-28T15.22.42.487,0.180,17.927,8.659,8.902
1727526162497,2024-09-28T15.22.42.497,0.190,32.134,-2.317,-2.317
1727526162507,2024-09-28T15.22.42.507,0.200,49.085,-10.427,-19.024
1727526162517,2024-09-28T15.22.42.517,0.210,68.110,-10.305,-40.183
1727526162527,2024-09-28T15.22.42.527,0.220,88.841,-3.659,-61.951
1727526162537,2024-09-28T15.22.42.537,0.230,112.378,3.049,-80.000
1727526162547,2024-09-28T15.22.42.547,0.240,138.171,7.805,-93.659
1727526162557,2024-09-28T15.22.42.557,0.250,159.207,13.171,-101.220
1727526162567,2024-09-28T15.22.42.567,0.260,172.317,17.805,-94.573
1727526162577,2024-09-28T15.22.42.577,0.270,178.476,17.195,-83.293
1727526162587,2024-09-28T15.22.42.587,0.280,178.476,16.159,-79.939
1727526162597,2024-09-28T15.22.42.597,0.290,176.220,7.988,-81.768
1727526162607,2024-09-28T15.22.42.607,0.300,175.305,-9.573,-90.061
1727526162617,2024-09-28T15.22.42.617,0.310,177.927,-22.927,-110.793
1727526162627,2024-09-28T15.22.42.627,0.320,191.280,-22.439,-131.037
1727526162637,2024-09-28T15.22.42.637,0.330,216.707,-16.646,-128.598
1727526162647,2024-09-28T15.22.42.647,0.340,248.598,-18.659,-104.695
1727526162657,2024-09-28T15.22.42.657,0.350,273.780,-17.988,-83.841
1727526162667,2024-09-28T15.22.42.667,0.360,278.415,-1.768,-74.817
1727526162677,2024-09-28T15.22.42.677,0.370,254.451,19.573,-74.695
1727526162687,2024-09-28T15.22.42.687,0.380,213.171,20.793,-78.537
1727526162697,2024-09-28T15.22.42.697,0.390,172.134,-1.463,-88.659
1727526162707,2024-09-28T15.22.42.707,0.400,145.000,-28.841,-99.817
1727526162717,2024-09-28T15.22.42.717,0.410,141.220,-42.195,-101.951
1727526162727,2024-09-28T15.22.42.727,0.420,165.122,-38.720,-95.549
1727526162737,2024-09-28T15.22.42.737,0.430,210.183,-23.171,-90.183
1727526162747,2024-09-28T15.22.42.747,0.440,257.500,-2.561,-91.890
1727526162757,2024-09-28T15.22.42.757,0.450,284.329,15.793,-92.195
1727526162767,2024-09-28T15.22.42.767,0.460,284.817,12.927,-78.476
1727526162777,2024-09-28T15.22.42.777,0.470,262.378,-12.683,-60.915
1727526162787,2024-09-28T15.22.42.787,0.480,229.634,-37.256,-48.963
1727526162797,2024-09-28T15.22.42.797,0.490,200.732,-44.329,-50.671
1727526162807,2024-09-28T15.22.42.807,0.500,182.622,-33.720,-66.524
1727526162817,2024-09-28T15.22.42.817,0.510,185.122,-19.939,-82.744
