epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727525856570,2024-09-28T15.17.36.570,1.230,0.348,1.478,0.731
1727525856580,2024-09-28T15.17.36.580,1.240,-0.352,1.369,0.726
1727525856590,2024-09-28T15.17.36.590,1.250,-0.839,1.335,0.795
1727525856600,2024-09-28T15.17.36.600,1.260,0.615,1.365,0.893
1727525856610,2024-09-28T15.17.36.610,1.270,0.918,1.534,0.872
1727525856620,2024-09-28T15.17.36.620,1.280,0.094,1.339,0.933
1727525856630,2024-09-28T15.17.36.630,1.290,0.038,1.204,0.989
1727525856640,2024-09-28T15.17.36.640,1.300,0.218,1.248,1.010
1727525856650,2024-09-28T15.17.36.650,1.310,0.109,1.236,0.960
1727525856660,2024-09-28T15.17.36.660,1.320,0.068,1.154,0.928
1727525856670,2024-09-28T15.17.36.670,1.330,0.114,1.128,0.891
1727525856680,2024-09-28T15.17.36.680,1.340,0.118,1.106,0.876
1727525856690,2024-09-28T15.17.36.690,1.350,0.162,1.078,0.851
1727525856700,2024-09-28T15.17.36.700,1.360,0.228,1.043,0.794
1727525856710,2024-09-28T15.17.36.710,1.370,0.238,0.959,0.757
1727525856720,2024-09-28T15.17.36.720,1.380,0.181,0.849,0.752
1727525856730,2024-09-28T15.17.36.730,1.390,0.130,0.729,0.747
1727525856740,2024-09-28T15.17.36.740,1.400,0.097,0.611,0.704
1727525856750,2024-09-28T15.17.36.750,1.410,0.109,0.521,0.630
1727525856760,2024-09-28T15.17.36.760,1.420,0.125,0.449,0.528
1727525856770,2024-09-28T15.17.36.770,1.430,0.098,0.370,0.421
1727525856780,2024-09-28T15.17.36.780,1.440,0.029,0.308,0.327
1727525856790,2024-09-28T15.17.36.790,1.450,-0.035,0.257,0.264
1727525856800,2024-09-28T15.17.36.800,1.460,-0.025,0.220,0.254
1727525856810,2024-09-28T15.17.36.810,1.470,0.021,0.166,0.272
1727525856820,2024-09-28T15.17.36.820,1.480,0.055,0.101,0.314
1727525856830,2024-09-28T15.17.36.830,1.490,0.026,0.026,0.277
1727525856840,2024-09-28T15.17.36.840,1.500,-0.015,-0.084,0.241
1727525856850,2024-09-28T15.17.36.850,1.510,-0.033,-0.186,0.214
1727525856860,2024-09-28T15.17.36.860,1.520,-0.055,-0.269,0.169
1727525856870,2024-09-28T15.17.36.870,1.530,-0.061,-0.318,0.140
1727525856880,2024-09-28T15.17.36.880,1.540,-0.084,-0.358,0.125
1727525856890,2024-09-28T15.17.36.890,1.550,-0.083,-0.400,0.170
1727525856900,2024-09-28T15.17.36.900,1.560,-0.012,-0.406,0.299
1727525856910,2024-09-28T15.17.36.910,1.570,0.075,-0.397,0.440
1727525856920,2024-09-28T15.17.36.920,1.580,0.091,-0.420,0.557
1727525856930,2024-09-28T15.17.36.930,1.590,0.052,-0.443,0.624
1727525856940,2024-09-28T15.17.36.940,1.600,0.044,-0.451,0.618
1727525856950,2024-09-28T15.17.36.950,1.610,0.034,-0.462,0.561
1727525856960,2024-09-28T15.17.36.960,1.620,-0.000,-0.481,0.518
1727525856970,2024-09-28T15.17.36.970,1.630,0.041,-0.495,0.522
1727525856980,2024-09-28T15.17.36.980,1.640,0.125,-0.513,0.578
1727525856990,2024-09-28T15.17.36.990,1.650,0.172,-0.549,0.610
1727525857000,2024-09-28T15.17.37.000,1.660,0.146,-0.604,0.589
1727525857010,2024-09-28T15.17.37.010,1.670,0.087,-0.636,0.579
1727525857020,2024-09-28T15.17.37.020,1.680,0.044,-0.633,0.546
1727525857030,2024-09-28T15.17.37.030,1.690,0.004,-0.610,0.518
1727525857040,2024-09-28T15.17.37.040,1.700,-0.015,-0.580,0.509
1727525857050,2024-09-28T15.17.37.050,1.710,-0.011,-0.535,0.523
1727525857060,2024-09-28T15.17.37.060,1.720,-0.004,-0.477,0.513
1727525857070,2024-09-28T15.17.37.070,1.730,-0.023,-0.446,0.457
1727525857080,2024-09-28T15.17.37.080,1.740,-0.042,-0.423,0.389
1727525857090,2024-09-28T15.17.37.090,1.750,-0.058,-0.400,0.326
1727525857100,2024-09-28T15.17.37.100,1.760,-0.073,-0.380,0.281
1727525857110,2024-09-28T15.17.37.110,1.770,-0.058,-0.353,0.247
1727525857120,2024-09-28T15.17.37.120,1.780,-0.046,-0.322,0.234
1727525857130,2024-09-28T15.17.37.130,1.790,-0.071,-0.300,0.234
1727525857140,2024-09-28T15.17.37.140,1.800,-0.103,-0.262,0.237
1727525857150,2024-09-28T15.17.37.150,1.810,-0.104,-0.191,0.232
1727525857160,2024-09-28T15.17.37.160,1.820,-0.088,-0.103,0.228
1727525857170,2024-09-28T15.17.37.170,1.830,-0.038,0.007,0.255
1727525857180,2024-09-28T15.17.37.180,1.840,-0.015,0.126,0.329
1727525857190,2024-09-28T15.17.37.190,1.850,-0.012,0.237,0.451
1727525857200,2024-09-28T15.17.37.200,1.860,0.008,0.347,0.609
1727525857210,2024-09-28T15.17.37.210,1.870,0.068,0.472,0.735
1727525857220,2024-09-28T15.17.37.220,1.880,0.121,0.587,0.723
1727525857230,2024-09-28T15.17.37.230,1.890,0.094,0.662,0.627
1727525857240,2024-09-28T15.17.37.240,1.900,0.042,0.702,0.568
1727525857250,2024-09-28T15.17.37.250,1.910,0.052,0.721,0.598
1727525857260,2024-09-28T15.17.37.260,1.920,0.091,0.720,0.680
1727525857270,2024-09-28T15.17.37.270,1.930,0.124,0.721,0.797
1727525857280,2024-09-28T15.17.37.280,1.940,0.146,0.772,0.901
1727525857290,2024-09-28T15.17.37.290,1.950,0.114,0.845,0.969
1727525857300,2024-09-28T15.17.37.300,1.960,0.042,0.938,0.972
1727525857310,2024-09-28T15.17.37.310,1.970,0.016,1.067,0.915
1727525857320,2024-09-28T15.17.37.320,1.980,-0.029,1.205,0.810
1727525857330,2024-09-28T15.17.37.330,1.990,-0.061,1.296,0.745
1727525857340,2024-09-28T15.17.37.340,2.000,-0.014,1.348,0.775
1727525857350,2024-09-28T15.17.37.350,2.010,0.058,1.347,0.871
1727525857360,2024-09-28T15.17.37.360,2.020,0.103,1.325,0.937
1727525857370,2024-09-28T15.17.37.370,2.030,0.128,1.330,0.936
1727525857380,2024-09-28T15.17.37.380,2.040,0.074,1.352,0.908
1727525857390,2024-09-28T15.17.37.390,2.050,-0.004,1.386,0.879
1727525857400,2024-09-28T15.17.37.400,2.060,0.007,1.426,0.860
1727525857410,2024-09-28T15.17.37.410,2.070,0.035,1.507,0.839
1727525857420,2024-09-28T15.17.37.420,2.080,0.085,1.606,0.815
1727525857430,2024-09-28T15.17.37.430,2.090,0.201,1.667,0.844
1727525857440,2024-09-28T15.17.37.440,2.100,0.298,1.663,0.925
1727525857450,2024-09-28T15.17.37.450,2.110,0.253,1.572,1.037
1727525857460,2024-09-28T15.17.37.460,2.120,0.204,1.436,1.142
1727525857470,2024-09-28T15.17.37.470,2.130,0.293,1.318,1.236
1727525857480,2024-09-28T15.17.37.480,2.140,0.423,1.231,1.276
1727525857490,2024-09-28T15.17.37.490,2.150,0.481,1.187,1.226
1727525857500,2024-09-28T15.17.37.500,2.160,0.474,1.189,1.128
1727525857510,2024-09-28T15.17.37.510,2.170,0.355,1.190,1.016
1727525857520,2024-09-28T15.17.37.520,2.180,0.168,1.150,0.897
1727525857530,2024-09-28T15.17.37.530,2.190,0.082,1.071,0.852
1727525857540,2024-09-28T15.17.37.540,2.200,0.073,0.959,0.879
1727525857550,2024-09-28T15.17.37.550,2.210,0.095,0.842,0.911
1727525857560,2024-09-28T15.17.37.560,2.220,0.094,0.747,0.931
1727525857570,2024-09-28T15.17.37.570,2.230,0.084,0.702,0.935
1727525857580,2024-09-28T15.17.37.580,2.240,0.095,0.723,0.919
1727525857590,2024-09-28T15.17.37.590,2.250,0.099,0.780,0.914
1727525857600,2024-09-28T15.17.37.600,2.260,0.092,0.859,0.902
1727525857610,2024-09-28T15.17.37.610,2.270,0.075,0.941,0.867
1727525857620,2024-09-28T15.17.37.620,2.280,0.083,1.017,0.821
1727525857630,2024-09-28T15.17.37.630,2.290,0.120,1.058,0.800
1727525857640,2024-09-28T15.17.37.640,2.300,0.151,1.063,0.799
1727525857650,2024-09-28T15.17.37.650,2.310,0.138,1.036,0.802
1727525857660,2024-09-28T15.17.37.660,2.320,0.090,1.016,0.790
1727525857670,2024-09-28T15.17.37.670,2.330,0.047,1.025,0.784
1727525857680,2024-09-28T15.17.37.680,2.340,0.036,1.055,0.799
1727525857690,2024-09-28T15.17.37.690,2.350,0.054,1.102,0.792
1727525857700,2024-09-28T15.17.37.700,2.360,0.089,1.156,0.760
1727525857710,2024-09-28T15.17.37.710,2.370,0.108,1.201,0.747
1727525857720,2024-09-28T15.17.37.720,2.380,0.149,1.247,0.746
1727525857730,2024-09-28T15.17.37.730,2.390,0.179,1.297,0.756
1727525857740,2024-09-28T15.17.37.740,2.400,0.174,1.336,0.766
1727525857750,2024-09-28T15.17.37.750,2.410,0.156,1.362,0.754
1727525857760,2024-09-28T15.17.37.760,2.420,0.123,1.361,0.752
1727525857770,2024-09-28T15.17.37.770,2.430,0.082,1.344,0.780
1727525857780,2024-09-28T15.17.37.780,2.440,0.080,1.339,0.821
1727525857790,2024-09-28T15.17.37.790,2.450,0.102,1.340,0.864
1727525857800,2024-09-28T15.17.37.800,2.460,0.120,1.350,0.885
1727525857810,2024-09-28T15.17.37.810,2.470,0.138,1.362,0.917
1727525857820,2024-09-28T15.17.37.820,2.480,0.072,1.360,0.939
1727525857830,2024-09-28T15.17.37.830,2.490,0.039,1.329,0.945
1727525857840,2024-09-28T15.17.37.840,2.500,0.130,1.277,0.971
1727525857850,2024-09-28T15.17.37.850,2.510,0.200,1.202,0.986
1727525857860,2024-09-28T15.17.37.860,2.520,0.179,1.125,0.979
1727525857870,2024-09-28T15.17.37.870,2.530,0.135,1.051,0.950
1727525857880,2024-09-28T15.17.37.880,2.540,0.124,0.978,0.877
1727525857890,2024-09-28T15.17.37.890,2.550,0.123,0.895,0.815
1727525857900,2024-09-28T15.17.37.900,2.560,0.123,0.828,0.774
1727525857910,2024-09-28T15.17.37.910,2.570,0.157,0.779,0.726
1727525857920,2024-09-28T15.17.37.920,2.580,0.169,0.715,0.717
1727525857930,2024-09-28T15.17.37.930,2.590,0.116,0.666,0.751
1727525857940,2024-09-28T15.17.37.940,2.600,0.040,0.618,0.718
1727525857950,2024-09-28T15.17.37.950,2.610,0.015,0.540,0.641
1727525857960,2024-09-28T15.17.37.960,2.620,0.006,0.446,0.532
1727525857970,2024-09-28T15.17.37.970,2.630,-0.014,0.347,0.447
1727525857980,2024-09-28T15.17.37.980,2.640,-0.005,0.252,0.414
1727525857990,2024-09-28T15.17.37.990,2.650,0.027,0.163,0.406
1727525858000,2024-09-28T15.17.38.000,2.660,0.071,0.104,0.451
1727525858010,2024-09-28T15.17.38.010,2.670,0.077,0.068,0.431
1727525858020,2024-09-28T15.17.38.020,2.680,0.006,0.011,0.339
1727525858030,2024-09-28T15.17.38.030,2.690,-0.053,-0.056,0.256
1727525858040,2024-09-28T15.17.38.040,2.700,-0.078,-0.117,0.197
1727525858050,2024-09-28T15.17.38.050,2.710,-0.088,-0.177,0.136
1727525858060,2024-09-28T15.17.38.060,2.720,-0.046,-0.239,0.106
1727525858070,2024-09-28T15.17.38.070,2.730,0.018,-0.296,0.125
1727525858080,2024-09-28T15.17.38.080,2.740,0.027,-0.335,0.176
1727525858090,2024-09-28T15.17.38.090,2.750,0.008,-0.362,0.285
1727525858100,2024-09-28T15.17.38.100,2.760,0.016,-0.371,0.414
1727525858110,2024-09-28T15.17.38.110,2.770,0.007,-0.390,0.500
1727525858120,2024-09-28T15.17.38.120,2.780,-0.026,-0.395,0.520
1727525858130,2024-09-28T15.17.38.130,2.790,-0.031,-0.381,0.476
1727525858140,2024-09-28T15.17.38.140,2.800,-0.009,-0.360,0.419
1727525858150,2024-09-28T15.17.38.150,2.810,0.040,-0.346,0.374
1727525858160,2024-09-28T15.17.38.160,2.820,0.084,-0.339,0.349
1727525858170,2024-09-28T15.17.38.170,2.830,0.091,-0.360,0.343
1727525858180,2024-09-28T15.17.38.180,2.840,0.072,-0.404,0.357
1727525858190,2024-09-28T15.17.38.190,2.850,0.051,-0.438,0.395
1727525858200,2024-09-28T15.17.38.200,2.860,0.046,-0.461,0.477
1727525858210,2024-09-28T15.17.38.210,2.870,0.070,-0.452,0.539
1727525858220,2024-09-28T15.17.38.220,2.880,0.103,-0.413,0.541
1727525858230,2024-09-28T15.17.38.230,2.890,0.118,-0.356,0.508
1727525858240,2024-09-28T15.17.38.240,2.900,0.087,-0.281,0.447
1727525858250,2024-09-28T15.17.38.250,2.910,0.028,-0.212,0.404
1727525858260,2024-09-28T15.17.38.260,2.920,-0.022,-0.164,0.393
1727525858270,2024-09-28T15.17.38.270,2.930,-0.008,-0.127,0.452
1727525858280,2024-09-28T15.17.38.280,2.940,0.079,-0.062,0.566
1727525858290,2024-09-28T15.17.38.290,2.950,0.133,-0.009,0.646
1727525858300,2024-09-28T15.17.38.300,2.960,0.080,0.002,0.642
1727525858310,2024-09-28T15.17.38.310,2.970,0.048,0.028,0.586
1727525858320,2024-09-28T15.17.38.320,2.980,0.010,0.057,0.548
1727525858330,2024-09-28T15.17.38.330,2.990,-0.044,0.071,0.532
1727525858340,2024-09-28T15.17.38.340,3.000,-0.008,0.106,0.559
1727525858350,2024-09-28T15.17.38.350,3.010,0.096,0.182,0.684
1727525858360,2024-09-28T15.17.38.360,3.020,0.081,0.290,0.798
1727525858370,2024-09-28T15.17.38.370,3.030,-0.005,0.395,0.833
1727525858380,2024-09-28T15.17.38.380,3.040,-0.093,0.507,0.767
1727525858390,2024-09-28T15.17.38.390,3.050,-0.167,0.624,0.630
1727525858400,2024-09-28T15.17.38.400,3.060,-0.147,0.696,0.554
1727525858410,2024-09-28T15.17.38.410,3.070,-0.002,0.700,0.597
1727525858420,2024-09-28T15.17.38.420,3.080,0.143,0.673,0.702
1727525858430,2024-09-28T15.17.38.430,3.090,0.175,0.653,0.792
1727525858440,2024-09-28T15.17.38.440,3.100,0.099,0.670,0.855
1727525858450,2024-09-28T15.17.38.450,3.110,-0.004,0.735,0.864
1727525858460,2024-09-28T15.17.38.460,3.120,-0.037,0.833,0.891
1727525858470,2024-09-28T15.17.38.470,3.130,-0.054,0.956,0.898
1727525858480,2024-09-28T15.17.38.480,3.140,-0.025,1.081,0.844
1727525858490,2024-09-28T15.17.38.490,3.150,0.022,1.189,0.759
1727525858500,2024-09-28T15.17.38.500,3.160,0.063,1.266,0.713
1727525858510,2024-09-28T15.17.38.510,3.170,0.092,1.313,0.733
1727525858520,2024-09-28T15.17.38.520,3.180,0.100,1.325,0.791
1727525858530,2024-09-28T15.17.38.530,3.190,0.082,1.328,0.825
1727525858540,2024-09-28T15.17.38.540,3.200,0.087,1.344,0.833
1727525858550,2024-09-28T15.17.38.550,3.210,0.052,1.360,0.854
1727525858560,2024-09-28T15.17.38.560,3.220,-0.053,1.359,0.868
1727525858570,2024-09-28T15.17.38.570,3.230,-0.070,1.375,0.860
1727525858580,2024-09-28T15.17.38.580,3.240,0.021,1.401,0.860
1727525858590,2024-09-28T15.17.38.590,3.250,0.079,1.413,0.864
1727525858600,2024-09-28T15.17.38.600,3.260,0.122,1.426,0.857
1727525858610,2024-09-28T15.17.38.610,3.270,0.198,1.446,0.879
1727525858620,2024-09-28T15.17.38.620,3.280,0.279,1.422,0.977
1727525858630,2024-09-28T15.17.38.630,3.290,0.319,1.353,1.110
1727525858640,2024-09-28T15.17.38.640,3.300,0.344,1.275,1.202
1727525858650,2024-09-28T15.17.38.650,3.310,0.297,1.197,1.209
1727525858660,2024-09-28T15.17.38.660,3.320,0.260,1.140,1.107
1727525858670,2024-09-28T15.17.38.670,3.330,0.304,1.102,0.976
1727525858680,2024-09-28T15.17.38.680,3.340,0.336,1.035,0.903
1727525858690,2024-09-28T15.17.38.690,3.350,0.290,0.946,0.818
1727525858700,2024-09-28T15.17.38.700,3.360,0.212,0.865,0.744
1727525858710,2024-09-28T15.17.38.710,3.370,0.134,0.794,0.741
1727525858720,2024-09-28T15.17.38.720,3.380,-0.021,0.720,0.769
1727525858730,2024-09-28T15.17.38.730,3.390,-0.193,0.675,0.789
1727525858740,2024-09-28T15.17.38.740,3.400,-0.208,0.678,0.812
1727525858750,2024-09-28T15.17.38.750,3.410,-0.117,0.711,0.838
1727525858760,2024-09-28T15.17.38.760,3.420,-0.034,0.769,0.850
1727525858770,2024-09-28T15.17.38.770,3.430,-0.010,0.856,0.835
1727525858780,2024-09-28T15.17.38.780,3.440,0.036,0.956,0.850
1727525858790,2024-09-28T15.17.38.790,3.450,0.111,1.062,0.873
1727525858800,2024-09-28T15.17.38.800,3.460,0.141,1.148,0.887
1727525858810,2024-09-28T15.17.38.810,3.470,0.119,1.182,0.868
1727525858820,2024-09-28T15.17.38.820,3.480,0.111,1.187,0.849
1727525858830,2024-09-28T15.17.38.830,3.490,0.145,1.163,0.843
1727525858840,2024-09-28T15.17.38.840,3.500,0.173,1.133,0.832
1727525858850,2024-09-28T15.17.38.850,3.510,0.184,1.105,0.825
1727525858860,2024-09-28T15.17.38.860,3.520,0.182,1.097,0.817
1727525858870,2024-09-28T15.17.38.870,3.530,0.181,1.111,0.805
1727525858880,2024-09-28T15.17.38.880,3.540,0.199,1.162,0.800
1727525858890,2024-09-28T15.17.38.890,3.550,0.198,1.233,0.788
1727525858900,2024-09-28T15.17.38.900,3.560,0.150,1.299,0.766
1727525858910,2024-09-28T15.17.38.910,3.570,0.127,1.356,0.788
1727525858920,2024-09-28T15.17.38.920,3.580,0.175,1.385,0.817
1727525858930,2024-09-28T15.17.38.930,3.590,0.167,1.384,0.823
1727525858940,2024-09-28T15.17.38.940,3.600,0.125,1.359,0.850
1727525858950,2024-09-28T15.17.38.950,3.610,0.083,1.328,0.899
1727525858960,2024-09-28T15.17.38.960,3.620,0.079,1.301,0.923
1727525858970,2024-09-28T15.17.38.970,3.630,0.098,1.283,0.938
1727525858980,2024-09-28T15.17.38.980,3.640,0.122,1.255,0.935
1727525858990,2024-09-28T15.17.38.990,3.650,0.120,1.218,0.907
1727525859000,2024-09-28T15.17.39.000,3.660,0.087,1.167,0.868
1727525859010,2024-09-28T15.17.39.010,3.670,0.061,1.113,0.838
1727525859020,2024-09-28T15.17.39.020,3.680,0.046,1.068,0.823
1727525859030,2024-09-28T15.17.39.030,3.690,0.058,1.032,0.813
1727525859040,2024-09-28T15.17.39.040,3.700,0.121,0.990,0.818
