epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526189818,2024-09-28T15.23.09.818,0.000,290.000,0.915,-66.890
1727526189828,2024-09-28T15.23.09.828,0.010,288.780,-2.317,-67.256
1727526189838,2024-09-28T15.23.09.838,0.020,286.402,-15.183,-72.134
1727526189848,2024-09-28T15.23.09.848,0.030,289.878,-20.305,-84.085
1727526189858,2024-09-28T15.23.09.858,0.040,297.439,-7.256,-95.183
1727526189868,2024-09-28T15.23.09.868,0.050,304.451,24.024,-98.476
1727526189878,2024-09-28T15.23.09.878,0.060,306.707,67.439,-97.256
1727526189888,2024-09-28T15.23.09.888,0.070,302.927,100.427,-94.451
1727526189898,2024-09-28T15.23.09.898,0.080,293.293,101.098,-91.402
1727526189908,2024-09-28T15.23.09.908,0.090,272.134,71.707,-84.024
1727526189918,2024-09-28T15.23.09.918,0.100,242.195,32.256,-70.915
1727526189928,2024-09-28T15.23.09.928,0.110,211.280,1.341,-55.793
1727526189938,2024-09-28T15.23.09.938,0.120,184.329,-14.695,-44.939
1727526189948,2024-09-28T15.23.09.948,0.130,160.549,-18.963,-35.244
1727526189958,2024-09-28T15.23.09.958,0.140,134.451,-16.098,-23.902
1727526189968,2024-09-28T15.23.09.968,0.150,104.817,-7.744,-15.366
1727526189978,2024-09-28T15.23.09.978,0.160,74.024,-0.976,-11.280
1727526189988,2024-09-28T15.23.09.988,0.170,44.573,-1.524,-8.963
1727526189998,2024-09-28T15.23.09.998,0.180,17.927,-7.317,-6.524
1727526190008,2024-09-28T15.23.10.008,0.190,-2.561,-16.220,-1.585
1727526190018,2024-09-28T15.23.10.018,0.200,-15.976,-26.585,1.341
1727526190028,2024-09-28T15.23.10.028,0.210,-24.878,-33.232,2.439
1727526190038,2024-09-28T15.23.10.038,0.220,-30.976,-30.976,3.841
1727526190048,2024-09-28T15.23.10.048,0.230,-33.232,-24.756,12.500
1727526190058,2024-09-28T15.23.10.058,0.240,-40.061,-20.549,12.683
1727526190068,2024-09-28T15.23.10.068,0.250,-51.463,-18.232,12.439
1727526190078,2024-09-28T15.23.10.078,0.260,-64.756,-20.915,22.134
1727526190088,2024-09-28T15.23.10.088,0.270,-82.500,-23.780,32.866
1727526190098,2024-09-28T15.23.10.098,0.280,-102.622,-28.049,43.963
1727526190108,2024-09-28T15.23.10.108,0.290,-125.183,-34.268,52.805
1727526190118,2024-09-28T15.23.10.118,0.300,-146.951,-38.598,60.854
1727526190128,2024-09-28T15.23.10.128,0.310,-164.573,-40.427,63.963
1727526190138,2024-09-28T15.23.10.138,0.320,-180.000,-39.817,65.793
1727526190148,2024-09-28T15.23.10.148,0.330,-194.207,-31.829,68.110
1727526190158,2024-09-28T15.23.10.158,0.340,-206.159,-22.622,72.012
1727526190168,2024-09-28T15.23.10.168,0.350,-216.098,-24.207,76.463
1727526190178,2024-09-28T15.23.10.178,0.360,-226.098,-38.659,83.049
1727526190188,2024-09-28T15.23.10.188,0.370,-238.659,-56.524,91.402
1727526190198,2024-09-28T15.23.10.198,0.380,-254.878,-65.793,103.598
1727526190208,2024-09-28T15.23.10.208,0.390,-272.378,-61.463,119.695
1727526190218,2024-09-28T15.23.10.218,0.400,-287.500,-46.585,132.927
1727526190228,2024-09-28T15.23.10.228,0.410,-299.451,-29.878,138.354
1727526190238,2024-09-28T15.23.10.238,0.420,-309.634,-18.415,135.671
1727526190248,2024-09-28T15.23.10.248,0.430,-318.537,-10.793,129.085
1727526190258,2024-09-28T15.23.10.258,0.440,-325.244,-5.915,124.878
1727526190268,2024-09-28T15.23.10.268,0.450,-323.476,-15.427,124.817
1727526190278,2024-09-28T15.23.10.278,0.460,-320.305,-31.768,125.732
1727526190288,2024-09-28T15.23.10.288,0.470,-317.561,-50.793,130.549
1727526190298,2024-09-28T15.23.10.298,0.480,-312.988,-68.232,139.451
1727526190308,2024-09-28T15.23.10.308,0.490,-306.585,-76.159,147.012
1727526190318,2024-09-28T15.23.10.318,0.500,-305.122,-66.585,152.195
1727526190328,2024-09-28T15.23.10.328,0.510,-308.293,-44.451,158.902
1727526190338,2024-09-28T15.23.10.338,0.520,-310.671,-18.598,162.622
1727526190348,2024-09-28T15.23.10.348,0.530,-308.720,4.024,161.646
1727526190358,2024-09-28T15.23.10.358,0.540,-302.744,17.317,160.854
1727526190368,2024-09-28T15.23.10.368,0.550,-292.134,20.427,159.878
1727526190378,2024-09-28T15.23.10.378,0.560,-277.256,17.012,155.671
1727526190388,2024-09-28T15.23.10.388,0.570,-259.390,10.732,150.610
1727526190398,2024-09-28T15.23.10.398,0.580,-241.463,6.220,147.561
1727526190408,2024-09-28T15.23.10.408,0.590,-224.817,4.024,144.207
1727526190418,2024-09-28T15.23.10.418,0.600,-210.732,3.598,137.378
1727526190428,2024-09-28T15.23.10.428,0.610,-202.073,3.659,129.390
1727526190438,2024-09-28T15.23.10.438,0.620,-199.451,4.756,123.110
1727526190448,2024-09-28T15.23.10.448,0.630,-199.573,4.390,117.378
1727526190458,2024-09-28T15.23.10.458,0.640,-198.171,2.195,109.146
1727526190468,2024-09-28T15.23.10.468,0.650,-192.744,-0.366,102.988
1727526190478,2024-09-28T15.23.10.478,0.660,-181.890,-3.110,97.805
1727526190488,2024-09-28T15.23.10.488,0.670,-163.110,-2.988,88.902
1727526190498,2024-09-28T15.23.10.498,0.680,-139.207,0.610,77.500
1727526190508,2024-09-28T15.23.10.508,0.690,-115.915,4.573,66.463
1727526190518,2024-09-28T15.23.10.518,0.700,-97.866,4.634,59.634
1727526190528,2024-09-28T15.23.10.528,0.710,-84.085,-4.451,55.671
1727526190538,2024-09-28T15.23.10.538,0.720,-73.293,-19.085,50.793
1727526190548,2024-09-28T15.23.10.548,0.730,-67.500,-26.341,47.439
1727526190558,2024-09-28T15.23.10.558,0.740,-67.500,-22.317,47.988
1727526190568,2024-09-28T15.23.10.568,0.750,-69.329,-8.110,45.244
1727526190578,2024-09-28T15.23.10.578,0.760,-67.988,13.293,35.915
1727526190588,2024-09-28T15.23.10.588,0.770,-61.341,35.976,21.951
1727526190598,2024-09-28T15.23.10.598,0.780,-49.329,52.317,6.951
1727526190608,2024-09-28T15.23.10.608,0.790,-31.280,59.695,-8.171
1727526190618,2024-09-28T15.23.10.618,0.800,-6.463,58.537,-22.866
1727526190628,2024-09-28T15.23.10.628,0.810,23.476,48.110,-35.915
1727526190638,2024-09-28T15.23.10.638,0.820,55.427,33.659,-49.207
1727526190648,2024-09-28T15.23.10.648,0.830,84.573,20.122,-60.427
1727526190658,2024-09-28T15.23.10.658,0.840,109.634,10.427,-68.171
1727526190668,2024-09-28T15.23.10.668,0.850,131.341,6.951,-74.939
1727526190678,2024-09-28T15.23.10.678,0.860,148.963,8.110,-82.256
1727526190688,2024-09-28T15.23.10.688,0.870,163.354,10.122,-88.415
1727526190698,2024-09-28T15.23.10.698,0.880,176.951,9.634,-93.171
1727526190708,2024-09-28T15.23.10.708,0.890,191.159,10.000,-97.439
1727526190718,2024-09-28T15.23.10.718,0.900,209.329,13.049,-100.305
1727526190728,2024-09-28T15.23.10.728,0.910,235.061,16.707,-104.512
1727526190738,2024-09-28T15.23.10.738,0.920,264.634,21.890,-110.000
1727526190748,2024-09-28T15.23.10.748,0.930,285.366,26.524,-113.902
1727526190758,2024-09-28T15.23.10.758,0.940,290.183,27.134,-114.573
1727526190768,2024-09-28T15.23.10.768,0.950,278.232,25.183,-110.427
1727526190778,2024-09-28T15.23.10.778,0.960,253.476,22.500,-105.122
1727526190788,2024-09-28T15.23.10.788,0.970,229.817,18.537,-101.280
1727526190798,2024-09-28T15.23.10.798,0.980,220.671,21.220,-99.024
1727526190808,2024-09-28T15.23.10.808,0.990,234.024,38.841,-98.902
1727526190818,2024-09-28T15.23.10.818,1.000,266.098,63.354,-105.183
1727526190828,2024-09-28T15.23.10.828,1.010,302.195,81.037,-111.707
1727526190838,2024-09-28T15.23.10.838,1.020,324.695,74.085,-114.024
1727526190848,2024-09-28T15.23.10.848,1.030,320.793,49.207,-104.207
1727526190858,2024-09-28T15.23.10.858,1.040,285.671,25.061,-75.976
1727526190868,2024-09-28T15.23.10.868,1.050,236.280,-2.195,-49.085
1727526190878,2024-09-28T15.23.10.878,1.060,197.988,-23.171,-47.439
1727526190888,2024-09-28T15.23.10.888,1.070,181.098,-19.817,-56.524
1727526190898,2024-09-28T15.23.10.898,1.080,182.622,-0.305,-57.683
1727526190908,2024-09-28T15.23.10.908,1.090,197.195,19.573,-55.305
1727526190918,2024-09-28T15.23.10.918,1.100,218.659,33.841,-58.415
1727526190928,2024-09-28T15.23.10.928,1.110,240.061,40.061,-64.817
1727526190938,2024-09-28T15.23.10.938,1.120,258.415,33.537,-72.317
1727526190948,2024-09-28T15.23.10.948,1.130,269.939,12.744,-82.744
1727526190958,2024-09-28T15.23.10.958,1.140,272.256,-11.829,-92.805
1727526190968,2024-09-28T15.23.10.968,1.150,269.146,-29.512,-97.012
1727526190978,2024-09-28T15.23.10.978,1.160,267.073,-33.476,-99.573
1727526190988,2024-09-28T15.23.10.988,1.170,267.927,-20.671,-101.707
1727526190998,2024-09-28T15.23.10.998,1.180,271.768,2.134,-102.134
1727526191008,2024-09-28T15.23.11.008,1.190,276.159,23.780,-100.915
1727526191018,2024-09-28T15.23.11.018,1.200,280.122,36.341,-98.171
1727526191028,2024-09-28T15.23.11.028,1.210,280.488,38.780,-94.024
1727526191038,2024-09-28T15.23.11.038,1.220,276.463,35.305,-87.927
1727526191048,2024-09-28T15.23.11.048,1.230,268.780,33.963,-77.927
1727526191058,2024-09-28T15.23.11.058,1.240,257.439,36.585,-64.207
1727526191068,2024-09-28T15.23.11.068,1.250,240.732,36.951,-49.085
1727526191078,2024-09-28T15.23.11.078,1.260,214.817,31.951,-37.927
1727526191088,2024-09-28T15.23.11.088,1.270,179.329,23.110,-32.988
1727526191098,2024-09-28T15.23.11.098,1.280,137.134,10.976,-29.756
1727526191108,2024-09-28T15.23.11.108,1.290,93.780,-3.476,-24.451
1727526191118,2024-09-28T15.23.11.118,1.300,54.756,-12.561,-18.049
1727526191128,2024-09-28T15.23.11.128,1.310,25.183,-12.622,-11.646
1727526191138,2024-09-28T15.23.11.138,1.320,6.463,-8.720,-7.805
1727526191148,2024-09-28T15.23.11.148,1.330,-4.024,-3.659,-7.134
1727526191158,2024-09-28T15.23.11.158,1.340,-9.634,1.463,-7.073
1727526191168,2024-09-28T15.23.11.168,1.350,-13.537,4.878,-5.915
