epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526705100,2024-09-28T15.31.45.100,0.000,-51.280,11.341,-123.963
1727526705110,2024-09-28T15.31.45.110,0.010,-50.854,7.439,-124.634
1727526705120,2024-09-28T15.31.45.120,0.020,-51.098,-9.085,-125.610
1727526705130,2024-09-28T15.31.45.130,0.030,-50.915,-29.512,-127.683
1727526705140,2024-09-28T15.31.45.140,0.040,-49.756,-43.354,-131.220
1727526705150,2024-09-28T15.31.45.150,0.050,-47.927,-46.524,-136.707
1727526705160,2024-09-28T15.31.45.160,0.060,-45.244,-35.793,-143.841
1727526705170,2024-09-28T15.31.45.170,0.070,-41.951,-14.329,-151.585
1727526705180,2024-09-28T15.31.45.180,0.080,-38.537,10.244,-158.110
1727526705190,2024-09-28T15.31.45.190,0.090,-35.427,29.390,-162.378
1727526705200,2024-09-28T15.31.45.200,0.100,-33.720,37.439,-164.939
1727526705210,2024-09-28T15.31.45.210,0.110,-33.476,33.720,-165.549
1727526705220,2024-09-28T15.31.45.220,0.120,-33.537,19.085,-163.963
1727526705230,2024-09-28T15.31.45.230,0.130,-33.415,-2.805,-162.195
1727526705240,2024-09-28T15.31.45.240,0.140,-32.622,-23.293,-162.317
1727526705250,2024-09-28T15.31.45.250,0.150,-34.939,-34.573,-165.854
1727526705260,2024-09-28T15.31.45.260,0.160,-40.122,-27.256,-174.085
1727526705270,2024-09-28T15.31.45.270,0.170,-44.268,3.537,-185.000
1727526705280,2024-09-28T15.31.45.280,0.180,-45.854,47.012,-193.171
1727526705290,2024-09-28T15.31.45.290,0.190,-41.585,84.512,-197.683
1727526705300,2024-09-28T15.31.45.300,0.200,-30.732,100.915,-197.744
1727526705310,2024-09-28T15.31.45.310,0.210,-16.280,89.878,-193.598
1727526705320,2024-09-28T15.31.45.320,0.220,-3.780,50.427,-186.524
1727526705330,2024-09-28T15.31.45.330,0.230,2.195,-3.902,-178.232
1727526705340,2024-09-28T15.31.45.340,0.240,3.049,-54.024,-169.268
1727526705350,2024-09-28T15.31.45.350,0.250,-0.122,-81.037,-163.354
1727526705360,2024-09-28T15.31.45.360,0.260,-6.098,-74.817,-162.988
1727526705370,2024-09-28T15.31.45.370,0.270,-12.805,-41.463,-163.476
1727526705380,2024-09-28T15.31.45.380,0.280,-16.341,1.220,-163.963
1727526705390,2024-09-28T15.31.45.390,0.290,-17.439,36.220,-164.573
1727526705400,2024-09-28T15.31.45.400,0.300,-17.805,45.793,-160.122
1727526705410,2024-09-28T15.31.45.410,0.310,-17.866,27.256,-150.915
1727526705420,2024-09-28T15.31.45.420,0.320,-17.866,-6.280,-140.732
1727526705430,2024-09-28T15.31.45.430,0.330,-18.171,-39.695,-128.780
1727526705440,2024-09-28T15.31.45.440,0.340,-18.049,-62.561,-116.402
1727526705450,2024-09-28T15.31.45.450,0.350,-18.232,-69.573,-106.037
1727526705460,2024-09-28T15.31.45.460,0.360,-19.878,-60.732,-96.220
1727526705470,2024-09-28T15.31.45.470,0.370,-21.829,-39.878,-89.695
1727526705480,2024-09-28T15.31.45.480,0.380,-23.171,-16.037,-86.707
1727526705490,2024-09-28T15.31.45.490,0.390,-22.927,-1.707,-82.988
1727526705500,2024-09-28T15.31.45.500,0.400,-22.134,-0.976,-78.841
1727526705510,2024-09-28T15.31.45.510,0.410,-21.951,-7.195,-75.366
1727526705520,2024-09-28T15.31.45.520,0.420,-22.012,-13.354,-71.220
1727526705530,2024-09-28T15.31.45.530,0.430,-22.073,-16.037,-64.817
1727526705540,2024-09-28T15.31.45.540,0.440,-21.829,-16.951,-57.500
1727526705550,2024-09-28T15.31.45.550,0.450,-21.341,-16.524,-50.610
1727526705560,2024-09-28T15.31.45.560,0.460,-20.244,-14.085,-44.085
1727526705570,2024-09-28T15.31.45.570,0.470,-17.927,-11.463,-38.537
1727526705580,2024-09-28T15.31.45.580,0.480,-14.451,-9.634,-35.549
1727526705590,2024-09-28T15.31.45.590,0.490,-11.280,-8.171,-34.024
1727526705600,2024-09-28T15.31.45.600,0.500,-8.902,-6.402,-31.463
1727526705610,2024-09-28T15.31.45.610,0.510,-7.500,-4.085,-27.805
1727526705620,2024-09-28T15.31.45.620,0.520,-6.585,-1.341,-24.207
1727526705630,2024-09-28T15.31.45.630,0.530,-5.488,1.159,-20.915
1727526705640,2024-09-28T15.31.45.640,0.540,-4.146,0.793,-16.524
1727526705650,2024-09-28T15.31.45.650,0.550,-2.866,-2.561,-12.378
1727526705660,2024-09-28T15.31.45.660,0.560,-1.829,-5.488,-9.451
1727526705670,2024-09-28T15.31.45.670,0.570,-0.854,-4.634,-6.890
1727526705680,2024-09-28T15.31.45.680,0.580,0.244,-0.427,-5.000
1727526705690,2024-09-28T15.31.45.690,0.590,2.134,4.146,-3.720
1727526705700,2024-09-28T15.31.45.700,0.600,3.902,6.159,-1.585
1727526705710,2024-09-28T15.31.45.710,0.610,4.939,6.768,1.037
1727526705720,2024-09-28T15.31.45.720,0.620,5.732,7.927,3.780
1727526705730,2024-09-28T15.31.45.730,0.630,7.073,8.841,7.622
1727526705740,2024-09-28T15.31.45.740,0.640,7.988,7.073,12.378
1727526705750,2024-09-28T15.31.45.750,0.650,8.476,3.110,16.890
1727526705760,2024-09-28T15.31.45.760,0.660,8.963,-0.915,21.037
1727526705770,2024-09-28T15.31.45.770,0.670,9.695,-3.415,24.634
1727526705780,2024-09-28T15.31.45.780,0.680,10.305,-4.573,28.476
1727526705790,2024-09-28T15.31.45.790,0.690,10.671,-5.793,32.561
1727526705800,2024-09-28T15.31.45.800,0.700,10.854,-5.915,36.890
1727526705810,2024-09-28T15.31.45.810,0.710,10.671,-3.659,42.378
1727526705820,2024-09-28T15.31.45.820,0.720,9.878,0.549,49.573
1727526705830,2024-09-28T15.31.45.830,0.730,8.720,4.268,56.951
1727526705840,2024-09-28T15.31.45.840,0.740,7.805,7.012,64.512
1727526705850,2024-09-28T15.31.45.850,0.750,8.232,7.927,72.805
1727526705860,2024-09-28T15.31.45.860,0.760,10.305,6.463,81.829
1727526705870,2024-09-28T15.31.45.870,0.770,13.171,2.683,90.427
1727526705880,2024-09-28T15.31.45.880,0.780,16.098,-1.341,96.402
1727526705890,2024-09-28T15.31.45.890,0.790,18.171,-3.841,99.878
1727526705900,2024-09-28T15.31.45.900,0.800,19.451,-5.854,102.622
1727526705910,2024-09-28T15.31.45.910,0.810,19.878,-7.927,105.793
1727526705920,2024-09-28T15.31.45.920,0.820,18.963,-10.000,109.817
1727526705930,2024-09-28T15.31.45.930,0.830,16.829,-9.878,114.329
1727526705940,2024-09-28T15.31.45.940,0.840,13.902,-7.988,120.427
1727526705950,2024-09-28T15.31.45.950,0.850,11.890,-5.244,127.927
1727526705960,2024-09-28T15.31.45.960,0.860,11.646,-1.585,135.549
1727526705970,2024-09-28T15.31.45.970,0.870,13.293,2.988,143.780
1727526705980,2024-09-28T15.31.45.980,0.880,16.829,8.720,152.073
1727526705990,2024-09-28T15.31.45.990,0.890,22.012,14.085,158.659
1727526706000,2024-09-28T15.31.46.000,0.900,27.439,16.159,163.720
1727526706010,2024-09-28T15.31.46.010,0.910,31.341,12.744,165.732
1727526706020,2024-09-28T15.31.46.020,0.920,33.354,7.134,164.268
1727526706030,2024-09-28T15.31.46.030,0.930,33.963,2.378,162.866
1727526706040,2024-09-28T15.31.46.040,0.940,33.720,-0.549,163.415
1727526706050,2024-09-28T15.31.46.050,0.950,31.524,-0.122,165.305
1727526706060,2024-09-28T15.31.46.060,0.960,28.354,4.817,167.866
1727526706070,2024-09-28T15.31.46.070,0.970,26.463,14.756,169.268
1727526706080,2024-09-28T15.31.46.080,0.980,26.037,26.280,170.915
1727526706090,2024-09-28T15.31.46.090,0.990,26.951,33.537,174.634
1727526706100,2024-09-28T15.31.46.100,1.000,29.451,33.293,177.866
1727526706110,2024-09-28T15.31.46.110,1.010,32.683,27.439,177.988
1727526706120,2024-09-28T15.31.46.120,1.020,34.573,17.439,175.366
1727526706130,2024-09-28T15.31.46.130,1.030,35.793,6.951,168.598
1727526706140,2024-09-28T15.31.46.140,1.040,36.098,3.110,159.024
1727526706150,2024-09-28T15.31.46.150,1.050,34.390,8.780,150.305
1727526706160,2024-09-28T15.31.46.160,1.060,30.854,19.146,144.085
1727526706170,2024-09-28T15.31.46.170,1.070,26.280,28.598,140.671
1727526706180,2024-09-28T15.31.46.180,1.080,22.073,31.707,140.793
1727526706190,2024-09-28T15.31.46.190,1.090,20.244,27.134,143.232
1727526706200,2024-09-28T15.31.46.200,1.100,21.951,15.915,145.000
1727526706210,2024-09-28T15.31.46.210,1.110,26.707,1.951,146.585
1727526706220,2024-09-28T15.31.46.220,1.120,33.293,-10.305,147.439
