epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526594551,2024-09-28T15.29.54.551,0.000,14.451,-9.695,85.976
1727526594561,2024-09-28T15.29.54.561,0.010,14.146,-9.207,88.171
1727526594571,2024-09-28T15.29.54.571,0.020,13.659,-7.744,94.024
1727526594581,2024-09-28T15.29.54.581,0.030,13.415,-4.695,101.585
1727526594591,2024-09-28T15.29.54.591,0.040,14.207,-1.646,107.744
1727526594601,2024-09-28T15.29.54.601,0.050,15.305,-0.183,113.232
1727526594611,2024-09-28T15.29.54.611,0.060,15.915,-0.732,119.207
1727526594621,2024-09-28T15.29.54.621,0.070,15.549,-2.500,123.780
1727526594631,2024-09-28T15.29.54.631,0.080,15.183,-3.476,123.537
1727526594641,2024-09-28T15.29.54.641,0.090,15.854,-2.805,120.732
1727526594651,2024-09-28T15.29.54.651,0.100,17.561,-3.537,122.195
1727526594661,2024-09-28T15.29.54.661,0.110,18.780,-5.671,126.220
1727526594671,2024-09-28T15.29.54.671,0.120,19.085,-7.439,128.537
1727526594681,2024-09-28T15.29.54.681,0.130,17.683,-9.146,130.122
1727526594691,2024-09-28T15.29.54.691,0.140,15.610,-11.951,134.024
1727526594701,2024-09-28T15.29.54.701,0.150,14.390,-14.939,137.012
1727526594711,2024-09-28T15.29.54.711,0.160,13.293,-16.463,139.268
1727526594721,2024-09-28T15.29.54.721,0.170,11.829,-13.415,141.037
1727526594731,2024-09-28T15.29.54.731,0.180,10.549,-7.622,143.049
1727526594741,2024-09-28T15.29.54.741,0.190,10.793,-2.927,144.268
1727526594751,2024-09-28T15.29.54.751,0.200,12.622,-1.890,142.256
1727526594761,2024-09-28T15.29.54.761,0.210,14.573,-3.476,140.488
1727526594771,2024-09-28T15.29.54.771,0.220,17.805,-5.488,142.378
1727526594781,2024-09-28T15.29.54.781,0.230,22.317,-8.780,146.585
1727526594791,2024-09-28T15.29.54.791,0.240,27.195,-12.439,147.500
1727526594801,2024-09-28T15.29.54.801,0.250,30.305,-14.695,146.402
1727526594811,2024-09-28T15.29.54.811,0.260,33.110,-13.354,144.390
1727526594821,2024-09-28T15.29.54.821,0.270,35.366,-6.585,140.366
1727526594831,2024-09-28T15.29.54.831,0.280,36.463,2.012,136.341
1727526594841,2024-09-28T15.29.54.841,0.290,36.890,7.988,133.110
1727526594851,2024-09-28T15.29.54.851,0.300,36.159,9.634,128.963
1727526594861,2024-09-28T15.29.54.861,0.310,35.366,6.341,126.524
1727526594871,2024-09-28T15.29.54.871,0.320,37.256,-0.305,125.183
1727526594881,2024-09-28T15.29.54.881,0.330,42.927,-4.451,121.524
1727526594891,2024-09-28T15.29.54.891,0.340,50.488,-3.659,117.744
1727526594901,2024-09-28T15.29.54.901,0.350,53.963,-1.280,113.598
1727526594911,2024-09-28T15.29.54.911,0.360,51.707,-1.829,105.488
1727526594921,2024-09-28T15.29.54.921,0.370,46.220,-5.305,92.866
1727526594931,2024-09-28T15.29.54.931,0.380,38.841,-5.915,79.939
1727526594941,2024-09-28T15.29.54.941,0.390,31.098,-2.439,69.085
