epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.33.11.918;0.000;0.028;0.183;0.914;27.195;11.768;144.390
1,72753E+12;2024-09-28T15.33.11.928;0.010;0.035;0.171;0.903;27.073;11.098;142.500
1,72753E+12;2024-09-28T15.33.11.938;0.020;0.022;0.153;0.914;25.915;8.354;138.049
1,72753E+12;2024-09-28T15.33.11.948;0.030;0.006;0.146;0.939;26.341;4.634;133.537
1,72753E+12;2024-09-28T15.33.11.958;0.040;0.013;0.147;0.949;28.232;1.159;128.049
1,72753E+12;2024-09-28T15.33.11.968;0.050;0.025;0.154;0.955;29.329;-1.220;120.793
1,72753E+12;2024-09-28T15.33.11.978;0.060;0.021;0.156;0.960;30.732;-2.988;114.268
1,72753E+12;2024-09-28T15.33.11.988;0.070;-0.001;0.142;0.958;32.073;-6.220;110.183
1,72753E+12;2024-09-28T15.33.11.998;0.080;-0.035;0.124;0.938;32.439;-12.256;107.683
1,72753E+12;2024-09-28T15.33.12.008;0.090;-0.058;0.104;0.932;31.463;-20.366;104.390
1,72753E+12;2024-09-28T15.33.12.018;0.100;-0.079;0.092;0.971;30.488;-29.329;98.659
1,72753E+12;2024-09-28T15.33.12.028;0.110;-0.144;0.092;1.036;31.341;-37.500;92.439
1,72753E+12;2024-09-28T15.33.12.038;0.120;-0.215;0.086;1.089;31.707;-45.000;87.134
1,72753E+12;2024-09-28T15.33.12.048;0.130;-0.231;0.094;1.144;30.000;-50.305;76.951
1,72753E+12;2024-09-28T15.33.12.058;0.140;-0.223;0.098;1.169;26.524;-50.976;61.585
1,72753E+12;2024-09-28T15.33.12.068;0.150;-0.202;0.090;1.163;21.463;-45.305;45.549
1,72753E+12;2024-09-28T15.33.12.078;0.160;-0.180;0.077;1.142;14.451;-33.537;31.463
1,72753E+12;2024-09-28T15.33.12.088;0.170;-0.154;0.055;1.117;7.134;-17.561;17.683
1,72753E+12;2024-09-28T15.33.12.098;0.180;-0.132;0.024;1.100;0.244;0.244;2.134
1,72753E+12;2024-09-28T15.33.12.108;0.190;-0.130;-0.014;1.085;-5.549;15.915;-15.183
1,72753E+12;2024-09-28T15.33.12.118;0.200;-0.155;-0.044;1.063;-9.939;26.159;-32.195
1,72753E+12;2024-09-28T15.33.12.128;0.210;-0.196;-0.053;1.044;-13.293;30.610;-47.012
1,72753E+12;2024-09-28T15.33.12.138;0.220;-0.193;-0.042;1.034;-15.610;31.524;-59.756
1,72753E+12;2024-09-28T15.33.12.148;0.230;-0.168;-0.024;1.027;-17.439;30.000;-71.951
1,72753E+12;2024-09-28T15.33.12.158;0.240;-0.166;-0.006;1.027;-19.085;27.073;-83.293
1,72753E+12;2024-09-28T15.33.12.168;0.250;-0.151;0.025;1.038;-20.732;24.085;-93.476
1,72753E+12;2024-09-28T15.33.12.178;0.260;-0.092;0.066;1.045;-22.866;24.024;-104.024
1,72753E+12;2024-09-28T15.33.12.188;0.270;-0.062;0.094;1.033;-26.951;27.317;-113.659
1,72753E+12;2024-09-28T15.33.12.198;0.280;-0.070;0.113;1.026;-32.134;29.390;-120.122
1,72753E+12;2024-09-28T15.33.12.208;0.290;-0.081;0.138;1.012;-37.439;27.073;-125.793
1,72753E+12;2024-09-28T15.33.12.218;0.300;-0.090;0.152;1.004;-42.927;22.256;-132.927
1,72753E+12;2024-09-28T15.33.12.228;0.310;-0.094;0.161;0.994;-46.829;15.610;-139.512
1,72753E+12;2024-09-28T15.33.12.238;0.320;-0.093;0.159;0.976;-48.720;7.744;-144.817
1,72753E+12;2024-09-28T15.33.12.248;0.330;-0.078;0.147;0.962;-48.110;0.061;-149.451
1,72753E+12;2024-09-28T15.33.12.258;0.340;-0.063;0.133;0.943;-45.366;-8.659;-153.232
1,72753E+12;2024-09-28T15.33.12.268;0.350;-0.049;0.119;0.927;-41.341;-17.561;-157.012
1,72753E+12;2024-09-28T15.33.12.278;0.360;-0.010;0.125;0.928;-35.732;-23.171;-160.488
1,72753E+12;2024-09-28T15.33.12.288;0.370;0.064;0.149;0.964;-29.085;-22.561;-161.402
1,72753E+12;2024-09-28T15.33.12.298;0.380;0.150;0.188;0.992;-22.500;-15.732;-161.159
1,72753E+12;2024-09-28T15.33.12.308;0.390;0.215;0.204;0.972;-17.378;-6.829;-160.366
1,72753E+12;2024-09-28T15.33.12.318;0.400;0.226;0.185;0.928;-14.634;-0.549;-158.110
1,72753E+12;2024-09-28T15.33.12.328;0.410;0.208;0.171;0.883;-14.451;-1.220;-154.268
1,72753E+12;2024-09-28T15.33.12.338;0.420;0.196;0.173;0.850;-16.890;-6.707;-150.122
1,72753E+12;2024-09-28T15.33.12.348;0.430;0.225;0.165;0.858;-20.061;-12.866;-146.707
1,72753E+12;2024-09-28T15.33.12.358;0.440;0.274;0.146;0.878;-20.610;-15.061;-145.183
1,72753E+12;2024-09-28T15.33.12.368;0.450;0.342;0.125;0.924;-18.476;-11.220;-144.268
1,72753E+12;2024-09-28T15.33.12.378;0.460;0.394;0.105;0.986;-13.537;-2.988;-144.024
1,72753E+12;2024-09-28T15.33.12.388;0.470;0.367;0.089;1.031;-6.646;4.634;-143.537
1,72753E+12;2024-09-28T15.33.12.398;0.480;0.295;0.083;1.041;-1.037;6.402;-141.341
1,72753E+12;2024-09-28T15.33.12.408;0.490;0.280;0.091;1.026;1.829;1.585;-141.585
1,72753E+12;2024-09-28T15.33.12.418;0.500;0.283;0.116;1.005;1.402;-4.390;-143.720
1,72753E+12;2024-09-28T15.33.12.428;0.510;0.278;0.137;0.982;-2.317;-11.951;-142.927
1,72753E+12;2024-09-28T15.33.12.438;0.520;0.304;0.158;0.958;-9.817;-22.195;-141.829
1,72753E+12;2024-09-28T15.33.12.448;0.530;0.327;0.175;0.934;-19.268;-31.159;-142.927
1,72753E+12;2024-09-28T15.33.12.458;0.540;0.332;0.160;0.945;-27.683;-34.390;-140.732
1,72753E+12;2024-09-28T15.33.12.468;0.550;0.381;0.135;0.976;-32.927;-32.805;-136.402
1,72753E+12;2024-09-28T15.33.12.478;0.560;0.419;0.123;1.021;-34.756;-26.951;-135.183
1,72753E+12;2024-09-28T15.33.12.488;0.570;0.440;0.105;1.041;-34.085;-18.354;-134.939
1,72753E+12;2024-09-28T15.33.12.498;0.580;0.464;0.082;1.033;-32.378;-7.134;-133.537
1,72753E+12;2024-09-28T15.33.12.508;0.590;0.474;0.053;1.019;-30.427;3.415;-132.012
1,72753E+12;2024-09-28T15.33.12.518;0.600;0.435;0.028;1.006;-27.927;7.500;-129.939
1,72753E+12;2024-09-28T15.33.12.528;0.610;0.381;0.017;0.980;-24.939;2.683;-125.793
1,72753E+12;2024-09-28T15.33.12.538;0.620;0.350;0.014;0.962;-22.195;-7.256;-120.671
1,72753E+12;2024-09-28T15.33.12.548;0.630;0.305;0.002;0.949;-19.573;-18.902;-114.939
1,72753E+12;2024-09-28T15.33.12.558;0.640;0.276;-0.011;0.926;-17.378;-31.768;-107.866
1,72753E+12;2024-09-28T15.33.12.568;0.650;0.319;-0.006;0.915;-15.854;-40.488;-102.012
1,72753E+12;2024-09-28T15.33.12.578;0.660;0.383;0.004;0.931;-14.817;-38.171;-97.683
1,72753E+12;2024-09-28T15.33.12.588;0.670;0.451;0.021;0.964;-13.232;-25.793;-93.293
1,72753E+12;2024-09-28T15.33.12.598;0.680;0.501;0.045;0.976;-12.012;-10.549;-88.659
1,72753E+12;2024-09-28T15.33.12.608;0.690;0.505;0.050;0.973;-12.439;2.927;-84.634
1,72753E+12;2024-09-28T15.33.12.618;0.700;0.477;0.044;0.960;-13.720;10.732;-81.463
1,72753E+12;2024-09-28T15.33.12.628;0.710;0.436;0.041;0.956;-15.122;12.927;-78.537
1,72753E+12;2024-09-28T15.33.12.638;0.720;0.405;0.037;0.952;-15.793;9.268;-74.756
1,72753E+12;2024-09-28T15.33.12.648;0.730;0.383;0.026;0.954;-14.817;0.976;-70.061
1,72753E+12;2024-09-28T15.33.12.658;0.740;0.355;0.015;0.950;-12.622;-9.878;-64.146
1,72753E+12;2024-09-28T15.33.12.668;0.750;0.348;0.010;0.949;-10.122;-19.390;-57.622
1,72753E+12;2024-09-28T15.33.12.678;0.760;0.398;0.020;0.958;-8.598;-22.744;-52.866
1,72753E+12;2024-09-28T15.33.12.688;0.770;0.466;0.043;0.951;-7.805;-17.866;-49.634
1,72753E+12;2024-09-28T15.33.12.698;0.780;0.499;0.035;0.927;-7.805;-8.171;-45.488
1,72753E+12;2024-09-28T15.33.12.708;0.790;0.501;0.015;0.916;-7.988;1.402;-41.463
1,72753E+12;2024-09-28T15.33.12.718;0.800;0.487;0.007;0.909;-7.561;7.439;-38.293
1,72753E+12;2024-09-28T15.33.12.728;0.810;0.466;-0.004;0.912;-5.976;9.573;-34.695
1,72753E+12;2024-09-28T15.33.12.738;0.820;0.445;-0.006;0.916;-4.146;8.963;-30.427
1,72753E+12;2024-09-28T15.33.12.748;0.830;0.440;0.002;0.920;-2.195;7.073;-25.976
1,72753E+12;2024-09-28T15.33.12.758;0.840;0.449;0.010;0.932;-0.793;5.549;-21.159
1,72753E+12;2024-09-28T15.33.12.768;0.850;0.452;0.011;0.935;0.488;2.927;-16.037
1,72753E+12;2024-09-28T15.33.12.778;0.860;0.453;0.010;0.922;1.220;-1.159;-11.646
1,72753E+12;2024-09-28T15.33.12.788;0.870;0.456;0.003;0.910;0.976;-5.244;-7.134
1,72753E+12;2024-09-28T15.33.12.798;0.880;0.469;0.001;0.910;0.671;-6.280;-2.866
1,72753E+12;2024-09-28T15.33.12.808;0.890;0.504;0.005;0.914;0.915;-3.293;2.439
1,72753E+12;2024-09-28T15.33.12.818;0.900;0.531;0.003;0.924;2.134;2.256;8.537
1,72753E+12;2024-09-28T15.33.12.828;0.910;0.545;0.003;0.942;3.780;7.988;13.720
1,72753E+12;2024-09-28T15.33.12.838;0.920;0.553;0.015;0.952;5.305;13.354;18.049
1,72753E+12;2024-09-28T15.33.12.848;0.930;0.564;0.022;0.962;6.098;17.988;23.537
1,72753E+12;2024-09-28T15.33.12.858;0.940;0.568;0.019;0.972;6.280;20.732;28.415
1,72753E+12;2024-09-28T15.33.12.868;0.950;0.559;0.016;0.979;6.280;20.915;32.195
1,72753E+12;2024-09-28T15.33.12.878;0.960;0.548;0.011;0.976;6.037;18.171;37.561
1,72753E+12;2024-09-28T15.33.12.888;0.970;0.537;0.014;0.968;5.671;12.744;44.512
1,72753E+12;2024-09-28T15.33.12.898;0.980;0.534;0.018;0.957;5.488;4.939;52.317
1,72753E+12;2024-09-28T15.33.12.908;0.990;0.538;0.011;0.948;5.427;-2.744;60.427
1,72753E+12;2024-09-28T15.33.12.918;1.000;0.541;0.011;0.949;5.366;-8.780;68.659
1,72753E+12;2024-09-28T15.33.12.928;1.010;0.543;0.011;0.962;6.098;-13.537;76.829
1,72753E+12;2024-09-28T15.33.12.938;1.020;0.531;0.017;0.987;7.683;-18.293;83.598
