epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.33.39.036;0.000;0.279;0.037;0.930;12.012;-3.537;15.610
1,72753E+12;2024-09-28T15.33.39.046;0.010;0.261;0.041;0.923;12.256;-4.939;16.463
1,72753E+12;2024-09-28T15.33.39.056;0.020;0.263;0.039;0.918;11.280;-10.976;19.756
1,72753E+12;2024-09-28T15.33.39.066;0.030;0.291;0.033;0.934;10.122;-15.793;23.720
1,72753E+12;2024-09-28T15.33.39.076;0.040;0.338;0.039;0.970;10.305;-15.061;25.793
1,72753E+12;2024-09-28T15.33.39.086;0.050;0.384;0.053;1.010;11.707;-9.146;26.890
1,72753E+12;2024-09-28T15.33.39.096;0.060;0.431;0.072;1.040;13.232;-0.122;28.476
1,72753E+12;2024-09-28T15.33.39.106;0.070;0.476;0.088;1.047;13.780;9.451;29.817
1,72753E+12;2024-09-28T15.33.39.116;0.080;0.490;0.093;1.043;12.744;16.220;31.585
1,72753E+12;2024-09-28T15.33.39.126;0.090;0.487;0.096;1.022;11.220;18.232;35.000
1,72753E+12;2024-09-28T15.33.39.136;0.100;0.472;0.103;0.992;9.329;14.756;40.549
1,72753E+12;2024-09-28T15.33.39.146;0.110;0.454;0.098;0.960;6.646;7.744;48.476
1,72753E+12;2024-09-28T15.33.39.156;0.120;0.457;0.100;0.934;3.841;1.280;57.988
1,72753E+12;2024-09-28T15.33.39.166;0.130;0.490;0.111;0.928;1.951;-1.159;67.744
1,72753E+12;2024-09-28T15.33.39.176;0.140;0.521;0.120;0.932;1.646;0.183;77.744
1,72753E+12;2024-09-28T15.33.39.186;0.150;0.547;0.126;0.951;3.293;4.024;86.890
1,72753E+12;2024-09-28T15.33.39.196;0.160;0.572;0.142;0.973;6.707;9.512;94.451
1,72753E+12;2024-09-28T15.33.39.206;0.170;0.568;0.156;0.966;10.610;14.878;101.829
1,72753E+12;2024-09-28T15.33.39.216;0.180;0.521;0.152;0.962;13.598;18.049;109.451
1,72753E+12;2024-09-28T15.33.39.226;0.190;0.438;0.142;0.954;15.610;16.280;116.951
1,72753E+12;2024-09-28T15.33.39.236;0.200;0.387;0.133;0.938;16.524;8.598;122.439
1,72753E+12;2024-09-28T15.33.39.246;0.210;0.377;0.126;0.932;16.646;-1.341;123.659
1,72753E+12;2024-09-28T15.33.39.256;0.220;0.368;0.121;0.930;16.768;-8.354;122.805
1,72753E+12;2024-09-28T15.33.39.266;0.230;0.365;0.124;0.921;16.341;-11.890;124.634
1,72753E+12;2024-09-28T15.33.39.276;0.240;0.380;0.129;0.911;15.427;-12.256;127.500
1,72753E+12;2024-09-28T15.33.39.286;0.250;0.405;0.134;0.909;15.000;-9.329;129.390
1,72753E+12;2024-09-28T15.33.39.296;0.260;0.414;0.138;0.903;15.427;-4.329;131.829
1,72753E+12;2024-09-28T15.33.39.306;0.270;0.412;0.138;0.902;16.220;0.854;135.976
1,72753E+12;2024-09-28T15.33.39.316;0.280;0.419;0.148;0.889;17.744;5.610;140.061
1,72753E+12;2024-09-28T15.33.39.326;0.290;0.413;0.152;0.868;19.451;10.122;144.146
1,72753E+12;2024-09-28T15.33.39.336;0.300;0.406;0.163;0.865;21.402;13.476;148.659
1,72753E+12;2024-09-28T15.33.39.346;0.310;0.371;0.177;0.882;24.512;14.756;152.500
1,72753E+12;2024-09-28T15.33.39.356;0.320;0.310;0.178;0.899;27.988;13.110;156.463
1,72753E+12;2024-09-28T15.33.39.366;0.330;0.278;0.179;0.907;31.463;8.659;158.963
1,72753E+12;2024-09-28T15.33.39.376;0.340;0.248;0.183;0.911;34.024;4.390;159.451
1,72753E+12;2024-09-28T15.33.39.386;0.350;0.230;0.192;0.908;35.793;0.122;159.939
1,72753E+12;2024-09-28T15.33.39.396;0.360;0.226;0.196;0.904;37.378;-3.232;159.512
1,72753E+12;2024-09-28T15.33.39.406;0.370;0.208;0.191;0.913;38.598;-4.634;158.537
1,72753E+12;2024-09-28T15.33.39.416;0.380;0.191;0.191;0.925;39.939;-5.183;157.378
1,72753E+12;2024-09-28T15.33.39.426;0.390;0.176;0.193;0.938;41.585;-5.183;154.573
1,72753E+12;2024-09-28T15.33.39.436;0.400;0.160;0.194;0.954;42.866;-3.902;151.037
1,72753E+12;2024-09-28T15.33.39.446;0.410;0.162;0.204;0.962;44.207;-1.646;147.012
1,72753E+12;2024-09-28T15.33.39.456;0.420;0.167;0.209;0.953;44.085;1.707;142.195
1,72753E+12;2024-09-28T15.33.39.466;0.430;0.175;0.209;0.938;42.317;5.061;137.561
