epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727526653529,2024-09-28T15.30.53.529,0.000,0.509,0.032,0.984
1727526653539,2024-09-28T15.30.53.539,0.010,0.531,0.038,0.989
1727526653549,2024-09-28T15.30.53.549,0.020,0.541,0.043,0.991
1727526653559,2024-09-28T15.30.53.559,0.030,0.547,0.048,1.005
1727526653569,2024-09-28T15.30.53.569,0.040,0.555,0.052,1.017
1727526653579,2024-09-28T15.30.53.579,0.050,0.555,0.063,1.015
1727526653589,2024-09-28T15.30.53.589,0.060,0.557,0.064,1.006
1727526653599,2024-09-28T15.30.53.599,0.070,0.547,0.061,0.999
1727526653609,2024-09-28T15.30.53.609,0.080,0.536,0.056,0.994
1727526653619,2024-09-28T15.30.53.619,0.090,0.536,0.051,0.988
1727526653629,2024-09-28T15.30.53.629,0.100,0.526,0.054,0.972
1727526653639,2024-09-28T15.30.53.639,0.110,0.514,0.048,0.958
1727526653649,2024-09-28T15.30.53.649,0.120,0.528,0.049,0.948
1727526653659,2024-09-28T15.30.53.659,0.130,0.552,0.059,0.934
1727526653669,2024-09-28T15.30.53.669,0.140,0.581,0.070,0.916
1727526653679,2024-09-28T15.30.53.679,0.150,0.615,0.072,0.903
1727526653689,2024-09-28T15.30.53.689,0.160,0.608,0.081,0.904
1727526653699,2024-09-28T15.30.53.699,0.170,0.567,0.098,0.915
1727526653709,2024-09-28T15.30.53.709,0.180,0.545,0.128,0.928
1727526653719,2024-09-28T15.30.53.719,0.190,0.525,0.158,0.932
1727526653729,2024-09-28T15.30.53.729,0.200,0.504,0.186,0.925
1727526653739,2024-09-28T15.30.53.739,0.210,0.482,0.203,0.919
1727526653749,2024-09-28T15.30.53.749,0.220,0.424,0.208,0.914
1727526653759,2024-09-28T15.30.53.759,0.230,0.349,0.200,0.907
1727526653769,2024-09-28T15.30.53.769,0.240,0.308,0.192,0.903
1727526653779,2024-09-28T15.30.53.779,0.250,0.315,0.184,0.908
1727526653789,2024-09-28T15.30.53.789,0.260,0.331,0.189,0.913
1727526653799,2024-09-28T15.30.53.799,0.270,0.310,0.195,0.923
1727526653809,2024-09-28T15.30.53.809,0.280,0.263,0.200,0.927
1727526653819,2024-09-28T15.30.53.819,0.290,0.229,0.194,0.914
1727526653829,2024-09-28T15.30.53.829,0.300,0.207,0.181,0.895
1727526653839,2024-09-28T15.30.53.839,0.310,0.201,0.170,0.884
1727526653849,2024-09-28T15.30.53.849,0.320,0.206,0.161,0.884
1727526653859,2024-09-28T15.30.53.859,0.330,0.225,0.162,0.897
1727526653869,2024-09-28T15.30.53.869,0.340,0.191,0.165,0.911
1727526653879,2024-09-28T15.30.53.879,0.350,0.130,0.151,0.915
1727526653889,2024-09-28T15.30.53.889,0.360,0.125,0.140,0.926
1727526653899,2024-09-28T15.30.53.899,0.370,0.166,0.128,0.938
1727526653909,2024-09-28T15.30.53.909,0.380,0.146,0.118,0.942
1727526653919,2024-09-28T15.30.53.919,0.390,0.095,0.096,0.944
1727526653929,2024-09-28T15.30.53.929,0.400,0.070,0.085,0.945
1727526653939,2024-09-28T15.30.53.939,0.410,0.044,0.084,0.948
1727526653949,2024-09-28T15.30.53.949,0.420,-0.021,0.077,0.949
1727526653959,2024-09-28T15.30.53.959,0.430,-0.078,0.075,0.941
1727526653969,2024-09-28T15.30.53.969,0.440,-0.101,0.074,0.931
1727526653979,2024-09-28T15.30.53.979,0.450,-0.104,0.070,0.927
1727526653989,2024-09-28T15.30.53.989,0.460,-0.111,0.064,0.929
1727526653999,2024-09-28T15.30.53.999,0.470,-0.107,0.045,0.933
1727526654009,2024-09-28T15.30.54.009,0.480,-0.107,0.034,0.944
1727526654019,2024-09-28T15.30.54.019,0.490,-0.137,0.040,0.947
1727526654029,2024-09-28T15.30.54.029,0.500,-0.189,0.036,0.964
1727526654039,2024-09-28T15.30.54.039,0.510,-0.264,0.031,0.989
1727526654049,2024-09-28T15.30.54.049,0.520,-0.348,0.012,1.024
1727526654059,2024-09-28T15.30.54.059,0.530,-0.422,-0.017,1.072
1727526654069,2024-09-28T15.30.54.069,0.540,-0.462,-0.038,1.121
1727526654079,2024-09-28T15.30.54.079,0.550,-0.474,-0.016,1.193
1727526654089,2024-09-28T15.30.54.089,0.560,-0.470,0.026,1.240
1727526654099,2024-09-28T15.30.54.099,0.570,-0.448,0.061,1.234
1727526654109,2024-09-28T15.30.54.109,0.580,-0.404,0.099,1.180
1727526654119,2024-09-28T15.30.54.119,0.590,-0.335,0.137,1.122
1727526654129,2024-09-28T15.30.54.129,0.600,-0.250,0.158,1.106
1727526654139,2024-09-28T15.30.54.139,0.610,-0.169,0.135,1.127
1727526654149,2024-09-28T15.30.54.149,0.620,-0.117,0.073,1.151
1727526654159,2024-09-28T15.30.54.159,0.630,-0.104,0.022,1.152
1727526654169,2024-09-28T15.30.54.169,0.640,-0.119,0.019,1.137
1727526654179,2024-09-28T15.30.54.179,0.650,-0.122,0.036,1.107
1727526654189,2024-09-28T15.30.54.189,0.660,-0.097,0.055,1.078
1727526654199,2024-09-28T15.30.54.199,0.670,-0.056,0.087,1.055
1727526654209,2024-09-28T15.30.54.209,0.680,-0.009,0.121,1.033
1727526654219,2024-09-28T15.30.54.219,0.690,0.030,0.150,1.004
1727526654229,2024-09-28T15.30.54.229,0.700,0.058,0.168,0.973
1727526654239,2024-09-28T15.30.54.239,0.710,0.100,0.173,0.961
1727526654249,2024-09-28T15.30.54.249,0.720,0.146,0.154,0.962
1727526654259,2024-09-28T15.30.54.259,0.730,0.160,0.126,0.963
1727526654269,2024-09-28T15.30.54.269,0.740,0.116,0.110,0.965
1727526654279,2024-09-28T15.30.54.279,0.750,0.065,0.093,0.965
1727526654289,2024-09-28T15.30.54.289,0.760,0.051,0.079,0.958
1727526654299,2024-09-28T15.30.54.299,0.770,0.046,0.090,0.957
1727526654309,2024-09-28T15.30.54.309,0.780,0.064,0.110,0.952
1727526654319,2024-09-28T15.30.54.319,0.790,0.123,0.126,0.937
1727526654329,2024-09-28T15.30.54.329,0.800,0.188,0.129,0.926
1727526654339,2024-09-28T15.30.54.339,0.810,0.240,0.115,0.915
1727526654349,2024-09-28T15.30.54.349,0.820,0.279,0.103,0.906
1727526654359,2024-09-28T15.30.54.359,0.830,0.308,0.096,0.903
1727526654369,2024-09-28T15.30.54.369,0.840,0.340,0.083,0.903
1727526654379,2024-09-28T15.30.54.379,0.850,0.349,0.060,0.907
1727526654389,2024-09-28T15.30.54.389,0.860,0.322,0.041,0.916
1727526654399,2024-09-28T15.30.54.399,0.870,0.311,0.053,0.928
1727526654409,2024-09-28T15.30.54.409,0.880,0.345,0.080,0.947
1727526654419,2024-09-28T15.30.54.419,0.890,0.392,0.098,0.960
1727526654429,2024-09-28T15.30.54.429,0.900,0.401,0.107,0.972
1727526654439,2024-09-28T15.30.54.439,0.910,0.368,0.100,0.968
1727526654449,2024-09-28T15.30.54.449,0.920,0.344,0.098,0.950
1727526654459,2024-09-28T15.30.54.459,0.930,0.382,0.093,0.928
1727526654469,2024-09-28T15.30.54.469,0.940,0.458,0.090,0.905
1727526654479,2024-09-28T15.30.54.479,0.950,0.511,0.079,0.890
1727526654489,2024-09-28T15.30.54.489,0.960,0.539,0.059,0.880
1727526654499,2024-09-28T15.30.54.499,0.970,0.551,0.040,0.891
