epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727526819036,2024-09-28T15.33.39.036,0.000,0.279,0.037,0.930
1727526819046,2024-09-28T15.33.39.046,0.010,0.261,0.041,0.923
1727526819056,2024-09-28T15.33.39.056,0.020,0.263,0.039,0.918
1727526819066,2024-09-28T15.33.39.066,0.030,0.291,0.033,0.934
1727526819076,2024-09-28T15.33.39.076,0.040,0.338,0.039,0.970
1727526819086,2024-09-28T15.33.39.086,0.050,0.384,0.053,1.010
1727526819096,2024-09-28T15.33.39.096,0.060,0.431,0.072,1.040
1727526819106,2024-09-28T15.33.39.106,0.070,0.476,0.088,1.047
1727526819116,2024-09-28T15.33.39.116,0.080,0.490,0.093,1.043
1727526819126,2024-09-28T15.33.39.126,0.090,0.487,0.096,1.022
1727526819136,2024-09-28T15.33.39.136,0.100,0.472,0.103,0.992
1727526819146,2024-09-28T15.33.39.146,0.110,0.454,0.098,0.960
1727526819156,2024-09-28T15.33.39.156,0.120,0.457,0.100,0.934
1727526819166,2024-09-28T15.33.39.166,0.130,0.490,0.111,0.928
1727526819176,2024-09-28T15.33.39.176,0.140,0.521,0.120,0.932
1727526819186,2024-09-28T15.33.39.186,0.150,0.547,0.126,0.951
1727526819196,2024-09-28T15.33.39.196,0.160,0.572,0.142,0.973
1727526819206,2024-09-28T15.33.39.206,0.170,0.568,0.156,0.966
1727526819216,2024-09-28T15.33.39.216,0.180,0.521,0.152,0.962
1727526819226,2024-09-28T15.33.39.226,0.190,0.438,0.142,0.954
1727526819236,2024-09-28T15.33.39.236,0.200,0.387,0.133,0.938
1727526819246,2024-09-28T15.33.39.246,0.210,0.377,0.126,0.932
1727526819256,2024-09-28T15.33.39.256,0.220,0.368,0.121,0.930
1727526819266,2024-09-28T15.33.39.266,0.230,0.365,0.124,0.921
1727526819276,2024-09-28T15.33.39.276,0.240,0.380,0.129,0.911
1727526819286,2024-09-28T15.33.39.286,0.250,0.405,0.134,0.909
1727526819296,2024-09-28T15.33.39.296,0.260,0.414,0.138,0.903
1727526819306,2024-09-28T15.33.39.306,0.270,0.412,0.138,0.902
1727526819316,2024-09-28T15.33.39.316,0.280,0.419,0.148,0.889
1727526819326,2024-09-28T15.33.39.326,0.290,0.413,0.152,0.868
1727526819336,2024-09-28T15.33.39.336,0.300,0.406,0.163,0.865
1727526819346,2024-09-28T15.33.39.346,0.310,0.371,0.177,0.882
1727526819356,2024-09-28T15.33.39.356,0.320,0.310,0.178,0.899
1727526819366,2024-09-28T15.33.39.366,0.330,0.278,0.179,0.907
1727526819376,2024-09-28T15.33.39.376,0.340,0.248,0.183,0.911
1727526819386,2024-09-28T15.33.39.386,0.350,0.230,0.192,0.908
1727526819396,2024-09-28T15.33.39.396,0.360,0.226,0.196,0.904
1727526819406,2024-09-28T15.33.39.406,0.370,0.208,0.191,0.913
1727526819416,2024-09-28T15.33.39.416,0.380,0.191,0.191,0.925
1727526819426,2024-09-28T15.33.39.426,0.390,0.176,0.193,0.938
1727526819436,2024-09-28T15.33.39.436,0.400,0.160,0.194,0.954
1727526819446,2024-09-28T15.33.39.446,0.410,0.162,0.204,0.962
1727526819456,2024-09-28T15.33.39.456,0.420,0.167,0.209,0.953
1727526819466,2024-09-28T15.33.39.466,0.430,0.175,0.209,0.938
1727526819476,2024-09-28T15.33.39.476,0.440,0.187,0.218,0.925
1727526819486,2024-09-28T15.33.39.486,0.450,0.203,0.237,0.921
1727526819496,2024-09-28T15.33.39.496,0.460,0.209,0.242,0.924
1727526819506,2024-09-28T15.33.39.506,0.470,0.194,0.230,0.917
1727526819516,2024-09-28T15.33.39.516,0.480,0.183,0.219,0.908
1727526819526,2024-09-28T15.33.39.526,0.490,0.180,0.218,0.898
1727526819536,2024-09-28T15.33.39.536,0.500,0.169,0.214,0.900
1727526819546,2024-09-28T15.33.39.546,0.510,0.152,0.201,0.918
1727526819556,2024-09-28T15.33.39.556,0.520,0.111,0.184,0.963
1727526819566,2024-09-28T15.33.39.566,0.530,0.023,0.161,1.002
1727526819576,2024-09-28T15.33.39.576,0.540,-0.075,0.148,1.038
1727526819586,2024-09-28T15.33.39.586,0.550,-0.193,0.143,1.075
1727526819596,2024-09-28T15.33.39.596,0.560,-0.291,0.133,1.091
1727526819606,2024-09-28T15.33.39.606,0.570,-0.301,0.128,1.090
1727526819616,2024-09-28T15.33.39.616,0.580,-0.248,0.134,1.079
1727526819626,2024-09-28T15.33.39.626,0.590,-0.194,0.145,1.071
1727526819636,2024-09-28T15.33.39.636,0.600,-0.169,0.142,1.075
