epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526791918,2024-09-28T15.33.11.918,0.000,27.195,11.768,144.390
1727526791928,2024-09-28T15.33.11.928,0.010,27.073,11.098,142.500
1727526791938,2024-09-28T15.33.11.938,0.020,25.915,8.354,138.049
1727526791948,2024-09-28T15.33.11.948,0.030,26.341,4.634,133.537
1727526791958,2024-09-28T15.33.11.958,0.040,28.232,1.159,128.049
1727526791968,2024-09-28T15.33.11.968,0.050,29.329,-1.220,120.793
1727526791978,2024-09-28T15.33.11.978,0.060,30.732,-2.988,114.268
1727526791988,2024-09-28T15.33.11.988,0.070,32.073,-6.220,110.183
1727526791998,2024-09-28T15.33.11.998,0.080,32.439,-12.256,107.683
1727526792008,2024-09-28T15.33.12.008,0.090,31.463,-20.366,104.390
1727526792018,2024-09-28T15.33.12.018,0.100,30.488,-29.329,98.659
1727526792028,2024-09-28T15.33.12.028,0.110,31.341,-37.500,92.439
1727526792038,2024-09-28T15.33.12.038,0.120,31.707,-45.000,87.134
1727526792048,2024-09-28T15.33.12.048,0.130,30.000,-50.305,76.951
1727526792058,2024-09-28T15.33.12.058,0.140,26.524,-50.976,61.585
1727526792068,2024-09-28T15.33.12.068,0.150,21.463,-45.305,45.549
1727526792078,2024-09-28T15.33.12.078,0.160,14.451,-33.537,31.463
1727526792088,2024-09-28T15.33.12.088,0.170,7.134,-17.561,17.683
1727526792098,2024-09-28T15.33.12.098,0.180,0.244,0.244,2.134
1727526792108,2024-09-28T15.33.12.108,0.190,-5.549,15.915,-15.183
1727526792118,2024-09-28T15.33.12.118,0.200,-9.939,26.159,-32.195
1727526792128,2024-09-28T15.33.12.128,0.210,-13.293,30.610,-47.012
1727526792138,2024-09-28T15.33.12.138,0.220,-15.610,31.524,-59.756
1727526792148,2024-09-28T15.33.12.148,0.230,-17.439,30.000,-71.951
1727526792158,2024-09-28T15.33.12.158,0.240,-19.085,27.073,-83.293
1727526792168,2024-09-28T15.33.12.168,0.250,-20.732,24.085,-93.476
1727526792178,2024-09-28T15.33.12.178,0.260,-22.866,24.024,-104.024
1727526792188,2024-09-28T15.33.12.188,0.270,-26.951,27.317,-113.659
1727526792198,2024-09-28T15.33.12.198,0.280,-32.134,29.390,-120.122
1727526792208,2024-09-28T15.33.12.208,0.290,-37.439,27.073,-125.793
1727526792218,2024-09-28T15.33.12.218,0.300,-42.927,22.256,-132.927
1727526792228,2024-09-28T15.33.12.228,0.310,-46.829,15.610,-139.512
1727526792238,2024-09-28T15.33.12.238,0.320,-48.720,7.744,-144.817
1727526792248,2024-09-28T15.33.12.248,0.330,-48.110,0.061,-149.451
1727526792258,2024-09-28T15.33.12.258,0.340,-45.366,-8.659,-153.232
1727526792268,2024-09-28T15.33.12.268,0.350,-41.341,-17.561,-157.012
1727526792278,2024-09-28T15.33.12.278,0.360,-35.732,-23.171,-160.488
1727526792288,2024-09-28T15.33.12.288,0.370,-29.085,-22.561,-161.402
1727526792298,2024-09-28T15.33.12.298,0.380,-22.500,-15.732,-161.159
1727526792308,2024-09-28T15.33.12.308,0.390,-17.378,-6.829,-160.366
1727526792318,2024-09-28T15.33.12.318,0.400,-14.634,-0.549,-158.110
1727526792328,2024-09-28T15.33.12.328,0.410,-14.451,-1.220,-154.268
1727526792338,2024-09-28T15.33.12.338,0.420,-16.890,-6.707,-150.122
1727526792348,2024-09-28T15.33.12.348,0.430,-20.061,-12.866,-146.707
1727526792358,2024-09-28T15.33.12.358,0.440,-20.610,-15.061,-145.183
1727526792368,2024-09-28T15.33.12.368,0.450,-18.476,-11.220,-144.268
1727526792378,2024-09-28T15.33.12.378,0.460,-13.537,-2.988,-144.024
1727526792388,2024-09-28T15.33.12.388,0.470,-6.646,4.634,-143.537
1727526792398,2024-09-28T15.33.12.398,0.480,-1.037,6.402,-141.341
1727526792408,2024-09-28T15.33.12.408,0.490,1.829,1.585,-141.585
1727526792418,2024-09-28T15.33.12.418,0.500,1.402,-4.390,-143.720
1727526792428,2024-09-28T15.33.12.428,0.510,-2.317,-11.951,-142.927
1727526792438,2024-09-28T15.33.12.438,0.520,-9.817,-22.195,-141.829
1727526792448,2024-09-28T15.33.12.448,0.530,-19.268,-31.159,-142.927
1727526792458,2024-09-28T15.33.12.458,0.540,-27.683,-34.390,-140.732
1727526792468,2024-09-28T15.33.12.468,0.550,-32.927,-32.805,-136.402
1727526792478,2024-09-28T15.33.12.478,0.560,-34.756,-26.951,-135.183
1727526792488,2024-09-28T15.33.12.488,0.570,-34.085,-18.354,-134.939
1727526792498,2024-09-28T15.33.12.498,0.580,-32.378,-7.134,-133.537
1727526792508,2024-09-28T15.33.12.508,0.590,-30.427,3.415,-132.012
1727526792518,2024-09-28T15.33.12.518,0.600,-27.927,7.500,-129.939
1727526792528,2024-09-28T15.33.12.528,0.610,-24.939,2.683,-125.793
1727526792538,2024-09-28T15.33.12.538,0.620,-22.195,-7.256,-120.671
1727526792548,2024-09-28T15.33.12.548,0.630,-19.573,-18.902,-114.939
