epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727526624278,2024-09-28T15.30.24.278,0.000,-0.128,-0.004,1.061
1727526624288,2024-09-28T15.30.24.288,0.010,-0.037,0.023,1.047
1727526624298,2024-09-28T15.30.24.298,0.020,0.037,0.040,1.021
1727526624308,2024-09-28T15.30.24.308,0.030,0.061,0.035,1.016
1727526624318,2024-09-28T15.30.24.318,0.040,0.036,0.015,1.028
1727526624328,2024-09-28T15.30.24.328,0.050,-0.023,0.002,1.055
1727526624338,2024-09-28T15.30.24.338,0.060,-0.071,-0.004,1.086
1727526624348,2024-09-28T15.30.24.348,0.070,-0.072,0.009,1.108
1727526624358,2024-09-28T15.30.24.358,0.080,-0.064,0.043,1.109
1727526624368,2024-09-28T15.30.24.368,0.090,-0.040,0.077,1.074
1727526624378,2024-09-28T15.30.24.378,0.100,0.013,0.113,1.021
1727526624388,2024-09-28T15.30.24.388,0.110,0.076,0.140,0.971
1727526624398,2024-09-28T15.30.24.398,0.120,0.119,0.140,0.950
1727526624408,2024-09-28T15.30.24.408,0.130,0.121,0.113,0.959
1727526624418,2024-09-28T15.30.24.418,0.140,0.115,0.087,0.959
1727526624428,2024-09-28T15.30.24.428,0.150,0.123,0.063,0.947
1727526624438,2024-09-28T15.30.24.438,0.160,0.154,0.055,0.946
1727526624448,2024-09-28T15.30.24.448,0.170,0.169,0.066,0.938
1727526624458,2024-09-28T15.30.24.458,0.180,0.134,0.082,0.917
1727526624468,2024-09-28T15.30.24.468,0.190,0.127,0.096,0.887
1727526624478,2024-09-28T15.30.24.478,0.200,0.144,0.108,0.848
1727526624488,2024-09-28T15.30.24.488,0.210,0.178,0.108,0.806
1727526624498,2024-09-28T15.30.24.498,0.220,0.232,0.119,0.785
1727526624508,2024-09-28T15.30.24.508,0.230,0.330,0.166,0.779
1727526624518,2024-09-28T15.30.24.518,0.240,0.466,0.216,0.800
1727526624528,2024-09-28T15.30.24.528,0.250,0.548,0.233,0.860
1727526624538,2024-09-28T15.30.24.538,0.260,0.510,0.231,0.894
1727526624548,2024-09-28T15.30.24.548,0.270,0.402,0.218,0.909
1727526624558,2024-09-28T15.30.24.558,0.280,0.313,0.188,0.935
1727526624568,2024-09-28T15.30.24.568,0.290,0.253,0.178,0.970
1727526624578,2024-09-28T15.30.24.578,0.300,0.221,0.167,0.989
1727526624588,2024-09-28T15.30.24.588,0.310,0.244,0.167,0.992
1727526624598,2024-09-28T15.30.24.598,0.320,0.338,0.171,0.992
1727526624608,2024-09-28T15.30.24.608,0.330,0.447,0.171,1.004
1727526624618,2024-09-28T15.30.24.618,0.340,0.527,0.172,1.016
1727526624628,2024-09-28T15.30.24.628,0.350,0.605,0.167,1.018
1727526624638,2024-09-28T15.30.24.638,0.360,0.634,0.157,1.029
1727526624648,2024-09-28T15.30.24.648,0.370,0.576,0.147,1.028
1727526624658,2024-09-28T15.30.24.658,0.380,0.488,0.128,1.013
1727526624668,2024-09-28T15.30.24.668,0.390,0.423,0.108,0.994
1727526624678,2024-09-28T15.30.24.678,0.400,0.416,0.098,0.984
1727526624688,2024-09-28T15.30.24.688,0.410,0.472,0.091,0.981
1727526624698,2024-09-28T15.30.24.698,0.420,0.560,0.080,0.981
1727526624708,2024-09-28T15.30.24.708,0.430,0.620,0.064,0.982
