epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526653529,2024-09-28T15.30.53.529,0.000,11.280,-3.415,45.122
1727526653539,2024-09-28T15.30.53.539,0.010,11.037,-3.232,46.220
1727526653549,2024-09-28T15.30.53.549,0.020,10.427,-3.598,51.585
1727526653559,2024-09-28T15.30.53.559,0.030,9.207,-3.902,58.476
1727526653569,2024-09-28T15.30.53.569,0.040,8.598,-4.451,63.354
1727526653579,2024-09-28T15.30.53.579,0.050,7.500,-3.293,67.012
1727526653589,2024-09-28T15.30.53.589,0.060,5.854,-1.402,71.463
1727526653599,2024-09-28T15.30.53.599,0.070,4.085,0.244,76.098
1727526653609,2024-09-28T15.30.53.609,0.080,2.805,0.915,80.244
1727526653619,2024-09-28T15.30.53.619,0.090,1.951,0.915,84.878
1727526653629,2024-09-28T15.30.53.629,0.100,1.402,0.427,90.305
1727526653639,2024-09-28T15.30.53.639,0.110,0.732,0.244,96.707
1727526653649,2024-09-28T15.30.53.649,0.120,-0.244,1.524,102.256
1727526653659,2024-09-28T15.30.53.659,0.130,-1.159,5.244,107.317
1727526653669,2024-09-28T15.30.53.669,0.140,-1.951,10.610,113.415
1727526653679,2024-09-28T15.30.53.679,0.150,-2.317,15.854,119.085
1727526653689,2024-09-28T15.30.53.689,0.160,-2.317,20.183,124.756
1727526653699,2024-09-28T15.30.53.699,0.170,-1.341,23.415,132.256
1727526653709,2024-09-28T15.30.53.709,0.180,0.305,26.098,139.817
1727526653719,2024-09-28T15.30.53.719,0.190,1.280,28.415,146.585
1727526653729,2024-09-28T15.30.53.729,0.200,0.976,27.256,152.012
1727526653739,2024-09-28T15.30.53.739,0.210,0.488,22.134,152.622
1727526653749,2024-09-28T15.30.53.749,0.220,-0.427,15.732,151.220
1727526653759,2024-09-28T15.30.53.759,0.230,-1.524,8.476,153.232
1727526653769,2024-09-28T15.30.53.769,0.240,-1.341,2.500,158.171
1727526653779,2024-09-28T15.30.53.779,0.250,-0.427,-0.305,162.561
1727526653789,2024-09-28T15.30.53.789,0.260,1.585,0.000,164.878
