epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.30.53.529;0.000;0.509;0.032;0.984;11.280;-3.415;45.122
1,72753E+12;2024-09-28T15.30.53.539;0.010;0.531;0.038;0.989;11.037;-3.232;46.220
1,72753E+12;2024-09-28T15.30.53.549;0.020;0.541;0.043;0.991;10.427;-3.598;51.585
1,72753E+12;2024-09-28T15.30.53.559;0.030;0.547;0.048;1.005;9.207;-3.902;58.476
1,72753E+12;2024-09-28T15.30.53.569;0.040;0.555;0.052;1.017;8.598;-4.451;63.354
1,72753E+12;2024-09-28T15.30.53.579;0.050;0.555;0.063;1.015;7.500;-3.293;67.012
1,72753E+12;2024-09-28T15.30.53.589;0.060;0.557;0.064;1.006;5.854;-1.402;71.463
1,72753E+12;2024-09-28T15.30.53.599;0.070;0.547;0.061;0.999;4.085;0.244;76.098
1,72753E+12;2024-09-28T15.30.53.609;0.080;0.536;0.056;0.994;2.805;0.915;80.244
1,72753E+12;2024-09-28T15.30.53.619;0.090;0.536;0.051;0.988;1.951;0.915;84.878
1,72753E+12;2024-09-28T15.30.53.629;0.100;0.526;0.054;0.972;1.402;0.427;90.305
1,72753E+12;2024-09-28T15.30.53.639;0.110;0.514;0.048;0.958;0.732;0.244;96.707
1,72753E+12;2024-09-28T15.30.53.649;0.120;0.528;0.049;0.948;-0.244;1.524;102.256
1,72753E+12;2024-09-28T15.30.53.659;0.130;0.552;0.059;0.934;-1.159;5.244;107.317
1,72753E+12;2024-09-28T15.30.53.669;0.140;0.581;0.070;0.916;-1.951;10.610;113.415
1,72753E+12;2024-09-28T15.30.53.679;0.150;0.615;0.072;0.903;-2.317;15.854;119.085
1,72753E+12;2024-09-28T15.30.53.689;0.160;0.608;0.081;0.904;-2.317;20.183;124.756
1,72753E+12;2024-09-28T15.30.53.699;0.170;0.567;0.098;0.915;-1.341;23.415;132.256
1,72753E+12;2024-09-28T15.30.53.709;0.180;0.545;0.128;0.928;0.305;26.098;139.817
1,72753E+12;2024-09-28T15.30.53.719;0.190;0.525;0.158;0.932;1.280;28.415;146.585
1,72753E+12;2024-09-28T15.30.53.729;0.200;0.504;0.186;0.925;0.976;27.256;152.012
1,72753E+12;2024-09-28T15.30.53.739;0.210;0.482;0.203;0.919;0.488;22.134;152.622
1,72753E+12;2024-09-28T15.30.53.749;0.220;0.424;0.208;0.914;-0.427;15.732;151.220
1,72753E+12;2024-09-28T15.30.53.759;0.230;0.349;0.200;0.907;-1.524;8.476;153.232
1,72753E+12;2024-09-28T15.30.53.769;0.240;0.308;0.192;0.903;-1.341;2.500;158.171
1,72753E+12;2024-09-28T15.30.53.779;0.250;0.315;0.184;0.908;-0.427;-0.305;162.561
1,72753E+12;2024-09-28T15.30.53.789;0.260;0.331;0.189;0.913;1.585;0.000;164.878
1,72753E+12;2024-09-28T15.30.53.799;0.270;0.310;0.195;0.923;4.939;2.073;166.463
1,72753E+12;2024-09-28T15.30.53.809;0.280;0.263;0.200;0.927;9.451;3.841;167.622
1,72753E+12;2024-09-28T15.30.53.819;0.290;0.229;0.194;0.914;13.293;3.049;168.171
