epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.31.17.859;0.000;0.449;0.074;0.879;-5.549;-14.817;-120.671
1,72753E+12;2024-09-28T15.31.17.869;0.010;0.510;0.091;0.945;-4.146;-12.439;-120.610
1,72753E+12;2024-09-28T15.31.17.879;0.020;0.637;0.115;0.961;-0.427;-1.524;-122.744
1,72753E+12;2024-09-28T15.31.17.889;0.030;0.670;0.130;0.953;1.707;12.866;-125.793
1,72753E+12;2024-09-28T15.31.17.899;0.040;0.571;0.125;0.933;0.610;19.329;-124.756
1,72753E+12;2024-09-28T15.31.17.909;0.050;0.452;0.118;0.925;-2.927;14.878;-118.049
1,72753E+12;2024-09-28T15.31.17.919;0.060;0.414;0.110;0.937;-6.463;4.329;-109.939
1,72753E+12;2024-09-28T15.31.17.929;0.070;0.427;0.099;0.958;-8.232;-6.829;-104.634
1,72753E+12;2024-09-28T15.31.17.939;0.080;0.457;0.079;0.966;-8.963;-13.293;-100.061
1,72753E+12;2024-09-28T15.31.17.949;0.090;0.500;0.060;0.965;-9.024;-11.159;-94.207
1,72753E+12;2024-09-28T15.31.17.959;0.100;0.567;0.035;0.966;-7.256;-0.793;-87.927
1,72753E+12;2024-09-28T15.31.17.969;0.110;0.614;0.013;0.993;-3.902;12.500;-82.195
1,72753E+12;2024-09-28T15.31.17.979;0.120;0.606;0.005;1.025;1.220;21.707;-76.159
1,72753E+12;2024-09-28T15.31.17.989;0.130;0.542;0.009;1.042;6.037;22.134;-67.927
1,72753E+12;2024-09-28T15.31.17.999;0.140;0.479;0.017;1.030;8.902;13.171;-60.000
1,72753E+12;2024-09-28T15.31.18.009;0.150;0.451;0.033;1.025;8.415;1.402;-53.659
1,72753E+12;2024-09-28T15.31.18.019;0.160;0.448;0.046;1.011;5.549;-8.720;-46.280
1,72753E+12;2024-09-28T15.31.18.029;0.170;0.477;0.061;0.994;1.280;-15.854;-39.207
1,72753E+12;2024-09-28T15.31.18.039;0.180;0.522;0.073;0.985;-4.207;-17.439;-35.549
1,72753E+12;2024-09-28T15.31.18.049;0.190;0.565;0.062;0.993;-8.171;-12.439;-32.927
1,72753E+12;2024-09-28T15.31.18.059;0.200;0.569;0.043;0.997;-9.939;-4.939;-27.805
1,72753E+12;2024-09-28T15.31.18.069;0.210;0.543;0.025;0.997;-9.878;0.061;-22.256
1,72753E+12;2024-09-28T15.31.18.079;0.220;0.510;0.014;0.994;-8.354;0.793;-18.354
1,72753E+12;2024-09-28T15.31.18.089;0.230;0.473;0.007;0.989;-6.402;-1.098;-14.634
1,72753E+12;2024-09-28T15.31.18.099;0.240;0.442;0.002;0.966;-4.939;-5.244;-9.634
1,72753E+12;2024-09-28T15.31.18.109;0.250;0.427;0.011;0.946;-4.207;-9.695;-6.037
1,72753E+12;2024-09-28T15.31.18.119;0.260;0.421;0.017;0.927;-4.512;-12.744;-3.293
1,72753E+12;2024-09-28T15.31.18.129;0.270;0.414;0.017;0.907;-4.939;-12.256;-0.427
1,72753E+12;2024-09-28T15.31.18.139;0.280;0.421;0.015;0.905;-5.244;-8.354;1.402
1,72753E+12;2024-09-28T15.31.18.149;0.290;0.421;0.017;0.914;-5.000;-2.439;2.134
1,72753E+12;2024-09-28T15.31.18.159;0.300;0.418;0.021;0.926;-4.146;2.866;1.829
1,72753E+12;2024-09-28T15.31.18.169;0.310;0.391;0.030;0.935;-3.415;5.549;1.646
1,72753E+12;2024-09-28T15.31.18.179;0.320;0.352;0.029;0.940;-2.134;4.451;2.927
1,72753E+12;2024-09-28T15.31.18.189;0.330;0.348;0.040;0.943;-0.427;2.622;3.963
1,72753E+12;2024-09-28T15.31.18.199;0.340;0.356;0.044;0.940;1.280;0.854;5.671
1,72753E+12;2024-09-28T15.31.18.209;0.350;0.353;0.035;0.924;3.049;-2.378;8.659
1,72753E+12;2024-09-28T15.31.18.219;0.360;0.356;0.028;0.911;4.695;-5.915;11.280
1,72753E+12;2024-09-28T15.31.18.229;0.370;0.378;0.031;0.906;6.220;-7.805;13.780
1,72753E+12;2024-09-28T15.31.18.239;0.380;0.401;0.038;0.905;7.195;-8.415;17.134
1,72753E+12;2024-09-28T15.31.18.249;0.390;0.422;0.044;0.917;7.561;-8.659;21.098
1,72753E+12;2024-09-28T15.31.18.259;0.400;0.459;0.056;0.940;8.049;-7.439;23.293
1,72753E+12;2024-09-28T15.31.18.269;0.410;0.505;0.078;0.964;8.720;-3.659;25.061
1,72753E+12;2024-09-28T15.31.18.279;0.420;0.559;0.096;0.976;9.390;0.976;27.317
1,72753E+12;2024-09-28T15.31.18.289;0.430;0.586;0.104;0.976;9.817;5.122;29.512
1,72753E+12;2024-09-28T15.31.18.299;0.440;0.591;0.098;0.970;9.573;6.890;33.232
1,72753E+12;2024-09-28T15.31.18.309;0.450;0.588;0.084;0.954;9.146;4.268;38.659
1,72753E+12;2024-09-28T15.31.18.319;0.460;0.573;0.068;0.930;8.232;-2.439;45.244
1,72753E+12;2024-09-28T15.31.18.329;0.470;0.560;0.047;0.904;7.012;-11.585;53.049
1,72753E+12;2024-09-28T15.31.18.339;0.480;0.586;0.031;0.891;5.549;-19.451;61.159
1,72753E+12;2024-09-28T15.31.18.349;0.490;0.638;0.028;0.900;5.732;-23.049;68.232
1,72753E+12;2024-09-28T15.31.18.359;0.500;0.675;0.028;0.904;6.951;-21.159;75.305
1,72753E+12;2024-09-28T15.31.18.369;0.510;0.699;0.023;0.899;8.720;-13.780;82.927
1,72753E+12;2024-09-28T15.31.18.379;0.520;0.716;0.028;0.898;10.305;-3.659;90.732
1,72753E+12;2024-09-28T15.31.18.389;0.530;0.718;0.040;0.902;11.707;5.915;98.110
1,72753E+12;2024-09-28T15.31.18.399;0.540;0.708;0.067;0.905;13.049;12.073;104.024
1,72753E+12;2024-09-28T15.31.18.409;0.550;0.683;0.089;0.910;13.902;13.659;108.902
1,72753E+12;2024-09-28T15.31.18.419;0.560;0.629;0.102;0.908;14.207;10.244;113.963
1,72753E+12;2024-09-28T15.31.18.429;0.570;0.569;0.122;0.891;14.085;1.829;120.549
1,72753E+12;2024-09-28T15.31.18.439;0.580;0.546;0.135;0.882;13.841;-7.927;127.439
1,72753E+12;2024-09-28T15.31.18.449;0.590;0.527;0.145;0.886;14.634;-15.488;133.780
1,72753E+12;2024-09-28T15.31.18.459;0.600;0.503;0.151;0.890;16.707;-17.988;141.707
1,72753E+12;2024-09-28T15.31.18.469;0.610;0.503;0.158;0.903;19.451;-14.695;150.183
1,72753E+12;2024-09-28T15.31.18.479;0.620;0.533;0.185;0.925;21.707;-4.451;155.488
1,72753E+12;2024-09-28T15.31.18.489;0.630;0.583;0.222;0.933;23.902;9.512;157.500
1,72753E+12;2024-09-28T15.31.18.499;0.640;0.569;0.245;0.923;25.122;22.256;157.805
1,72753E+12;2024-09-28T15.31.18.509;0.650;0.478;0.235;0.894;24.756;27.927;160.122
1,72753E+12;2024-09-28T15.31.18.519;0.660;0.392;0.225;0.867;23.963;25.488;164.939
1,72753E+12;2024-09-28T15.31.18.529;0.670;0.357;0.227;0.850;23.780;18.476;168.963
1,72753E+12;2024-09-28T15.31.18.539;0.680;0.333;0.218;0.838;24.207;8.902;173.841
