epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727526566919,2024-09-28T15.29.26.919,0.000,15.366,-5.244,19.573
1727526566929,2024-09-28T15.29.26.929,0.010,15.366,-4.390,19.878
1727526566939,2024-09-28T15.29.26.939,0.020,15.061,-2.866,22.195
1727526566949,2024-09-28T15.29.26.949,0.030,14.207,-0.183,23.780
1727526566959,2024-09-28T15.29.26.959,0.040,13.537,2.805,24.939
1727526566969,2024-09-28T15.29.26.969,0.050,13.415,5.183,27.744
1727526566979,2024-09-28T15.29.26.979,0.060,14.085,5.671,33.232
1727526566989,2024-09-28T15.29.26.989,0.070,15.244,4.085,41.402
1727526566999,2024-09-28T15.29.26.999,0.080,17.622,1.037,50.122
1727526567009,2024-09-28T15.29.27.009,0.090,21.768,-2.622,58.598
1727526567019,2024-09-28T15.29.27.019,0.100,27.378,-5.427,67.317
1727526567029,2024-09-28T15.29.27.029,0.110,31.768,-7.012,77.134
1727526567039,2024-09-28T15.29.27.039,0.120,33.780,-6.829,86.768
1727526567049,2024-09-28T15.29.27.049,0.130,34.146,-5.427,93.598
1727526567059,2024-09-28T15.29.27.059,0.140,34.756,-3.780,98.171
1727526567069,2024-09-28T15.29.27.069,0.150,34.817,-2.988,102.622
1727526567079,2024-09-28T15.29.27.079,0.160,34.146,-4.146,108.476
1727526567089,2024-09-28T15.29.27.089,0.170,33.415,-4.329,116.341
1727526567099,2024-09-28T15.29.27.099,0.180,33.110,-3.598,126.037
1727526567109,2024-09-28T15.29.27.109,0.190,33.476,-1.951,136.341
1727526567119,2024-09-28T15.29.27.119,0.200,34.573,-0.183,143.537
1727526567129,2024-09-28T15.29.27.129,0.210,35.488,1.159,148.476
1727526567139,2024-09-28T15.29.27.139,0.220,36.220,0.976,153.293
1727526567149,2024-09-28T15.29.27.149,0.230,36.646,0.183,156.829
1727526567159,2024-09-28T15.29.27.159,0.240,37.012,0.000,159.512
1727526567169,2024-09-28T15.29.27.169,0.250,36.524,2.134,163.354
1727526567179,2024-09-28T15.29.27.179,0.260,35.366,8.293,168.049
1727526567189,2024-09-28T15.29.27.189,0.270,34.329,15.732,172.195
1727526567199,2024-09-28T15.29.27.199,0.280,34.146,20.305,174.573
1727526567209,2024-09-28T15.29.27.209,0.290,34.756,20.366,176.159
1727526567219,2024-09-28T15.29.27.219,0.300,36.341,15.488,178.720
1727526567229,2024-09-28T15.29.27.229,0.310,38.841,7.683,182.927
1727526567239,2024-09-28T15.29.27.239,0.320,41.098,-2.805,188.049
1727526567249,2024-09-28T15.29.27.249,0.330,43.780,-13.049,189.634
1727526567259,2024-09-28T15.29.27.259,0.340,46.098,-17.622,187.439
1727526567269,2024-09-28T15.29.27.269,0.350,47.744,-14.878,185.793
1727526567279,2024-09-28T15.29.27.279,0.360,48.354,-6.159,184.695
1727526567289,2024-09-28T15.29.27.289,0.370,47.500,4.817,183.232
1727526567299,2024-09-28T15.29.27.299,0.380,46.280,12.317,179.756
1727526567309,2024-09-28T15.29.27.309,0.390,45.793,15.915,173.110
1727526567319,2024-09-28T15.29.27.319,0.400,45.732,13.659,169.512
1727526567329,2024-09-28T15.29.27.329,0.410,47.134,6.524,169.817
1727526567339,2024-09-28T15.29.27.339,0.420,50.061,-2.805,168.780
1727526567349,2024-09-28T15.29.27.349,0.430,53.841,-11.037,165.427
1727526567359,2024-09-28T15.29.27.359,0.440,57.988,-16.159,160.671
1727526567369,2024-09-28T15.29.27.369,0.450,61.585,-15.488,154.939
1727526567379,2024-09-28T15.29.27.379,0.460,63.902,-7.988,150.244
1727526567389,2024-09-28T15.29.27.389,0.470,65.732,4.573,146.707
1727526567399,2024-09-28T15.29.27.399,0.480,67.439,20.061,142.927
1727526567409,2024-09-28T15.29.27.409,0.490,69.573,34.512,138.659
1727526567419,2024-09-28T15.29.27.419,0.500,73.902,44.451,133.963
1727526567429,2024-09-28T15.29.27.429,0.510,80.366,49.756,128.963
1727526567439,2024-09-28T15.29.27.439,0.520,85.061,48.780,126.159
1727526567449,2024-09-28T15.29.27.449,0.530,87.195,38.659,122.744
1727526567459,2024-09-28T15.29.27.459,0.540,85.305,26.890,104.939
1727526567469,2024-09-28T15.29.27.469,0.550,77.439,16.341,84.573
1727526567479,2024-09-28T15.29.27.479,0.560,66.098,2.683,79.268
1727526567489,2024-09-28T15.29.27.489,0.570,53.171,-9.024,80.183
1727526567499,2024-09-28T15.29.27.499,0.580,39.878,-12.927,74.756
1727526567509,2024-09-28T15.29.27.509,0.590,29.573,-12.134,66.951
1727526567519,2024-09-28T15.29.27.519,0.600,23.780,-11.098,57.622
1727526567529,2024-09-28T15.29.27.529,0.610,20.122,-9.024,44.817
1727526567539,2024-09-28T15.29.27.539,0.620,16.890,-4.512,32.500
1727526567549,2024-09-28T15.29.27.549,0.630,13.902,0.854,21.341
