epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.29.26.918;0.000;0.472;-0.033;0.943;15.366;-5.244;19.573
1,72753E+12;2024-09-28T15.29.26.928;0.010;0.493;-0.033;0.939;15.366;-4.390;19.878
1,72753E+12;2024-09-28T15.29.26.938;0.020;0.513;-0.036;0.933;15.061;-2.866;22.195
1,72753E+12;2024-09-28T15.29.26.948;0.030;0.553;-0.028;0.934;14.207;-0.183;23.780
1,72753E+12;2024-09-28T15.29.26.958;0.040;0.598;-0.016;0.934;13.537;2.805;24.939
1,72753E+12;2024-09-28T15.29.26.968;0.050;0.633;0.001;0.944;13.415;5.183;27.744
1,72753E+12;2024-09-28T15.29.26.978;0.060;0.643;0.009;0.945;14.085;5.671;33.232
1,72753E+12;2024-09-28T15.29.26.988;0.070;0.633;0.006;0.938;15.244;4.085;41.402
1,72753E+12;2024-09-28T15.29.26.998;0.080;0.641;0.005;0.937;17.622;1.037;50.122
1,72753E+12;2024-09-28T15.29.27.008;0.090;0.658;0.005;0.933;21.768;-2.622;58.598
1,72753E+12;2024-09-28T15.29.27.018;0.100;0.658;0.006;0.923;27.378;-5.427;67.317
1,72753E+12;2024-09-28T15.29.27.028;0.110;0.652;0.009;0.886;31.768;-7.012;77.134
1,72753E+12;2024-09-28T15.29.27.038;0.120;0.663;0.028;0.844;33.780;-6.829;86.768
1,72753E+12;2024-09-28T15.29.27.048;0.130;0.695;0.060;0.845;34.146;-5.427;93.598
1,72753E+12;2024-09-28T15.29.27.058;0.140;0.710;0.095;0.859;34.756;-3.780;98.171
1,72753E+12;2024-09-28T15.29.27.068;0.150;0.684;0.122;0.865;34.817;-2.988;102.622
1,72753E+12;2024-09-28T15.29.27.078;0.160;0.637;0.131;0.872;34.146;-4.146;108.476
1,72753E+12;2024-09-28T15.29.27.088;0.170;0.594;0.140;0.878;33.415;-4.329;116.341
1,72753E+12;2024-09-28T15.29.27.098;0.180;0.570;0.146;0.882;33.110;-3.598;126.037
1,72753E+12;2024-09-28T15.29.27.108;0.190;0.567;0.145;0.889;33.476;-1.951;136.341
1,72753E+12;2024-09-28T15.29.27.118;0.200;0.584;0.143;0.890;34.573;-0.183;143.537
1,72753E+12;2024-09-28T15.29.27.128;0.210;0.588;0.148;0.878;35.488;1.159;148.476
1,72753E+12;2024-09-28T15.29.27.138;0.220;0.576;0.153;0.856;36.220;0.976;153.293
1,72753E+12;2024-09-28T15.29.27.148;0.230;0.555;0.158;0.848;36.646;0.183;156.829
1,72753E+12;2024-09-28T15.29.27.158;0.240;0.524;0.162;0.848;37.012;0.000;159.512
1,72753E+12;2024-09-28T15.29.27.168;0.250;0.507;0.177;0.851;36.524;2.134;163.354
1,72753E+12;2024-09-28T15.29.27.178;0.260;0.507;0.194;0.868;35.366;8.293;168.049
1,72753E+12;2024-09-28T15.29.27.188;0.270;0.524;0.211;0.885;34.329;15.732;172.195
1,72753E+12;2024-09-28T15.29.27.198;0.280;0.518;0.227;0.899;34.146;20.305;174.573
1,72753E+12;2024-09-28T15.29.27.208;0.290;0.473;0.235;0.911;34.756;20.366;176.159
1,72753E+12;2024-09-28T15.29.27.218;0.300;0.408;0.233;0.916;36.341;15.488;178.720
1,72753E+12;2024-09-28T15.29.27.228;0.310;0.344;0.228;0.922;38.841;7.683;182.927
1,72753E+12;2024-09-28T15.29.27.238;0.320;0.307;0.208;0.917;41.098;-2.805;188.049
1,72753E+12;2024-09-28T15.29.27.248;0.330;0.308;0.197;0.912;43.780;-13.049;189.634
1,72753E+12;2024-09-28T15.29.27.258;0.340;0.306;0.201;0.928;46.098;-17.622;187.439
1,72753E+12;2024-09-28T15.29.27.268;0.350;0.305;0.204;0.936;47.744;-14.878;185.793
1,72753E+12;2024-09-28T15.29.27.278;0.360;0.322;0.213;0.937;48.354;-6.159;184.695
1,72753E+12;2024-09-28T15.29.27.288;0.370;0.326;0.221;0.930;47.500;4.817;183.232
1,72753E+12;2024-09-28T15.29.27.298;0.380;0.332;0.222;0.919;46.280;12.317;179.756
1,72753E+12;2024-09-28T15.29.27.308;0.390;0.295;0.212;0.919;45.793;15.915;173.110
1,72753E+12;2024-09-28T15.29.27.318;0.400;0.208;0.189;0.914;45.732;13.659;169.512
1,72753E+12;2024-09-28T15.29.27.328;0.410;0.145;0.172;0.923;47.134;6.524;169.817
1,72753E+12;2024-09-28T15.29.27.338;0.420;0.119;0.168;0.943;50.061;-2.805;168.780
1,72753E+12;2024-09-28T15.29.27.348;0.430;0.098;0.165;0.960;53.841;-11.037;165.427
1,72753E+12;2024-09-28T15.29.27.358;0.440;0.099;0.166;0.970;57.988;-16.159;160.671
1,72753E+12;2024-09-28T15.29.27.368;0.450;0.116;0.167;0.968;61.585;-15.488;154.939
1,72753E+12;2024-09-28T15.29.27.378;0.460;0.134;0.167;0.967;63.902;-7.988;150.244
1,72753E+12;2024-09-28T15.29.27.388;0.470;0.150;0.180;0.965;65.732;4.573;146.707
1,72753E+12;2024-09-28T15.29.27.398;0.480;0.155;0.189;0.963;67.439;20.061;142.927
1,72753E+12;2024-09-28T15.29.27.408;0.490;0.142;0.185;0.980;69.573;34.512;138.659
1,72753E+12;2024-09-28T15.29.27.418;0.500;0.100;0.161;1.017;73.902;44.451;133.963
1,72753E+12;2024-09-28T15.29.27.428;0.510;0.028;0.130;1.071;80.366;49.756;128.963
1,72753E+12;2024-09-28T15.29.27.438;0.520;-0.016;0.105;1.091;85.061;48.780;126.159
1,72753E+12;2024-09-28T15.29.27.448;0.530;0.027;0.093;1.065;87.195;38.659;122.744
1,72753E+12;2024-09-28T15.29.27.458;0.540;0.081;0.104;1.051;85.305;26.890;104.939
1,72753E+12;2024-09-28T15.29.27.468;0.550;0.003;0.104;1.021;77.439;16.341;84.573
1,72753E+12;2024-09-28T15.29.27.478;0.560;-0.103;0.083;0.978;66.098;2.683;79.268
1,72753E+12;2024-09-28T15.29.27.488;0.570;-0.103;0.091;0.979;53.171;-9.024;80.183
1,72753E+12;2024-09-28T15.29.27.498;0.580;-0.052;0.103;1.004;39.878;-12.927;74.756
1,72753E+12;2024-09-28T15.29.27.508;0.590;-0.015;0.086;1.045;29.573;-12.134;66.951
1,72753E+12;2024-09-28T15.29.27.518;0.600;0.011;0.062;1.092;23.780;-11.098;57.622
1,72753E+12;2024-09-28T15.29.27.528;0.610;0.016;0.050;1.106;20.122;-9.024;44.817
1,72753E+12;2024-09-28T15.29.27.538;0.620;0.017;0.039;1.109;16.890;-4.512;32.500
1,72753E+12;2024-09-28T15.29.27.548;0.630;0.038;0.031;1.103;13.902;0.854;21.341
1,72753E+12;2024-09-28T15.29.27.558;0.640;0.038;0.034;1.083;9.756;5.244;10.000
1,72753E+12;2024-09-28T15.29.27.568;0.650;0.028;0.031;1.062;4.451;7.622;-0.366
1,72753E+12;2024-09-28T15.29.27.578;0.660;0.030;0.048;1.050;-1.220;7.744;-9.451
1,72753E+12;2024-09-28T15.29.27.588;0.670;0.045;0.082;1.043;-7.622;5.793;-18.720
1,72753E+12;2024-09-28T15.29.27.598;0.680;0.067;0.106;1.032;-14.329;3.354;-28.232
1,72753E+12;2024-09-28T15.29.27.608;0.690;0.074;0.112;1.020;-21.098;2.561;-37.988
1,72753E+12;2024-09-28T15.29.27.618;0.700;0.069;0.109;1.024;-27.195;3.293;-46.220
1,72753E+12;2024-09-28T15.29.27.628;0.710;0.062;0.111;1.038;-31.829;4.512;-52.317
1,72753E+12;2024-09-28T15.29.27.638;0.720;0.073;0.123;1.053;-35.061;4.939;-59.207
1,72753E+12;2024-09-28T15.29.27.648;0.730;0.060;0.130;1.065;-37.195;4.817;-67.073
1,72753E+12;2024-09-28T15.29.27.658;0.740;0.009;0.120;1.061;-38.415;2.439;-74.329
1,72753E+12;2024-09-28T15.29.27.668;0.750;-0.016;0.118;1.040;-39.878;-2.256;-81.768
1,72753E+12;2024-09-28T15.29.27.678;0.760;-0.019;0.126;1.012;-42.622;-6.524;-88.963
1,72753E+12;2024-09-28T15.29.27.688;0.770;-0.000;0.140;0.984;-46.280;-8.537;-95.732
1,72753E+12;2024-09-28T15.29.27.698;0.780;0.028;0.151;0.964;-49.756;-9.146;-101.707
1,72753E+12;2024-09-28T15.29.27.708;0.790;0.051;0.157;0.962;-52.012;-8.963;-108.476
1,72753E+12;2024-09-28T15.29.27.718;0.800;0.070;0.163;0.973;-53.293;-6.159;-117.439
1,72753E+12;2024-09-28T15.29.27.728;0.810;0.082;0.162;0.983;-53.963;-0.305;-125.610
1,72753E+12;2024-09-28T15.29.27.738;0.820;0.083;0.163;0.984;-53.902;7.439;-130.549
1,72753E+12;2024-09-28T15.29.27.748;0.830;0.080;0.161;0.984;-53.110;13.171;-133.841
1,72753E+12;2024-09-28T15.29.27.758;0.840;0.076;0.148;0.984;-51.220;14.878;-138.171
1,72753E+12;2024-09-28T15.29.27.768;0.850;0.073;0.141;0.976;-48.598;13.049;-143.720
1,72753E+12;2024-09-28T15.29.27.778;0.860;0.092;0.148;0.961;-46.159;9.451;-148.415
1,72753E+12;2024-09-28T15.29.27.788;0.870;0.142;0.159;0.946;-44.634;6.220;-152.439
1,72753E+12;2024-09-28T15.29.27.798;0.880;0.198;0.159;0.939;-43.659;5.305;-157.805
1,72753E+12;2024-09-28T15.29.27.808;0.890;0.247;0.151;0.935;-42.134;10.793;-164.878
1,72753E+12;2024-09-28T15.29.27.818;0.900;0.309;0.151;0.915;-41.829;25.915;-170.000
1,72753E+12;2024-09-28T15.29.27.828;0.910;0.395;0.145;0.894;-42.500;49.390;-171.829
