epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,73E+12;2024-09-28T15.05.07.961;1.460;-0.040;-0.770;0.198;126.524;22.622;-65.061
1,73E+12;2024-09-28T15.05.07.971;1.470;-0.056;-0.750;0.194;136.646;31.829;-66.646
1,73E+12;2024-09-28T15.05.07.981;1.480;-0.071;-0.721;0.163;144.573;34.329;-67.134
1,73E+12;2024-09-28T15.05.07.991;1.490;-0.077;-0.676;0.103;148.354;27.317;-67.073
1,73E+12;2024-09-28T15.05.08.001;1.500;-0.061;-0.595;0.052;147.134;12.988;-69.024
1,73E+12;2024-09-28T15.05.08.011;1.510;-0.005;-0.525;0.014;145.732;-3.659;-71.707
1,73E+12;2024-09-28T15.05.08.021;1.520;0.060;-0.524;0.073;150.000;-13.902;-74.268
1,73E+12;2024-09-28T15.05.08.031;1.530;0.126;-0.543;0.212;163.415;-13.171;-76.890
1,73E+12;2024-09-28T15.05.08.041;1.540;0.240;-0.515;0.479;186.768;3.841;-79.146
1,73E+12;2024-09-28T15.05.08.051;1.550;0.438;-0.495;0.736;214.207;34.329;-78.537
1,73E+12;2024-09-28T15.05.08.061;1.560;0.542;-0.482;0.811;236.585;63.963;-78.415
1,73E+12;2024-09-28T15.05.08.071;1.570;0.470;-0.439;0.736;248.902;72.683;-79.939
1,73E+12;2024-09-28T15.05.08.081;1.580;0.255;-0.369;0.586;245.366;59.878;-72.256
1,73E+12;2024-09-28T15.05.08.091;1.590;0.123;-0.248;0.447;226.951;27.500;-56.098
1,73E+12;2024-09-28T15.05.08.101;1.600;0.130;-0.133;0.388;203.476;-19.817;-42.500
1,73E+12;2024-09-28T15.05.08.111;1.610;0.141;-0.094;0.429;184.451;-63.963;-38.415
1,73E+12;2024-09-28T15.05.08.121;1.620;0.230;-0.104;0.527;176.829;-84.939;-39.390
1,73E+12;2024-09-28T15.05.08.131;1.630;0.435;-0.133;0.672;183.841;-69.512;-40.610
1,73E+12;2024-09-28T15.05.08.141;1.640;0.586;-0.157;0.865;201.037;-25.061;-41.280
1,73E+12;2024-09-28T15.05.08.151;1.650;0.550;-0.156;1.011;222.744;25.427;-37.866
1,73E+12;2024-09-28T15.05.08.161;1.660;0.441;-0.127;1.111;241.890;67.622;-32.134
1,73E+12;2024-09-28T15.05.08.171;1.670;0.421;-0.067;1.089;248.720;88.598;-27.012
1,73E+12;2024-09-28T15.05.08.181;1.680;0.367;0.039;0.958;241.768;85.061;-28.780
1,73E+12;2024-09-28T15.05.08.191;1.690;0.175;0.161;0.806;219.817;55.183;-27.805
1,73E+12;2024-09-28T15.05.08.201;1.700;-0.011;0.236;0.749;191.463;0.488;-16.463
1,73E+12;2024-09-28T15.05.08.211;1.710;-0.016;0.253;0.830;172.195;-53.963;-8.780
1,73E+12;2024-09-28T15.05.08.221;1.720;0.199;0.235;0.985;166.037;-77.317;-13.049
1,73E+12;2024-09-28T15.05.08.231;1.730;0.433;0.192;1.157;169.756;-64.207;-19.817
1,73E+12;2024-09-28T15.05.08.241;1.740;0.484;0.174;1.268;178.110;-33.537;-22.073
1,73E+12;2024-09-28T15.05.08.251;1.750;0.427;0.195;1.310;185.915;-0.976;-20.366
1,73E+12;2024-09-28T15.05.08.261;1.760;0.411;0.233;1.282;188.902;27.744;-17.317
1,73E+12;2024-09-28T15.05.08.271;1.770;0.396;0.278;1.215;185.244;46.280;-15.000
1,73E+12;2024-09-28T15.05.08.281;1.780;0.343;0.336;1.152;176.402;45.000;-15.427
1,73E+12;2024-09-28T15.05.08.291;1.790;0.221;0.377;1.101;163.659;28.598;-17.317
1,73E+12;2024-09-28T15.05.08.301;1.800;0.126;0.395;1.121;151.768;8.841;-15.122
1,73E+12;2024-09-28T15.05.08.311;1.810;0.145;0.390;1.201;143.659;-2.073;-11.280
1,73E+12;2024-09-28T15.05.08.321;1.820;0.224;0.387;1.266;136.768;2.134;-10.610
1,73E+12;2024-09-28T15.05.08.331;1.830;0.288;0.393;1.288;130.366;14.634;-13.720
1,73E+12;2024-09-28T15.05.08.341;1.840;0.266;0.404;1.300;125.427;26.159;-16.463
1,73E+12;2024-09-28T15.05.08.351;1.850;0.203;0.412;1.321;122.317;26.829;-16.890
1,73E+12;2024-09-28T15.05.08.361;1.860;0.127;0.426;1.337;119.573;15.488;-17.805
1,73E+12;2024-09-28T15.05.08.371;1.870;0.083;0.448;1.329;114.085;-5.000;-19.817
1,73E+12;2024-09-28T15.05.08.381;1.880;0.068;0.487;1.315;102.927;-24.695;-21.646
1,73E+12;2024-09-28T15.05.08.391;1.890;0.075;0.521;1.323;86.707;-34.756;-19.817
1,73E+12;2024-09-28T15.05.08.401;1.900;0.140;0.545;1.369;69.390;-33.598;-15.122
1,73E+12;2024-09-28T15.05.08.411;1.910;0.232;0.552;1.473;54.207;-20.244;-11.463
1,73E+12;2024-09-28T15.05.08.421;1.920;0.320;0.559;1.618;43.963;-2.439;-10.244
1,73E+12;2024-09-28T15.05.08.431;1.930;0.327;0.567;1.746;36.280;14.024;-9.085
1,73E+12;2024-09-28T15.05.08.441;1.940;0.282;0.576;1.835;26.890;21.220;-5.122
1,73E+12;2024-09-28T15.05.08.451;1.950;0.243;0.609;1.864;12.988;13.598;-1.829
1,73E+12;2024-09-28T15.05.08.461;1.960;0.188;0.660;1.816;-9.024;-5.732;-2.256
1,73E+12;2024-09-28T15.05.08.471;1.970;0.118;0.701;1.731;-40.976;-28.110;-0.366
1,73E+12;2024-09-28T15.05.08.481;1.980;0.123;0.715;1.646;-78.537;-45.732;6.159
1,73E+12;2024-09-28T15.05.08.491;1.990;0.211;0.699;1.615;-113.780;-53.110;11.524
1,73E+12;2024-09-28T15.05.08.501;2.000;0.310;0.645;1.636;-137.927;-52.195;9.146
1,73E+12;2024-09-28T15.05.08.511;2.010;0.339;0.571;1.644;-151.463;-49.756;4.451
1,73E+12;2024-09-28T15.05.08.521;2.020;0.322;0.519;1.599;-158.659;-49.939;4.146
1,73E+12;2024-09-28T15.05.08.531;2.030;0.345;0.499;1.543;-162.927;-49.512;7.012
1,73E+12;2024-09-28T15.05.08.541;2.040;0.424;0.505;1.481;-167.317;-45.244;11.890
1,73E+12;2024-09-28T15.05.08.551;2.050;0.508;0.521;1.410;-171.707;-37.683;19.024
1,73E+12;2024-09-28T15.05.08.561;2.060;0.527;0.511;1.364;-177.012;-29.451;28.598
1,73E+12;2024-09-28T15.05.08.571;2.070;0.511;0.485;1.308;-184.146;-23.232;40.549
1,73E+12;2024-09-28T15.05.08.581;2.080;0.523;0.467;1.260;-191.890;-19.329;50.915
1,73E+12;2024-09-28T15.05.08.591;2.090;0.515;0.442;1.205;-200.427;-15.244;57.866
1,73E+12;2024-09-28T15.05.08.601;2.100;0.476;0.397;1.147;-209.207;-13.780;62.988
1,73E+12;2024-09-28T15.05.08.611;2.110;0.463;0.351;1.119;-215.122;-16.524;62.622
1,73E+12;2024-09-28T15.05.08.621;2.120;0.437;0.307;1.105;-218.354;-17.988;58.354
1,73E+12;2024-09-28T15.05.08.631;2.130;0.384;0.266;1.061;-220.183;-16.768;57.988
1,73E+12;2024-09-28T15.05.08.641;2.140;0.386;0.231;1.007;-219.939;-17.378;59.451
1,73E+12;2024-09-28T15.05.08.651;2.150;0.379;0.191;0.949;-219.695;-14.756;59.329
1,73E+12;2024-09-28T15.05.08.661;2.160;0.353;0.141;0.897;-218.780;-12.988;61.037
1,73E+12;2024-09-28T15.05.08.671;2.170;0.327;0.103;0.844;-216.951;-13.476;63.232
1,73E+12;2024-09-28T15.05.08.681;2.180;0.317;0.067;0.845;-215.244;-11.463;65.793
1,73E+12;2024-09-28T15.05.08.691;2.190;0.324;0.029;0.866;-213.963;-5.732;69.573
1,73E+12;2024-09-28T15.05.08.701;2.200;0.348;0.023;0.881;-216.585;4.756;71.951
1,73E+12;2024-09-28T15.05.08.711;2.210;0.367;0.030;0.832;-224.756;19.512;73.171
1,73E+12;2024-09-28T15.05.08.721;2.220;0.365;0.002;0.747;-234.268;31.768;72.622
1,73E+12;2024-09-28T15.05.08.731;2.230;0.331;-0.055;0.722;-242.622;39.695;68.049
1,73E+12;2024-09-28T15.05.08.741;2.240;0.267;-0.111;0.735;-249.024;44.573;61.707
1,73E+12;2024-09-28T15.05.08.751;2.250;0.227;-0.141;0.768;-253.780;47.805;57.927
1,73E+12;2024-09-28T15.05.08.761;2.260;0.187;-0.165;0.763;-258.476;53.171;59.390
1,73E+12;2024-09-28T15.05.08.771;2.270;0.171;-0.169;0.710;-264.573;56.402;64.207
1,73E+12;2024-09-28T15.05.08.781;2.280;0.209;-0.177;0.627;-269.939;53.293;67.012
1,73E+12;2024-09-28T15.05.08.791;2.290;0.249;-0.216;0.553;-274.634;47.805;63.293
1,73E+12;2024-09-28T15.05.08.801;2.300;0.229;-0.284;0.483;-278.293;38.963;56.402
1,73E+12;2024-09-28T15.05.08.811;2.310;0.155;-0.364;0.390;-278.049;20.488;52.012
1,73E+12;2024-09-28T15.05.08.821;2.320;0.082;-0.442;0.307;-271.646;-6.951;50.366
1,73E+12;2024-09-28T15.05.08.831;2.330;0.057;-0.524;0.245;-260.305;-36.220;49.390
1,73E+12;2024-09-28T15.05.08.841;2.340;0.054;-0.605;0.159;-245.976;-58.963;49.268
1,73E+12;2024-09-28T15.05.08.851;2.350;0.066;-0.663;0.078;-229.695;-70.976;50.000
1,73E+12;2024-09-28T15.05.08.861;2.360;0.073;-0.706;-0.011;-211.341;-72.195;52.561
1,73E+12;2024-09-28T15.05.08.871;2.370;0.085;-0.745;-0.070;-187.683;-64.268;55.976
1,73E+12;2024-09-28T15.05.08.881;2.380;0.122;-0.779;-0.042;-159.329;-50.305;57.927
1,73E+12;2024-09-28T15.05.08.891;2.390;0.141;-0.788;-0.010;-131.341;-32.439;58.902
1,73E+12;2024-09-28T15.05.08.901;2.400;0.110;-0.791;-0.103;-106.951;-16.341;62.195
1,73E+12;2024-09-28T15.05.08.911;2.410;0.053;-0.810;-0.223;-88.598;-3.293;66.280
1,73E+12;2024-09-28T15.05.08.921;2.420;0.026;-0.823;-0.272;-75.183;6.220;65.000
1,73E+12;2024-09-28T15.05.08.931;2.430;0.020;-0.836;-0.278;-61.951;10.610;57.805
1,73E+12;2024-09-28T15.05.08.941;2.440;0.021;-0.846;-0.273;-46.463;10.549;46.463
1,73E+12;2024-09-28T15.05.08.951;2.450;-0.007;-0.845;-0.276;-29.329;6.341;34.756
1,73E+12;2024-09-28T15.05.08.961;2.460;-0.055;-0.831;-0.279;-10.732;-0.610;25.244
1,73E+12;2024-09-28T15.05.08.971;2.470;-0.090;-0.815;-0.270;10.122;-9.146;18.537
1,73E+12;2024-09-28T15.05.08.981;2.480;-0.090;-0.802;-0.226;32.805;-16.524;11.463
1,73E+12;2024-09-28T15.05.08.991;2.490;-0.052;-0.793;-0.171;55.183;-19.817;3.598
1,73E+12;2024-09-28T15.05.09.001;2.500;-0.040;-0.780;-0.151;75.976;-19.695;-4.512
1,73E+12;2024-09-28T15.05.09.011;2.510;-0.057;-0.742;-0.150;94.146;-19.817;-11.951
1,73E+12;2024-09-28T15.05.09.021;2.520;-0.060;-0.704;-0.143;109.634;-22.439;-19.756
1,73E+12;2024-09-28T15.05.09.031;2.530;-0.066;-0.680;-0.135;122.622;-26.524;-28.171
1,73E+12;2024-09-28T15.05.09.041;2.540;-0.074;-0.657;-0.136;134.085;-33.720;-35.976
1,73E+12;2024-09-28T15.05.09.051;2.550;-0.078;-0.630;-0.147;145.671;-44.634;-44.268
1,73E+12;2024-09-28T15.05.09.061;2.560;-0.086;-0.599;-0.152;157.378;-55.915;-52.073
1,73E+12;2024-09-28T15.05.09.071;2.570;-0.067;-0.585;-0.102;170.488;-62.439;-57.683
1,73E+12;2024-09-28T15.05.09.081;2.580;-0.010;-0.577;-0.027;185.122;-62.988;-63.963
1,73E+12;2024-09-28T15.05.09.091;2.590;0.043;-0.549;0.055;199.756;-57.561;-71.341
1,73E+12;2024-09-28T15.05.09.101;2.600;0.089;-0.517;0.106;213.841;-48.963;-78.232
1,73E+12;2024-09-28T15.05.09.111;2.610;0.132;-0.475;0.144;226.524;-41.280;-85.793
1,73E+12;2024-09-28T15.05.09.121;2.620;0.137;-0.432;0.193;236.951;-34.146;-94.085
1,73E+12;2024-09-28T15.05.09.131;2.630;0.096;-0.384;0.278;242.927;-29.329;-96.951
