epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727534948658,2024-09-28T17.49.08.658,0.000,-8.537,-5.244,4.085
1727534948668,2024-09-28T17.49.08.668,0.010,-9.268,-6.098,4.146
1727534948678,2024-09-28T17.49.08.678,0.020,-11.402,-8.659,5.488
1727534948688,2024-09-28T17.49.08.688,0.030,-14.573,-8.415,6.280
1727534948698,2024-09-28T17.49.08.698,0.040,-17.378,-4.573,6.402
1727534948708,2024-09-28T17.49.08.708,0.050,-19.817,-1.220,6.280
1727534948718,2024-09-28T17.49.08.718,0.060,-21.037,-1.159,6.768
1727534948728,2024-09-28T17.49.08.728,0.070,-20.854,-4.207,6.768
1727534948738,2024-09-28T17.49.08.738,0.080,-20.061,-8.049,6.220
1727534948748,2024-09-28T17.49.08.748,0.090,-19.146,-9.756,5.976
1727534948758,2024-09-28T17.49.08.758,0.100,-18.780,-8.293,6.098
1727534948768,2024-09-28T17.49.08.768,0.110,-18.415,-4.695,5.183
1727534948778,2024-09-28T17.49.08.778,0.120,-17.744,-1.646,3.841
1727534948788,2024-09-28T17.49.08.788,0.130,-16.951,-1.220,2.927
1727534948798,2024-09-28T17.49.08.798,0.140,-16.707,-2.561,2.683
1727534948808,2024-09-28T17.49.08.808,0.150,-17.744,-4.817,3.598
1727534948818,2024-09-28T17.49.08.818,0.160,-19.939,-6.585,5.793
1727534948828,2024-09-28T17.49.08.828,0.170,-22.500,-8.232,7.500
1727534948838,2024-09-28T17.49.08.838,0.180,-24.085,-12.378,7.012
1727534948848,2024-09-28T17.49.08.848,0.190,-23.232,-20.610,4.756
1727534948858,2024-09-28T17.49.08.858,0.200,-20.122,-33.049,1.951
1727534948868,2024-09-28T17.49.08.868,0.210,-18.476,-45.732,-1.098
1727534948878,2024-09-28T17.49.08.878,0.220,-21.341,-54.024,-2.073
1727534948888,2024-09-28T17.49.08.888,0.230,-28.841,-56.646,1.280
1727534948898,2024-09-28T17.49.08.898,0.240,-42.927,-49.817,6.768
1727534948908,2024-09-28T17.49.08.908,0.250,-59.817,-35.183,14.939
1727534948918,2024-09-28T17.49.08.918,0.260,-76.829,-21.280,25.183
1727534948928,2024-09-28T17.49.08.928,0.270,-93.659,-12.683,33.841
1727534948938,2024-09-28T17.49.08.938,0.280,-107.744,-11.037,40.427
1727534948948,2024-09-28T17.49.08.948,0.290,-117.927,-15.000,44.573
1727534948958,2024-09-28T17.49.08.958,0.300,-124.085,-20.671,47.317
1727534948968,2024-09-28T17.49.08.968,0.310,-127.500,-24.390,52.256
1727534948978,2024-09-28T17.49.08.978,0.320,-132.378,-25.061,59.939
1727534948988,2024-09-28T17.49.08.988,0.330,-139.329,-24.756,66.890
1727534948998,2024-09-28T17.49.08.998,0.340,-145.366,-23.110,72.195
1727534949008,2024-09-28T17.49.09.008,0.350,-149.817,-23.110,76.646
1727534949018,2024-09-28T17.49.09.018,0.360,-152.805,-26.951,79.268
1727534949028,2024-09-28T17.49.09.028,0.370,-156.159,-27.439,79.939
1727534949038,2024-09-28T17.49.09.038,0.380,-159.634,-23.598,79.878
1727534949048,2024-09-28T17.49.09.048,0.390,-163.110,-17.683,76.768
1727534949058,2024-09-28T17.49.09.058,0.400,-167.561,-8.841,70.854
1727534949068,2024-09-28T17.49.09.068,0.410,-173.293,1.098,65.061
1727534949078,2024-09-28T17.49.09.078,0.420,-178.293,8.049,60.671
1727534949088,2024-09-28T17.49.09.088,0.430,-182.500,8.963,56.646
