epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727524946931,2024-09-28T15.02.26.931,0.000,-249.024,-57.500,87.622
1727524946941,2024-09-28T15.02.26.941,0.010,-251.220,-54.451,89.695
1727524946951,2024-09-28T15.02.26.951,0.020,-260.000,-41.951,92.378
1727524946961,2024-09-28T15.02.26.961,0.030,-266.159,-30.183,90.915
1727524946971,2024-09-28T15.02.26.971,0.040,-265.244,-25.732,87.988
1727524946981,2024-09-28T15.02.26.981,0.050,-261.159,-28.659,88.720
1727524946991,2024-09-28T15.02.26.991,0.060,-257.012,-33.841,92.134
1727524947001,2024-09-28T15.02.27.001,0.070,-254.146,-35.183,96.768
1727524947011,2024-09-28T15.02.27.011,0.080,-254.024,-26.524,100.854
1727524947021,2024-09-28T15.02.27.021,0.090,-255.915,-6.220,106.280
1727524947031,2024-09-28T15.02.27.031,0.100,-258.232,20.305,110.244
1727524947041,2024-09-28T15.02.27.041,0.110,-259.390,48.415,109.451
1727524947051,2024-09-28T15.02.27.051,0.120,-256.707,68.902,106.098
1727524947061,2024-09-28T15.02.27.061,0.130,-250.366,71.463,100.976
1727524947071,2024-09-28T15.02.27.071,0.140,-239.329,55.793,95.671
1727524947081,2024-09-28T15.02.27.081,0.150,-223.232,28.659,91.768
1727524947091,2024-09-28T15.02.27.091,0.160,-206.037,-3.720,88.902
1727524947101,2024-09-28T15.02.27.101,0.170,-187.683,-31.402,84.573
1727524947111,2024-09-28T15.02.27.111,0.180,-170.305,-44.451,80.244
1727524947121,2024-09-28T15.02.27.121,0.190,-155.915,-39.085,76.707
1727524947131,2024-09-28T15.02.27.131,0.200,-144.268,-21.768,72.988
1727524947141,2024-09-28T15.02.27.141,0.210,-134.146,-1.524,67.988
1727524947151,2024-09-28T15.02.27.151,0.220,-125.000,10.244,61.951
1727524947161,2024-09-28T15.02.27.161,0.230,-114.817,3.963,54.024
1727524947171,2024-09-28T15.02.27.171,0.240,-102.988,-12.866,45.488
1727524947181,2024-09-28T15.02.27.181,0.250,-86.220,-30.732,40.061
1727524947191,2024-09-28T15.02.27.191,0.260,-60.244,-41.707,34.268
1727524947201,2024-09-28T15.02.27.201,0.270,-23.780,-41.829,21.890
1727524947211,2024-09-28T15.02.27.211,0.280,15.854,-25.915,7.988
1727524947221,2024-09-28T15.02.27.221,0.290,51.463,1.037,-2.927
1727524947231,2024-09-28T15.02.27.231,0.300,79.695,25.305,-10.183
1727524947241,2024-09-28T15.02.27.241,0.310,96.768,40.732,-13.354
1727524947251,2024-09-28T15.02.27.251,0.320,102.927,47.683,-13.902
1727524947261,2024-09-28T15.02.27.261,0.330,103.720,45.915,-13.780
1727524947271,2024-09-28T15.02.27.271,0.340,106.402,35.488,-15.427
1727524947281,2024-09-28T15.02.27.281,0.350,111.524,20.915,-20.305
1727524947291,2024-09-28T15.02.27.291,0.360,119.451,5.793,-26.463
