epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72752E+12;2024-09-28T15.01.18.830;0.000;0.304;0.277;1.294;246.524;-23.049;-37.683
1,72752E+12;2024-09-28T15.01.18.840;0.010;0.144;0.340;1.117;241.402;-25.549;-33.293
1,72752E+12;2024-09-28T15.01.18.850;0.020;0.046;0.397;0.941;212.988;-44.390;-13.780
1,72752E+12;2024-09-28T15.01.18.860;0.030;0.122;0.460;0.865;172.988;-77.195;0.183
1,72752E+12;2024-09-28T15.01.18.870;0.040;0.215;0.462;0.943;140.244;-99.329;-4.756
1,72752E+12;2024-09-28T15.01.18.880;0.050;0.302;0.389;1.242;129.329;-94.146;-13.232
1,72752E+12;2024-09-28T15.01.18.890;0.060;0.413;0.343;1.608;140.122;-61.585;-17.317
1,72752E+12;2024-09-28T15.01.18.900;0.070;0.665;0.409;1.824;159.451;-18.841;-26.890
1,72752E+12;2024-09-28T15.01.18.910;0.080;0.907;0.561;1.848;169.573;37.866;-46.829
1,72752E+12;2024-09-28T15.01.18.920;0.090;0.851;0.591;1.764;163.902;92.744;-50.915
1,72752E+12;2024-09-28T15.01.18.930;0.100;0.541;0.580;1.568;144.024;104.268;-37.439
1,72752E+12;2024-09-28T15.01.18.940;0.110;0.167;0.602;1.406;109.512;74.329;-18.476
1,72752E+12;2024-09-28T15.01.18.950;0.120;-0.011;0.570;1.369;77.134;15.305;-0.793
1,72752E+12;2024-09-28T15.01.18.960;0.130;-0.038;0.528;1.426;54.390;-46.707;4.817
1,72752E+12;2024-09-28T15.01.18.970;0.140;0.016;0.457;1.497;40.732;-86.524;4.817
1,72752E+12;2024-09-28T15.01.18.980;0.150;0.168;0.406;1.532;33.171;-96.341;5.122
1,72752E+12;2024-09-28T15.01.18.990;0.160;0.355;0.421;1.555;27.988;-76.951;0.488
1,72752E+12;2024-09-28T15.01.19.000;0.170;0.486;0.433;1.562;23.232;-39.024;-6.524
1,72752E+12;2024-09-28T15.01.19.010;0.180;0.515;0.441;1.539;17.500;0.427;-11.890
1,72752E+12;2024-09-28T15.01.19.020;0.190;0.445;0.441;1.480;10.854;24.451;-13.293
1,72752E+12;2024-09-28T15.01.19.030;0.200;0.296;0.419;1.397;2.378;26.768;-10.671
1,72752E+12;2024-09-28T15.01.19.040;0.210;0.174;0.397;1.321;-8.902;11.768;-6.341
1,72752E+12;2024-09-28T15.01.19.050;0.220;0.139;0.391;1.278;-21.341;-7.866;-1.524
1,72752E+12;2024-09-28T15.01.19.060;0.230;0.167;0.383;1.282;-31.159;-24.451;4.390
1,72752E+12;2024-09-28T15.01.19.070;0.240;0.211;0.379;1.302;-37.744;-34.329;8.293
1,72752E+12;2024-09-28T15.01.19.080;0.250;0.273;0.381;1.318;-43.780;-33.841;9.939
1,72752E+12;2024-09-28T15.01.19.090;0.260;0.367;0.398;1.351;-49.085;-21.524;10.488
1,72752E+12;2024-09-28T15.01.19.100;0.270;0.466;0.423;1.404;-53.110;-3.537;10.427
1,72752E+12;2024-09-28T15.01.19.110;0.280;0.500;0.449;1.450;-58.171;12.012;10.244
1,72752E+12;2024-09-28T15.01.19.120;0.290;0.476;0.482;1.493;-66.768;18.354;12.500
1,72752E+12;2024-09-28T15.01.19.130;0.300;0.459;0.535;1.532;-80.061;11.951;16.890
1,72752E+12;2024-09-28T15.01.19.140;0.310;0.385;0.597;1.553;-102.744;0.061;24.024
1,72752E+12;2024-09-28T15.01.19.150;0.320;0.335;0.636;1.569;-131.890;-18.476;36.646
1,72752E+12;2024-09-28T15.01.19.160;0.330;0.365;0.648;1.588;-162.500;-40.183;44.817
1,72752E+12;2024-09-28T15.01.19.170;0.340;0.437;0.618;1.627;-188.171;-51.951;44.024
1,72752E+12;2024-09-28T15.01.19.180;0.350;0.498;0.553;1.645;-208.598;-46.463;46.768
1,72752E+12;2024-09-28T15.01.19.190;0.360;0.604;0.511;1.661;-223.841;-28.537;53.476
1,72752E+12;2024-09-28T15.01.19.200;0.370;0.735;0.510;1.633;-234.329;-3.171;55.610
1,72752E+12;2024-09-28T15.01.19.210;0.380;0.788;0.501;1.566;-243.293;24.939;54.390
1,72752E+12;2024-09-28T15.01.19.220;0.390;0.752;0.472;1.471;-252.195;42.866;54.634
1,72752E+12;2024-09-28T15.01.19.230;0.400;0.621;0.449;1.341;-262.805;46.159;58.110
1,72752E+12;2024-09-28T15.01.19.240;0.410;0.449;0.423;1.219;-276.159;39.634;67.561
1,72752E+12;2024-09-28T15.01.19.250;0.420;0.391;0.402;1.129;-289.451;26.280;79.573
1,72752E+12;2024-09-28T15.01.19.260;0.430;0.390;0.379;1.043;-302.927;19.756;89.390
1,72752E+12;2024-09-28T15.01.19.270;0.440;0.446;0.345;0.933;-315.305;21.524;94.756
1,72752E+12;2024-09-28T15.01.19.280;0.450;0.509;0.307;0.808;-326.463;32.500;93.110
1,72752E+12;2024-09-28T15.01.19.290;0.460;0.461;0.229;0.710;-334.390;48.780;88.841
1,72752E+12;2024-09-28T15.01.19.300;0.470;0.346;0.145;0.626;-337.683;61.402;85.976
1,72752E+12;2024-09-28T15.01.19.310;0.480;0.217;0.077;0.498;-337.134;72.317;85.061
1,72752E+12;2024-09-28T15.01.19.320;0.490;0.150;0.012;0.368;-332.927;79.085;85.427
1,72752E+12;2024-09-28T15.01.19.330;0.500;0.114;-0.070;0.243;-325.061;80.793;82.012
1,72752E+12;2024-09-28T15.01.19.340;0.510;0.071;-0.169;0.205;-311.402;80.244;75.671
1,72752E+12;2024-09-28T15.01.19.350;0.520;0.016;-0.247;0.188;-292.439;79.695;69.634
1,72752E+12;2024-09-28T15.01.19.360;0.530;0.018;-0.291;0.155;-271.646;81.220;65.610
1,72752E+12;2024-09-28T15.01.19.370;0.540;0.079;-0.317;0.038;-253.902;88.293;62.012
1,72752E+12;2024-09-28T15.01.19.380;0.550;0.131;-0.371;-0.091;-240.549;100.671;57.927
1,72752E+12;2024-09-28T15.01.19.390;0.560;0.117;-0.458;-0.201;-228.293;108.841;50.793
1,72752E+12;2024-09-28T15.01.19.400;0.570;0.008;-0.557;-0.294;-215.000;110.549;42.561
1,72752E+12;2024-09-28T15.01.19.410;0.580;-0.093;-0.653;-0.357;-198.902;101.585;38.232
1,72752E+12;2024-09-28T15.01.19.420;0.590;-0.159;-0.737;-0.396;-180.244;84.207;37.073
1,72752E+12;2024-09-28T15.01.19.430;0.600;-0.196;-0.805;-0.396;-156.524;66.159;35.671
1,72752E+12;2024-09-28T15.01.19.440;0.610;-0.186;-0.852;-0.383;-127.134;48.232;32.256
1,72752E+12;2024-09-28T15.01.19.450;0.620;-0.172;-0.876;-0.379;-94.512;30.183;27.134
1,72752E+12;2024-09-28T15.01.19.460;0.630;-0.193;-0.904;-0.383;-60.671;12.378;21.585
1,72752E+12;2024-09-28T15.01.19.470;0.640;-0.234;-0.924;-0.413;-27.500;-5.549;16.159
1,72752E+12;2024-09-28T15.01.19.480;0.650;-0.271;-0.933;-0.453;2.866;-21.890;10.000
1,72752E+12;2024-09-28T15.01.19.490;0.660;-0.266;-0.932;-0.484;30.244;-35.122;1.159
1,72752E+12;2024-09-28T15.01.19.500;0.670;-0.232;-0.909;-0.468;55.366;-41.768;-10.732
1,72752E+12;2024-09-28T15.01.19.510;0.680;-0.190;-0.878;-0.435;79.634;-42.683;-22.622
1,72752E+12;2024-09-28T15.01.19.520;0.690;-0.173;-0.839;-0.405;103.110;-41.463;-32.134
1,72752E+12;2024-09-28T15.01.19.530;0.700;-0.185;-0.791;-0.386;125.305;-41.037;-38.476
1,72752E+12;2024-09-28T15.01.19.540;0.710;-0.182;-0.750;-0.368;146.768;-43.598;-42.378
1,72752E+12;2024-09-28T15.01.19.550;0.720;-0.153;-0.711;-0.339;168.537;-48.171;-47.012
1,72752E+12;2024-09-28T15.01.19.560;0.730;-0.118;-0.666;-0.281;191.829;-52.622;-53.476
1,72752E+12;2024-09-28T15.01.19.570;0.740;-0.084;-0.620;-0.161;217.256;-54.695;-58.963
1,72752E+12;2024-09-28T15.01.19.580;0.750;-0.055;-0.557;-0.024;241.098;-53.049;-61.768
1,72752E+12;2024-09-28T15.01.19.590;0.760;-0.008;-0.475;0.078;261.768;-48.293;-64.573
1,72752E+12;2024-09-28T15.01.19.600;0.770;0.067;-0.394;0.132;277.622;-38.232;-70.671
1,72752E+12;2024-09-28T15.01.19.610;0.780;0.121;-0.326;0.139;285.366;-25.061;-75.122
1,72752E+12;2024-09-28T15.01.19.620;0.790;0.138;-0.273;0.118;288.232;-16.159;-74.756
1,72752E+12;2024-09-28T15.01.19.630;0.800;0.144;-0.214;0.136;289.512;-16.280;-70.732
1,72752E+12;2024-09-28T15.01.19.640;0.810;0.142;-0.149;0.305;292.561;-19.024;-65.793
1,72752E+12;2024-09-28T15.01.19.650;0.820;0.127;-0.111;0.560;300.976;-18.659;-58.049
1,72752E+12;2024-09-28T15.01.19.660;0.830;0.143;-0.070;0.720;313.293;-20.305;-48.963
1,72752E+12;2024-09-28T15.01.19.670;0.840;0.180;-0.019;0.771;322.317;-28.232;-45.244
1,72752E+12;2024-09-28T15.01.19.680;0.850;0.186;0.012;0.719;324.268;-42.500;-53.841
1,72752E+12;2024-09-28T15.01.19.690;0.860;0.134;0.055;0.599;314.024;-52.866;-65.488
1,72752E+12;2024-09-28T15.01.19.700;0.870;0.093;0.109;0.571;298.415;-57.866;-63.963
1,72752E+12;2024-09-28T15.01.19.710;0.880;0.151;0.181;0.641;289.207;-66.890;-52.622
1,72752E+12;2024-09-28T15.01.19.720;0.890;0.286;0.289;0.787;285.244;-69.573;-45.793
1,72752E+12;2024-09-28T15.01.19.730;0.900;0.495;0.379;1.072;290.000;-49.512;-42.256
1,72752E+12;2024-09-28T15.01.19.740;0.910;0.701;0.399;1.289;303.476;-12.622;-36.585
1,72752E+12;2024-09-28T15.01.19.750;0.920;0.728;0.387;1.402;313.171;25.244;-34.817
1,72752E+12;2024-09-28T15.01.19.760;0.930;0.595;0.373;1.400;315.915;38.902;-41.890
1,72752E+12;2024-09-28T15.01.19.770;0.940;0.341;0.426;1.228;299.451;26.585;-50.244
1,72752E+12;2024-09-28T15.01.19.780;0.950;0.041;0.500;1.024;259.390;6.646;-42.744
1,72752E+12;2024-09-28T15.01.19.790;0.960;-0.067;0.570;0.945;209.878;-20.305;-21.037
1,72752E+12;2024-09-28T15.01.19.800;0.970;0.039;0.657;1.052;162.683;-43.293;-2.683
1,72752E+12;2024-09-28T15.01.19.810;0.980;0.335;0.710;1.399;135.610;-47.622;3.232
1,72752E+12;2024-09-28T15.01.19.820;0.990;0.723;0.739;1.755;131.768;-25.610;-2.744
1,72752E+12;2024-09-28T15.01.19.830;1.000;0.916;0.733;1.954;137.500;18.963;-11.951
1,72752E+12;2024-09-28T15.01.19.840;1.010;0.802;0.695;1.927;137.317;49.329;-12.561
1,72752E+12;2024-09-28T15.01.19.850;1.020;0.480;0.664;1.767;124.573;38.049;-9.146
1,72752E+12;2024-09-28T15.01.19.860;1.030;0.171;0.650;1.623;99.573;-4.024;-7.195
1,72752E+12;2024-09-28T15.01.19.870;1.040;0.029;0.623;1.559;70.183;-44.512;-1.280
1,72752E+12;2024-09-28T15.01.19.880;1.050;0.101;0.585;1.577;44.756;-64.695;7.012
1,72752E+12;2024-09-28T15.01.19.890;1.060;0.259;0.564;1.619;25.427;-62.134;6.159
1,72752E+12;2024-09-28T15.01.19.900;1.070;0.336;0.537;1.625;10.549;-45.732;-2.988
1,72752E+12;2024-09-28T15.01.19.910;1.080;0.306;0.494;1.594;-0.732;-27.439;-10.915
1,72752E+12;2024-09-28T15.01.19.920;1.090;0.237;0.467;1.536;-9.634;-14.939;-15.915
1,72752E+12;2024-09-28T15.01.19.930;1.100;0.161;0.447;1.480;-17.683;-8.659;-18.354
1,72752E+12;2024-09-28T15.01.19.940;1.110;0.118;0.422;1.426;-24.695;-10.122;-20.122
1,72752E+12;2024-09-28T15.01.19.950;1.120;0.107;0.409;1.368;-32.866;-16.707;-21.829
1,72752E+12;2024-09-28T15.01.19.960;1.130;0.093;0.405;1.307;-42.744;-25.793;-21.402
1,72752E+12;2024-09-28T15.01.19.970;1.140;0.100;0.406;1.276;-53.232;-36.646;-17.622
1,72752E+12;2024-09-28T15.01.19.980;1.150;0.169;0.422;1.271;-62.744;-43.049;-13.537
1,72752E+12;2024-09-28T15.01.19.990;1.160;0.272;0.439;1.321;-70.122;-38.902;-9.512
1,72752E+12;2024-09-28T15.01.20.000;1.170;0.374;0.454;1.397;-75.671;-27.378;-6.951
1,72752E+12;2024-09-28T15.01.20.010;1.180;0.426;0.484;1.438;-83.232;-13.354;-5.976
1,72752E+12;2024-09-28T15.01.20.020;1.190;0.443;0.519;1.454;-93.415;-3.598;-4.451
1,72752E+12;2024-09-28T15.01.20.030;1.200;0.442;0.543;1.470;-105.732;-3.354;-1.951
1,72752E+12;2024-09-28T15.01.20.040;1.210;0.413;0.559;1.462;-121.341;-14.329;0.671
1,72752E+12;2024-09-28T15.01.20.050;1.220;0.368;0.572;1.443;-141.098;-31.585;4.512
1,72752E+12;2024-09-28T15.01.20.060;1.230;0.369;0.586;1.443;-164.329;-47.012;13.963
1,72752E+12;2024-09-28T15.01.20.070;1.240;0.486;0.598;1.488;-185.244;-52.134;24.512
1,72752E+12;2024-09-28T15.01.20.080;1.250;0.660;0.602;1.523;-202.500;-44.573;31.098
1,72752E+12;2024-09-28T15.01.20.090;1.260;0.781;0.596;1.513;-217.683;-27.134;35.671
1,72752E+12;2024-09-28T15.01.20.100;1.270;0.779;0.554;1.478;-230.793;-8.902;42.744
1,72752E+12;2024-09-28T15.01.20.110;1.280;0.691;0.483;1.424;-241.463;-2.256;50.122
1,72752E+12;2024-09-28T15.01.20.120;1.290;0.592;0.427;1.342;-251.341;-9.390;56.037
1,72752E+12;2024-09-28T15.01.20.130;1.300;0.501;0.383;1.238;-262.866;-21.220;64.756
1,72752E+12;2024-09-28T15.01.20.140;1.310;0.456;0.340;1.139;-276.159;-29.451;78.537
1,72752E+12;2024-09-28T15.01.20.150;1.320;0.500;0.293;1.062;-287.866;-29.878;92.134
1,72752E+12;2024-09-28T15.01.20.160;1.330;0.623;0.246;1.014;-293.720;-19.756;96.890
1,72752E+12;2024-09-28T15.01.20.170;1.340;0.723;0.209;0.987;-293.659;2.805;93.537
1,72752E+12;2024-09-28T15.01.20.180;1.350;0.676;0.155;0.955;-290.366;32.622;93.963
1,72752E+12;2024-09-28T15.01.20.190;1.360;0.491;0.074;0.855;-287.317;58.354;101.707
1,72752E+12;2024-09-28T15.01.20.200;1.370;0.373;0.024;0.679;-289.512;74.634;111.585
1,72752E+12;2024-09-28T15.01.20.210;1.380;0.361;-0.012;0.540;-295.366;87.561;116.646
1,72752E+12;2024-09-28T15.01.20.220;1.390;0.299;-0.087;0.470;-297.683;94.756;114.512
1,72752E+12;2024-09-28T15.01.20.230;1.400;0.151;-0.164;0.401;-295.854;91.341;109.573
1,72752E+12;2024-09-28T15.01.20.240;1.410;0.060;-0.212;0.344;-290.793;80.976;106.524
1,72752E+12;2024-09-28T15.01.20.250;1.420;0.090;-0.248;0.308;-281.829;75.854;103.232
1,72752E+12;2024-09-28T15.01.20.260;1.430;0.184;-0.281;0.290;-268.537;84.085;93.232
1,72752E+12;2024-09-28T15.01.20.270;1.440;0.236;-0.341;0.261;-252.378;107.744;78.902
1,72752E+12;2024-09-28T15.01.20.280;1.450;0.169;-0.420;0.220;-235.244;138.476;67.744
1,72752E+12;2024-09-28T15.01.20.290;1.460;0.070;-0.467;0.120;-218.902;159.756;57.988
1,72752E+12;2024-09-28T15.01.20.300;1.470;0.003;-0.497;0.006;-203.232;166.341;45.976
1,72752E+12;2024-09-28T15.01.20.310;1.480;-0.044;-0.539;-0.097;-186.585;156.098;32.622
1,72752E+12;2024-09-28T15.01.20.320;1.490;-0.128;-0.597;-0.187;-169.939;128.171;21.280
1,72752E+12;2024-09-28T15.01.20.330;1.500;-0.247;-0.652;-0.252;-151.890;86.280;15.122
1,72752E+12;2024-09-28T15.01.20.340;1.510;-0.305;-0.695;-0.296;-132.134;39.268;15.122
1,72752E+12;2024-09-28T15.01.20.350;1.520;-0.276;-0.739;-0.323;-109.695;1.768;16.463
1,72752E+12;2024-09-28T15.01.20.360;1.530;-0.184;-0.786;-0.322;-83.598;-16.463;14.451
1,72752E+12;2024-09-28T15.01.20.370;1.540;-0.068;-0.822;-0.308;-54.451;-16.402;8.232
1,72752E+12;2024-09-28T15.01.20.380;1.550;-0.003;-0.844;-0.317;-23.110;-6.341;-0.671
1,72752E+12;2024-09-28T15.01.20.390;1.560;-0.008;-0.859;-0.347;9.146;5.183;-8.110
1,72752E+12;2024-09-28T15.01.20.400;1.570;-0.052;-0.859;-0.362;41.098;11.220;-12.744
1,72752E+12;2024-09-28T15.01.20.410;1.580;-0.101;-0.838;-0.365;70.244;10.915;-16.220
1,72752E+12;2024-09-28T15.01.20.420;1.590;-0.131;-0.802;-0.369;95.000;5.915;-18.415
1,72752E+12;2024-09-28T15.01.20.430;1.600;-0.139;-0.761;-0.350;117.073;-4.756;-19.756
1,72752E+12;2024-09-28T15.01.20.440;1.610;-0.156;-0.719;-0.314;136.707;-21.585;-22.622
1,72752E+12;2024-09-28T15.01.20.450;1.620;-0.179;-0.684;-0.264;154.146;-42.073;-26.098
1,72752E+12;2024-09-28T15.01.20.460;1.630;-0.186;-0.655;-0.210;170.549;-60.183;-28.780
1,72752E+12;2024-09-28T15.01.20.470;1.640;-0.145;-0.623;-0.134;186.159;-71.037;-31.890
1,72752E+12;2024-09-28T15.01.20.480;1.650;-0.057;-0.579;-0.030;201.280;-72.256;-38.232
1,72752E+12;2024-09-28T15.01.20.490;1.660;0.025;-0.531;0.073;215.000;-63.293;-47.988
1,72752E+12;2024-09-28T15.01.20.500;1.670;0.059;-0.475;0.172;226.707;-48.476;-55.671
1,72752E+12;2024-09-28T15.01.20.510;1.680;0.069;-0.413;0.227;235.122;-37.378;-58.476
1,72752E+12;2024-09-28T15.01.20.520;1.690;0.079;-0.342;0.264;239.390;-34.268;-58.963
1,72752E+12;2024-09-28T15.01.20.530;1.700;0.135;-0.266;0.352;239.939;-35.366;-59.390
1,72752E+12;2024-09-28T15.01.20.540;1.710;0.271;-0.199;0.458;239.756;-35.061;-60.976
1,72752E+12;2024-09-28T15.01.20.550;1.720;0.430;-0.145;0.577;240.671;-25.976;-67.073
1,72752E+12;2024-09-28T15.01.20.560;1.730;0.490;-0.136;0.686;242.378;-8.232;-69.573
1,72752E+12;2024-09-28T15.01.20.570;1.740;0.413;-0.175;0.734;245.183;8.537;-64.085
1,72752E+12;2024-09-28T15.01.20.580;1.750;0.284;-0.185;0.753;246.585;11.402;-57.012
1,72752E+12;2024-09-28T15.01.20.590;1.760;0.127;-0.157;0.753;242.622;2.012;-50.610
1,72752E+12;2024-09-28T15.01.20.600;1.770;0.019;-0.108;0.767;234.878;-16.951;-42.805
1,72752E+12;2024-09-28T15.01.20.610;1.780;0.010;-0.045;0.777;225.915;-44.207;-38.110
1,72752E+12;2024-09-28T15.01.20.620;1.790;0.021;-0.004;0.922;218.841;-66.829;-39.329
