epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727524915250,2024-09-28T15.01.55.250,0.000,0.080,-0.843,0.024
1727524915260,2024-09-28T15.01.55.260,0.010,0.090,-0.819,0.025
1727524915270,2024-09-28T15.01.55.270,0.020,0.094,-0.787,0.028
1727524915280,2024-09-28T15.01.55.280,0.030,0.071,-0.765,0.036
1727524915290,2024-09-28T15.01.55.290,0.040,0.048,-0.732,0.069
1727524915300,2024-09-28T15.01.55.300,0.050,0.053,-0.692,0.121
1727524915310,2024-09-28T15.01.55.310,0.060,0.052,-0.662,0.164
1727524915320,2024-09-28T15.01.55.320,0.070,0.033,-0.620,0.208
1727524915330,2024-09-28T15.01.55.330,0.080,0.036,-0.552,0.234
1727524915340,2024-09-28T15.01.55.340,0.090,0.055,-0.502,0.295
1727524915350,2024-09-28T15.01.55.350,0.100,0.106,-0.464,0.384
1727524915360,2024-09-28T15.01.55.360,0.110,0.182,-0.411,0.469
1727524915370,2024-09-28T15.01.55.370,0.120,0.202,-0.367,0.496
1727524915380,2024-09-28T15.01.55.380,0.130,0.156,-0.331,0.471
1727524915390,2024-09-28T15.01.55.390,0.140,0.061,-0.281,0.454
1727524915400,2024-09-28T15.01.55.400,0.150,-0.019,-0.219,0.528
1727524915410,2024-09-28T15.01.55.410,0.160,-0.023,-0.181,0.633
1727524915420,2024-09-28T15.01.55.420,0.170,0.018,-0.144,0.720
1727524915430,2024-09-28T15.01.55.430,0.180,0.104,-0.101,0.786
1727524915440,2024-09-28T15.01.55.440,0.190,0.221,-0.043,0.830
1727524915450,2024-09-28T15.01.55.450,0.200,0.326,0.031,0.854
1727524915460,2024-09-28T15.01.55.460,0.210,0.424,0.099,0.912
1727524915470,2024-09-28T15.01.55.470,0.220,0.470,0.156,1.003
1727524915480,2024-09-28T15.01.55.480,0.230,0.371,0.175,1.094
1727524915490,2024-09-28T15.01.55.490,0.240,0.183,0.163,1.196
1727524915500,2024-09-28T15.01.55.500,0.250,0.032,0.162,1.230
1727524915510,2024-09-28T15.01.55.510,0.260,-0.013,0.193,1.207
1727524915520,2024-09-28T15.01.55.520,0.270,0.065,0.219,1.200
1727524915530,2024-09-28T15.01.55.530,0.280,0.200,0.247,1.219
1727524915540,2024-09-28T15.01.55.540,0.290,0.264,0.280,1.285
1727524915550,2024-09-28T15.01.55.550,0.300,0.258,0.274,1.341
1727524915560,2024-09-28T15.01.55.560,0.310,0.239,0.266,1.355
1727524915570,2024-09-28T15.01.55.570,0.320,0.157,0.257,1.345
1727524915580,2024-09-28T15.01.55.580,0.330,0.082,0.245,1.326
1727524915590,2024-09-28T15.01.55.590,0.340,0.112,0.281,1.337
1727524915600,2024-09-28T15.01.55.600,0.350,0.238,0.330,1.412
1727524915610,2024-09-28T15.01.55.610,0.360,0.384,0.366,1.469
1727524915620,2024-09-28T15.01.55.620,0.370,0.496,0.410,1.462
1727524915630,2024-09-28T15.01.55.630,0.380,0.492,0.430,1.429
1727524915640,2024-09-28T15.01.55.640,0.390,0.374,0.419,1.389
1727524915650,2024-09-28T15.01.55.650,0.400,0.258,0.400,1.350
1727524915660,2024-09-28T15.01.55.660,0.410,0.203,0.389,1.322
1727524915670,2024-09-28T15.01.55.670,0.420,0.182,0.375,1.310
1727524915680,2024-09-28T15.01.55.680,0.430,0.160,0.353,1.299
1727524915690,2024-09-28T15.01.55.690,0.440,0.152,0.339,1.295
1727524915700,2024-09-28T15.01.55.700,0.450,0.163,0.341,1.316
1727524915710,2024-09-28T15.01.55.710,0.460,0.169,0.354,1.348
1727524915720,2024-09-28T15.01.55.720,0.470,0.157,0.393,1.366
1727524915730,2024-09-28T15.01.55.730,0.480,0.152,0.454,1.367
1727524915740,2024-09-28T15.01.55.740,0.490,0.125,0.504,1.352
1727524915750,2024-09-28T15.01.55.750,0.500,0.065,0.524,1.372
1727524915760,2024-09-28T15.01.55.760,0.510,-0.005,0.535,1.387
1727524915770,2024-09-28T15.01.55.770,0.520,-0.027,0.537,1.390
1727524915780,2024-09-28T15.01.55.780,0.530,0.013,0.527,1.414
1727524915790,2024-09-28T15.01.55.790,0.540,0.096,0.520,1.467
1727524915800,2024-09-28T15.01.55.800,0.550,0.182,0.528,1.537
1727524915810,2024-09-28T15.01.55.810,0.560,0.250,0.545,1.596
1727524915820,2024-09-28T15.01.55.820,0.570,0.252,0.575,1.596
1727524915830,2024-09-28T15.01.55.830,0.580,0.196,0.595,1.555
1727524915840,2024-09-28T15.01.55.840,0.590,0.143,0.596,1.474
1727524915850,2024-09-28T15.01.55.850,0.600,0.099,0.562,1.398
1727524915860,2024-09-28T15.01.55.860,0.610,0.063,0.480,1.354
1727524915870,2024-09-28T15.01.55.870,0.620,0.021,0.385,1.338
1727524915880,2024-09-28T15.01.55.880,0.630,0.061,0.316,1.357
1727524915890,2024-09-28T15.01.55.890,0.640,0.229,0.280,1.374
1727524915900,2024-09-28T15.01.55.900,0.650,0.421,0.262,1.354
1727524915910,2024-09-28T15.01.55.910,0.660,0.536,0.245,1.250
1727524915920,2024-09-28T15.01.55.920,0.670,0.523,0.229,1.136
1727524915930,2024-09-28T15.01.55.930,0.680,0.458,0.193,1.032
1727524915940,2024-09-28T15.01.55.940,0.690,0.425,0.161,0.949
1727524915950,2024-09-28T15.01.55.950,0.700,0.376,0.127,0.888
1727524915960,2024-09-28T15.01.55.960,0.710,0.260,0.063,0.859
1727524915970,2024-09-28T15.01.55.970,0.720,0.193,0.006,0.833
1727524915980,2024-09-28T15.01.55.980,0.730,0.280,-0.041,0.817
1727524915990,2024-09-28T15.01.55.990,0.740,0.508,-0.079,0.798
1727524916000,2024-09-28T15.01.56.000,0.750,0.718,-0.116,0.791
1727524916010,2024-09-28T15.01.56.010,0.760,0.742,-0.168,0.805
1727524916020,2024-09-28T15.01.56.020,0.770,0.505,-0.226,0.693
1727524916030,2024-09-28T15.01.56.030,0.780,0.140,-0.259,0.518
1727524916040,2024-09-28T15.01.56.040,0.790,-0.107,-0.292,0.407
1727524916050,2024-09-28T15.01.56.050,0.800,-0.143,-0.345,0.347
1727524916060,2024-09-28T15.01.56.060,0.810,-0.041,-0.380,0.323
1727524916070,2024-09-28T15.01.56.070,0.820,0.043,-0.415,0.331
1727524916080,2024-09-28T15.01.56.080,0.830,0.030,-0.462,0.302
1727524916090,2024-09-28T15.01.56.090,0.840,0.007,-0.492,0.269
1727524916100,2024-09-28T15.01.56.100,0.850,0.035,-0.527,0.241
1727524916110,2024-09-28T15.01.56.110,0.860,0.087,-0.580,0.230
1727524916120,2024-09-28T15.01.56.120,0.870,0.125,-0.615,0.260
1727524916130,2024-09-28T15.01.56.130,0.880,0.142,-0.626,0.263
1727524916140,2024-09-28T15.01.56.140,0.890,0.139,-0.643,0.204
1727524916150,2024-09-28T15.01.56.150,0.900,0.124,-0.668,0.127
1727524916160,2024-09-28T15.01.56.160,0.910,0.100,-0.703,0.096
1727524916170,2024-09-28T15.01.56.170,0.920,0.103,-0.724,0.088
1727524916180,2024-09-28T15.01.56.180,0.930,0.155,-0.740,0.090
1727524916190,2024-09-28T15.01.56.190,0.940,0.225,-0.749,0.142
1727524916200,2024-09-28T15.01.56.200,0.950,0.245,-0.762,0.198
1727524916210,2024-09-28T15.01.56.210,0.960,0.197,-0.778,0.235
1727524916220,2024-09-28T15.01.56.220,0.970,0.114,-0.794,0.238
1727524916230,2024-09-28T15.01.56.230,0.980,0.039,-0.803,0.191
1727524916240,2024-09-28T15.01.56.240,0.990,0.010,-0.798,0.133
1727524916250,2024-09-28T15.01.56.250,1.000,0.012,-0.800,0.096
1727524916260,2024-09-28T15.01.56.260,1.010,0.025,-0.804,0.072
1727524916270,2024-09-28T15.01.56.270,1.020,0.050,-0.812,0.062
1727524916280,2024-09-28T15.01.56.280,1.030,0.064,-0.831,0.082
1727524916290,2024-09-28T15.01.56.290,1.040,0.083,-0.840,0.105
1727524916300,2024-09-28T15.01.56.300,1.050,0.094,-0.835,0.124
1727524916310,2024-09-28T15.01.56.310,1.060,0.097,-0.828,0.148
1727524916320,2024-09-28T15.01.56.320,1.070,0.096,-0.818,0.179
1727524916330,2024-09-28T15.01.56.330,1.080,0.113,-0.788,0.205
1727524916340,2024-09-28T15.01.56.340,1.090,0.130,-0.764,0.206
1727524916350,2024-09-28T15.01.56.350,1.100,0.129,-0.736,0.193
1727524916360,2024-09-28T15.01.56.360,1.110,0.130,-0.684,0.178
1727524916370,2024-09-28T15.01.56.370,1.120,0.135,-0.618,0.175
1727524916380,2024-09-28T15.01.56.380,1.130,0.134,-0.574,0.203
1727524916390,2024-09-28T15.01.56.390,1.140,0.190,-0.544,0.321
1727524916400,2024-09-28T15.01.56.400,1.150,0.316,-0.512,0.452
1727524916410,2024-09-28T15.01.56.410,1.160,0.455,-0.473,0.587
1727524916420,2024-09-28T15.01.56.420,1.170,0.533,-0.439,0.732
1727524916430,2024-09-28T15.01.56.430,1.180,0.497,-0.408,0.800
1727524916440,2024-09-28T15.01.56.440,1.190,0.403,-0.356,0.781
1727524916450,2024-09-28T15.01.56.450,1.200,0.311,-0.277,0.716
1727524916460,2024-09-28T15.01.56.460,1.210,0.213,-0.164,0.667
1727524916470,2024-09-28T15.01.56.470,1.220,0.151,-0.073,0.715
1727524916480,2024-09-28T15.01.56.480,1.230,0.059,-0.035,0.776
1727524916490,2024-09-28T15.01.56.490,1.240,-0.071,-0.006,0.782
1727524916500,2024-09-28T15.01.56.500,1.250,-0.120,0.036,0.729
1727524916510,2024-09-28T15.01.56.510,1.260,-0.123,0.114,0.677
