epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.06.47.451;0.000;0.278;0.519;1.620;-135.183;-59.878;26.159
1,72753E+12;2024-09-28T15.06.47.461;0.010;0.282;0.510;1.557;-137.561;-62.744;27.927
1,72753E+12;2024-09-28T15.06.47.471;0.020;0.333;0.485;1.510;-146.524;-76.159;35.915
1,72753E+12;2024-09-28T15.06.47.481;0.030;0.396;0.455;1.484;-156.159;-87.622;45.061
1,72753E+12;2024-09-28T15.06.47.491;0.040;0.427;0.432;1.452;-164.878;-88.354;54.756
1,72753E+12;2024-09-28T15.06.47.501;0.050;0.441;0.416;1.399;-174.573;-78.415;67.683
1,72753E+12;2024-09-28T15.06.47.511;0.060;0.494;0.389;1.328;-184.207;-61.220;80.549
1,72753E+12;2024-09-28T15.06.47.521;0.070;0.553;0.358;1.256;-192.927;-40.305;87.134
1,72753E+12;2024-09-28T15.06.47.531;0.080;0.547;0.310;1.177;-200.793;-18.659;89.451
1,72753E+12;2024-09-28T15.06.47.541;0.090;0.502;0.249;1.108;-206.402;-3.354;91.098
1,72753E+12;2024-09-28T15.06.47.551;0.100;0.445;0.200;1.043;-209.085;0.366;90.366
1,72753E+12;2024-09-28T15.06.47.561;0.110;0.352;0.148;0.960;-209.939;-8.232;88.171
1,72753E+12;2024-09-28T15.06.47.571;0.120;0.244;0.102;0.889;-210.732;-24.085;86.220
1,72753E+12;2024-09-28T15.06.47.581;0.130;0.219;0.065;0.838;-211.220;-38.171;86.585
1,72753E+12;2024-09-28T15.06.47.591;0.140;0.278;0.043;0.782;-211.829;-38.476;89.878
1,72753E+12;2024-09-28T15.06.47.601;0.150;0.406;0.033;0.756;-212.317;-21.159;93.110
1,72753E+12;2024-09-28T15.06.47.611;0.160;0.546;0.031;0.742;-211.951;9.329;93.232
1,72753E+12;2024-09-28T15.06.47.621;0.170;0.622;0.026;0.695;-212.073;44.939;91.951
1,72753E+12;2024-09-28T15.06.47.631;0.180;0.547;-0.022;0.652;-211.524;73.598;93.476
1,72753E+12;2024-09-28T15.06.47.641;0.190;0.404;-0.099;0.570;-207.012;76.646;94.390
1,72753E+12;2024-09-28T15.06.47.651;0.200;0.277;-0.152;0.514;-200.793;55.366;90.183
1,72753E+12;2024-09-28T15.06.47.661;0.210;0.184;-0.219;0.516;-192.439;26.159;83.780
1,72753E+12;2024-09-28T15.06.47.671;0.220;0.137;-0.292;0.495;-181.524;1.037;81.524
1,72753E+12;2024-09-28T15.06.47.681;0.230;0.125;-0.330;0.468;-170.122;-14.146;82.378
1,72753E+12;2024-09-28T15.06.47.691;0.240;0.156;-0.347;0.416;-161.220;-17.195;84.329
1,72753E+12;2024-09-28T15.06.47.701;0.250;0.213;-0.358;0.340;-158.659;-2.683;87.134
1,72753E+12;2024-09-28T15.06.47.711;0.260;0.293;-0.366;0.276;-161.098;23.902;89.512
1,72753E+12;2024-09-28T15.06.47.721;0.270;0.329;-0.385;0.214;-165.610;51.463;89.573
1,72753E+12;2024-09-28T15.06.47.731;0.280;0.254;-0.435;0.171;-168.232;69.146;86.098
1,72753E+12;2024-09-28T15.06.47.741;0.290;0.131;-0.499;0.147;-166.159;73.598;77.195
1,72753E+12;2024-09-28T15.06.47.751;0.300;0.035;-0.554;0.151;-158.232;69.085;66.768
1,72753E+12;2024-09-28T15.06.47.761;0.310;-0.027;-0.606;0.169;-144.573;56.768;59.695
1,72753E+12;2024-09-28T15.06.47.771;0.320;-0.113;-0.651;0.201;-125.183;42.744;53.537
1,72753E+12;2024-09-28T15.06.47.781;0.330;-0.174;-0.683;0.208;-103.171;30.976;48.476
1,72753E+12;2024-09-28T15.06.47.791;0.340;-0.170;-0.692;0.193;-82.256;23.537;45.488
1,72753E+12;2024-09-28T15.06.47.801;0.350;-0.124;-0.696;0.129;-63.780;20.183;41.098
1,72753E+12;2024-09-28T15.06.47.811;0.360;-0.086;-0.695;0.059;-50.122;19.268;30.427
1,72753E+12;2024-09-28T15.06.47.821;0.370;-0.114;-0.706;0.002;-40.732;17.073;18.720
1,72753E+12;2024-09-28T15.06.47.831;0.380;-0.201;-0.725;-0.042;-33.415;11.159;11.280
1,72753E+12;2024-09-28T15.06.47.841;0.390;-0.262;-0.740;-0.067;-25.549;0.366;8.049
1,72753E+12;2024-09-28T15.06.47.851;0.400;-0.274;-0.758;-0.043;-14.878;-11.890;4.634
1,72753E+12;2024-09-28T15.06.47.861;0.410;-0.255;-0.779;0.029;0.183;-20.915;-1.585
1,72753E+12;2024-09-28T15.06.47.871;0.420;-0.224;-0.786;0.132;18.963;-23.110;-10.610
1,72753E+12;2024-09-28T15.06.47.881;0.430;-0.183;-0.781;0.241;38.537;-19.878;-18.476
1,72753E+12;2024-09-28T15.06.47.891;0.440;-0.154;-0.774;0.294;56.707;-13.049;-25.244
1,72753E+12;2024-09-28T15.06.47.901;0.450;-0.133;-0.778;0.308;73.049;-3.841;-32.988
1,72753E+12;2024-09-28T15.06.47.911;0.460;-0.109;-0.773;0.330;87.195;6.707;-42.500
1,72753E+12;2024-09-28T15.06.47.921;0.470;-0.098;-0.762;0.346;97.561;14.939;-52.927
1,72753E+12;2024-09-28T15.06.47.931;0.480;-0.123;-0.748;0.320;103.415;17.439;-63.232
1,72753E+12;2024-09-28T15.06.47.941;0.490;-0.175;-0.724;0.260;104.085;14.695;-70.915
1,72753E+12;2024-09-28T15.06.47.951;0.500;-0.234;-0.699;0.186;100.366;9.817;-73.780
1,72753E+12;2024-09-28T15.06.47.961;0.510;-0.260;-0.671;0.134;94.878;2.256;-71.890
1,72753E+12;2024-09-28T15.06.47.971;0.520;-0.250;-0.646;0.122;91.646;-8.354;-68.963
1,72753E+12;2024-09-28T15.06.47.981;0.530;-0.215;-0.619;0.147;91.341;-17.012;-68.720
1,72753E+12;2024-09-28T15.06.47.991;0.540;-0.150;-0.592;0.195;96.341;-21.585;-72.256
1,72753E+12;2024-09-28T15.06.48.001;0.550;-0.086;-0.575;0.259;109.329;-20.061;-77.744
1,72753E+12;2024-09-28T15.06.48.011;0.560;-0.038;-0.545;0.405;128.110;-9.817;-84.207
1,72753E+12;2024-09-28T15.06.48.021;0.570;-0.004;-0.510;0.592;151.890;5.366;-90.610
1,72753E+12;2024-09-28T15.06.48.031;0.580;0.014;-0.486;0.698;176.402;15.061;-98.232
1,72753E+12;2024-09-28T15.06.48.041;0.590;-0.009;-0.442;0.660;191.768;12.683;-108.049
1,72753E+12;2024-09-28T15.06.48.051;0.600;-0.089;-0.349;0.536;187.195;2.805;-110.793
1,72753E+12;2024-09-28T15.06.48.061;0.610;-0.102;-0.209;0.419;162.744;-14.268;-100.793
1,72753E+12;2024-09-28T15.06.48.071;0.620;0.027;-0.044;0.397;128.171;-37.317;-87.134
1,72753E+12;2024-09-28T15.06.48.081;0.630;0.229;0.017;0.501;103.171;-57.561;-82.012
1,72753E+12;2024-09-28T15.06.48.091;0.640;0.376;-0.077;0.707;104.207;-60.915;-88.902
1,72753E+12;2024-09-28T15.06.48.101;0.650;0.466;-0.224;0.920;128.354;-43.171;-96.829
1,72753E+12;2024-09-28T15.06.48.111;0.660;0.562;-0.267;1.099;163.476;-5.183;-102.317
1,72753E+12;2024-09-28T15.06.48.121;0.670;0.680;-0.249;1.202;198.232;45.976;-109.512
1,72753E+12;2024-09-28T15.06.48.131;0.680;0.795;-0.194;1.188;221.402;88.902;-119.268
1,72753E+12;2024-09-28T15.06.48.141;0.690;0.676;-0.099;1.054;221.220;110.610;-120.427
1,72753E+12;2024-09-28T15.06.48.151;0.700;0.308;0.019;0.832;195.610;105.610;-97.744
1,72753E+12;2024-09-28T15.06.48.161;0.710;0.024;0.149;0.710;159.634;74.878;-58.598
1,72753E+12;2024-09-28T15.06.48.171;0.720;0.115;0.203;0.780;133.720;27.378;-37.134
1,72753E+12;2024-09-28T15.06.48.181;0.730;0.311;0.143;0.906;118.780;-7.927;-46.951
1,72753E+12;2024-09-28T15.06.48.191;0.740;0.335;0.066;0.980;115.183;-26.098;-61.829
1,72753E+12;2024-09-28T15.06.48.201;0.750;0.252;0.027;1.064;129.268;-27.683;-64.329
1,72753E+12;2024-09-28T15.06.48.211;0.760;0.262;-0.013;1.213;156.829;-5.122;-62.622
1,72753E+12;2024-09-28T15.06.48.221;0.770;0.513;0.020;1.376;186.951;38.780;-67.012
1,72753E+12;2024-09-28T15.06.48.231;0.780;0.845;0.143;1.426;206.646;81.098;-72.561
1,72753E+12;2024-09-28T15.06.48.241;0.790;0.799;0.259;1.339;208.780;95.915;-68.659
1,72753E+12;2024-09-28T15.06.48.251;0.800;0.541;0.366;1.209;196.890;63.415;-52.134
1,72753E+12;2024-09-28T15.06.48.261;0.810;0.311;0.445;1.114;172.012;11.951;-28.232
1,72753E+12;2024-09-28T15.06.48.271;0.820;0.327;0.479;1.183;148.720;-32.378;-7.378
1,72753E+12;2024-09-28T15.06.48.281;0.830;0.490;0.429;1.342;134.329;-54.268;1.463
1,72753E+12;2024-09-28T15.06.48.291;0.840;0.559;0.361;1.453;126.159;-51.402;1.524
1,72753E+12;2024-09-28T15.06.48.301;0.850;0.507;0.323;1.488;121.159;-34.451;4.878
1,72753E+12;2024-09-28T15.06.48.311;0.860;0.431;0.301;1.478;117.134;-15.183;10.976
1,72753E+12;2024-09-28T15.06.48.321;0.870;0.376;0.291;1.458;113.232;-0.244;12.317
1,72753E+12;2024-09-28T15.06.48.331;0.880;0.312;0.281;1.435;109.756;6.585;8.902
1,72753E+12;2024-09-28T15.06.48.341;0.890;0.215;0.269;1.385;105.915;2.012;4.024
1,72753E+12;2024-09-28T15.06.48.351;0.900;0.068;0.271;1.306;97.195;-10.427;2.134
1,72753E+12;2024-09-28T15.06.48.361;0.910;-0.037;0.297;1.208;81.524;-27.439;6.341
1,72753E+12;2024-09-28T15.06.48.371;0.920;-0.050;0.345;1.142;58.720;-41.280;15.183
1,72753E+12;2024-09-28T15.06.48.381;0.930;0.007;0.399;1.152;32.683;-43.476;26.220
1,72753E+12;2024-09-28T15.06.48.391;0.940;0.120;0.408;1.268;12.134;-38.232;36.524
1,72753E+12;2024-09-28T15.06.48.401;0.950;0.267;0.397;1.392;-1.524;-34.390;35.305
1,72753E+12;2024-09-28T15.06.48.411;0.960;0.315;0.385;1.482;-12.683;-34.634;21.646
1,72753E+12;2024-09-28T15.06.48.421;0.970;0.246;0.372;1.525;-20.488;-45.915;12.134
1,72753E+12;2024-09-28T15.06.48.431;0.980;0.178;0.349;1.529;-25.488;-72.988;12.012
1,72753E+12;2024-09-28T15.06.48.441;0.990;0.180;0.341;1.526;-32.256;-112.195;11.646
1,72753E+12;2024-09-28T15.06.48.451;1.000;0.242;0.347;1.519;-41.463;-153.902;10.671
1,72753E+12;2024-09-28T15.06.48.461;1.010;0.368;0.358;1.513;-52.317;-187.256;13.537
1,72753E+12;2024-09-28T15.06.48.471;1.020;0.535;0.376;1.530;-64.268;-196.220;19.268
1,72753E+12;2024-09-28T15.06.48.481;1.030;0.721;0.371;1.592;-74.573;-175.549;28.354
1,72753E+12;2024-09-28T15.06.48.491;1.040;0.843;0.344;1.641;-84.024;-130.976;40.183
1,72753E+12;2024-09-28T15.06.48.501;1.050;0.872;0.346;1.636;-95.061;-73.780;51.220
1,72753E+12;2024-09-28T15.06.48.511;1.060;0.847;0.350;1.574;-108.293;-18.720;59.817
1,72753E+12;2024-09-28T15.06.48.521;1.070;0.779;0.354;1.476;-122.927;23.049;62.683
1,72753E+12;2024-09-28T15.06.48.531;1.080;0.659;0.344;1.361;-138.963;45.610;60.793
1,72753E+12;2024-09-28T15.06.48.541;1.090;0.507;0.320;1.292;-154.329;52.805;58.476
1,72753E+12;2024-09-28T15.06.48.551;1.100;0.415;0.272;1.278;-166.037;49.939;58.171
1,72753E+12;2024-09-28T15.06.48.561;1.110;0.376;0.252;1.285;-174.634;41.220;57.012
1,72753E+12;2024-09-28T15.06.48.571;1.120;0.361;0.257;1.293;-180.854;28.415;58.902
1,72753E+12;2024-09-28T15.06.48.581;1.130;0.402;0.262;1.284;-186.098;14.451;63.963
1,72753E+12;2024-09-28T15.06.48.591;1.140;0.483;0.263;1.299;-191.220;7.439;67.561
1,72753E+12;2024-09-28T15.06.48.601;1.150;0.551;0.239;1.284;-197.744;9.512;70.000
1,72753E+12;2024-09-28T15.06.48.611;1.160;0.553;0.204;1.192;-206.585;16.098;74.878
1,72753E+12;2024-09-28T15.06.48.621;1.170;0.507;0.159;1.097;-215.244;24.451;82.195
1,72753E+12;2024-09-28T15.06.48.631;1.180;0.507;0.100;1.054;-220.183;33.415;83.476
1,72753E+12;2024-09-28T15.06.48.641;1.190;0.525;0.060;1.037;-222.134;42.744;78.354
1,72753E+12;2024-09-28T15.06.48.651;1.200;0.494;0.035;1.002;-221.402;48.232;74.878
1,72753E+12;2024-09-28T15.06.48.661;1.210;0.450;0.033;0.935;-219.146;47.561;75.610
1,72753E+12;2024-09-28T15.06.48.671;1.220;0.450;0.024;0.857;-216.768;41.707;77.805
1,72753E+12;2024-09-28T15.06.48.681;1.230;0.459;-0.001;0.798;-215.305;38.659;79.451
1,72753E+12;2024-09-28T15.06.48.691;1.240;0.470;-0.044;0.743;-213.171;40.305;82.500
1,72753E+12;2024-09-28T15.06.48.701;1.250;0.476;-0.099;0.677;-210.671;45.549;85.671
1,72753E+12;2024-09-28T15.06.48.711;1.260;0.452;-0.144;0.653;-208.720;54.085;85.915
1,72753E+12;2024-09-28T15.06.48.721;1.270;0.434;-0.175;0.641;-207.500;63.963;87.134
1,72753E+12;2024-09-28T15.06.48.731;1.280;0.452;-0.193;0.609;-204.695;74.329;90.671
1,72753E+12;2024-09-28T15.06.48.741;1.290;0.485;-0.216;0.614;-200.488;84.451;90.610
1,72753E+12;2024-09-28T15.06.48.751;1.300;0.483;-0.240;0.611;-196.646;92.988;85.000
