epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727525106501,2024-09-28T15.05.06.501,0.000,-215.671,5.000,85.183
1727525106511,2024-09-28T15.05.06.511,0.010,-217.439,3.659,85.244
1727525106521,2024-09-28T15.05.06.521,0.020,-222.561,-0.549,83.963
1727525106531,2024-09-28T15.05.06.531,0.030,-223.780,-2.866,79.878
1727525106541,2024-09-28T15.05.06.541,0.040,-220.427,-1.037,77.439
1727525106551,2024-09-28T15.05.06.551,0.050,-215.976,5.122,79.268
1727525106561,2024-09-28T15.05.06.561,0.060,-210.793,14.451,81.890
1727525106571,2024-09-28T15.05.06.571,0.070,-208.537,29.268,83.293
1727525106581,2024-09-28T15.05.06.581,0.080,-209.451,42.927,84.756
1727525106591,2024-09-28T15.05.06.591,0.090,-211.890,48.841,86.098
1727525106601,2024-09-28T15.05.06.601,0.100,-215.061,49.329,85.427
1727525106611,2024-09-28T15.05.06.611,0.110,-215.122,46.159,82.927
1727525106621,2024-09-28T15.05.06.621,0.120,-212.927,39.085,79.756
1727525106631,2024-09-28T15.05.06.631,0.130,-209.939,27.622,75.122
1727525106641,2024-09-28T15.05.06.641,0.140,-205.244,16.098,70.000
1727525106651,2024-09-28T15.05.06.651,0.150,-198.537,8.232,65.854
1727525106661,2024-09-28T15.05.06.661,0.160,-191.829,6.707,61.646
1727525106671,2024-09-28T15.05.06.671,0.170,-184.817,11.890,57.805
1727525106681,2024-09-28T15.05.06.681,0.180,-177.439,21.646,54.085
1727525106691,2024-09-28T15.05.06.691,0.190,-170.671,32.378,48.902
1727525106701,2024-09-28T15.05.06.701,0.200,-163.780,40.915,42.683
1727525106711,2024-09-28T15.05.06.711,0.210,-155.244,46.037,37.378
1727525106721,2024-09-28T15.05.06.721,0.220,-145.854,43.902,32.439
1727525106731,2024-09-28T15.05.06.731,0.230,-137.073,34.207,25.183
1727525106741,2024-09-28T15.05.06.741,0.240,-128.110,20.976,18.598
1727525106751,2024-09-28T15.05.06.751,0.250,-118.049,6.768,13.354
1727525106761,2024-09-28T15.05.06.761,0.260,-108.720,-6.159,7.622
1727525106771,2024-09-28T15.05.06.771,0.270,-100.366,-13.110,2.134
1727525106781,2024-09-28T15.05.06.781,0.280,-92.317,-13.415,-2.073
1727525106791,2024-09-28T15.05.06.791,0.290,-85.305,-8.659,-5.793
1727525106801,2024-09-28T15.05.06.801,0.300,-78.963,-1.402,-8.963
1727525106811,2024-09-28T15.05.06.811,0.310,-72.134,2.561,-11.829
1727525106821,2024-09-28T15.05.06.821,0.320,-64.268,-0.427,-14.878
1727525106831,2024-09-28T15.05.06.831,0.330,-54.817,-9.878,-17.805
1727525106841,2024-09-28T15.05.06.841,0.340,-41.768,-23.780,-19.695
1727525106851,2024-09-28T15.05.06.851,0.350,-24.268,-40.488,-23.963
1727525106861,2024-09-28T15.05.06.861,0.360,0.305,-55.366,-33.110
1727525106871,2024-09-28T15.05.06.871,0.370,33.537,-59.512,-44.695
1727525106881,2024-09-28T15.05.06.881,0.380,74.207,-48.293,-54.268
1727525106891,2024-09-28T15.05.06.891,0.390,121.220,-28.171,-60.488
1727525106901,2024-09-28T15.05.06.901,0.400,168.293,-5.854,-65.793
1727525106911,2024-09-28T15.05.06.911,0.410,212.500,14.268,-66.890
1727525106921,2024-09-28T15.05.06.921,0.420,251.890,24.634,-64.512
1727525106931,2024-09-28T15.05.06.931,0.430,280.366,27.561,-58.171
1727525106941,2024-09-28T15.05.06.941,0.440,295.976,27.012,-49.817
1727525106951,2024-09-28T15.05.06.951,0.450,298.537,27.500,-42.317
1727525106961,2024-09-28T15.05.06.961,0.460,291.463,30.976,-37.378
1727525106971,2024-09-28T15.05.06.971,0.470,281.220,33.476,-37.927
1727525106981,2024-09-28T15.05.06.981,0.480,273.537,35.122,-45.000
1727525106991,2024-09-28T15.05.06.991,0.490,271.829,31.829,-48.232
1727525107001,2024-09-28T15.05.07.001,0.500,273.232,22.378,-47.195
1727525107011,2024-09-28T15.05.07.011,0.510,273.659,10.488,-49.512
1727525107021,2024-09-28T15.05.07.021,0.520,272.988,0.244,-56.280
1727525107031,2024-09-28T15.05.07.031,0.530,273.902,-6.341,-63.598
1727525107041,2024-09-28T15.05.07.041,0.540,276.585,-8.537,-68.476
1727525107051,2024-09-28T15.05.07.051,0.550,271.768,3.537,-66.829
1727525107061,2024-09-28T15.05.07.061,0.560,257.866,29.817,-54.024
1727525107071,2024-09-28T15.05.07.071,0.570,244.573,56.524,-42.744
1727525107081,2024-09-28T15.05.07.081,0.580,233.049,77.683,-42.927
1727525107091,2024-09-28T15.05.07.091,0.590,223.476,74.512,-44.024
1727525107101,2024-09-28T15.05.07.101,0.600,218.659,41.707,-43.537
1727525107111,2024-09-28T15.05.07.111,0.610,219.390,4.573,-45.427
1727525107121,2024-09-28T15.05.07.121,0.620,224.451,-13.598,-48.720
1727525107131,2024-09-28T15.05.07.131,0.630,227.073,-8.171,-52.927
1727525107141,2024-09-28T15.05.07.141,0.640,224.451,11.037,-55.122
1727525107151,2024-09-28T15.05.07.151,0.650,211.707,32.988,-50.000
1727525107161,2024-09-28T15.05.07.161,0.660,189.939,54.024,-33.171
1727525107171,2024-09-28T15.05.07.171,0.670,169.695,61.585,-13.354
1727525107181,2024-09-28T15.05.07.181,0.680,155.854,43.963,-5.122
1727525107191,2024-09-28T15.05.07.191,0.690,148.232,1.951,-8.537
1727525107201,2024-09-28T15.05.07.201,0.700,145.854,-42.378,-14.390
1727525107211,2024-09-28T15.05.07.211,0.710,147.622,-63.049,-18.598
1727525107221,2024-09-28T15.05.07.221,0.720,151.220,-46.707,-21.524
1727525107231,2024-09-28T15.05.07.231,0.730,156.829,-3.841,-21.220
1727525107241,2024-09-28T15.05.07.241,0.740,162.683,45.000,-19.451
1727525107251,2024-09-28T15.05.07.251,0.750,161.585,82.317,-14.695
1727525107261,2024-09-28T15.05.07.261,0.760,150.366,94.634,-1.646
1727525107271,2024-09-28T15.05.07.271,0.770,132.256,72.988,10.061
1727525107281,2024-09-28T15.05.07.281,0.780,105.732,28.354,7.378
1727525107291,2024-09-28T15.05.07.291,0.790,71.220,-24.695,-0.244
1727525107301,2024-09-28T15.05.07.301,0.800,35.244,-71.280,-3.293
1727525107311,2024-09-28T15.05.07.311,0.810,2.073,-99.268,-3.476
1727525107321,2024-09-28T15.05.07.321,0.820,-23.720,-103.780,-5.549
1727525107331,2024-09-28T15.05.07.331,0.830,-42.012,-91.159,-9.817
1727525107341,2024-09-28T15.05.07.341,0.840,-55.976,-71.768,-12.744
1727525107351,2024-09-28T15.05.07.351,0.850,-68.476,-53.598,-10.976
1727525107361,2024-09-28T15.05.07.361,0.860,-79.939,-41.951,-5.610
1727525107371,2024-09-28T15.05.07.371,0.870,-89.878,-37.683,0.183
1727525107381,2024-09-28T15.05.07.381,0.880,-99.939,-35.488,6.280
1727525107391,2024-09-28T15.05.07.391,0.890,-111.220,-34.512,13.780
1727525107401,2024-09-28T15.05.07.401,0.900,-123.110,-34.878,19.268
1727525107411,2024-09-28T15.05.07.411,0.910,-134.085,-34.573,21.585
1727525107421,2024-09-28T15.05.07.421,0.920,-143.110,-30.549,22.317
1727525107431,2024-09-28T15.05.07.431,0.930,-150.915,-20.366,25.244
1727525107441,2024-09-28T15.05.07.441,0.940,-156.524,-6.098,30.854
1727525107451,2024-09-28T15.05.07.451,0.950,-160.671,9.146,33.720
1727525107461,2024-09-28T15.05.07.461,0.960,-166.037,20.122,34.573
1727525107471,2024-09-28T15.05.07.471,0.970,-173.293,15.915,38.293
1727525107481,2024-09-28T15.05.07.481,0.980,-183.354,-6.220,43.963
1727525107491,2024-09-28T15.05.07.491,0.990,-196.037,-37.561,50.793
1727525107501,2024-09-28T15.05.07.501,1.000,-208.232,-64.756,56.341
1727525107511,2024-09-28T15.05.07.511,1.010,-216.341,-76.220,59.451
1727525107521,2024-09-28T15.05.07.521,1.020,-220.976,-68.476,62.561
1727525107531,2024-09-28T15.05.07.531,1.030,-224.390,-49.146,64.756
1727525107541,2024-09-28T15.05.07.541,1.040,-226.585,-25.854,66.707
1727525107551,2024-09-28T15.05.07.551,1.050,-225.854,-5.610,68.476
1727525107561,2024-09-28T15.05.07.561,1.060,-224.512,9.573,69.451
1727525107571,2024-09-28T15.05.07.571,1.070,-221.951,14.512,71.829
1727525107581,2024-09-28T15.05.07.581,1.080,-219.268,6.646,74.390
1727525107591,2024-09-28T15.05.07.591,1.090,-219.756,-4.756,77.378
1727525107601,2024-09-28T15.05.07.601,1.100,-220.000,-12.622,82.012
1727525107611,2024-09-28T15.05.07.611,1.110,-215.976,-8.780,83.049
1727525107621,2024-09-28T15.05.07.621,1.120,-210.976,11.524,80.305
1727525107631,2024-09-28T15.05.07.631,1.130,-206.646,39.512,78.171
1727525107641,2024-09-28T15.05.07.641,1.140,-202.500,64.512,78.293
1727525107651,2024-09-28T15.05.07.651,1.150,-198.476,73.049,78.110
1727525107661,2024-09-28T15.05.07.661,1.160,-196.585,60.183,75.732
1727525107671,2024-09-28T15.05.07.671,1.170,-197.012,31.463,75.305
1727525107681,2024-09-28T15.05.07.681,1.180,-196.646,-0.244,75.000
1727525107691,2024-09-28T15.05.07.691,1.190,-194.573,-19.146,73.171
1727525107701,2024-09-28T15.05.07.701,1.200,-191.463,-17.195,71.890
1727525107711,2024-09-28T15.05.07.711,1.210,-189.390,0.183,72.500
1727525107721,2024-09-28T15.05.07.721,1.220,-189.634,22.500,71.951
1727525107731,2024-09-28T15.05.07.731,1.230,-190.427,43.415,69.573
1727525107741,2024-09-28T15.05.07.741,1.240,-188.780,58.049,66.829
1727525107751,2024-09-28T15.05.07.751,1.250,-180.732,62.622,63.659
1727525107761,2024-09-28T15.05.07.761,1.260,-167.561,58.841,60.976
1727525107771,2024-09-28T15.05.07.771,1.270,-152.256,51.037,57.866
1727525107781,2024-09-28T15.05.07.781,1.280,-135.671,42.012,53.598
1727525107791,2024-09-28T15.05.07.791,1.290,-120.061,33.354,50.671
1727525107801,2024-09-28T15.05.07.801,1.300,-106.402,25.549,46.524
1727525107811,2024-09-28T15.05.07.811,1.310,-94.878,21.220,40.488
1727525107821,2024-09-28T15.05.07.821,1.320,-85.122,20.610,32.317
1727525107831,2024-09-28T15.05.07.831,1.330,-76.829,23.110,21.768
1727525107841,2024-09-28T15.05.07.841,1.340,-67.988,22.805,13.476
1727525107851,2024-09-28T15.05.07.851,1.350,-56.280,14.024,8.110
1727525107861,2024-09-28T15.05.07.861,1.360,-42.988,0.549,3.110
1727525107871,2024-09-28T15.05.07.871,1.370,-27.744,-10.671,-3.354
1727525107881,2024-09-28T15.05.07.881,1.380,-10.244,-18.902,-10.427
1727525107891,2024-09-28T15.05.07.891,1.390,8.720,-26.037,-19.451
1727525107901,2024-09-28T15.05.07.901,1.400,28.110,-33.780,-28.659
1727525107911,2024-09-28T15.05.07.911,1.410,48.049,-36.829,-37.256
1727525107921,2024-09-28T15.05.07.921,1.420,66.951,-32.500,-44.939
1727525107931,2024-09-28T15.05.07.931,1.430,84.329,-20.793,-52.012
1727525107941,2024-09-28T15.05.07.941,1.440,100.061,-4.878,-58.110
1727525107951,2024-09-28T15.05.07.951,1.450,114.024,10.671,-62.195
1727525107961,2024-09-28T15.05.07.961,1.460,126.524,22.622,-65.061
1727525107971,2024-09-28T15.05.07.971,1.470,136.646,31.829,-66.646
1727525107981,2024-09-28T15.05.07.981,1.480,144.573,34.329,-67.134
1727525107991,2024-09-28T15.05.07.991,1.490,148.354,27.317,-67.073
1727525108001,2024-09-28T15.05.08.001,1.500,147.134,12.988,-69.024
1727525108011,2024-09-28T15.05.08.011,1.510,145.732,-3.659,-71.707
1727525108021,2024-09-28T15.05.08.021,1.520,150.000,-13.902,-74.268
1727525108031,2024-09-28T15.05.08.031,1.530,163.415,-13.171,-76.890
1727525108041,2024-09-28T15.05.08.041,1.540,186.768,3.841,-79.146
1727525108051,2024-09-28T15.05.08.051,1.550,214.207,34.329,-78.537
1727525108061,2024-09-28T15.05.08.061,1.560,236.585,63.963,-78.415
1727525108071,2024-09-28T15.05.08.071,1.570,248.902,72.683,-79.939
1727525108081,2024-09-28T15.05.08.081,1.580,245.366,59.878,-72.256
1727525108091,2024-09-28T15.05.08.091,1.590,226.951,27.500,-56.098
1727525108101,2024-09-28T15.05.08.101,1.600,203.476,-19.817,-42.500
1727525108111,2024-09-28T15.05.08.111,1.610,184.451,-63.963,-38.415
1727525108121,2024-09-28T15.05.08.121,1.620,176.829,-84.939,-39.390
1727525108131,2024-09-28T15.05.08.131,1.630,183.841,-69.512,-40.610
1727525108141,2024-09-28T15.05.08.141,1.640,201.037,-25.061,-41.280
1727525108151,2024-09-28T15.05.08.151,1.650,222.744,25.427,-37.866
1727525108161,2024-09-28T15.05.08.161,1.660,241.890,67.622,-32.134
1727525108171,2024-09-28T15.05.08.171,1.670,248.720,88.598,-27.012
1727525108181,2024-09-28T15.05.08.181,1.680,241.768,85.061,-28.780
1727525108191,2024-09-28T15.05.08.191,1.690,219.817,55.183,-27.805
1727525108201,2024-09-28T15.05.08.201,1.700,191.463,0.488,-16.463
1727525108211,2024-09-28T15.05.08.211,1.710,172.195,-53.963,-8.780
1727525108221,2024-09-28T15.05.08.221,1.720,166.037,-77.317,-13.049
1727525108231,2024-09-28T15.05.08.231,1.730,169.756,-64.207,-19.817
1727525108241,2024-09-28T15.05.08.241,1.740,178.110,-33.537,-22.073
1727525108251,2024-09-28T15.05.08.251,1.750,185.915,-0.976,-20.366
1727525108261,2024-09-28T15.05.08.261,1.760,188.902,27.744,-17.317
1727525108271,2024-09-28T15.05.08.271,1.770,185.244,46.280,-15.000
1727525108281,2024-09-28T15.05.08.281,1.780,176.402,45.000,-15.427
1727525108291,2024-09-28T15.05.08.291,1.790,163.659,28.598,-17.317
1727525108301,2024-09-28T15.05.08.301,1.800,151.768,8.841,-15.122
1727525108311,2024-09-28T15.05.08.311,1.810,143.659,-2.073,-11.280
1727525108321,2024-09-28T15.05.08.321,1.820,136.768,2.134,-10.610
1727525108331,2024-09-28T15.05.08.331,1.830,130.366,14.634,-13.720
1727525108341,2024-09-28T15.05.08.341,1.840,125.427,26.159,-16.463
1727525108351,2024-09-28T15.05.08.351,1.850,122.317,26.829,-16.890
1727525108361,2024-09-28T15.05.08.361,1.860,119.573,15.488,-17.805
1727525108371,2024-09-28T15.05.08.371,1.870,114.085,-5.000,-19.817
1727525108381,2024-09-28T15.05.08.381,1.880,102.927,-24.695,-21.646
1727525108391,2024-09-28T15.05.08.391,1.890,86.707,-34.756,-19.817
1727525108401,2024-09-28T15.05.08.401,1.900,69.390,-33.598,-15.122
1727525108411,2024-09-28T15.05.08.411,1.910,54.207,-20.244,-11.463
1727525108421,2024-09-28T15.05.08.421,1.920,43.963,-2.439,-10.244
1727525108431,2024-09-28T15.05.08.431,1.930,36.280,14.024,-9.085
1727525108441,2024-09-28T15.05.08.441,1.940,26.890,21.220,-5.122
1727525108451,2024-09-28T15.05.08.451,1.950,12.988,13.598,-1.829
1727525108461,2024-09-28T15.05.08.461,1.960,-9.024,-5.732,-2.256
1727525108471,2024-09-28T15.05.08.471,1.970,-40.976,-28.110,-0.366
1727525108481,2024-09-28T15.05.08.481,1.980,-78.537,-45.732,6.159
1727525108491,2024-09-28T15.05.08.491,1.990,-113.780,-53.110,11.524
1727525108501,2024-09-28T15.05.08.501,2.000,-137.927,-52.195,9.146
1727525108511,2024-09-28T15.05.08.511,2.010,-151.463,-49.756,4.451
1727525108521,2024-09-28T15.05.08.521,2.020,-158.659,-49.939,4.146
1727525108531,2024-09-28T15.05.08.531,2.030,-162.927,-49.512,7.012
1727525108541,2024-09-28T15.05.08.541,2.040,-167.317,-45.244,11.890
1727525108551,2024-09-28T15.05.08.551,2.050,-171.707,-37.683,19.024
1727525108561,2024-09-28T15.05.08.561,2.060,-177.012,-29.451,28.598
1727525108571,2024-09-28T15.05.08.571,2.070,-184.146,-23.232,40.549
1727525108581,2024-09-28T15.05.08.581,2.080,-191.890,-19.329,50.915
1727525108591,2024-09-28T15.05.08.591,2.090,-200.427,-15.244,57.866
1727525108601,2024-09-28T15.05.08.601,2.100,-209.207,-13.780,62.988
1727525108611,2024-09-28T15.05.08.611,2.110,-215.122,-16.524,62.622
1727525108621,2024-09-28T15.05.08.621,2.120,-218.354,-17.988,58.354
1727525108631,2024-09-28T15.05.08.631,2.130,-220.183,-16.768,57.988
1727525108641,2024-09-28T15.05.08.641,2.140,-219.939,-17.378,59.451
1727525108651,2024-09-28T15.05.08.651,2.150,-219.695,-14.756,59.329
1727525108661,2024-09-28T15.05.08.661,2.160,-218.780,-12.988,61.037
1727525108671,2024-09-28T15.05.08.671,2.170,-216.951,-13.476,63.232
1727525108681,2024-09-28T15.05.08.681,2.180,-215.244,-11.463,65.793
1727525108691,2024-09-28T15.05.08.691,2.190,-213.963,-5.732,69.573
1727525108701,2024-09-28T15.05.08.701,2.200,-216.585,4.756,71.951
1727525108711,2024-09-28T15.05.08.711,2.210,-224.756,19.512,73.171
1727525108721,2024-09-28T15.05.08.721,2.220,-234.268,31.768,72.622
1727525108731,2024-09-28T15.05.08.731,2.230,-242.622,39.695,68.049
1727525108741,2024-09-28T15.05.08.741,2.240,-249.024,44.573,61.707
1727525108751,2024-09-28T15.05.08.751,2.250,-253.780,47.805,57.927
1727525108761,2024-09-28T15.05.08.761,2.260,-258.476,53.171,59.390
1727525108771,2024-09-28T15.05.08.771,2.270,-264.573,56.402,64.207
1727525108781,2024-09-28T15.05.08.781,2.280,-269.939,53.293,67.012
1727525108791,2024-09-28T15.05.08.791,2.290,-274.634,47.805,63.293
1727525108801,2024-09-28T15.05.08.801,2.300,-278.293,38.963,56.402
1727525108811,2024-09-28T15.05.08.811,2.310,-278.049,20.488,52.012
1727525108821,2024-09-28T15.05.08.821,2.320,-271.646,-6.951,50.366
1727525108831,2024-09-28T15.05.08.831,2.330,-260.305,-36.220,49.390
1727525108841,2024-09-28T15.05.08.841,2.340,-245.976,-58.963,49.268
1727525108851,2024-09-28T15.05.08.851,2.350,-229.695,-70.976,50.000
1727525108861,2024-09-28T15.05.08.861,2.360,-211.341,-72.195,52.561
1727525108871,2024-09-28T15.05.08.871,2.370,-187.683,-64.268,55.976
1727525108881,2024-09-28T15.05.08.881,2.380,-159.329,-50.305,57.927
1727525108891,2024-09-28T15.05.08.891,2.390,-131.341,-32.439,58.902
1727525108901,2024-09-28T15.05.08.901,2.400,-106.951,-16.341,62.195
1727525108911,2024-09-28T15.05.08.911,2.410,-88.598,-3.293,66.280
1727525108921,2024-09-28T15.05.08.921,2.420,-75.183,6.220,65.000
1727525108931,2024-09-28T15.05.08.931,2.430,-61.951,10.610,57.805
1727525108941,2024-09-28T15.05.08.941,2.440,-46.463,10.549,46.463
1727525108951,2024-09-28T15.05.08.951,2.450,-29.329,6.341,34.756
1727525108961,2024-09-28T15.05.08.961,2.460,-10.732,-0.610,25.244
1727525108971,2024-09-28T15.05.08.971,2.470,10.122,-9.146,18.537
1727525108981,2024-09-28T15.05.08.981,2.480,32.805,-16.524,11.463
1727525108991,2024-09-28T15.05.08.991,2.490,55.183,-19.817,3.598
1727525109001,2024-09-28T15.05.09.001,2.500,75.976,-19.695,-4.512
1727525109011,2024-09-28T15.05.09.011,2.510,94.146,-19.817,-11.951
1727525109021,2024-09-28T15.05.09.021,2.520,109.634,-22.439,-19.756
1727525109031,2024-09-28T15.05.09.031,2.530,122.622,-26.524,-28.171
1727525109041,2024-09-28T15.05.09.041,2.540,134.085,-33.720,-35.976
1727525109051,2024-09-28T15.05.09.051,2.550,145.671,-44.634,-44.268
1727525109061,2024-09-28T15.05.09.061,2.560,157.378,-55.915,-52.073
1727525109071,2024-09-28T15.05.09.071,2.570,170.488,-62.439,-57.683
1727525109081,2024-09-28T15.05.09.081,2.580,185.122,-62.988,-63.963
1727525109091,2024-09-28T15.05.09.091,2.590,199.756,-57.561,-71.341
1727525109101,2024-09-28T15.05.09.101,2.600,213.841,-48.963,-78.232
1727525109111,2024-09-28T15.05.09.111,2.610,226.524,-41.280,-85.793
1727525109121,2024-09-28T15.05.09.121,2.620,236.951,-34.146,-94.085
1727525109131,2024-09-28T15.05.09.131,2.630,242.927,-29.329,-96.951
1727525109141,2024-09-28T15.05.09.141,2.640,244.634,-28.598,-93.902
1727525109151,2024-09-28T15.05.09.151,2.650,243.902,-22.927,-91.159
1727525109161,2024-09-28T15.05.09.161,2.660,242.683,-1.646,-89.390
1727525109171,2024-09-28T15.05.09.171,2.670,242.622,34.878,-84.451
1727525109181,2024-09-28T15.05.09.181,2.680,239.207,75.183,-79.939
1727525109191,2024-09-28T15.05.09.191,2.690,229.695,98.902,-75.183
1727525109201,2024-09-28T15.05.09.201,2.700,216.707,85.122,-73.720
1727525109211,2024-09-28T15.05.09.211,2.710,202.195,31.159,-80.183
1727525109221,2024-09-28T15.05.09.221,2.720,191.402,-49.085,-92.134
1727525109231,2024-09-28T15.05.09.231,2.730,190.366,-123.415,-103.293
1727525109241,2024-09-28T15.05.09.241,2.740,200.305,-151.098,-112.073
1727525109251,2024-09-28T15.05.09.251,2.750,213.598,-116.280,-115.305
1727525109261,2024-09-28T15.05.09.261,2.760,222.256,-34.268,-114.756
1727525109271,2024-09-28T15.05.09.271,2.770,224.573,68.841,-106.220
1727525109281,2024-09-28T15.05.09.281,2.780,221.585,149.146,-86.463
1727525109291,2024-09-28T15.05.09.291,2.790,219.634,159.451,-62.744
1727525109301,2024-09-28T15.05.09.301,2.800,223.293,98.598,-52.317
1727525109311,2024-09-28T15.05.09.311,2.810,227.866,17.683,-59.207
1727525109321,2024-09-28T15.05.09.321,2.820,231.220,-29.085,-66.463
1727525109331,2024-09-28T15.05.09.331,2.830,235.244,-26.098,-67.195
1727525109341,2024-09-28T15.05.09.341,2.840,239.085,12.317,-66.524
1727525109351,2024-09-28T15.05.09.351,2.850,237.134,61.463,-64.695
1727525109361,2024-09-28T15.05.09.361,2.860,225.671,100.610,-57.683
1727525109371,2024-09-28T15.05.09.371,2.870,206.829,116.829,-42.988
1727525109381,2024-09-28T15.05.09.381,2.880,185.976,101.402,-27.561
1727525109391,2024-09-28T15.05.09.391,2.890,165.610,59.268,-19.329
1727525109401,2024-09-28T15.05.09.401,2.900,147.012,8.537,-17.012
1727525109411,2024-09-28T15.05.09.411,2.910,130.671,-30.000,-14.085
1727525109421,2024-09-28T15.05.09.421,2.920,118.659,-45.000,-10.854
1727525109431,2024-09-28T15.05.09.431,2.930,109.268,-30.427,-6.646
1727525109441,2024-09-28T15.05.09.441,2.940,97.256,4.756,2.622
1727525109451,2024-09-28T15.05.09.451,2.950,82.866,36.829,12.256
1727525109461,2024-09-28T15.05.09.461,2.960,65.427,52.439,17.439
1727525109471,2024-09-28T15.05.09.471,2.970,42.439,49.146,22.439
1727525109481,2024-09-28T15.05.09.481,2.980,18.476,28.537,25.732
1727525109491,2024-09-28T15.05.09.491,2.990,-3.232,2.134,23.049
1727525109501,2024-09-28T15.05.09.501,3.000,-21.159,-19.390,18.049
1727525109511,2024-09-28T15.05.09.511,3.010,-35.183,-31.463,13.963
1727525109521,2024-09-28T15.05.09.521,3.020,-46.341,-35.610,11.280
1727525109531,2024-09-28T15.05.09.531,3.030,-56.280,-35.549,9.390
1727525109541,2024-09-28T15.05.09.541,3.040,-66.341,-34.390,9.268
1727525109551,2024-09-28T15.05.09.551,3.050,-77.195,-33.293,11.037
1727525109561,2024-09-28T15.05.09.561,3.060,-89.817,-31.280,13.720
1727525109571,2024-09-28T15.05.09.571,3.070,-106.646,-28.902,18.293
1727525109581,2024-09-28T15.05.09.581,3.080,-126.524,-30.610,22.866
1727525109591,2024-09-28T15.05.09.591,3.090,-147.195,-37.256,24.024
1727525109601,2024-09-28T15.05.09.601,3.100,-167.439,-45.976,23.902
1727525109611,2024-09-28T15.05.09.611,3.110,-185.244,-54.085,27.744
1727525109621,2024-09-28T15.05.09.621,3.120,-198.780,-59.146,32.134
1727525109631,2024-09-28T15.05.09.631,3.130,-208.415,-56.585,32.805
1727525109641,2024-09-28T15.05.09.641,3.140,-216.280,-47.866,34.512
1727525109651,2024-09-28T15.05.09.651,3.150,-224.024,-36.463,40.915
1727525109661,2024-09-28T15.05.09.661,3.160,-234.512,-23.841,50.915
1727525109671,2024-09-28T15.05.09.671,3.170,-248.720,-12.622,60.915
1727525109681,2024-09-28T15.05.09.681,3.180,-262.256,-12.073,67.622
1727525109691,2024-09-28T15.05.09.691,3.190,-272.805,-24.817,69.146
1727525109701,2024-09-28T15.05.09.701,3.200,-280.122,-47.012,69.207
1727525109711,2024-09-28T15.05.09.711,3.210,-284.146,-67.927,71.037
1727525109721,2024-09-28T15.05.09.721,3.220,-286.707,-73.232,76.280
1727525109731,2024-09-28T15.05.09.731,3.230,-287.195,-62.195,81.951
1727525109741,2024-09-28T15.05.09.741,3.240,-285.183,-37.866,84.146
1727525109751,2024-09-28T15.05.09.751,3.250,-281.098,-5.183,88.232
1727525109761,2024-09-28T15.05.09.761,3.260,-274.329,23.963,94.085
1727525109771,2024-09-28T15.05.09.771,3.270,-267.561,47.073,97.683
1727525109781,2024-09-28T15.05.09.781,3.280,-262.134,57.317,101.280
1727525109791,2024-09-28T15.05.09.791,3.290,-256.585,50.854,103.049
1727525109801,2024-09-28T15.05.09.801,3.300,-250.976,34.512,102.256
1727525109811,2024-09-28T15.05.09.811,3.310,-245.061,16.524,99.390
1727525109821,2024-09-28T15.05.09.821,3.320,-237.622,4.329,97.439
1727525109831,2024-09-28T15.05.09.831,3.330,-228.537,2.256,96.890
1727525109841,2024-09-28T15.05.09.841,3.340,-219.451,9.512,95.915
