epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727525209212,2024-09-28T15.06.49.212,1.760,228.110,-57.317,-66.707
1727525209222,2024-09-28T15.06.49.222,1.770,237.439,-48.659,-80.732
1727525209232,2024-09-28T15.06.49.232,1.780,247.012,-29.451,-95.915
1727525209242,2024-09-28T15.06.49.242,1.790,253.049,-13.902,-112.317
1727525209252,2024-09-28T15.06.49.252,1.800,251.037,-12.256,-121.524
1727525209262,2024-09-28T15.06.49.262,1.810,238.902,-23.415,-114.024
1727525209272,2024-09-28T15.06.49.272,1.820,219.390,-39.573,-88.232
1727525209282,2024-09-28T15.06.49.282,1.830,201.402,-49.085,-57.317
1727525209292,2024-09-28T15.06.49.292,1.840,189.329,-40.183,-43.293
1727525209302,2024-09-28T15.06.49.302,1.850,183.659,-10.000,-50.610
1727525209312,2024-09-28T15.06.49.312,1.860,183.963,32.378,-63.902
1727525209322,2024-09-28T15.06.49.322,1.870,190.732,72.134,-69.451
1727525209332,2024-09-28T15.06.49.332,1.880,202.988,94.817,-69.268
1727525209342,2024-09-28T15.06.49.342,1.890,217.500,83.537,-68.476
1727525209352,2024-09-28T15.06.49.352,1.900,234.268,20.244,-71.585
1727525209362,2024-09-28T15.06.49.362,1.910,243.963,-84.146,-78.171
1727525209372,2024-09-28T15.06.49.372,1.920,232.744,-190.305,-73.476
1727525209382,2024-09-28T15.06.49.382,1.930,201.341,-249.207,-52.378
1727525209392,2024-09-28T15.06.49.392,1.940,164.756,-225.122,-29.268
1727525209402,2024-09-28T15.06.49.402,1.950,138.963,-119.085,-17.683
1727525209412,2024-09-28T15.06.49.412,1.960,124.268,14.634,-16.220
1727525209422,2024-09-28T15.06.49.422,1.970,118.902,103.598,-18.171
1727525209432,2024-09-28T15.06.49.432,1.980,117.195,124.939,-11.159
1727525209442,2024-09-28T15.06.49.442,1.990,115.671,98.963,4.146
1727525209452,2024-09-28T15.06.49.452,2.000,114.146,58.841,16.098
1727525209462,2024-09-28T15.06.49.462,2.010,111.037,33.963,19.634
1727525209472,2024-09-28T15.06.49.472,2.020,106.159,32.195,16.280
1727525209482,2024-09-28T15.06.49.482,2.030,98.110,43.293,15.000
1727525209492,2024-09-28T15.06.49.492,2.040,84.512,49.512,19.573
1727525209502,2024-09-28T15.06.49.502,2.050,62.622,46.646,24.695
1727525209512,2024-09-28T15.06.49.512,2.060,34.817,29.634,29.268
1727525209522,2024-09-28T15.06.49.522,2.070,8.415,-1.341,28.110
1727525209532,2024-09-28T15.06.49.532,2.080,-13.598,-31.037,18.659
1727525209542,2024-09-28T15.06.49.542,2.090,-31.707,-51.524,7.378
1727525209552,2024-09-28T15.06.49.552,2.100,-47.988,-62.256,-2.378
1727525209562,2024-09-28T15.06.49.562,2.110,-63.780,-65.366,-7.866
1727525209572,2024-09-28T15.06.49.572,2.120,-80.000,-67.927,-3.598
1727525209582,2024-09-28T15.06.49.582,2.130,-94.390,-65.061,-3.232
1727525209592,2024-09-28T15.06.49.592,2.140,-105.732,-59.634,0.366
1727525209602,2024-09-28T15.06.49.602,2.150,-112.073,-60.549,5.854
1727525209612,2024-09-28T15.06.49.612,2.160,-116.951,-71.951,9.573
1727525209622,2024-09-28T15.06.49.622,2.170,-122.317,-87.561,14.024
1727525209632,2024-09-28T15.06.49.632,2.180,-128.232,-91.890,20.122
1727525209642,2024-09-28T15.06.49.642,2.190,-138.110,-77.561,28.354
1727525209652,2024-09-28T15.06.49.652,2.200,-153.476,-51.341,40.061
1727525209662,2024-09-28T15.06.49.662,2.210,-172.988,-22.195,53.841
1727525209672,2024-09-28T15.06.49.672,2.220,-193.049,0.610,63.902
1727525209682,2024-09-28T15.06.49.682,2.230,-211.220,11.280,65.732
1727525209692,2024-09-28T15.06.49.692,2.240,-226.707,11.646,64.390
1727525209702,2024-09-28T15.06.49.702,2.250,-236.463,3.902,65.915
1727525209712,2024-09-28T15.06.49.712,2.260,-238.293,-5.549,65.732
1727525209722,2024-09-28T15.06.49.722,2.270,-238.049,-5.671,65.244
1727525209732,2024-09-28T15.06.49.732,2.280,-237.012,0.549,70.244
1727525209742,2024-09-28T15.06.49.742,2.290,-237.378,10.061,81.585
1727525209752,2024-09-28T15.06.49.752,2.300,-241.585,21.829,92.073
1727525209762,2024-09-28T15.06.49.762,2.310,-251.098,33.293,96.463
1727525209772,2024-09-28T15.06.49.772,2.320,-262.256,39.512,98.415
1727525209782,2024-09-28T15.06.49.782,2.330,-270.488,34.695,99.451
1727525209792,2024-09-28T15.06.49.792,2.340,-274.146,21.220,95.793
1727525209802,2024-09-28T15.06.49.802,2.350,-271.829,3.902,90.183
1727525209812,2024-09-28T15.06.49.812,2.360,-263.049,-10.305,86.890
1727525209822,2024-09-28T15.06.49.822,2.370,-250.610,-16.098,87.012
1727525209832,2024-09-28T15.06.49.832,2.380,-236.646,-12.927,88.537
1727525209842,2024-09-28T15.06.49.842,2.390,-224.573,-0.976,89.573
1727525209852,2024-09-28T15.06.49.852,2.400,-216.524,16.159,91.951
1727525209862,2024-09-28T15.06.49.862,2.410,-214.451,33.659,92.317
1727525209872,2024-09-28T15.06.49.872,2.420,-215.915,47.134,86.585
1727525209882,2024-09-28T15.06.49.882,2.430,-217.805,52.439,76.463
1727525209892,2024-09-28T15.06.49.892,2.440,-217.561,50.915,68.232
1727525209902,2024-09-28T15.06.49.902,2.450,-210.732,48.232,66.585
1727525209912,2024-09-28T15.06.49.912,2.460,-197.012,49.512,67.622
1727525209922,2024-09-28T15.06.49.922,2.470,-182.561,55.915,65.061
1727525209932,2024-09-28T15.06.49.932,2.480,-169.024,63.354,60.976
1727525209942,2024-09-28T15.06.49.942,2.490,-156.768,65.915,58.659
1727525209952,2024-09-28T15.06.49.952,2.500,-147.195,61.280,55.244
1727525209962,2024-09-28T15.06.49.962,2.510,-139.451,48.232,49.390
1727525209972,2024-09-28T15.06.49.972,2.520,-131.768,29.512,42.256
1727525209982,2024-09-28T15.06.49.982,2.530,-122.134,9.817,35.061
1727525209992,2024-09-28T15.06.49.992,2.540,-108.354,-6.646,28.476
1727525210002,2024-09-28T15.06.50.002,2.550,-89.695,-17.744,22.683
1727525210012,2024-09-28T15.06.50.012,2.560,-67.439,-22.561,16.829
1727525210022,2024-09-28T15.06.50.022,2.570,-42.866,-19.573,10.488
1727525210032,2024-09-28T15.06.50.032,2.580,-17.317,-12.439,5.610
1727525210042,2024-09-28T15.06.50.042,2.590,7.317,-4.329,2.073
1727525210052,2024-09-28T15.06.50.052,2.600,28.659,2.683,-1.524
1727525210062,2024-09-28T15.06.50.062,2.610,47.195,7.683,-7.134
1727525210072,2024-09-28T15.06.50.072,2.620,62.134,12.256,-14.329
1727525210082,2024-09-28T15.06.50.082,2.630,75.122,15.488,-21.037
1727525210092,2024-09-28T15.06.50.092,2.640,87.744,16.159,-25.610
1727525210102,2024-09-28T15.06.50.102,2.650,99.817,12.683,-28.720
1727525210112,2024-09-28T15.06.50.112,2.660,111.951,4.390,-31.098
1727525210122,2024-09-28T15.06.50.122,2.670,124.695,-7.988,-33.537
1727525210132,2024-09-28T15.06.50.132,2.680,137.927,-21.524,-37.317
1727525210142,2024-09-28T15.06.50.142,2.690,150.488,-35.000,-42.256
