epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72752E+12;2024-09-28T15.02.26.929;0.000;0.534;0.169;1.139;-249.024;-57.500;87.622
1,72752E+12;2024-09-28T15.02.26.939;0.010;0.552;0.123;1.080;-251.220;-54.451;89.695
1,72752E+12;2024-09-28T15.02.26.949;0.020;0.553;0.073;1.018;-260.000;-41.951;92.378
1,72752E+12;2024-09-28T15.02.26.959;0.030;0.536;0.007;0.986;-266.159;-30.183;90.915
1,72752E+12;2024-09-28T15.02.26.969;0.040;0.486;-0.049;0.960;-265.244;-25.732;87.988
1,72752E+12;2024-09-28T15.02.26.979;0.050;0.425;-0.079;0.874;-261.159;-28.659;88.720
1,72752E+12;2024-09-28T15.02.26.989;0.060;0.380;-0.094;0.799;-257.012;-33.841;92.134
1,72752E+12;2024-09-28T15.02.26.999;0.070;0.404;-0.116;0.722;-254.146;-35.183;96.768
1,72752E+12;2024-09-28T15.02.27.009;0.080;0.444;-0.125;0.637;-254.024;-26.524;100.854
1,72752E+12;2024-09-28T15.02.27.019;0.090;0.477;-0.142;0.577;-255.915;-6.220;106.280
1,72752E+12;2024-09-28T15.02.27.029;0.100;0.521;-0.172;0.521;-258.232;20.305;110.244
1,72752E+12;2024-09-28T15.02.27.039;0.110;0.526;-0.204;0.473;-259.390;48.415;109.451
1,72752E+12;2024-09-28T15.02.27.049;0.120;0.460;-0.275;0.422;-256.707;68.902;106.098
1,72752E+12;2024-09-28T15.02.27.059;0.130;0.335;-0.342;0.350;-250.366;71.463;100.976
1,72752E+12;2024-09-28T15.02.27.069;0.140;0.201;-0.397;0.305;-239.329;55.793;95.671
1,72752E+12;2024-09-28T15.02.27.079;0.150;0.087;-0.472;0.274;-223.232;28.659;91.768
1,72752E+12;2024-09-28T15.02.27.089;0.160;0.028;-0.519;0.231;-206.037;-3.720;88.902
1,72752E+12;2024-09-28T15.02.27.099;0.170;0.030;-0.543;0.201;-187.683;-31.402;84.573
1,72752E+12;2024-09-28T15.02.27.109;0.180;0.074;-0.567;0.151;-170.305;-44.451;80.244
1,72752E+12;2024-09-28T15.02.27.119;0.190;0.131;-0.589;0.086;-155.915;-39.085;76.707
1,72752E+12;2024-09-28T15.02.27.129;0.200;0.182;-0.603;0.043;-144.268;-21.768;72.988
1,72752E+12;2024-09-28T15.02.27.139;0.210;0.196;-0.622;-0.016;-134.146;-1.524;67.988
1,72752E+12;2024-09-28T15.02.27.149;0.220;0.168;-0.640;-0.079;-125.000;10.244;61.951
1,72752E+12;2024-09-28T15.02.27.159;0.230;0.115;-0.652;-0.153;-114.817;3.963;54.024
1,72752E+12;2024-09-28T15.02.27.169;0.240;0.030;-0.674;-0.211;-102.988;-12.866;45.488
1,72752E+12;2024-09-28T15.02.27.179;0.250;-0.021;-0.735;-0.229;-86.220;-30.732;40.061
1,72752E+12;2024-09-28T15.02.27.189;0.260;-0.008;-0.803;-0.204;-60.244;-41.707;34.268
1,72752E+12;2024-09-28T15.02.27.199;0.270;0.049;-0.847;-0.114;-23.780;-41.829;21.890
1,72752E+12;2024-09-28T15.02.27.209;0.280;0.119;-0.890;-0.042;15.854;-25.915;7.988
1,72752E+12;2024-09-28T15.02.27.219;0.290;0.121;-0.903;-0.036;51.463;1.037;-2.927
1,72752E+12;2024-09-28T15.02.27.229;0.300;0.086;-0.872;-0.114;79.695;25.305;-10.183
1,72752E+12;2024-09-28T15.02.27.239;0.310;0.024;-0.842;-0.213;96.768;40.732;-13.354
1,72752E+12;2024-09-28T15.02.27.249;0.320;-0.059;-0.812;-0.277;102.927;47.683;-13.902
1,72752E+12;2024-09-28T15.02.27.259;0.330;-0.102;-0.779;-0.267;103.720;45.915;-13.780
1,72752E+12;2024-09-28T15.02.27.269;0.340;-0.107;-0.757;-0.202;106.402;35.488;-15.427
1,72752E+12;2024-09-28T15.02.27.279;0.350;-0.115;-0.747;-0.124;111.524;20.915;-20.305
1,72752E+12;2024-09-28T15.02.27.289;0.360;-0.123;-0.746;-0.064;119.451;5.793;-26.463
1,72752E+12;2024-09-28T15.02.27.299;0.370;-0.092;-0.746;-0.024;131.037;-7.378;-32.866
1,72752E+12;2024-09-28T15.02.27.309;0.380;-0.050;-0.734;0.033;145.122;-14.451;-39.329
1,72752E+12;2024-09-28T15.02.27.319;0.390;0.011;-0.735;0.089;161.951;-15.610;-46.402
1,72752E+12;2024-09-28T15.02.27.329;0.400;0.069;-0.717;0.120;179.634;-8.902;-54.634
1,72752E+12;2024-09-28T15.02.27.339;0.410;0.132;-0.667;0.145;195.610;6.646;-61.341
1,72752E+12;2024-09-28T15.02.27.349;0.420;0.214;-0.618;0.173;209.024;29.634;-65.122
1,72752E+12;2024-09-28T15.02.27.359;0.430;0.256;-0.563;0.228;218.049;56.707;-67.439
1,72752E+12;2024-09-28T15.02.27.369;0.440;0.244;-0.502;0.281;224.268;81.341;-63.598
1,72752E+12;2024-09-28T15.02.27.379;0.450;0.203;-0.452;0.302;231.220;90.732;-54.451
1,72752E+12;2024-09-28T15.02.27.389;0.460;0.164;-0.377;0.329;238.476;85.671;-49.207
1,72752E+12;2024-09-28T15.02.27.399;0.470;0.139;-0.338;0.417;248.293;74.878;-45.000
1,72752E+12;2024-09-28T15.02.27.409;0.480;0.148;-0.335;0.531;264.268;64.329;-39.268
1,72752E+12;2024-09-28T15.02.27.419;0.490;0.164;-0.317;0.575;282.378;58.902;-37.561
1,72752E+12;2024-09-28T15.02.27.429;0.500;0.206;-0.275;0.597;299.573;65.305;-39.756
1,72752E+12;2024-09-28T15.02.27.439;0.510;0.297;-0.227;0.641;317.866;81.890;-43.537
1,72752E+12;2024-09-28T15.02.27.449;0.520;0.343;-0.172;0.732;338.537;104.268;-50.915
1,72752E+12;2024-09-28T15.02.27.459;0.530;0.331;-0.119;0.836;361.280;119.207;-62.988
1,72752E+12;2024-09-28T15.02.27.469;0.540;0.218;-0.056;0.851;373.902;117.378;-71.707
1,72752E+12;2024-09-28T15.02.27.479;0.550;-0.096;0.049;0.668;357.439;122.500;-60.793
1,72752E+12;2024-09-28T15.02.27.489;0.560;-0.246;0.218;0.534;321.463;124.512;-18.110
1,72752E+12;2024-09-28T15.02.27.499;0.570;-0.057;0.422;0.536;286.524;95.488;21.829
1,72752E+12;2024-09-28T15.02.27.509;0.580;0.037;0.497;0.743;259.756;56.829;17.622
1,72752E+12;2024-09-28T15.02.27.519;0.590;-0.048;0.389;1.083;248.780;30.976;-8.171
1,72752E+12;2024-09-28T15.02.27.529;0.600;-0.119;0.332;1.396;253.841;30.488;-18.780
1,72752E+12;2024-09-28T15.02.27.539;0.610;-0.003;0.383;1.580;265.305;49.634;-18.902
1,72752E+12;2024-09-28T15.02.27.549;0.620;0.153;0.440;1.657;273.659;66.585;-32.256
1,72752E+12;2024-09-28T15.02.27.559;0.630;0.144;0.482;1.690;278.537;55.427;-58.049
1,72752E+12;2024-09-28T15.02.27.569;0.640;-0.030;0.544;1.497;266.402;19.756;-72.988
1,72752E+12;2024-09-28T15.02.27.579;0.650;-0.220;0.666;1.254;220.000;-4.695;-51.220
1,72752E+12;2024-09-28T15.02.27.589;0.660;-0.056;0.810;1.202;163.171;-22.439;-2.195
1,72752E+12;2024-09-28T15.02.27.599;0.670;0.274;0.896;1.300;115.793;-39.207;25.183
1,72752E+12;2024-09-28T15.02.27.609;0.680;0.405;0.804;1.420;81.585;-49.329;19.756
1,72752E+12;2024-09-28T15.02.27.619;0.690;0.374;0.644;1.495;60.793;-56.951;12.439
1,72752E+12;2024-09-28T15.02.27.629;0.700;0.328;0.602;1.541;50.976;-58.780;14.085
1,72752E+12;2024-09-28T15.02.27.639;0.710;0.302;0.576;1.540;47.317;-49.329;18.415
1,72752E+12;2024-09-28T15.02.27.649;0.720;0.276;0.538;1.488;43.720;-35.244;19.939
1,72752E+12;2024-09-28T15.02.27.659;0.730;0.205;0.514;1.422;37.866;-26.829;20.122
1,72752E+12;2024-09-28T15.02.27.669;0.740;0.105;0.497;1.365;30.854;-28.963;19.939
1,72752E+12;2024-09-28T15.02.27.679;0.750;0.029;0.476;1.321;23.476;-37.866;18.171
1,72752E+12;2024-09-28T15.02.27.689;0.760;0.005;0.448;1.285;15.549;-47.927;15.976
1,72752E+12;2024-09-28T15.02.27.699;0.770;-0.002;0.428;1.263;6.707;-55.488;13.598
1,72752E+12;2024-09-28T15.02.27.709;0.780;-0.006;0.427;1.270;-2.195;-60.610;11.890
1,72752E+12;2024-09-28T15.02.27.719;0.790;-0.007;0.440;1.293;-10.244;-61.951;9.451
1,72752E+12;2024-09-28T15.02.27.729;0.800;0.006;0.448;1.312;-17.683;-59.390;7.561
1,72752E+12;2024-09-28T15.02.27.739;0.810;0.032;0.448;1.323;-24.146;-53.232;5.610
1,72752E+12;2024-09-28T15.02.27.749;0.820;0.053;0.443;1.336;-30.854;-44.817;3.049
1,72752E+12;2024-09-28T15.02.27.759;0.830;0.084;0.468;1.372;-39.939;-35.671;2.073
1,72752E+12;2024-09-28T15.02.27.769;0.840;0.133;0.513;1.397;-51.707;-25.854;2.744
1,72752E+12;2024-09-28T15.02.27.779;0.850;0.185;0.548;1.417;-66.098;-17.012;2.988
1,72752E+12;2024-09-28T15.02.27.789;0.860;0.203;0.564;1.473;-82.073;-11.951;0.732
1,72752E+12;2024-09-28T15.02.27.799;0.870;0.182;0.570;1.549;-96.829;-13.354;-3.354
1,72752E+12;2024-09-28T15.02.27.809;0.880;0.116;0.566;1.572;-111.098;-25.366;-5.976
1,72752E+12;2024-09-28T15.02.27.819;0.890;0.010;0.540;1.526;-126.951;-50.488;-5.488
1,72752E+12;2024-09-28T15.02.27.829;0.900;-0.062;0.508;1.466;-143.780;-83.293;-3.720
1,72752E+12;2024-09-28T15.02.27.839;0.910;-0.027;0.471;1.437;-159.634;-107.683;-1.646
1,72752E+12;2024-09-28T15.02.27.849;0.920;0.113;0.443;1.415;-173.110;-112.866;0.976
1,72752E+12;2024-09-28T15.02.27.859;0.930;0.283;0.434;1.379;-185.549;-100.427;4.268
1,72752E+12;2024-09-28T15.02.27.869;0.940;0.432;0.426;1.366;-194.451;-76.341;6.341
1,72752E+12;2024-09-28T15.02.27.879;0.950;0.524;0.401;1.385;-198.293;-46.890;8.598
1,72752E+12;2024-09-28T15.02.27.889;0.960;0.535;0.357;1.380;-200.122;-19.390;12.073
1,72752E+12;2024-09-28T15.02.27.899;0.970;0.518;0.342;1.311;-202.927;-2.805;14.939
