epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727525333842,2024-09-28T15.08.53.842,0.000,-7.317,7.378,17.500
1727525333852,2024-09-28T15.08.53.852,0.010,-2.622,8.049,15.244
1727525333862,2024-09-28T15.08.53.862,0.020,23.049,11.280,3.780
1727525333872,2024-09-28T15.08.53.872,0.030,58.841,14.146,-13.963
1727525333882,2024-09-28T15.08.53.882,0.040,93.659,10.061,-29.085
1727525333892,2024-09-28T15.08.53.892,0.050,124.268,-9.939,-39.207
1727525333902,2024-09-28T15.08.53.902,0.060,150.732,-40.427,-47.378
1727525333912,2024-09-28T15.08.53.912,0.070,172.439,-68.659,-52.256
1727525333922,2024-09-28T15.08.53.922,0.080,186.829,-83.902,-52.378
1727525333932,2024-09-28T15.08.53.932,0.090,198.841,-80.488,-50.854
1727525333942,2024-09-28T15.08.53.942,0.100,211.524,-58.232,-52.378
1727525333952,2024-09-28T15.08.53.952,0.110,224.329,-21.037,-56.524
1727525333962,2024-09-28T15.08.53.962,0.120,235.793,22.500,-62.073
1727525333972,2024-09-28T15.08.53.972,0.130,247.622,60.305,-70.000
1727525333982,2024-09-28T15.08.53.982,0.140,259.634,76.585,-79.451
1727525333992,2024-09-28T15.08.53.992,0.150,267.622,63.049,-88.232
1727525334002,2024-09-28T15.08.54.002,0.160,263.963,24.939,-90.183
1727525334012,2024-09-28T15.08.54.012,0.170,245.854,-24.695,-78.902
1727525334022,2024-09-28T15.08.54.022,0.180,225.427,-79.512,-60.183
1727525334032,2024-09-28T15.08.54.032,0.190,210.183,-120.183,-51.037
1727525334042,2024-09-28T15.08.54.042,0.200,206.829,-122.927,-57.622
1727525334052,2024-09-28T15.08.54.052,0.210,220.915,-79.756,-68.049
1727525334062,2024-09-28T15.08.54.062,0.220,244.512,-7.073,-78.232
1727525334072,2024-09-28T15.08.54.072,0.230,264.573,67.683,-89.146
1727525334082,2024-09-28T15.08.54.082,0.240,277.805,113.415,-92.988
1727525334092,2024-09-28T15.08.54.092,0.250,284.024,103.293,-91.220
1727525334102,2024-09-28T15.08.54.102,0.260,278.841,36.220,-86.768
1727525334112,2024-09-28T15.08.54.112,0.270,258.232,-57.256,-75.915
1727525334122,2024-09-28T15.08.54.122,0.280,236.768,-145.488,-60.488
1727525334132,2024-09-28T15.08.54.132,0.290,229.756,-185.610,-54.085
1727525334142,2024-09-28T15.08.54.142,0.300,231.220,-148.780,-61.463
1727525334152,2024-09-28T15.08.54.152,0.310,232.439,-57.378,-75.854
1727525334162,2024-09-28T15.08.54.162,0.320,234.878,46.463,-86.829
1727525334172,2024-09-28T15.08.54.172,0.330,240.854,123.415,-85.976
1727525334182,2024-09-28T15.08.54.182,0.340,246.951,144.695,-76.098
1727525334192,2024-09-28T15.08.54.192,0.350,245.549,114.939,-64.878
1727525334202,2024-09-28T15.08.54.202,0.360,229.207,62.805,-48.293
1727525334212,2024-09-28T15.08.54.212,0.370,208.841,15.305,-24.207
1727525334222,2024-09-28T15.08.54.222,0.380,193.537,-5.000,-5.915
1727525334232,2024-09-28T15.08.54.232,0.390,181.829,5.976,-3.598
1727525334242,2024-09-28T15.08.54.242,0.400,172.561,37.256,-10.549
1727525334252,2024-09-28T15.08.54.252,0.410,164.939,66.829,-15.488
1727525334262,2024-09-28T15.08.54.262,0.420,158.232,77.073,-15.549
1727525334272,2024-09-28T15.08.54.272,0.430,151.159,60.183,-11.646
1727525334282,2024-09-28T15.08.54.282,0.440,142.012,17.927,-7.744
1727525334292,2024-09-28T15.08.54.292,0.450,128.963,-33.780,-6.585
1727525334302,2024-09-28T15.08.54.302,0.460,111.402,-75.122,-6.524
1727525334312,2024-09-28T15.08.54.312,0.470,89.878,-89.756,-6.585
1727525334322,2024-09-28T15.08.54.322,0.480,69.024,-73.902,-4.512
1727525334332,2024-09-28T15.08.54.332,0.490,50.488,-37.073,-2.073
1727525334342,2024-09-28T15.08.54.342,0.500,34.939,1.402,-3.476
1727525334352,2024-09-28T15.08.54.352,0.510,21.707,25.305,-5.000
1727525334362,2024-09-28T15.08.54.362,0.520,8.415,28.110,-1.463
1727525334372,2024-09-28T15.08.54.372,0.530,-7.134,15.976,3.537
1727525334382,2024-09-28T15.08.54.382,0.540,-25.244,-1.341,5.610
1727525334392,2024-09-28T15.08.54.392,0.550,-47.744,-15.305,8.476
1727525334402,2024-09-28T15.08.54.402,0.560,-74.146,-25.427,17.866
1727525334412,2024-09-28T15.08.54.412,0.570,-99.390,-31.341,27.256
1727525334422,2024-09-28T15.08.54.422,0.580,-119.451,-32.866,27.683
1727525334432,2024-09-28T15.08.54.432,0.590,-134.695,-33.963,24.512
1727525334442,2024-09-28T15.08.54.442,0.600,-146.220,-38.841,25.305
1727525334452,2024-09-28T15.08.54.452,0.610,-156.829,-44.756,28.537
1727525334462,2024-09-28T15.08.54.462,0.620,-167.927,-48.049,31.098
1727525334472,2024-09-28T15.08.54.472,0.630,-183.171,-47.927,35.549
1727525334482,2024-09-28T15.08.54.482,0.640,-203.110,-45.488,44.329
1727525334492,2024-09-28T15.08.54.492,0.650,-223.780,-41.402,57.012
1727525334502,2024-09-28T15.08.54.502,0.660,-240.976,-36.768,71.768
1727525334512,2024-09-28T15.08.54.512,0.670,-250.732,-36.463,81.524
1727525334522,2024-09-28T15.08.54.522,0.680,-253.902,-37.134,84.939
1727525334532,2024-09-28T15.08.54.532,0.690,-251.220,-33.415,88.780
