epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T15.08.53.842;0.000;-0.111;-0.822;-0.278;-7.317;7.378;17.500
1,72753E+12;2024-09-28T15.08.53.852;0.010;-0.065;-0.833;-0.223;-2.622;8.049;15.244
1,72753E+12;2024-09-28T15.08.53.862;0.020;0.041;-0.880;-0.158;23.049;11.280;3.780
1,72753E+12;2024-09-28T15.08.53.872;0.030;0.119;-0.909;-0.146;58.841;14.146;-13.963
1,72753E+12;2024-09-28T15.08.53.882;0.040;0.031;-0.937;-0.186;93.659;10.061;-29.085
1,72753E+12;2024-09-28T15.08.53.892;0.050;-0.140;-0.935;-0.232;124.268;-9.939;-39.207
1,72753E+12;2024-09-28T15.08.53.902;0.060;-0.234;-0.892;-0.288;150.732;-40.427;-47.378
1,72753E+12;2024-09-28T15.08.53.912;0.070;-0.253;-0.851;-0.339;172.439;-68.659;-52.256
1,72753E+12;2024-09-28T15.08.53.922;0.080;-0.226;-0.797;-0.336;186.829;-83.902;-52.378
1,72753E+12;2024-09-28T15.08.53.932;0.090;-0.129;-0.747;-0.263;198.841;-80.488;-50.854
1,72753E+12;2024-09-28T15.08.53.942;0.100;-0.021;-0.699;-0.137;211.524;-58.232;-52.378
1,72753E+12;2024-09-28T15.08.53.952;0.110;0.058;-0.660;0.040;224.329;-21.037;-56.524
1,72753E+12;2024-09-28T15.08.53.962;0.120;0.112;-0.615;0.214;235.793;22.500;-62.073
1,72753E+12;2024-09-28T15.08.53.972;0.130;0.105;-0.592;0.332;247.622;60.305;-70.000
1,72753E+12;2024-09-28T15.08.53.982;0.140;0.040;-0.589;0.392;259.634;76.585;-79.451
1,72753E+12;2024-09-28T15.08.53.992;0.150;-0.092;-0.573;0.354;267.622;63.049;-88.232
1,72753E+12;2024-09-28T15.08.54.002;0.160;-0.295;-0.533;0.229;263.963;24.939;-90.183
1,72753E+12;2024-09-28T15.08.54.012;0.170;-0.463;-0.435;0.112;245.854;-24.695;-78.902
1,72753E+12;2024-09-28T15.08.54.022;0.180;-0.407;-0.320;0.048;225.427;-79.512;-60.183
1,72753E+12;2024-09-28T15.08.54.032;0.190;-0.153;-0.235;0.073;210.183;-120.183;-51.037
1,72753E+12;2024-09-28T15.08.54.042;0.200;0.180;-0.190;0.259;206.829;-122.927;-57.622
1,72753E+12;2024-09-28T15.08.54.052;0.210;0.539;-0.213;0.565;220.915;-79.756;-68.049
1,72753E+12;2024-09-28T15.08.54.062;0.220;0.826;-0.231;0.861;244.512;-7.073;-78.232
1,72753E+12;2024-09-28T15.08.54.072;0.230;0.886;-0.204;1.030;264.573;67.683;-89.146
1,72753E+12;2024-09-28T15.08.54.082;0.240;0.681;-0.210;1.027;277.805;113.415;-92.988
1,72753E+12;2024-09-28T15.08.54.092;0.250;0.352;-0.203;0.919;284.024;103.293;-91.220
1,72753E+12;2024-09-28T15.08.54.102;0.260;0.053;-0.101;0.738;278.841;36.220;-86.768
1,72753E+12;2024-09-28T15.08.54.112;0.270;-0.187;0.033;0.577;258.232;-57.256;-75.915
1,72753E+12;2024-09-28T15.08.54.122;0.280;-0.154;0.170;0.601;236.768;-145.488;-60.488
1,72753E+12;2024-09-28T15.08.54.132;0.290;0.228;0.240;0.832;229.756;-185.610;-54.085
1,72753E+12;2024-09-28T15.08.54.142;0.300;0.720;0.207;1.101;231.220;-148.780;-61.463
1,72753E+12;2024-09-28T15.08.54.152;0.310;1.100;0.177;1.290;232.439;-57.378;-75.854
1,72753E+12;2024-09-28T15.08.54.162;0.320;1.183;0.198;1.361;234.878;46.463;-86.829
1,72753E+12;2024-09-28T15.08.54.172;0.330;0.973;0.181;1.323;240.854;123.415;-85.976
1,72753E+12;2024-09-28T15.08.54.182;0.340;0.649;0.145;1.216;246.951;144.695;-76.098
1,72753E+12;2024-09-28T15.08.54.192;0.350;0.296;0.170;1.045;245.549;114.939;-64.878
1,72753E+12;2024-09-28T15.08.54.202;0.360;0.025;0.287;0.911;229.207;62.805;-48.293
1,72753E+12;2024-09-28T15.08.54.212;0.370;0.043;0.418;0.955;208.841;15.305;-24.207
1,72753E+12;2024-09-28T15.08.54.222;0.380;0.277;0.485;1.099;193.537;-5.000;-5.915
1,72753E+12;2024-09-28T15.08.54.232;0.390;0.529;0.501;1.266;181.829;5.976;-3.598
1,72753E+12;2024-09-28T15.08.54.242;0.400;0.649;0.498;1.416;172.561;37.256;-10.549
1,72753E+12;2024-09-28T15.08.54.252;0.410;0.625;0.498;1.450;164.939;66.829;-15.488
1,72753E+12;2024-09-28T15.08.54.262;0.420;0.482;0.491;1.455;158.232;77.073;-15.549
1,72753E+12;2024-09-28T15.08.54.272;0.430;0.251;0.456;1.461;151.159;60.183;-11.646
1,72753E+12;2024-09-28T15.08.54.282;0.440;0.068;0.439;1.428;142.012;17.927;-7.744
1,72753E+12;2024-09-28T15.08.54.292;0.450;-0.023;0.462;1.409;128.963;-33.780;-6.585
1,72753E+12;2024-09-28T15.08.54.302;0.460;-0.016;0.481;1.426;111.402;-75.122;-6.524
1,72753E+12;2024-09-28T15.08.54.312;0.470;0.091;0.512;1.453;89.878;-89.756;-6.585
1,72753E+12;2024-09-28T15.08.54.322;0.480;0.288;0.535;1.529;69.024;-73.902;-4.512
1,72753E+12;2024-09-28T15.08.54.332;0.490;0.464;0.545;1.628;50.488;-37.073;-2.073
1,72753E+12;2024-09-28T15.08.54.342;0.500;0.546;0.559;1.719;34.939;1.402;-3.476
1,72753E+12;2024-09-28T15.08.54.352;0.510;0.490;0.565;1.774;21.707;25.305;-5.000
1,72753E+12;2024-09-28T15.08.54.362;0.520;0.357;0.562;1.779;8.415;28.110;-1.463
1,72753E+12;2024-09-28T15.08.54.372;0.530;0.283;0.583;1.760;-7.134;15.976;3.537
1,72753E+12;2024-09-28T15.08.54.382;0.540;0.303;0.620;1.707;-25.244;-1.341;5.610
1,72753E+12;2024-09-28T15.08.54.392;0.550;0.300;0.648;1.631;-47.744;-15.305;8.476
1,72753E+12;2024-09-28T15.08.54.402;0.560;0.299;0.652;1.562;-74.146;-25.427;17.866
1,72753E+12;2024-09-28T15.08.54.412;0.570;0.365;0.649;1.536;-99.390;-31.341;27.256
1,72753E+12;2024-09-28T15.08.54.422;0.580;0.441;0.631;1.546;-119.451;-32.866;27.683
1,72753E+12;2024-09-28T15.08.54.432;0.590;0.445;0.599;1.577;-134.695;-33.963;24.512
1,72753E+12;2024-09-28T15.08.54.442;0.600;0.399;0.568;1.586;-146.220;-38.841;25.305
1,72753E+12;2024-09-28T15.08.54.452;0.610;0.392;0.570;1.600;-156.829;-44.756;28.537
1,72753E+12;2024-09-28T15.08.54.462;0.620;0.443;0.586;1.555;-167.927;-48.049;31.098
1,72753E+12;2024-09-28T15.08.54.472;0.630;0.490;0.597;1.466;-183.171;-47.927;35.549
1,72753E+12;2024-09-28T15.08.54.482;0.640;0.511;0.595;1.396;-203.110;-45.488;44.329
1,72753E+12;2024-09-28T15.08.54.492;0.650;0.551;0.597;1.312;-223.780;-41.402;57.012
1,72753E+12;2024-09-28T15.08.54.502;0.660;0.606;0.560;1.258;-240.976;-36.768;71.768
1,72753E+12;2024-09-28T15.08.54.512;0.670;0.655;0.485;1.237;-250.732;-36.463;81.524
1,72753E+12;2024-09-28T15.08.54.522;0.680;0.634;0.405;1.251;-253.902;-37.134;84.939
1,72753E+12;2024-09-28T15.08.54.532;0.690;0.579;0.334;1.302;-251.220;-33.415;88.780
1,72753E+12;2024-09-28T15.08.54.542;0.700;0.538;0.290;1.313;-246.463;-21.951;94.939
1,72753E+12;2024-09-28T15.08.54.552;0.710;0.502;0.270;1.253;-244.085;-4.573;99.878
1,72753E+12;2024-09-28T15.08.54.562;0.720;0.458;0.252;1.140;-247.500;13.537;102.317
1,72753E+12;2024-09-28T15.08.54.572;0.730;0.400;0.241;0.972;-259.146;27.439;102.927
1,72753E+12;2024-09-28T15.08.54.582;0.740;0.339;0.237;0.815;-276.829;34.268;102.195
1,72753E+12;2024-09-28T15.08.54.592;0.750;0.316;0.206;0.729;-293.537;33.659;97.744
1,72753E+12;2024-09-28T15.08.54.602;0.760;0.331;0.153;0.667;-305.183;29.390;88.110
1,72753E+12;2024-09-28T15.08.54.612;0.770;0.267;0.070;0.645;-309.878;26.280;79.573
1,72753E+12;2024-09-28T15.08.54.622;0.780;0.155;-0.028;0.604;-308.110;16.585;77.134
1,72753E+12;2024-09-28T15.08.54.632;0.790;0.066;-0.093;0.532;-303.354;-1.037;76.707
1,72753E+12;2024-09-28T15.08.54.642;0.800;0.020;-0.146;0.445;-299.085;-17.073;76.524
1,72753E+12;2024-09-28T15.08.54.652;0.810;0.090;-0.179;0.345;-295.000;-27.927;75.793
1,72753E+12;2024-09-28T15.08.54.662;0.820;0.169;-0.212;0.276;-291.768;-25.244;74.451
1,72753E+12;2024-09-28T15.08.54.672;0.830;0.211;-0.274;0.229;-287.256;-11.890;74.207
1,72753E+12;2024-09-28T15.08.54.682;0.840;0.278;-0.325;0.187;-279.573;6.159;71.463
1,72753E+12;2024-09-28T15.08.54.692;0.850;0.294;-0.388;0.150;-269.817;30.793;67.500
1,72753E+12;2024-09-28T15.08.54.702;0.860;0.236;-0.461;0.151;-258.780;52.866;65.915
1,72753E+12;2024-09-28T15.08.54.712;0.870;0.148;-0.500;0.132;-242.988;62.317;64.146
1,72753E+12;2024-09-28T15.08.54.722;0.880;0.048;-0.548;0.094;-223.476;59.512;61.768
1,72753E+12;2024-09-28T15.08.54.732;0.890;-0.002;-0.595;0.056;-204.817;49.634;58.354
1,72753E+12;2024-09-28T15.08.54.742;0.900;-0.015;-0.627;0.020;-185.793;39.451;54.329
1,72753E+12;2024-09-28T15.08.54.752;0.910;-0.000;-0.657;0.008;-166.341;33.171;50.549
1,72753E+12;2024-09-28T15.08.54.762;0.920;0.014;-0.688;0.014;-150.305;30.915;46.341
1,72753E+12;2024-09-28T15.08.54.772;0.930;-0.003;-0.721;-0.010;-135.427;28.232;40.244
1,72753E+12;2024-09-28T15.08.54.782;0.940;-0.005;-0.766;-0.034;-118.902;27.500;33.232
1,72753E+12;2024-09-28T15.08.54.792;0.950;0.039;-0.790;-0.052;-104.024;27.195;26.159
1,72753E+12;2024-09-28T15.08.54.802;0.960;0.053;-0.817;-0.080;-89.573;27.256;16.646
1,72753E+12;2024-09-28T15.08.54.812;0.970;0.014;-0.858;-0.112;-74.024;23.902;9.329
1,72753E+12;2024-09-28T15.08.54.822;0.980;-0.017;-0.873;-0.140;-59.085;17.805;4.634
1,72753E+12;2024-09-28T15.08.54.832;0.990;-0.025;-0.887;-0.161;-44.634;10.671;1.098
1,72753E+12;2024-09-28T15.08.54.842;1.000;-0.014;-0.899;-0.196;-31.220;3.720;-2.012
1,72753E+12;2024-09-28T15.08.54.852;1.010;0.003;-0.901;-0.232;-18.537;-3.049;-5.183
1,72753E+12;2024-09-28T15.08.54.862;1.020;0.018;-0.906;-0.270;-5.793;-9.573;-8.598
1,72753E+12;2024-09-28T15.08.54.872;1.030;0.029;-0.915;-0.291;7.744;-14.634;-12.744
1,72753E+12;2024-09-28T15.08.54.882;1.040;0.033;-0.908;-0.283;23.049;-17.744;-17.622
1,72753E+12;2024-09-28T15.08.54.892;1.050;0.046;-0.908;-0.262;40.610;-19.695;-23.049
1,72753E+12;2024-09-28T15.08.54.902;1.060;0.069;-0.906;-0.242;60.122;-20.305;-29.756
1,72753E+12;2024-09-28T15.08.54.912;1.070;0.076;-0.901;-0.220;81.524;-18.841;-37.500
1,72753E+12;2024-09-28T15.08.54.922;1.080;0.055;-0.890;-0.210;103.293;-17.195;-43.841
1,72753E+12;2024-09-28T15.08.54.932;1.090;0.028;-0.875;-0.205;125.427;-17.561;-49.451
1,72753E+12;2024-09-28T15.08.54.942;1.100;0.021;-0.851;-0.202;146.890;-16.220;-55.610
1,72753E+12;2024-09-28T15.08.54.952;1.110;0.046;-0.806;-0.190;166.098;-12.988;-60.427
1,72753E+12;2024-09-28T15.08.54.962;1.120;0.096;-0.731;-0.153;183.415;-10.000;-65.671
1,72753E+12;2024-09-28T15.08.54.972;1.130;0.165;-0.651;-0.124;198.841;-7.561;-71.280
1,72753E+12;2024-09-28T15.08.54.982;1.140;0.203;-0.605;-0.093;212.866;-3.963;-74.451
1,72753E+12;2024-09-28T15.08.54.992;1.150;0.222;-0.563;-0.013;226.768;-1.402;-74.878
1,72753E+12;2024-09-28T15.08.55.002;1.160;0.227;-0.506;0.083;240.915;-0.610;-73.902
1,72753E+12;2024-09-28T15.08.55.012;1.170;0.235;-0.479;0.173;255.793;5.244;-71.707
1,72753E+12;2024-09-28T15.08.55.022;1.180;0.285;-0.468;0.254;270.305;17.134;-70.244
1,72753E+12;2024-09-28T15.08.55.032;1.190;0.341;-0.451;0.328;284.451;32.744;-72.805
1,72753E+12;2024-09-28T15.08.55.042;1.200;0.379;-0.414;0.411;300.793;49.634;-78.415
1,72753E+12;2024-09-28T15.08.55.052;1.210;0.457;-0.351;0.596;315.793;64.085;-88.232
1,72753E+12;2024-09-28T15.08.55.062;1.220;0.471;-0.234;0.749;320.183;68.902;-98.232
1,72753E+12;2024-09-28T15.08.55.072;1.230;0.290;-0.142;0.745;312.683;65.793;-94.756
1,72753E+12;2024-09-28T15.08.55.082;1.240;0.092;-0.065;0.698;296.707;50.183;-70.122
1,72753E+12;2024-09-28T15.08.55.092;1.250;0.067;0.011;0.665;277.927;18.232;-39.146
1,72753E+12;2024-09-28T15.08.55.102;1.260;0.169;0.060;0.664;260.732;-19.207;-26.951
1,72753E+12;2024-09-28T15.08.55.112;1.270;0.274;0.062;0.707;249.512;-44.390;-33.049
1,72753E+12;2024-09-28T15.08.55.122;1.280;0.348;0.020;0.831;250.976;-44.024;-38.110
1,72753E+12;2024-09-28T15.08.55.132;1.290;0.418;-0.018;1.019;262.805;-15.000;-37.988
1,72753E+12;2024-09-28T15.08.55.142;1.300;0.472;-0.025;1.146;278.476;29.146;-39.939
1,72753E+12;2024-09-28T15.08.55.152;1.310;0.481;-0.032;1.203;294.756;70.976;-47.378
1,72753E+12;2024-09-28T15.08.55.162;1.320;0.408;0.001;1.179;303.963;94.695;-58.232
1,72753E+12;2024-09-28T15.08.55.172;1.330;0.206;0.065;0.996;302.195;87.561;-61.159
1,72753E+12;2024-09-28T15.08.55.182;1.340;-0.096;0.164;0.775;281.220;48.476;-47.683
1,72753E+12;2024-09-28T15.08.55.192;1.350;-0.248;0.345;0.625;245.732;-20.488;-28.415
