epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727529988916,2024-09-28T16.26.28.916,0.000,0.017,-0.021,1.004
1727529988926,2024-09-28T16.26.28.926,0.010,0.065,-0.014,0.995
1727529988936,2024-09-28T16.26.28.936,0.020,0.147,-0.002,0.975
1727529988946,2024-09-28T16.26.28.946,0.030,0.217,0.001,0.962
1727529988956,2024-09-28T16.26.28.956,0.040,0.229,0.004,0.957
1727529988966,2024-09-28T16.26.28.966,0.050,0.188,-0.004,0.958
1727529988976,2024-09-28T16.26.28.976,0.060,0.118,-0.018,0.965
1727529988986,2024-09-28T16.26.28.986,0.070,0.059,-0.029,0.971
1727529988996,2024-09-28T16.26.28.996,0.080,0.065,-0.035,0.978
1727529989006,2024-09-28T16.26.29.006,0.090,0.111,-0.035,0.980
1727529989016,2024-09-28T16.26.29.016,0.100,0.127,-0.029,0.967
1727529989026,2024-09-28T16.26.29.026,0.110,0.098,-0.030,0.947
1727529989036,2024-09-28T16.26.29.036,0.120,0.041,-0.032,0.922
1727529989046,2024-09-28T16.26.29.046,0.130,-0.032,-0.040,0.916
1727529989056,2024-09-28T16.26.29.056,0.140,-0.073,-0.044,0.901
1727529989066,2024-09-28T16.26.29.066,0.150,-0.082,-0.047,0.874
1727529989076,2024-09-28T16.26.29.076,0.160,-0.011,-0.029,0.828
1727529989086,2024-09-28T16.26.29.086,0.170,0.167,-0.016,0.769
1727529989096,2024-09-28T16.26.29.096,0.180,0.321,-0.028,0.694
1727529989106,2024-09-28T16.26.29.106,0.190,0.379,-0.015,0.615
1727529989116,2024-09-28T16.26.29.116,0.200,0.428,0.022,0.534
1727529989126,2024-09-28T16.26.29.126,0.210,0.491,0.056,0.426
1727529989136,2024-09-28T16.26.29.136,0.220,0.515,0.073,0.286
1727529989146,2024-09-28T16.26.29.146,0.230,0.508,0.118,0.084
1727529989156,2024-09-28T16.26.29.156,0.240,0.598,0.136,-0.146
1727529989166,2024-09-28T16.26.29.166,0.250,0.743,0.153,-0.367
1727529989176,2024-09-28T16.26.29.176,0.260,0.851,0.169,-0.572
1727529989186,2024-09-28T16.26.29.186,0.270,0.909,0.188,-0.768
1727529989196,2024-09-28T16.26.29.196,0.280,0.935,0.219,-0.941
1727529989206,2024-09-28T16.26.29.206,0.290,1.046,0.202,-1.057
1727529989216,2024-09-28T16.26.29.216,0.300,1.183,0.180,-1.053
1727529989226,2024-09-28T16.26.29.226,0.310,1.242,0.209,-1.046
1727529989236,2024-09-28T16.26.29.236,0.320,1.277,0.201,-1.047
1727529989246,2024-09-28T16.26.29.246,0.330,1.179,0.174,-1.019
1727529989256,2024-09-28T16.26.29.256,0.340,0.942,0.147,-1.022
1727529989266,2024-09-28T16.26.29.266,0.350,0.699,0.147,-1.039
1727529989276,2024-09-28T16.26.29.276,0.360,0.502,0.151,-1.033
1727529989286,2024-09-28T16.26.29.286,0.370,0.430,0.148,-1.015
1727529989296,2024-09-28T16.26.29.296,0.380,0.426,0.125,-0.987
1727529989306,2024-09-28T16.26.29.306,0.390,0.425,0.120,-0.970
1727529989316,2024-09-28T16.26.29.316,0.400,0.461,0.118,-0.975
1727529989326,2024-09-28T16.26.29.326,0.410,0.521,0.129,-0.995
1727529989336,2024-09-28T16.26.29.336,0.420,0.564,0.142,-1.012
1727529989346,2024-09-28T16.26.29.346,0.430,0.564,0.152,-1.024
1727529989356,2024-09-28T16.26.29.356,0.440,0.528,0.160,-1.022
1727529989366,2024-09-28T16.26.29.366,0.450,0.490,0.157,-1.000
1727529989376,2024-09-28T16.26.29.376,0.460,0.489,0.151,-0.969
1727529989386,2024-09-28T16.26.29.386,0.470,0.495,0.150,-0.939
1727529989396,2024-09-28T16.26.29.396,0.480,0.498,0.143,-0.911
1727529989406,2024-09-28T16.26.29.406,0.490,0.526,0.147,-0.892
1727529989416,2024-09-28T16.26.29.416,0.500,0.565,0.150,-0.883
1727529989426,2024-09-28T16.26.29.426,0.510,0.598,0.149,-0.879
1727529989436,2024-09-28T16.26.29.436,0.520,0.627,0.151,-0.876
1727529989446,2024-09-28T16.26.29.446,0.530,0.660,0.157,-0.877
1727529989456,2024-09-28T16.26.29.456,0.540,0.704,0.160,-0.883
1727529989466,2024-09-28T16.26.29.466,0.550,0.780,0.169,-0.894
1727529989476,2024-09-28T16.26.29.476,0.560,0.861,0.172,-0.896
1727529989486,2024-09-28T16.26.29.486,0.570,0.904,0.172,-0.879
1727529989496,2024-09-28T16.26.29.496,0.580,0.905,0.168,-0.843
1727529989506,2024-09-28T16.26.29.506,0.590,0.894,0.160,-0.807
1727529989516,2024-09-28T16.26.29.516,0.600,0.901,0.168,-0.773
1727529989526,2024-09-28T16.26.29.526,0.610,0.966,0.182,-0.725
1727529989536,2024-09-28T16.26.29.536,0.620,1.041,0.186,-0.688
1727529989546,2024-09-28T16.26.29.546,0.630,1.095,0.174,-0.632
1727529989556,2024-09-28T16.26.29.556,0.640,1.100,0.163,-0.577
1727529989566,2024-09-28T16.26.29.566,0.650,1.085,0.164,-0.524
1727529989576,2024-09-28T16.26.29.576,0.660,1.108,0.175,-0.460
1727529989586,2024-09-28T16.26.29.586,0.670,1.117,0.171,-0.395
1727529989596,2024-09-28T16.26.29.596,0.680,1.108,0.181,-0.334
1727529989606,2024-09-28T16.26.29.606,0.690,1.106,0.173,-0.256
1727529989616,2024-09-28T16.26.29.616,0.700,1.018,0.145,-0.172
1727529989626,2024-09-28T16.26.29.626,0.710,0.839,0.130,-0.086
1727529989636,2024-09-28T16.26.29.636,0.720,0.690,0.086,0.063
1727529989646,2024-09-28T16.26.29.646,0.730,0.598,0.025,0.238
1727529989656,2024-09-28T16.26.29.656,0.740,0.546,-0.017,0.385
1727529989666,2024-09-28T16.26.29.666,0.750,0.522,-0.031,0.507
1727529989676,2024-09-28T16.26.29.676,0.760,0.490,-0.059,0.605
1727529989686,2024-09-28T16.26.29.686,0.770,0.348,-0.070,0.669
1727529989696,2024-09-28T16.26.29.696,0.780,0.080,-0.075,0.755
1727529989706,2024-09-28T16.26.29.706,0.790,-0.031,-0.078,0.823
1727529989716,2024-09-28T16.26.29.716,0.800,0.031,-0.086,0.872
1727529989726,2024-09-28T16.26.29.726,0.810,0.088,-0.078,0.919
1727529989736,2024-09-28T16.26.29.736,0.820,0.099,-0.066,0.951
1727529989746,2024-09-28T16.26.29.746,0.830,0.082,-0.070,0.974
1727529989756,2024-09-28T16.26.29.756,0.840,0.061,-0.068,0.997
1727529989766,2024-09-28T16.26.29.766,0.850,0.038,-0.062,1.009
1727529989776,2024-09-28T16.26.29.776,0.860,0.046,-0.057,0.996
1727529989786,2024-09-28T16.26.29.786,0.870,0.054,-0.047,0.989
1727529989796,2024-09-28T16.26.29.796,0.880,0.037,-0.045,0.983
1727529989806,2024-09-28T16.26.29.806,0.890,0.032,-0.046,0.973
1727529989816,2024-09-28T16.26.29.816,0.900,0.033,-0.047,0.978
1727529989826,2024-09-28T16.26.29.826,0.910,0.023,-0.050,0.988
1727529989836,2024-09-28T16.26.29.836,0.920,0.017,-0.052,0.983
1727529989846,2024-09-28T16.26.29.846,0.930,0.066,-0.044,0.972
1727529989856,2024-09-28T16.26.29.856,0.940,0.143,-0.039,0.963
1727529989866,2024-09-28T16.26.29.866,0.950,0.154,-0.038,0.959
1727529989876,2024-09-28T16.26.29.876,0.960,0.085,-0.041,0.952
1727529989886,2024-09-28T16.26.29.886,0.970,0.040,-0.047,0.952
1727529989896,2024-09-28T16.26.29.896,0.980,0.060,-0.049,0.963
1727529989906,2024-09-28T16.26.29.906,0.990,0.138,-0.048,0.979
1727529989916,2024-09-28T16.26.29.916,1.000,0.214,-0.045,0.991
1727529989926,2024-09-28T16.26.29.926,1.010,0.205,-0.040,0.998
1727529989936,2024-09-28T16.26.29.936,1.020,0.133,-0.047,0.995
1727529989946,2024-09-28T16.26.29.946,1.030,0.110,-0.044,0.990
1727529989956,2024-09-28T16.26.29.956,1.040,0.158,-0.034,0.991
1727529989966,2024-09-28T16.26.29.966,1.050,0.207,-0.031,1.000
1727529989976,2024-09-28T16.26.29.976,1.060,0.195,-0.037,1.012
1727529989986,2024-09-28T16.26.29.986,1.070,0.165,-0.043,1.023
1727529989996,2024-09-28T16.26.29.996,1.080,0.146,-0.046,1.019
1727529990006,2024-09-28T16.26.30.006,1.090,0.133,-0.046,1.005
1727529990016,2024-09-28T16.26.30.016,1.100,0.136,-0.044,0.989
1727529990026,2024-09-28T16.26.30.026,1.110,0.175,-0.043,0.972
1727529990036,2024-09-28T16.26.30.036,1.120,0.224,-0.040,0.966
1727529990046,2024-09-28T16.26.30.046,1.130,0.210,-0.042,0.964
1727529990056,2024-09-28T16.26.30.056,1.140,0.162,-0.051,0.960
1727529990066,2024-09-28T16.26.30.066,1.150,0.130,-0.053,0.952
1727529990076,2024-09-28T16.26.30.076,1.160,0.082,-0.057,0.936
1727529990086,2024-09-28T16.26.30.086,1.170,-0.051,-0.084,0.920
1727529990096,2024-09-28T16.26.30.096,1.180,-0.178,-0.087,0.903
1727529990106,2024-09-28T16.26.30.106,1.190,-0.166,-0.071,0.869
1727529990116,2024-09-28T16.26.30.116,1.200,-0.078,-0.071,0.822
1727529990126,2024-09-28T16.26.30.126,1.210,0.069,-0.030,0.754
1727529990136,2024-09-28T16.26.30.136,1.220,0.309,-0.001,0.675
1727529990146,2024-09-28T16.26.30.146,1.230,0.559,0.010,0.602
1727529990156,2024-09-28T16.26.30.156,1.240,0.628,0.010,0.592
1727529990166,2024-09-28T16.26.30.166,1.250,0.559,-0.016,0.568
1727529990176,2024-09-28T16.26.30.176,1.260,0.452,0.014,0.468
1727529990186,2024-09-28T16.26.30.186,1.270,0.448,0.044,0.317
1727529990196,2024-09-28T16.26.30.196,1.280,0.536,0.087,0.127
1727529990206,2024-09-28T16.26.30.206,1.290,0.712,0.123,-0.063
1727529990216,2024-09-28T16.26.30.216,1.300,0.870,0.134,-0.219
1727529990226,2024-09-28T16.26.30.226,1.310,0.867,0.130,-0.403
1727529990236,2024-09-28T16.26.30.236,1.320,0.824,0.230,-0.645
1727529990246,2024-09-28T16.26.30.246,1.330,0.979,0.276,-0.846
1727529990256,2024-09-28T16.26.30.256,1.340,1.218,0.236,-0.917
1727529990266,2024-09-28T16.26.30.266,1.350,1.381,0.191,-0.896
1727529990276,2024-09-28T16.26.30.276,1.360,1.459,0.191,-0.844
1727529990286,2024-09-28T16.26.30.286,1.370,1.424,0.186,-0.832
1727529990296,2024-09-28T16.26.30.296,1.380,1.185,0.180,-0.872
1727529990306,2024-09-28T16.26.30.306,1.390,0.855,0.177,-0.919
1727529990316,2024-09-28T16.26.30.316,1.400,0.647,0.181,-0.940
1727529990326,2024-09-28T16.26.30.326,1.410,0.582,0.162,-0.929
1727529990336,2024-09-28T16.26.30.336,1.420,0.554,0.146,-0.908
