epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.26.05.487;0.000;0.823;0.174;-0.250;85.000;-750.122;-40.122
1,72753E+12;2024-09-28T16.26.05.497;0.010;0.849;0.223;-0.414;84.146;-752.378;-39.390
1,72753E+12;2024-09-28T16.26.05.507;0.020;0.820;0.241;-0.583;75.793;-757.988;-39.634
1,72753E+12;2024-09-28T16.26.05.517;0.030;0.844;0.287;-0.758;61.159;-737.805;-42.805
1,72753E+12;2024-09-28T16.26.05.527;0.040;1.113;0.322;-0.858;45.183;-662.622;-44.390
1,72753E+12;2024-09-28T16.26.05.537;0.050;1.405;0.306;-0.853;32.561;-543.171;-39.085
1,72753E+12;2024-09-28T16.26.05.547;0.060;1.417;0.268;-0.808;22.256;-415.610;-28.476
1,72753E+12;2024-09-28T16.26.05.557;0.070;1.256;0.256;-0.811;10.671;-300.854;-18.232
1,72753E+12;2024-09-28T16.26.05.567;0.080;1.160;0.240;-0.814;1.768;-205.122;-10.183
1,72753E+12;2024-09-28T16.26.05.577;0.090;1.069;0.224;-0.801;-2.134;-134.268;-3.049
1,72753E+12;2024-09-28T16.26.05.587;0.100;0.894;0.197;-0.790;-1.829;-100.854;2.195
1,72753E+12;2024-09-28T16.26.05.597;0.110;0.685;0.194;-0.792;-1.220;-99.756;3.171
1,72753E+12;2024-09-28T16.26.05.607;0.120;0.622;0.203;-0.808;0.000;-110.122;-1.951
1,72753E+12;2024-09-28T16.26.05.617;0.130;0.688;0.214;-0.826;3.598;-113.110;-8.659
1,72753E+12;2024-09-28T16.26.05.627;0.140;0.725;0.205;-0.850;7.988;-103.049;-11.585
1,72753E+12;2024-09-28T16.26.05.637;0.150;0.707;0.198;-0.876;11.098;-82.256;-9.085
1,72753E+12;2024-09-28T16.26.05.647;0.160;0.746;0.217;-0.916;11.768;-57.500;-4.756
1,72753E+12;2024-09-28T16.26.05.657;0.170;0.755;0.227;-0.926;9.939;-35.244;-0.061
1,72753E+12;2024-09-28T16.26.05.667;0.180;0.690;0.222;-0.915;6.890;-20.427;3.841
1,72753E+12;2024-09-28T16.26.05.677;0.190;0.659;0.221;-0.893;4.207;-7.927;5.549
1,72753E+12;2024-09-28T16.26.05.687;0.200;0.701;0.213;-0.867;2.500;7.988;5.732
1,72753E+12;2024-09-28T16.26.05.697;0.210;0.712;0.207;-0.846;1.524;27.805;6.402
1,72753E+12;2024-09-28T16.26.05.707;0.220;0.721;0.206;-0.835;-0.183;53.354;7.378
1,72753E+12;2024-09-28T16.26.05.717;0.230;0.782;0.211;-0.834;-2.500;88.902;8.902
1,72753E+12;2024-09-28T16.26.05.727;0.240;0.847;0.216;-0.833;-5.793;135.244;11.890
1,72753E+12;2024-09-28T16.26.05.737;0.250;0.902;0.221;-0.829;-10.122;191.463;15.976
1,72753E+12;2024-09-28T16.26.05.747;0.260;0.973;0.232;-0.833;-15.793;257.012;21.037
1,72753E+12;2024-09-28T16.26.05.757;0.270;1.052;0.237;-0.833;-21.768;326.159;26.707
1,72753E+12;2024-09-28T16.26.05.767;0.280;1.077;0.236;-0.811;-28.049;389.512;33.720
1,72753E+12;2024-09-28T16.26.05.777;0.290;1.044;0.231;-0.787;-34.024;440.427;40.549
1,72753E+12;2024-09-28T16.26.05.787;0.300;1.004;0.233;-0.748;-40.976;483.232;45.000
1,72753E+12;2024-09-28T16.26.05.797;0.310;1.041;0.237;-0.667;-48.171;520.244;49.329
1,72753E+12;2024-09-28T16.26.05.807;0.320;1.081;0.229;-0.602;-53.780;554.939;51.768
1,72753E+12;2024-09-28T16.26.05.817;0.330;1.095;0.223;-0.527;-58.476;586.829;52.561
1,72753E+12;2024-09-28T16.26.05.827;0.340;1.091;0.213;-0.456;-62.134;614.817;52.927
1,72753E+12;2024-09-28T16.26.05.837;0.350;1.063;0.209;-0.389;-65.671;640.976;52.622
