epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727529424289,2024-09-28T16.17.04.289,0.000,-29.390,614.573,13.049
1727529424299,2024-09-28T16.17.04.299,0.010,-28.476,610.976,12.317
1727529424309,2024-09-28T16.17.04.309,0.020,-24.634,586.646,10.671
1727529424319,2024-09-28T16.17.04.319,0.030,-19.573,538.781,7.927
1727529424329,2024-09-28T16.17.04.329,0.040,-12.439,469.207,6.890
1727529424339,2024-09-28T16.17.04.339,0.050,-3.841,378.171,7.988
1727529424349,2024-09-28T16.17.04.349,0.060,5.366,284.573,5.488
1727529424359,2024-09-28T16.17.04.359,0.070,14.329,201.341,1.402
1727529424369,2024-09-28T16.17.04.369,0.080,22.134,135.549,-2.134
1727529424379,2024-09-28T16.17.04.379,0.090,29.085,90.244,-5.183
1727529424389,2024-09-28T16.17.04.389,0.100,31.037,66.646,-9.451
1727529424399,2024-09-28T16.17.04.399,0.110,26.646,61.585,-13.049
1727529424409,2024-09-28T16.17.04.409,0.120,15.793,66.159,-10.671
1727529424419,2024-09-28T16.17.04.419,0.130,4.146,67.317,-5.000
1727529424429,2024-09-28T16.17.04.429,0.140,-5.061,63.171,-2.561
1727529424439,2024-09-28T16.17.04.439,0.150,-10.061,51.890,0.610
1727529424449,2024-09-28T16.17.04.449,0.160,-9.756,36.402,3.476
1727529424459,2024-09-28T16.17.04.459,0.170,-7.744,21.159,3.232
1727529424469,2024-09-28T16.17.04.469,0.180,-4.817,7.500,0.732
1727529424479,2024-09-28T16.17.04.479,0.190,-0.915,-3.841,-2.073
1727529424489,2024-09-28T16.17.04.489,0.200,2.195,-8.902,-3.110
1727529424499,2024-09-28T16.17.04.499,0.210,3.049,-6.280,-4.268
1727529424509,2024-09-28T16.17.04.509,0.220,2.378,0.366,-6.159
1727529424519,2024-09-28T16.17.04.519,0.230,0.427,6.159,-7.256
1727529424529,2024-09-28T16.17.04.529,0.240,-2.500,8.902,-6.463
1727529424539,2024-09-28T16.17.04.539,0.250,-5.061,7.622,-4.634
1727529424549,2024-09-28T16.17.04.549,0.260,-6.341,1.890,-3.232
1727529424559,2024-09-28T16.17.04.559,0.270,-4.939,-7.073,-2.378
1727529424569,2024-09-28T16.17.04.569,0.280,-1.585,-15.122,-2.805
1727529424579,2024-09-28T16.17.04.579,0.290,1.280,-17.073,-3.720
1727529424589,2024-09-28T16.17.04.589,0.300,2.988,-13.720,-3.293
1727529424599,2024-09-28T16.17.04.599,0.310,3.537,-8.902,-2.439
1727529424609,2024-09-28T16.17.04.609,0.320,3.476,-5.854,-2.256
1727529424619,2024-09-28T16.17.04.619,0.330,3.171,-5.793,-2.134
1727529424629,2024-09-28T16.17.04.629,0.340,2.744,-8.537,-1.768
1727529424639,2024-09-28T16.17.04.639,0.350,2.683,-10.305,-2.073
1727529424649,2024-09-28T16.17.04.649,0.360,2.439,-10.732,-1.646
1727529424659,2024-09-28T16.17.04.659,0.370,2.500,-10.000,-1.159
1727529424669,2024-09-28T16.17.04.669,0.380,2.927,-6.037,-1.707
1727529424679,2024-09-28T16.17.04.679,0.390,2.744,-0.122,-1.646
1727529424689,2024-09-28T16.17.04.689,0.400,2.683,3.841,-1.037
1727529424699,2024-09-28T16.17.04.699,0.410,3.049,3.232,-0.305
1727529424709,2024-09-28T16.17.04.709,0.420,3.537,-1.585,-0.244
1727529424719,2024-09-28T16.17.04.719,0.430,4.024,-7.927,-0.122
1727529424729,2024-09-28T16.17.04.729,0.440,4.695,-13.476,0.671
1727529424739,2024-09-28T16.17.04.739,0.450,4.634,-16.220,1.220
1727529424749,2024-09-28T16.17.04.749,0.460,4.024,-17.500,1.220
1727529424759,2024-09-28T16.17.04.759,0.470,3.293,-21.585,1.159
1727529424769,2024-09-28T16.17.04.769,0.480,3.598,-32.012,1.829
1727529424779,2024-09-28T16.17.04.779,0.490,3.841,-51.037,3.049
1727529424789,2024-09-28T16.17.04.789,0.500,3.232,-86.768,6.341
1727529424799,2024-09-28T16.17.04.799,0.510,4.085,-152.988,13.110
1727529424809,2024-09-28T16.17.04.809,0.520,10.244,-253.598,21.220
1727529424819,2024-09-28T16.17.04.819,0.530,19.085,-369.329,24.451
1727529424829,2024-09-28T16.17.04.829,0.540,26.890,-471.890,23.902
1727529424839,2024-09-28T16.17.04.839,0.550,32.927,-534.268,19.817
1727529424849,2024-09-28T16.17.04.849,0.560,35.122,-555.488,11.890
1727529424859,2024-09-28T16.17.04.859,0.570,33.293,-551.463,-0.183
1727529424869,2024-09-28T16.17.04.869,0.580,34.024,-536.524,-8.354
1727529424879,2024-09-28T16.17.04.879,0.590,36.037,-521.890,-6.951
1727529424889,2024-09-28T16.17.04.889,0.600,35.000,-514.939,-1.159
1727529424899,2024-09-28T16.17.04.899,0.610,31.463,-514.451,0.671
1727529424909,2024-09-28T16.17.04.909,0.620,28.171,-524.451,-2.439
1727529424919,2024-09-28T16.17.04.919,0.630,28.780,-556.524,-2.195
1727529424929,2024-09-28T16.17.04.929,0.640,28.232,-602.622,-3.232
1727529424939,2024-09-28T16.17.04.939,0.650,27.317,-651.159,-6.585
1727529424949,2024-09-28T16.17.04.949,0.660,25.976,-683.171,-7.561
1727529424959,2024-09-28T16.17.04.959,0.670,20.610,-689.329,-9.024
1727529424969,2024-09-28T16.17.04.969,0.680,11.159,-662.561,-13.171
1727529424979,2024-09-28T16.17.04.979,0.690,0.793,-595.427,-17.927
1727529424989,2024-09-28T16.17.04.989,0.700,-7.805,-487.378,-18.415
1727529424999,2024-09-28T16.17.04.999,0.710,-15.671,-357.866,-13.537
1727529425009,2024-09-28T16.17.05.009,0.720,-21.524,-223.902,-7.195
1727529425019,2024-09-28T16.17.05.019,0.730,-25.976,-93.415,0.366
1727529425029,2024-09-28T16.17.05.029,0.740,-29.146,25.244,9.634
1727529425039,2024-09-28T16.17.05.039,0.750,-30.732,119.268,15.854
1727529425049,2024-09-28T16.17.05.049,0.760,-32.439,183.902,18.293
1727529425059,2024-09-28T16.17.05.059,0.770,-33.963,219.817,20.122
1727529425069,2024-09-28T16.17.05.069,0.780,-32.744,217.073,22.988
1727529425079,2024-09-28T16.17.05.079,0.790,-29.573,173.720,22.927
1727529425089,2024-09-28T16.17.05.089,0.800,-26.280,105.488,15.915
1727529425099,2024-09-28T16.17.05.099,0.810,-20.488,33.902,6.037
1727529425109,2024-09-28T16.17.05.109,0.820,-12.317,-21.159,-1.402
1727529425119,2024-09-28T16.17.05.119,0.830,-3.659,-52.744,-7.866
1727529425129,2024-09-28T16.17.05.129,0.840,3.780,-66.280,-10.366
1727529425139,2024-09-28T16.17.05.139,0.850,9.329,-73.598,-8.720
1727529425149,2024-09-28T16.17.05.149,0.860,11.098,-79.878,-6.402
1727529425159,2024-09-28T16.17.05.159,0.870,9.634,-81.402,-5.061
1727529425169,2024-09-28T16.17.05.169,0.880,6.707,-71.402,-3.537
1727529425179,2024-09-28T16.17.05.179,0.890,2.561,-49.817,-0.671
1727529425189,2024-09-28T16.17.05.189,0.900,-1.646,-22.805,2.012
1727529425199,2024-09-28T16.17.05.199,0.910,-4.451,0.610,4.268
1727529425209,2024-09-28T16.17.05.209,0.920,-5.366,13.720,5.427
1727529425219,2024-09-28T16.17.05.219,0.930,-4.756,17.134,4.451
1727529425229,2024-09-28T16.17.05.229,0.940,-2.683,14.085,3.171
1727529425239,2024-09-28T16.17.05.239,0.950,0.061,5.427,2.378
1727529425249,2024-09-28T16.17.05.249,0.960,2.744,-4.817,0.305
1727529425259,2024-09-28T16.17.05.259,0.970,4.390,-9.573,-2.012
1727529425269,2024-09-28T16.17.05.269,0.980,3.720,-5.244,-2.744
1727529425279,2024-09-28T16.17.05.279,0.990,1.524,6.829,-2.988
1727529425289,2024-09-28T16.17.05.289,1.000,-1.463,25.915,-2.927
1727529425299,2024-09-28T16.17.05.299,1.010,-4.390,52.988,-1.098
1727529425309,2024-09-28T16.17.05.309,1.020,-6.402,87.744,1.341
1727529425319,2024-09-28T16.17.05.319,1.030,-7.866,128.354,3.841
1727529425329,2024-09-28T16.17.05.329,1.040,-8.780,170.061,6.707
1727529425339,2024-09-28T16.17.05.339,1.050,-10.061,211.280,9.878
1727529425349,2024-09-28T16.17.05.349,1.060,-12.683,253.171,13.659
1727529425359,2024-09-28T16.17.05.359,1.070,-16.646,300.854,16.524
1727529425369,2024-09-28T16.17.05.369,1.080,-22.012,363.049,17.805
1727529425379,2024-09-28T16.17.05.379,1.090,-27.134,441.707,20.061
1727529425389,2024-09-28T16.17.05.389,1.100,-31.098,526.951,26.402
1727529425399,2024-09-28T16.17.05.399,1.110,-35.610,605.915,34.390
1727529425409,2024-09-28T16.17.05.409,1.120,-42.439,670.549,40.793
1727529425419,2024-09-28T16.17.05.419,1.130,-49.695,718.537,43.780
1727529425429,2024-09-28T16.17.05.429,1.140,-55.000,752.012,41.280
1727529425439,2024-09-28T16.17.05.439,1.150,-57.195,772.866,39.085
1727529425449,2024-09-28T16.17.05.449,1.160,-50.976,775.305,40.366
1727529425459,2024-09-28T16.17.05.459,1.170,-42.073,750.122,42.134
1727529425469,2024-09-28T16.17.05.469,1.180,-32.012,692.195,39.817
1727529425479,2024-09-28T16.17.05.479,1.190,-21.402,600.000,32.927
1727529425489,2024-09-28T16.17.05.489,1.200,-9.390,476.829,26.707
1727529425499,2024-09-28T16.17.05.499,1.210,4.146,340.427,17.744
1727529425509,2024-09-28T16.17.05.509,1.220,17.378,214.878,6.524
1727529425519,2024-09-28T16.17.05.519,1.230,28.476,121.280,-4.146
1727529425529,2024-09-28T16.17.05.529,1.240,34.268,70.000,-12.683
1727529425539,2024-09-28T16.17.05.539,1.250,31.098,58.110,-15.488
1727529425549,2024-09-28T16.17.05.549,1.260,21.341,68.293,-10.610
1727529425559,2024-09-28T16.17.05.559,1.270,11.829,83.354,-4.695
1727529425569,2024-09-28T16.17.05.569,1.280,3.902,92.378,-3.598
1727529425579,2024-09-28T16.17.05.579,1.290,-1.768,88.171,-1.402
1727529425589,2024-09-28T16.17.05.589,1.300,-4.573,71.646,2.500
1727529425599,2024-09-28T16.17.05.599,1.310,-5.488,49.451,4.939
1727529425609,2024-09-28T16.17.05.609,1.320,-4.695,29.634,4.939
1727529425619,2024-09-28T16.17.05.619,1.330,-3.537,18.415,3.049
1727529425629,2024-09-28T16.17.05.629,1.340,-2.256,15.061,1.220
1727529425639,2024-09-28T16.17.05.639,1.350,-0.976,17.866,-1.341
1727529425649,2024-09-28T16.17.05.649,1.360,-0.305,22.866,-3.232
1727529425659,2024-09-28T16.17.05.659,1.370,0.427,25.244,-3.232
1727529425669,2024-09-28T16.17.05.669,1.380,0.915,23.720,-3.476
1727529425679,2024-09-28T16.17.05.679,1.390,0.610,19.390,-3.354
1727529425689,2024-09-28T16.17.05.689,1.400,-0.671,11.768,-1.037
1727529425699,2024-09-28T16.17.05.699,1.410,-1.463,2.195,0.915
1727529425709,2024-09-28T16.17.05.709,1.420,-1.098,-8.780,1.159
1727529425719,2024-09-28T16.17.05.719,1.430,0.915,-19.085,0.732
1727529425729,2024-09-28T16.17.05.729,1.440,3.537,-23.354,0.000
1727529425739,2024-09-28T16.17.05.739,1.450,4.695,-15.183,-1.402
1727529425749,2024-09-28T16.17.05.749,1.460,2.622,0.183,-2.622
1727529425759,2024-09-28T16.17.05.759,1.470,-0.183,11.951,-2.927
