epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.27.12.657;0.000;0.730;0.167;-0.834;-28.415;-130.793;-6.646
1,72753E+12;2024-09-28T16.27.12.667;0.010;0.700;0.166;-0.854;-27.866;-130.488;-6.890
1,72753E+12;2024-09-28T16.27.12.677;0.020;0.695;0.174;-0.877;-24.939;-125.854;-7.073
1,72753E+12;2024-09-28T16.27.12.687;0.030;0.745;0.183;-0.896;-20.549;-114.634;-6.768
1,72753E+12;2024-09-28T16.27.12.697;0.040;0.780;0.189;-0.909;-15.915;-94.146;-5.366
1,72753E+12;2024-09-28T16.27.12.707;0.050;0.773;0.190;-0.912;-11.341;-65.305;-3.293
1,72753E+12;2024-09-28T16.27.12.717;0.060;0.724;0.190;-0.918;-7.012;-35.671;-0.549
1,72753E+12;2024-09-28T16.27.12.727;0.070;0.675;0.190;-0.921;-3.720;-11.768;2.561
1,72753E+12;2024-09-28T16.27.12.737;0.080;0.648;0.189;-0.916;-1.341;4.817;5.000
1,72753E+12;2024-09-28T16.27.12.747;0.090;0.612;0.187;-0.899;1.280;14.146;6.646
1,72753E+12;2024-09-28T16.27.12.757;0.100;0.594;0.188;-0.877;3.720;17.012;7.622
1,72753E+12;2024-09-28T16.27.12.767;0.110;0.620;0.187;-0.856;5.183;17.073;7.256
1,72753E+12;2024-09-28T16.27.12.777;0.120;0.652;0.183;-0.836;5.976;19.878;6.220
1,72753E+12;2024-09-28T16.27.12.787;0.130;0.656;0.181;-0.819;6.585;27.073;5.793
1,72753E+12;2024-09-28T16.27.12.797;0.140;0.667;0.177;-0.802;6.341;38.049;6.341
1,72753E+12;2024-09-28T16.27.12.807;0.150;0.712;0.181;-0.793;4.817;53.902;7.561
1,72753E+12;2024-09-28T16.27.12.817;0.160;0.777;0.189;-0.799;2.378;78.415;9.512
1,72753E+12;2024-09-28T16.27.12.827;0.170;0.854;0.192;-0.802;-1.524;116.829;12.317
1,72753E+12;2024-09-28T16.27.12.837;0.180;0.910;0.194;-0.801;-6.098;166.829;16.280
1,72753E+12;2024-09-28T16.27.12.847;0.190;0.978;0.193;-0.806;-11.159;228.049;22.317
1,72753E+12;2024-09-28T16.27.12.857;0.200;1.040;0.183;-0.782;-15.732;296.341;30.366
1,72753E+12;2024-09-28T16.27.12.867;0.210;1.050;0.168;-0.732;-18.110;362.622;40.732
1,72753E+12;2024-09-28T16.27.12.877;0.220;1.051;0.169;-0.687;-18.293;419.634;51.159
1,72753E+12;2024-09-28T16.27.12.887;0.230;1.072;0.168;-0.632;-17.683;465.244;60.915
1,72753E+12;2024-09-28T16.27.12.897;0.240;1.114;0.165;-0.570;-17.256;501.341;69.817
1,72753E+12;2024-09-28T16.27.12.907;0.250;1.156;0.177;-0.516;-17.317;533.049;76.463
1,72753E+12;2024-09-28T16.27.12.917;0.260;1.219;0.179;-0.440;-19.329;569.329;81.159
1,72753E+12;2024-09-28T16.27.12.927;0.270;1.259;0.174;-0.376;-22.195;610.671;86.159
1,72753E+12;2024-09-28T16.27.12.937;0.280;1.239;0.169;-0.320;-25.793;658.293;91.098
1,72753E+12;2024-09-28T16.27.12.947;0.290;1.133;0.153;-0.269;-31.524;701.524;99.085
1,72753E+12;2024-09-28T16.27.12.957;0.300;0.978;0.161;-0.191;-39.451;726.402;108.902
1,72753E+12;2024-09-28T16.27.12.967;0.310;0.889;0.141;-0.075;-47.195;730.183;112.927
1,72753E+12;2024-09-28T16.27.12.977;0.320;0.786;0.085;0.058;-51.402;714.512;112.561
1,72753E+12;2024-09-28T16.27.12.987;0.330;0.642;0.043;0.199;-51.159;681.159;109.634
1,72753E+12;2024-09-28T16.27.12.997;0.340;0.571;0.010;0.324;-45.610;636.037;106.341
1,72753E+12;2024-09-28T16.27.13.007;0.350;0.569;-0.027;0.425;-35.183;591.585;103.659
1,72753E+12;2024-09-28T16.27.13.017;0.360;0.534;-0.047;0.505;-23.476;551.159;99.512
1,72753E+12;2024-09-28T16.27.13.027;0.370;0.498;-0.056;0.561;-12.439;512.256;91.341
1,72753E+12;2024-09-28T16.27.13.037;0.380;0.410;-0.075;0.579;-3.598;473.171;79.024
1,72753E+12;2024-09-28T16.27.13.047;0.390;0.160;-0.076;0.618;-0.366;414.634;65.976
1,72753E+12;2024-09-28T16.27.13.057;0.400;0.058;-0.070;0.682;1.768;342.683;55.488
1,72753E+12;2024-09-28T16.27.13.067;0.410;0.108;-0.078;0.759;1.463;277.622;49.695
1,72753E+12;2024-09-28T16.27.13.077;0.420;0.136;-0.095;0.826;-0.427;232.683;44.634
