epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.23.16.678;0.000;0.104;0.047;0.892;3.049;131.585;19.146
1,72753E+12;2024-09-28T16.23.16.688;0.010;0.158;0.050;0.947;2.012;130.976;19.390
1,72753E+12;2024-09-28T16.23.16.698;0.020;0.183;0.048;0.985;-3.110;128.476;17.988
1,72753E+12;2024-09-28T16.23.16.708;0.030;0.176;0.034;1.017;-6.220;126.341;16.707
1,72753E+12;2024-09-28T16.23.16.718;0.040;0.123;0.030;1.020;-8.110;119.268;14.390
1,72753E+12;2024-09-28T16.23.16.728;0.050;0.051;0.010;1.015;-8.232;98.902;14.390
1,72753E+12;2024-09-28T16.23.16.738;0.060;-0.010;-0.002;1.013;-5.305;69.695;12.561
1,72753E+12;2024-09-28T16.23.16.748;0.070;-0.015;-0.001;1.008;-2.500;42.378;10.061
1,72753E+12;2024-09-28T16.23.16.758;0.080;0.006;0.004;0.997;-0.427;21.341;8.415
1,72753E+12;2024-09-28T16.23.16.768;0.090;0.021;0.017;0.974;0.183;7.927;7.012
1,72753E+12;2024-09-28T16.23.16.778;0.100;0.042;0.028;0.965;-0.976;3.049;5.976
1,72753E+12;2024-09-28T16.23.16.788;0.110;0.084;0.035;0.955;-3.110;3.476;4.878
1,72753E+12;2024-09-28T16.23.16.798;0.120;0.102;0.038;0.964;-4.634;7.378;2.561
1,72753E+12;2024-09-28T16.23.16.808;0.130;0.086;0.033;0.968;-5.915;14.634;0.366
1,72753E+12;2024-09-28T16.23.16.818;0.140;0.091;0.019;0.964;-7.073;19.939;1.220
1,72753E+12;2024-09-28T16.23.16.828;0.150;0.077;0.010;0.967;-6.585;18.659;0.976
1,72753E+12;2024-09-28T16.23.16.838;0.160;0.057;-0.001;0.968;-4.817;10.854;0.305
1,72753E+12;2024-09-28T16.23.16.848;0.170;0.048;-0.009;0.970;-1.951;-0.854;-0.305
1,72753E+12;2024-09-28T16.23.16.858;0.180;0.044;-0.013;0.968;1.220;-11.890;-0.793
1,72753E+12;2024-09-28T16.23.16.868;0.190;0.057;-0.012;0.967;3.415;-20.549;-1.280
1,72753E+12;2024-09-28T16.23.16.878;0.200;0.089;-0.004;0.964;4.756;-22.988;-2.256
1,72753E+12;2024-09-28T16.23.16.888;0.210;0.131;0.002;0.964;4.512;-16.037;-3.110
1,72753E+12;2024-09-28T16.23.16.898;0.220;0.160;0.014;0.971;2.683;-1.768;-3.354
1,72753E+12;2024-09-28T16.23.16.908;0.230;0.166;0.010;0.974;0.366;9.451;-1.463
1,72753E+12;2024-09-28T16.23.16.918;0.240;0.140;0.006;0.983;-0.122;11.341;-0.427
1,72753E+12;2024-09-28T16.23.16.928;0.250;0.096;-0.002;0.997;0.854;3.902;-0.488
1,72753E+12;2024-09-28T16.23.16.938;0.260;0.072;-0.003;1.010;2.988;-8.598;-0.793
1,72753E+12;2024-09-28T16.23.16.948;0.270;0.080;0.000;1.007;4.146;-21.646;-1.280
1,72753E+12;2024-09-28T16.23.16.958;0.280;0.090;-0.002;1.002;5.122;-30.549;-1.707
1,72753E+12;2024-09-28T16.23.16.968;0.290;0.116;0.004;1.005;5.122;-30.427;-1.707
1,72753E+12;2024-09-28T16.23.16.978;0.300;0.159;0.010;1.009;3.780;-20.183;-1.159
1,72753E+12;2024-09-28T16.23.16.988;0.310;0.194;0.012;1.007;0.976;-5.244;-0.488
1,72753E+12;2024-09-28T16.23.16.998;0.320;0.191;0.014;0.998;-2.012;3.232;0.732
1,72753E+12;2024-09-28T16.23.17.008;0.330;0.138;0.011;0.994;-2.927;-0.366;1.585
1,72753E+12;2024-09-28T16.23.17.018;0.340;0.083;0.003;0.994;-2.256;-14.695;2.134
1,72753E+12;2024-09-28T16.23.17.028;0.350;0.060;-0.002;0.990;-0.671;-35.793;1.890
1,72753E+12;2024-09-28T16.23.17.038;0.360;0.071;-0.001;0.990;0.732;-59.573;0.488
1,72753E+12;2024-09-28T16.23.17.048;0.370;0.077;-0.001;0.987;2.988;-82.500;-1.402
1,72753E+12;2024-09-28T16.23.17.058;0.380;0.086;0.005;0.983;5.549;-93.841;-3.537
1,72753E+12;2024-09-28T16.23.17.068;0.390;0.161;0.012;0.961;4.939;-92.439;-3.659
1,72753E+12;2024-09-28T16.23.17.078;0.400;0.223;0.018;0.955;3.110;-86.037;-3.537
1,72753E+12;2024-09-28T16.23.17.088;0.410;0.227;0.014;0.955;1.585;-84.085;-4.329
1,72753E+12;2024-09-28T16.23.17.098;0.420;0.180;0.009;0.938;0.427;-98.354;-4.085
1,72753E+12;2024-09-28T16.23.17.108;0.430;0.106;-0.002;0.922;1.768;-136.098;-1.768
1,72753E+12;2024-09-28T16.23.17.118;0.440;0.050;-0.011;0.910;6.768;-188.720;-2.805
1,72753E+12;2024-09-28T16.23.17.128;0.450;0.079;-0.006;0.890;10.793;-248.476;-6.951
1,72753E+12;2024-09-28T16.23.17.138;0.460;0.121;0.001;0.865;15.549;-307.012;-12.317
1,72753E+12;2024-09-28T16.23.17.148;0.470;0.172;0.008;0.832;19.146;-353.963;-17.988
1,72753E+12;2024-09-28T16.23.17.158;0.480;0.281;0.010;0.783;21.220;-388.415;-19.878
1,72753E+12;2024-09-28T16.23.17.168;0.490;0.396;0.024;0.744;25.183;-388.232;-24.207
1,72753E+12;2024-09-28T16.23.17.178;0.500;0.632;0.068;0.730;25.793;-324.451;-29.268
1,72753E+12;2024-09-28T16.23.17.188;0.510;0.961;0.077;0.735;12.805;-234.451;-21.524
1,72753E+12;2024-09-28T16.23.17.198;0.520;0.971;0.043;0.743;4.695;-177.866;-8.598
1,72753E+12;2024-09-28T16.23.17.208;0.530;0.701;0.003;0.716;10.183;-179.817;-4.268
1,72753E+12;2024-09-28T16.23.17.218;0.540;0.483;-0.021;0.661;18.110;-247.866;-0.549
1,72753E+12;2024-09-28T16.23.17.228;0.550;0.328;0.003;0.600;26.037;-351.098;-3.598
1,72753E+12;2024-09-28T16.23.17.238;0.560;0.349;0.042;0.505;33.049;-452.256;-14.634
1,72753E+12;2024-09-28T16.23.17.248;0.570;0.542;0.062;0.398;37.134;-518.354;-27.927
1,72753E+12;2024-09-28T16.23.17.258;0.580;0.755;0.078;0.297;37.378;-540.671;-36.341
1,72753E+12;2024-09-28T16.23.17.268;0.590;0.920;0.100;0.224;35.366;-534.756;-39.207
1,72753E+12;2024-09-28T16.23.17.278;0.600;1.011;0.109;0.181;34.085;-541.707;-36.280
1,72753E+12;2024-09-28T16.23.17.288;0.610;0.880;0.104;0.099;29.878;-576.098;-32.683
1,72753E+12;2024-09-28T16.23.17.298;0.620;0.739;0.179;-0.045;20.610;-620.305;-36.524
1,72753E+12;2024-09-28T16.23.17.308;0.630;0.842;0.208;-0.189;8.476;-656.768;-37.744
1,72753E+12;2024-09-28T16.23.17.318;0.640;1.008;0.243;-0.307;-5.305;-645.549;-39.146
1,72753E+12;2024-09-28T16.23.17.328;0.650;1.274;0.258;-0.388;-18.659;-573.902;-40.000
1,72753E+12;2024-09-28T16.23.17.338;0.660;1.529;0.190;-0.369;-29.512;-467.256;-31.341
1,72753E+12;2024-09-28T16.23.17.348;0.670;1.490;0.144;-0.329;-37.317;-357.561;-20.915
1,72753E+12;2024-09-28T16.23.17.358;0.680;1.292;0.106;-0.323;-36.220;-290.854;-10.061
1,72753E+12;2024-09-28T16.23.17.368;0.690;1.012;0.084;-0.370;-30.305;-284.451;0.671
1,72753E+12;2024-09-28T16.23.17.378;0.700;0.717;0.106;-0.461;-25.488;-318.963;4.878
1,72753E+12;2024-09-28T16.23.17.388;0.710;0.665;0.154;-0.580;-24.573;-359.268;0.732
1,72753E+12;2024-09-28T16.23.17.398;0.720;0.787;0.176;-0.676;-27.683;-379.451;-3.537
1,72753E+12;2024-09-28T16.23.17.408;0.730;0.883;0.182;-0.765;-30.366;-359.390;-8.476
1,72753E+12;2024-09-28T16.23.17.418;0.740;1.005;0.188;-0.800;-33.841;-297.988;-11.707
1,72753E+12;2024-09-28T16.23.17.428;0.750;1.101;0.171;-0.801;-35.122;-208.110;-10.976
1,72753E+12;2024-09-28T16.23.17.438;0.760;1.115;0.154;-0.783;-33.415;-105.122;-6.341
1,72753E+12;2024-09-28T16.23.17.448;0.770;1.079;0.144;-0.774;-28.902;-5.610;0.732
1,72753E+12;2024-09-28T16.23.17.458;0.780;0.992;0.145;-0.796;-23.293;82.927;9.024
1,72753E+12;2024-09-28T16.23.17.468;0.790;0.921;0.161;-0.826;-18.415;162.561;16.341
1,72753E+12;2024-09-28T16.23.17.478;0.800;0.931;0.170;-0.855;-15.000;227.317;23.537
1,72753E+12;2024-09-28T16.23.17.488;0.810;0.897;0.173;-0.863;-11.768;252.378;32.744
1,72753E+12;2024-09-28T16.23.17.498;0.820;0.681;0.162;-0.867;-7.805;225.183;37.195
1,72753E+12;2024-09-28T16.23.17.508;0.830;0.467;0.169;-0.848;-5.305;166.341;33.476
1,72753E+12;2024-09-28T16.23.17.518;0.840;0.499;0.190;-0.813;-5.244;100.671;27.622
1,72753E+12;2024-09-28T16.23.17.528;0.850;0.632;0.188;-0.762;-3.841;46.524;21.524
1,72753E+12;2024-09-28T16.23.17.538;0.860;0.735;0.177;-0.704;0.000;17.256;13.780
