epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727529988917,2024-09-28T16.26.28.917,0.000,0.366,-17.988,-1.890
1727529988927,2024-09-28T16.26.28.927,0.010,0.793,-21.768,-1.829
1727529988937,2024-09-28T16.26.28.937,0.020,3.476,-32.012,-1.829
1727529988947,2024-09-28T16.26.28.947,0.030,4.268,-30.061,-2.134
1727529988957,2024-09-28T16.26.28.957,0.040,1.646,-14.878,-2.622
1727529988967,2024-09-28T16.26.28.967,0.050,-2.134,0.915,-2.500
1727529988977,2024-09-28T16.26.28.977,0.060,-4.573,5.854,-1.585
1727529988987,2024-09-28T16.26.28.987,0.070,-4.451,-3.171,-1.707
1727529988997,2024-09-28T16.26.28.997,0.080,-2.561,-19.695,-2.195
1727529989007,2024-09-28T16.26.29.007,0.090,0.061,-35.793,-2.195
1727529989017,2024-09-28T16.26.29.017,0.100,2.561,-49.451,-3.415
1727529989027,2024-09-28T16.26.29.027,0.110,4.634,-64.512,-5.000
1727529989037,2024-09-28T16.26.29.037,0.120,6.524,-88.049,-5.488
1727529989047,2024-09-28T16.26.29.047,0.130,8.598,-129.451,-3.902
1727529989057,2024-09-28T16.26.29.057,0.140,13.598,-192.561,-1.463
1727529989067,2024-09-28T16.26.29.067,0.150,20.976,-275.915,-1.402
1727529989077,2024-09-28T16.26.29.077,0.160,30.488,-368.293,-3.354
1727529989087,2024-09-28T16.26.29.087,0.170,40.122,-448.659,-9.146
1727529989097,2024-09-28T16.26.29.097,0.180,47.012,-509.390,-14.939
1727529989107,2024-09-28T16.26.29.107,0.190,52.073,-561.890,-17.988
1727529989117,2024-09-28T16.26.29.117,0.200,56.159,-617.439,-23.902
1727529989127,2024-09-28T16.26.29.127,0.210,59.756,-679.939,-32.439
1727529989137,2024-09-28T16.26.29.137,0.220,62.439,-749.451,-40.366
1727529989147,2024-09-28T16.26.29.147,0.230,63.537,-828.415,-47.195
1727529989157,2024-09-28T16.26.29.157,0.240,62.622,-905.305,-55.488
1727529989167,2024-09-28T16.26.29.167,0.250,60.488,-963.293,-60.183
1727529989177,2024-09-28T16.26.29.177,0.260,57.256,-988.110,-61.463
1727529989187,2024-09-28T16.26.29.187,0.270,53.110,-980.854,-57.622
1727529989197,2024-09-28T16.26.29.197,0.280,48.476,-950.122,-52.134
1727529989207,2024-09-28T16.26.29.207,0.290,40.854,-890.000,-47.561
1727529989217,2024-09-28T16.26.29.217,0.300,33.902,-791.646,-39.573
1727529989227,2024-09-28T16.26.29.227,0.310,25.671,-662.012,-25.793
1727529989237,2024-09-28T16.26.29.237,0.320,14.024,-509.756,-14.329
1727529989247,2024-09-28T16.26.29.247,0.330,1.585,-351.402,-7.012
1727529989257,2024-09-28T16.26.29.257,0.340,-9.024,-209.817,3.171
1727529989267,2024-09-28T16.26.29.267,0.350,-17.622,-108.232,10.610
1727529989277,2024-09-28T16.26.29.277,0.360,-24.146,-57.683,13.476
1727529989287,2024-09-28T16.26.29.287,0.370,-29.146,-44.817,10.671
1727529989297,2024-09-28T16.26.29.297,0.380,-30.000,-51.463,5.183
1727529989307,2024-09-28T16.26.29.307,0.390,-25.366,-62.744,0.610
1727529989317,2024-09-28T16.26.29.317,0.400,-17.439,-69.634,-4.024
1727529989327,2024-09-28T16.26.29.327,0.410,-8.415,-66.280,-6.707
1727529989337,2024-09-28T16.26.29.337,0.420,0.061,-51.585,-7.073
1727529989347,2024-09-28T16.26.29.347,0.430,6.159,-30.000,-5.976
1727529989357,2024-09-28T16.26.29.357,0.440,9.329,-9.573,-3.537
1727529989367,2024-09-28T16.26.29.367,0.450,9.939,4.390,-1.768
1727529989377,2024-09-28T16.26.29.377,0.460,9.451,13.841,-1.098
1727529989387,2024-09-28T16.26.29.387,0.470,9.207,19.451,-0.854
1727529989397,2024-09-28T16.26.29.397,0.480,9.268,23.232,-1.463
1727529989407,2024-09-28T16.26.29.407,0.490,9.024,27.134,-1.707
1727529989417,2024-09-28T16.26.29.417,0.500,8.720,35.061,-1.829
1727529989427,2024-09-28T16.26.29.427,0.510,7.683,48.659,-1.098
1727529989437,2024-09-28T16.26.29.437,0.520,5.854,68.049,0.732
