epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.21.25.378;0.000;-0.159;-0.050;0.916;-10.122;-355.671;4.390
1,72753E+12;2024-09-28T16.21.25.388;0.010;-0.135;-0.043;0.891;-9.451;-371.585;2.439
1,72753E+12;2024-09-28T16.21.25.398;0.020;-0.015;-0.028;0.849;-9.329;-430.305;-5.671
1,72753E+12;2024-09-28T16.21.25.408;0.030;0.230;-0.014;0.810;-12.439;-474.085;-12.134
1,72753E+12;2024-09-28T16.21.25.418;0.040;0.448;-0.032;0.790;-17.622;-487.622;-14.329
1,72753E+12;2024-09-28T16.21.25.428;0.050;0.523;-0.061;0.761;-22.439;-503.354;-17.805
1,72753E+12;2024-09-28T16.21.25.438;0.060;0.504;-0.070;0.710;-23.476;-535.854;-22.500
1,72753E+12;2024-09-28T16.21.25.448;0.070;0.497;-0.049;0.637;-22.744;-575.854;-27.683
1,72753E+12;2024-09-28T16.21.25.458;0.080;0.596;-0.023;0.534;-23.902;-612.866;-32.134
1,72753E+12;2024-09-28T16.21.25.468;0.090;0.721;-0.028;0.434;-26.585;-647.195;-34.329
1,72753E+12;2024-09-28T16.21.25.478;0.100;0.783;-0.015;0.321;-29.085;-675.732;-38.476
1,72753E+12;2024-09-28T16.21.25.488;0.110;0.824;-0.013;0.186;-31.098;-699.146;-40.000
1,72753E+12;2024-09-28T16.21.25.498;0.120;0.856;-0.005;0.052;-33.293;-709.085;-39.146
1,72753E+12;2024-09-28T16.21.25.508;0.130;0.921;-0.002;-0.084;-34.695;-703.963;-36.402
1,72753E+12;2024-09-28T16.21.25.518;0.140;0.990;0.002;-0.193;-34.695;-681.829;-33.902
1,72753E+12;2024-09-28T16.21.25.528;0.150;1.042;-0.001;-0.296;-32.927;-658.659;-29.573
1,72753E+12;2024-09-28T16.21.25.538;0.160;0.978;0.007;-0.416;-34.329;-645.854;-24.024
1,72753E+12;2024-09-28T16.21.25.548;0.170;0.856;0.069;-0.558;-38.598;-631.281;-23.476
1,72753E+12;2024-09-28T16.21.25.558;0.180;0.874;0.086;-0.670;-42.805;-608.415;-22.683
1,72753E+12;2024-09-28T16.21.25.568;0.190;0.927;0.066;-0.725;-47.256;-570.671;-17.866
1,72753E+12;2024-09-28T16.21.25.578;0.200;0.919;0.067;-0.783;-51.646;-514.878;-14.756
1,72753E+12;2024-09-28T16.21.25.588;0.210;0.932;0.083;-0.791;-55.244;-443.902;-13.598
1,72753E+12;2024-09-28T16.21.25.598;0.220;0.979;0.080;-0.787;-56.341;-355.549;-12.195
1,72753E+12;2024-09-28T16.21.25.608;0.230;0.968;0.035;-0.784;-54.390;-262.317;-9.329
1,72753E+12;2024-09-28T16.21.25.618;0.240;0.881;0.021;-0.808;-50.244;-182.012;-6.341
1,72753E+12;2024-09-28T16.21.25.628;0.250;0.756;0.031;-0.861;-45.671;-117.378;-4.268
1,72753E+12;2024-09-28T16.21.25.638;0.260;0.705;0.036;-0.905;-41.341;-69.146;-0.732
1,72753E+12;2024-09-28T16.21.25.648;0.270;0.661;0.047;-0.950;-37.622;-39.268;2.744
1,72753E+12;2024-09-28T16.21.25.658;0.280;0.596;0.069;-0.989;-34.268;-24.268;2.805
1,72753E+12;2024-09-28T16.21.25.668;0.290;0.585;0.073;-1.017;-31.159;-21.220;2.134
1,72753E+12;2024-09-28T16.21.25.678;0.300;0.569;0.073;-1.034;-28.476;-23.780;0.732
1,72753E+12;2024-09-28T16.21.25.688;0.310;0.565;0.081;-1.050;-26.341;-25.915;-2.805
1,72753E+12;2024-09-28T16.21.25.698;0.320;0.598;0.085;-1.055;-23.963;-21.585;-5.671
1,72753E+12;2024-09-28T16.21.25.708;0.330;0.639;0.078;-1.049;-20.732;-9.817;-6.159
1,72753E+12;2024-09-28T16.21.25.718;0.340;0.652;0.072;-1.026;-15.549;2.317;-5.610
1,72753E+12;2024-09-28T16.21.25.728;0.350;0.597;0.062;-1.000;-9.268;8.537;-3.963
1,72753E+12;2024-09-28T16.21.25.738;0.360;0.554;0.073;-0.973;-2.012;10.732;-2.805
1,72753E+12;2024-09-28T16.21.25.748;0.370;0.555;0.073;-0.939;4.695;10.732;-0.488
1,72753E+12;2024-09-28T16.21.25.758;0.380;0.543;0.077;-0.926;9.451;9.878;0.549
1,72753E+12;2024-09-28T16.21.25.768;0.390;0.551;0.098;-0.921;12.195;12.378;0.122
1,72753E+12;2024-09-28T16.21.25.778;0.400;0.587;0.109;-0.920;12.866;22.195;0.122
1,72753E+12;2024-09-28T16.21.25.788;0.410;0.620;0.115;-0.906;12.195;42.256;0.732
1,72753E+12;2024-09-28T16.21.25.798;0.420;0.660;0.115;-0.899;11.402;71.280;2.622
1,72753E+12;2024-09-28T16.21.25.808;0.430;0.698;0.112;-0.883;10.915;104.085;5.305
1,72753E+12;2024-09-28T16.21.25.818;0.440;0.720;0.103;-0.858;10.915;138.354;8.110
1,72753E+12;2024-09-28T16.21.25.828;0.450;0.745;0.092;-0.828;11.646;171.280;11.463
1,72753E+12;2024-09-28T16.21.25.838;0.460;0.757;0.083;-0.805;12.744;200.000;15.366
1,72753E+12;2024-09-28T16.21.25.848;0.470;0.755;0.077;-0.790;13.720;221.951;18.720
