epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727530012109,2024-09-28T16.26.52.109,0.000,1.524,-12.378,-5.793
1727530012119,2024-09-28T16.26.52.119,0.010,1.585,-12.744,-5.671
1727530012129,2024-09-28T16.26.52.129,0.020,2.256,-14.512,-5.305
1727530012139,2024-09-28T16.26.52.139,0.030,3.415,-21.829,-5.000
1727530012149,2024-09-28T16.26.52.149,0.040,5.183,-34.573,-5.427
1727530012159,2024-09-28T16.26.52.159,0.050,7.500,-50.976,-6.585
1727530012169,2024-09-28T16.26.52.169,0.060,10.183,-71.890,-8.110
1727530012179,2024-09-28T16.26.52.179,0.070,13.598,-101.098,-10.183
1727530012189,2024-09-28T16.26.52.189,0.080,17.622,-140.000,-13.171
1727530012199,2024-09-28T16.26.52.199,0.090,21.768,-187.561,-17.500
1727530012209,2024-09-28T16.26.52.209,0.100,25.976,-247.378,-21.585
1727530012219,2024-09-28T16.26.52.219,0.110,31.829,-317.866,-27.256
1727530012229,2024-09-28T16.26.52.229,0.120,37.500,-384.207,-35.854
1727530012239,2024-09-28T16.26.52.239,0.130,40.427,-439.451,-42.683
1727530012249,2024-09-28T16.26.52.249,0.140,43.110,-495.488,-48.049
1727530012259,2024-09-28T16.26.52.259,0.150,45.549,-561.524,-56.829
1727530012269,2024-09-28T16.26.52.269,0.160,47.622,-644.207,-65.732
1727530012279,2024-09-28T16.26.52.279,0.170,50.183,-734.756,-76.646
1727530012289,2024-09-28T16.26.52.289,0.180,51.646,-822.805,-88.841
1727530012299,2024-09-28T16.26.52.299,0.190,51.524,-897.988,-98.902
1727530012309,2024-09-28T16.26.52.309,0.200,47.256,-947.317,-103.902
1727530012319,2024-09-28T16.26.52.319,0.210,38.659,-960.183,-102.317
1727530012329,2024-09-28T16.26.52.329,0.220,30.366,-933.841,-94.085
1727530012339,2024-09-28T16.26.52.339,0.230,21.890,-879.634,-79.939
1727530012349,2024-09-28T16.26.52.349,0.240,12.744,-802.256,-66.402
1727530012359,2024-09-28T16.26.52.359,0.250,3.049,-699.573,-53.902
1727530012369,2024-09-28T16.26.52.369,0.260,-6.341,-574.207,-41.402
1727530012379,2024-09-28T16.26.52.379,0.270,-13.415,-436.646,-25.671
1727530012389,2024-09-28T16.26.52.389,0.280,-19.146,-302.866,-11.159
1727530012399,2024-09-28T16.26.52.399,0.290,-25.366,-186.768,-1.159
1727530012409,2024-09-28T16.26.52.409,0.300,-31.463,-100.488,7.866
1727530012419,2024-09-28T16.26.52.419,0.310,-35.488,-49.634,13.720
1727530012429,2024-09-28T16.26.52.429,0.320,-36.646,-33.841,15.976
1727530012439,2024-09-28T16.26.52.439,0.330,-34.268,-41.341,13.659
1727530012449,2024-09-28T16.26.52.449,0.340,-28.659,-60.671,8.537
1727530012459,2024-09-28T16.26.52.459,0.350,-21.037,-80.122,1.220
1727530012469,2024-09-28T16.26.52.469,0.360,-11.890,-88.659,-6.890
1727530012479,2024-09-28T16.26.52.479,0.370,-3.171,-81.524,-11.829
1727530012489,2024-09-28T16.26.52.489,0.380,3.415,-60.854,-12.439
1727530012499,2024-09-28T16.26.52.499,0.390,7.988,-33.110,-10.122
1727530012509,2024-09-28T16.26.52.509,0.400,10.183,-2.256,-6.829
1727530012519,2024-09-28T16.26.52.519,0.410,10.427,27.012,-2.378
1727530012529,2024-09-28T16.26.52.529,0.420,9.817,43.537,2.561
1727530012539,2024-09-28T16.26.52.539,0.430,9.024,45.671,4.390
1727530012549,2024-09-28T16.26.52.549,0.440,8.841,38.780,3.293
1727530012559,2024-09-28T16.26.52.559,0.450,9.451,29.756,1.280
1727530012569,2024-09-28T16.26.52.569,0.460,9.878,22.256,-0.915
1727530012579,2024-09-28T16.26.52.579,0.470,9.756,19.451,-2.622
1727530012589,2024-09-28T16.26.52.589,0.480,8.780,23.841,-3.110
1727530012599,2024-09-28T16.26.52.599,0.490,6.524,35.671,-2.317
1727530012609,2024-09-28T16.26.52.609,0.500,3.171,55.122,-0.427
1727530012619,2024-09-28T16.26.52.619,0.510,-1.220,84.573,2.256
1727530012629,2024-09-28T16.26.52.629,0.520,-6.341,124.329,6.463
1727530012639,2024-09-28T16.26.52.639,0.530,-11.280,172.744,11.890
1727530012649,2024-09-28T16.26.52.649,0.540,-15.610,226.463,18.598
1727530012659,2024-09-28T16.26.52.659,0.550,-19.756,281.098,26.768
1727530012669,2024-09-28T16.26.52.669,0.560,-23.841,334.634,34.634
1727530012679,2024-09-28T16.26.52.679,0.570,-26.951,385.244,41.768
1727530012689,2024-09-28T16.26.52.689,0.580,-29.573,432.256,49.207
1727530012699,2024-09-28T16.26.52.699,0.590,-32.134,477.195,56.402
1727530012709,2024-09-28T16.26.52.709,0.600,-34.085,522.134,63.049
1727530012719,2024-09-28T16.26.52.719,0.610,-36.098,565.122,70.610
1727530012729,2024-09-28T16.26.52.729,0.620,-38.232,604.268,77.805
1727530012739,2024-09-28T16.26.52.739,0.630,-41.951,639.817,83.780
1727530012749,2024-09-28T16.26.52.749,0.640,-47.073,666.098,89.939
1727530012759,2024-09-28T16.26.52.759,0.650,-52.073,677.500,94.512
1727530012769,2024-09-28T16.26.52.769,0.660,-56.768,677.073,96.585
1727530012779,2024-09-28T16.26.52.779,0.670,-60.000,668.902,97.744
1727530012789,2024-09-28T16.26.52.789,0.680,-60.671,652.012,98.598
1727530012799,2024-09-28T16.26.52.799,0.690,-56.341,622.927,99.085
1727530012809,2024-09-28T16.26.52.809,0.700,-47.683,581.098,98.415
1727530012819,2024-09-28T16.26.52.819,0.710,-37.012,536.646,93.720
1727530012829,2024-09-28T16.26.52.829,0.720,-26.524,489.756,84.878
1727530012839,2024-09-28T16.26.52.839,0.730,-16.585,433.598,74.817
1727530012849,2024-09-28T16.26.52.849,0.740,-9.268,354.817,65.122
1727530012859,2024-09-28T16.26.52.859,0.750,-2.012,271.585,53.720
1727530012869,2024-09-28T16.26.52.869,0.760,3.110,201.220,43.537
1727530012879,2024-09-28T16.26.52.879,0.770,8.232,153.476,34.207
1727530012889,2024-09-28T16.26.52.889,0.780,11.220,130.732,26.829
1727530012899,2024-09-28T16.26.52.899,0.790,12.500,129.512,23.841
1727530012909,2024-09-28T16.26.52.909,0.800,10.488,139.085,22.561
1727530012919,2024-09-28T16.26.52.919,0.810,8.598,148.598,22.256
1727530012929,2024-09-28T16.26.52.929,0.820,5.793,150.732,22.195
1727530012939,2024-09-28T16.26.52.939,0.830,3.232,136.037,21.159
1727530012949,2024-09-28T16.26.52.949,0.840,4.024,103.110,18.780
1727530012959,2024-09-28T16.26.52.959,0.850,7.439,61.890,15.488
1727530012969,2024-09-28T16.26.52.969,0.860,11.037,24.512,10.427
1727530012979,2024-09-28T16.26.52.979,0.870,14.268,-3.841,5.000
1727530012989,2024-09-28T16.26.52.989,0.880,17.317,-12.134,0.305
1727530012999,2024-09-28T16.26.52.999,0.890,15.671,5.488,-2.256
1727530013009,2024-09-28T16.26.53.009,0.900,7.500,36.463,-2.622
1727530013019,2024-09-28T16.26.53.019,0.910,-2.012,58.841,-1.463
1727530013029,2024-09-28T16.26.53.029,0.920,-7.378,58.476,1.463
1727530013039,2024-09-28T16.26.53.039,0.930,-8.049,38.110,2.439
1727530013049,2024-09-28T16.26.53.049,0.940,-5.366,10.183,-0.366
1727530013059,2024-09-28T16.26.53.059,0.950,-1.037,-15.976,-3.720
1727530013069,2024-09-28T16.26.53.069,0.960,3.049,-34.024,-6.098
1727530013079,2024-09-28T16.26.53.079,0.970,5.427,-37.866,-7.378
1727530013089,2024-09-28T16.26.53.089,0.980,5.000,-25.000,-7.317
1727530013099,2024-09-28T16.26.53.099,0.990,1.951,-3.841,-6.037
