epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.26.52.108;0.000;0.181;-0.097;0.963;1.524;-12.378;-5.793
1,72753E+12;2024-09-28T16.26.52.118;0.010;0.174;-0.099;0.963;1.585;-12.744;-5.671
1,72753E+12;2024-09-28T16.26.52.128;0.020;0.176;-0.104;0.953;2.256;-14.512;-5.305
1,72753E+12;2024-09-28T16.26.52.138;0.030;0.157;-0.107;0.952;3.415;-21.829;-5.000
1,72753E+12;2024-09-28T16.26.52.148;0.040;0.135;-0.111;0.952;5.183;-34.573;-5.427
1,72753E+12;2024-09-28T16.26.52.158;0.050;0.130;-0.120;0.952;7.500;-50.976;-6.585
1,72753E+12;2024-09-28T16.26.52.168;0.060;0.127;-0.125;0.949;10.183;-71.890;-8.110
1,72753E+12;2024-09-28T16.26.52.178;0.070;0.106;-0.128;0.942;13.598;-101.098;-10.183
1,72753E+12;2024-09-28T16.26.52.188;0.080;0.086;-0.131;0.923;17.622;-140.000;-13.171
1,72753E+12;2024-09-28T16.26.52.198;0.090;0.080;-0.130;0.903;21.768;-187.561;-17.500
1,72753E+12;2024-09-28T16.26.52.208;0.100;0.070;-0.128;0.879;25.976;-247.378;-21.585
1,72753E+12;2024-09-28T16.26.52.218;0.110;0.052;-0.126;0.854;31.829;-317.866;-27.256
1,72753E+12;2024-09-28T16.26.52.228;0.120;0.078;-0.110;0.817;37.500;-384.207;-35.854
1,72753E+12;2024-09-28T16.26.52.238;0.130;0.179;-0.091;0.777;40.427;-439.451;-42.683
1,72753E+12;2024-09-28T16.26.52.248;0.140;0.307;-0.090;0.732;43.110;-495.488;-48.049
1,72753E+12;2024-09-28T16.26.52.258;0.150;0.344;-0.082;0.669;45.549;-561.524;-56.829
1,72753E+12;2024-09-28T16.26.52.268;0.160;0.339;-0.060;0.601;47.622;-644.207;-65.732
1,72753E+12;2024-09-28T16.26.52.278;0.170;0.367;-0.026;0.516;50.183;-734.756;-76.646
1,72753E+12;2024-09-28T16.26.52.288;0.180;0.457;0.025;0.398;51.646;-822.805;-88.841
1,72753E+12;2024-09-28T16.26.52.298;0.190;0.557;0.073;0.236;51.524;-897.988;-98.902
1,72753E+12;2024-09-28T16.26.52.308;0.200;0.670;0.123;0.027;47.256;-947.317;-103.902
1,72753E+12;2024-09-28T16.26.52.318;0.210;0.808;0.161;-0.186;38.659;-960.183;-102.317
1,72753E+12;2024-09-28T16.26.52.328;0.220;0.951;0.174;-0.389;30.366;-933.841;-94.085
1,72753E+12;2024-09-28T16.26.52.338;0.230;1.073;0.167;-0.558;21.890;-879.634;-79.939
1,72753E+12;2024-09-28T16.26.52.348;0.240;1.120;0.174;-0.683;12.744;-802.256;-66.402
1,72753E+12;2024-09-28T16.26.52.358;0.250;1.168;0.177;-0.781;3.049;-699.573;-53.902
1,72753E+12;2024-09-28T16.26.52.368;0.260;1.256;0.174;-0.820;-6.341;-574.207;-41.402
1,72753E+12;2024-09-28T16.26.52.378;0.270;1.277;0.151;-0.798;-13.415;-436.646;-25.671
1,72753E+12;2024-09-28T16.26.52.388;0.280;1.205;0.148;-0.801;-19.146;-302.866;-11.159
1,72753E+12;2024-09-28T16.26.52.398;0.290;1.106;0.154;-0.851;-25.366;-186.768;-1.159
1,72753E+12;2024-09-28T16.26.52.408;0.300;0.967;0.159;-0.897;-31.463;-100.488;7.866
1,72753E+12;2024-09-28T16.26.52.418;0.310;0.797;0.159;-0.932;-35.488;-49.634;13.720
1,72753E+12;2024-09-28T16.26.52.428;0.320;0.658;0.152;-0.947;-36.646;-33.841;15.976
1,72753E+12;2024-09-28T16.26.52.438;0.330;0.562;0.145;-0.946;-34.268;-41.341;13.659
1,72753E+12;2024-09-28T16.26.52.448;0.340;0.533;0.127;-0.932;-28.659;-60.671;8.537
1,72753E+12;2024-09-28T16.26.52.458;0.350;0.526;0.124;-0.920;-21.037;-80.122;1.220
1,72753E+12;2024-09-28T16.26.52.468;0.360;0.557;0.123;-0.924;-11.890;-88.659;-6.890
1,72753E+12;2024-09-28T16.26.52.478;0.370;0.611;0.117;-0.933;-3.171;-81.524;-11.829
1,72753E+12;2024-09-28T16.26.52.488;0.380;0.630;0.124;-0.951;3.415;-60.854;-12.439
1,72753E+12;2024-09-28T16.26.52.498;0.390;0.647;0.138;-0.968;7.988;-33.110;-10.122
1,72753E+12;2024-09-28T16.26.52.508;0.400;0.656;0.149;-0.983;10.183;-2.256;-6.829
1,72753E+12;2024-09-28T16.26.52.518;0.410;0.669;0.158;-0.980;10.427;27.012;-2.378
1,72753E+12;2024-09-28T16.26.52.528;0.420;0.645;0.152;-0.950;9.817;43.537;2.561
1,72753E+12;2024-09-28T16.26.52.538;0.430;0.565;0.147;-0.911;9.024;45.671;4.390
1,72753E+12;2024-09-28T16.26.52.548;0.440;0.557;0.143;-0.867;8.841;38.780;3.293
1,72753E+12;2024-09-28T16.26.52.558;0.450;0.574;0.136;-0.825;9.451;29.756;1.280
1,72753E+12;2024-09-28T16.26.52.568;0.460;0.576;0.127;-0.799;9.878;22.256;-0.915
1,72753E+12;2024-09-28T16.26.52.578;0.470;0.598;0.124;-0.780;9.756;19.451;-2.622
1,72753E+12;2024-09-28T16.26.52.588;0.480;0.640;0.129;-0.770;8.780;23.841;-3.110
1,72753E+12;2024-09-28T16.26.52.598;0.490;0.676;0.136;-0.771;6.524;35.671;-2.317
1,72753E+12;2024-09-28T16.26.52.608;0.500;0.719;0.145;-0.771;3.171;55.122;-0.427
1,72753E+12;2024-09-28T16.26.52.618;0.510;0.763;0.147;-0.778;-1.220;84.573;2.256
1,72753E+12;2024-09-28T16.26.52.628;0.520;0.818;0.152;-0.793;-6.341;124.329;6.463
1,72753E+12;2024-09-28T16.26.52.638;0.530;0.883;0.155;-0.794;-11.280;172.744;11.890
1,72753E+12;2024-09-28T16.26.52.648;0.540;0.933;0.155;-0.793;-15.610;226.463;18.598
1,72753E+12;2024-09-28T16.26.52.658;0.550;0.969;0.159;-0.792;-19.756;281.098;26.768
1,72753E+12;2024-09-28T16.26.52.668;0.560;1.007;0.167;-0.772;-23.841;334.634;34.634
1,72753E+12;2024-09-28T16.26.52.678;0.570;1.055;0.171;-0.740;-26.951;385.244;41.768
1,72753E+12;2024-09-28T16.26.52.688;0.580;1.087;0.173;-0.709;-29.573;432.256;49.207
1,72753E+12;2024-09-28T16.26.52.698;0.590;1.114;0.176;-0.671;-32.134;477.195;56.402
1,72753E+12;2024-09-28T16.26.52.708;0.600;1.161;0.174;-0.618;-34.085;522.134;63.049
1,72753E+12;2024-09-28T16.26.52.718;0.610;1.202;0.168;-0.550;-36.098;565.122;70.610
1,72753E+12;2024-09-28T16.26.52.728;0.620;1.208;0.165;-0.484;-38.232;604.268;77.805
1,72753E+12;2024-09-28T16.26.52.738;0.630;1.191;0.169;-0.440;-41.951;639.817;83.780
1,72753E+12;2024-09-28T16.26.52.748;0.640;1.170;0.170;-0.367;-47.073;666.098;89.939
1,72753E+12;2024-09-28T16.26.52.758;0.650;1.102;0.155;-0.289;-52.073;677.500;94.512
1,72753E+12;2024-09-28T16.26.52.768;0.660;0.986;0.149;-0.201;-56.768;677.073;96.585
1,72753E+12;2024-09-28T16.26.52.778;0.670;0.913;0.129;-0.095;-60.000;668.902;97.744
1,72753E+12;2024-09-28T16.26.52.788;0.680;0.857;0.079;0.035;-60.671;652.012;98.598
1,72753E+12;2024-09-28T16.26.52.798;0.690;0.756;0.042;0.156;-56.341;622.927;99.085
1,72753E+12;2024-09-28T16.26.52.808;0.700;0.631;-0.007;0.287;-47.683;581.098;98.415
1,72753E+12;2024-09-28T16.26.52.818;0.710;0.568;-0.027;0.396;-37.012;536.646;93.720
1,72753E+12;2024-09-28T16.26.52.828;0.720;0.581;-0.049;0.481;-26.524;489.756;84.878
1,72753E+12;2024-09-28T16.26.52.838;0.730;0.514;-0.087;0.556;-16.585;433.598;74.817
1,72753E+12;2024-09-28T16.26.52.848;0.740;0.349;-0.111;0.600;-9.268;354.817;65.122
1,72753E+12;2024-09-28T16.26.52.858;0.750;0.175;-0.114;0.664;-2.012;271.585;53.720
