epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.33.30.701;0.000;-0.039;0.152;0.880;11.220;-249.817;10.915
1,72753E+12;2024-09-28T16.33.30.711;0.010;0.100;0.199;0.854;11.037;-255.915;10.305
1,72753E+12;2024-09-28T16.33.30.721;0.020;0.319;0.181;0.864;11.098;-270.610;7.012
1,72753E+12;2024-09-28T16.33.30.731;0.030;0.514;0.169;0.879;10.915;-253.415;6.402
1,72753E+12;2024-09-28T16.33.30.741;0.040;0.628;0.187;0.879;10.000;-200.976;8.171
1,72753E+12;2024-09-28T16.33.30.751;0.050;0.671;0.197;0.871;6.341;-134.878;7.683
1,72753E+12;2024-09-28T16.33.30.761;0.060;0.676;0.208;0.857;1.585;-68.049;4.756
1,72753E+12;2024-09-28T16.33.30.771;0.070;0.643;0.213;0.861;-2.988;-6.707;0.854
1,72753E+12;2024-09-28T16.33.30.781;0.080;0.505;0.186;0.869;-5.427;37.195;-2.561
1,72753E+12;2024-09-28T16.33.30.791;0.090;0.299;0.180;0.852;-3.354;46.524;-2.683
1,72753E+12;2024-09-28T16.33.30.801;0.100;0.228;0.201;0.843;-0.427;26.463;-3.171
1,72753E+12;2024-09-28T16.33.30.811;0.110;0.307;0.210;0.859;0.305;-2.378;-3.476
1,72753E+12;2024-09-28T16.33.30.821;0.120;0.411;0.209;0.891;0.671;-17.805;-2.622
1,72753E+12;2024-09-28T16.33.30.831;0.130;0.482;0.202;0.910;0.488;-11.402;-2.134
1,72753E+12;2024-09-28T16.33.30.841;0.140;0.499;0.196;0.915;-0.244;8.598;-1.524
1,72753E+12;2024-09-28T16.33.30.851;0.150;0.476;0.195;0.915;-0.854;31.768;-1.646
1,72753E+12;2024-09-28T16.33.30.861;0.160;0.402;0.181;0.906;-0.976;46.829;-1.768
1,72753E+12;2024-09-28T16.33.30.871;0.170;0.282;0.178;0.903;0.427;43.232;-1.463
1,72753E+12;2024-09-28T16.33.30.881;0.180;0.223;0.178;0.893;2.195;20.244;-1.524
1,72753E+12;2024-09-28T16.33.30.891;0.190;0.287;0.198;0.888;2.988;-11.220;-1.402
1,72753E+12;2024-09-28T16.33.30.901;0.200;0.396;0.198;0.905;2.500;-30.488;-3.963
1,72753E+12;2024-09-28T16.33.30.911;0.210;0.454;0.182;0.911;1.098;-28.354;-5.366
1,72753E+12;2024-09-28T16.33.30.921;0.220;0.471;0.190;0.906;-0.061;-12.073;-4.817
1,72753E+12;2024-09-28T16.33.30.931;0.230;0.474;0.195;0.901;-1.829;8.963;-4.695
1,72753E+12;2024-09-28T16.33.30.941;0.240;0.472;0.191;0.907;-3.476;30.305;-3.902
1,72753E+12;2024-09-28T16.33.30.951;0.250;0.397;0.182;0.914;-3.110;42.622;-2.561
1,72753E+12;2024-09-28T16.33.30.961;0.260;0.296;0.172;0.903;-0.915;37.561;-2.073
1,72753E+12;2024-09-28T16.33.30.971;0.270;0.279;0.177;0.891;1.768;17.439;-1.707
1,72753E+12;2024-09-28T16.33.30.981;0.280;0.342;0.186;0.911;3.110;-4.024;-1.280
1,72753E+12;2024-09-28T16.33.30.991;0.290;0.407;0.179;0.927;3.354;-12.866;-2.073
1,72753E+12;2024-09-28T16.33.31.001;0.300;0.442;0.170;0.912;3.354;-6.890;-1.402
1,72753E+12;2024-09-28T16.33.31.011;0.310;0.459;0.192;0.898;2.683;6.098;0.366
1,72753E+12;2024-09-28T16.33.31.021;0.320;0.446;0.194;0.896;-0.183;21.829;-1.098
1,72753E+12;2024-09-28T16.33.31.031;0.330;0.401;0.173;0.893;-3.171;36.768;-3.598
1,72753E+12;2024-09-28T16.33.31.041;0.340;0.320;0.173;0.885;-4.024;39.939;-2.622
1,72753E+12;2024-09-28T16.33.31.051;0.350;0.256;0.182;0.878;-3.537;25.793;-2.134
1,72753E+12;2024-09-28T16.33.31.061;0.360;0.284;0.180;0.887;-2.561;3.171;-3.049
1,72753E+12;2024-09-28T16.33.31.071;0.370;0.362;0.180;0.902;-1.159;-13.659;-3.110
1,72753E+12;2024-09-28T16.33.31.081;0.380;0.422;0.176;0.926;0.183;-15.549;-2.500
1,72753E+12;2024-09-28T16.33.31.091;0.390;0.442;0.172;0.928;1.098;-5.000;-1.220
1,72753E+12;2024-09-28T16.33.31.101;0.400;0.433;0.181;0.901;1.463;8.354;-0.244
1,72753E+12;2024-09-28T16.33.31.111;0.410;0.444;0.196;0.892;0.000;22.073;-0.976
1,72753E+12;2024-09-28T16.33.31.121;0.420;0.488;0.193;0.907;-2.927;40.732;-2.378
1,72753E+12;2024-09-28T16.33.31.131;0.430;0.498;0.188;0.909;-4.451;64.512;-3.049
1,72753E+12;2024-09-28T16.33.31.141;0.440;0.537;0.210;0.878;-6.768;94.756;-4.146
