epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.33.52.391;0.000;-0.151;0.071;0.755;30.122;-475.610;-9.512
1,72753E+12;2024-09-28T16.33.52.401;0.010;-0.192;0.100;0.746;28.841;-472.561;-7.988
1,72753E+12;2024-09-28T16.33.52.411;0.020;-0.119;0.116;0.756;26.646;-459.207;0.183
1,72753E+12;2024-09-28T16.33.52.421;0.030;0.010;0.104;0.775;22.988;-449.817;10.122
1,72753E+12;2024-09-28T16.33.52.431;0.040;0.099;0.142;0.749;13.598;-436.220;9.756
1,72753E+12;2024-09-28T16.33.52.441;0.050;0.279;0.195;0.744;-2.073;-398.476;2.073
1,72753E+12;2024-09-28T16.33.52.451;0.060;0.497;0.182;0.802;-16.463;-331.098;-0.915
1,72753E+12;2024-09-28T16.33.52.461;0.070;0.620;0.144;0.878;-25.244;-246.890;0.183
1,72753E+12;2024-09-28T16.33.52.471;0.080;0.676;0.112;0.934;-28.659;-161.159;-1.159
1,72753E+12;2024-09-28T16.33.52.481;0.090;0.642;0.078;0.969;-25.610;-86.829;-4.024
1,72753E+12;2024-09-28T16.33.52.491;0.100;0.547;0.057;0.961;-18.293;-33.293;-4.329
1,72753E+12;2024-09-28T16.33.52.501;0.110;0.450;0.054;0.922;-10.183;-5.183;-2.134
1,72753E+12;2024-09-28T16.33.52.511;0.120;0.361;0.062;0.869;-3.415;-1.585;1.159
1,72753E+12;2024-09-28T16.33.52.521;0.130;0.311;0.095;0.834;0.610;-17.622;3.659
1,72753E+12;2024-09-28T16.33.52.531;0.140;0.304;0.132;0.808;1.098;-39.512;3.110
1,72753E+12;2024-09-28T16.33.52.541;0.150;0.365;0.159;0.808;-0.915;-51.768;0.122
1,72753E+12;2024-09-28T16.33.52.551;0.160;0.445;0.157;0.834;-4.268;-45.976;-2.195
1,72753E+12;2024-09-28T16.33.52.561;0.170;0.480;0.132;0.877;-6.341;-25.305;-2.073
1,72753E+12;2024-09-28T16.33.52.571;0.180;0.505;0.113;0.907;-6.463;5.122;-1.159
1,72753E+12;2024-09-28T16.33.52.581;0.190;0.547;0.104;0.925;-5.610;40.366;-1.829
1,72753E+12;2024-09-28T16.33.52.591;0.200;0.540;0.093;0.934;-3.232;71.037;-2.012
1,72753E+12;2024-09-28T16.33.52.601;0.210;0.434;0.062;0.912;1.463;76.646;1.585
1,72753E+12;2024-09-28T16.33.52.611;0.220;0.281;0.068;0.877;5.305;53.780;3.293
1,72753E+12;2024-09-28T16.33.52.621;0.230;0.216;0.092;0.841;6.220;20.366;1.768
1,72753E+12;2024-09-28T16.33.52.631;0.240;0.274;0.114;0.841;4.939;-3.354;-0.610
1,72753E+12;2024-09-28T16.33.52.641;0.250;0.357;0.133;0.862;2.683;-9.390;-2.317
1,72753E+12;2024-09-28T16.33.52.651;0.260;0.395;0.125;0.894;0.793;-0.671;-1.646
1,72753E+12;2024-09-28T16.33.52.661;0.270;0.417;0.098;0.923;0.732;15.000;-0.061
1,72753E+12;2024-09-28T16.33.52.671;0.280;0.427;0.094;0.936;1.707;32.744;-0.488
