epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727530829836,2024-09-28T16.40.29.836,0.780,-1.168,-0.027,0.021
1727530829846,2024-09-28T16.40.29.846,0.790,-1.078,-0.039,0.003
1727530829856,2024-09-28T16.40.29.856,0.800,-1.035,-0.065,-0.010
1727530829866,2024-09-28T16.40.29.866,0.810,-1.023,-0.100,-0.031
1727530829876,2024-09-28T16.40.29.876,0.820,-1.044,-0.112,-0.053
1727530829886,2024-09-28T16.40.29.886,0.830,-1.043,-0.108,-0.056
1727530829896,2024-09-28T16.40.29.896,0.840,-1.016,-0.101,-0.039
1727530829906,2024-09-28T16.40.29.906,0.850,-1.006,-0.083,-0.016
1727530829916,2024-09-28T16.40.29.916,0.860,-1.058,-0.071,-0.009
1727530829926,2024-09-28T16.40.29.926,0.870,-1.137,-0.064,-0.007
1727530829936,2024-09-28T16.40.29.936,0.880,-1.207,-0.051,-0.001
1727530829946,2024-09-28T16.40.29.946,0.890,-1.230,-0.032,0.033
1727530829956,2024-09-28T16.40.29.956,0.900,-1.240,-0.017,0.092
1727530829966,2024-09-28T16.40.29.966,0.910,-1.287,-0.009,0.151
1727530829976,2024-09-28T16.40.29.976,0.920,-1.270,-0.006,0.200
1727530829986,2024-09-28T16.40.29.986,0.930,-1.214,0.002,0.263
1727530829996,2024-09-28T16.40.29.996,0.940,-1.172,0.005,0.328
1727530830006,2024-09-28T16.40.30.006,0.950,-1.105,-0.015,0.380
1727530830016,2024-09-28T16.40.30.016,0.960,-1.052,-0.038,0.420
1727530830026,2024-09-28T16.40.30.026,0.970,-0.971,-0.037,0.446
1727530830036,2024-09-28T16.40.30.036,0.980,-0.822,-0.053,0.452
1727530830046,2024-09-28T16.40.30.046,0.990,-0.681,-0.027,0.480
1727530830056,2024-09-28T16.40.30.056,1.000,-0.492,0.000,0.517
1727530830066,2024-09-28T16.40.30.066,1.010,-0.332,-0.002,0.581
1727530830076,2024-09-28T16.40.30.076,1.020,-0.297,-0.016,0.648
1727530830086,2024-09-28T16.40.30.086,1.030,-0.339,0.013,0.682
1727530830096,2024-09-28T16.40.30.096,1.040,-0.282,0.058,0.713
1727530830106,2024-09-28T16.40.30.106,1.050,-0.078,0.069,0.761
1727530830116,2024-09-28T16.40.30.116,1.060,0.109,0.071,0.810
1727530830126,2024-09-28T16.40.30.126,1.070,0.250,0.117,0.811
1727530830136,2024-09-28T16.40.30.136,1.080,0.520,0.147,0.826
1727530830146,2024-09-28T16.40.30.146,1.090,0.773,0.116,0.867
1727530830156,2024-09-28T16.40.30.156,1.100,0.731,0.139,0.869
1727530830166,2024-09-28T16.40.30.166,1.110,0.505,0.197,0.815
1727530830176,2024-09-28T16.40.30.176,1.120,0.243,0.236,0.798
1727530830186,2024-09-28T16.40.30.186,1.130,-0.078,0.192,0.870
1727530830196,2024-09-28T16.40.30.196,1.140,-0.244,0.072,0.948
1727530830206,2024-09-28T16.40.30.206,1.150,-0.107,0.065,0.985
1727530830216,2024-09-28T16.40.30.216,1.160,0.150,0.136,1.003
1727530830226,2024-09-28T16.40.30.226,1.170,0.246,0.132,0.992
1727530830236,2024-09-28T16.40.30.236,1.180,0.186,0.111,0.957
1727530830246,2024-09-28T16.40.30.246,1.190,0.106,0.121,0.919
1727530830256,2024-09-28T16.40.30.256,1.200,0.088,0.113,0.907
1727530830266,2024-09-28T16.40.30.266,1.210,0.059,0.096,0.914
1727530830276,2024-09-28T16.40.30.276,1.220,-0.056,0.094,0.920
1727530830286,2024-09-28T16.40.30.286,1.230,-0.148,0.093,0.935
1727530830296,2024-09-28T16.40.30.296,1.240,-0.061,0.076,0.971
1727530830306,2024-09-28T16.40.30.306,1.250,0.105,0.085,0.995
1727530830316,2024-09-28T16.40.30.316,1.260,0.193,0.101,0.990
1727530830326,2024-09-28T16.40.30.326,1.270,0.189,0.103,0.969
1727530830336,2024-09-28T16.40.30.336,1.280,0.158,0.104,0.951
1727530830346,2024-09-28T16.40.30.346,1.290,0.144,0.101,0.951
1727530830356,2024-09-28T16.40.30.356,1.300,0.132,0.092,0.963
1727530830366,2024-09-28T16.40.30.366,1.310,0.023,0.079,0.979
1727530830376,2024-09-28T16.40.30.376,1.320,-0.113,0.072,0.986
1727530830386,2024-09-28T16.40.30.386,1.330,-0.099,0.070,0.998
1727530830396,2024-09-28T16.40.30.396,1.340,0.008,0.087,1.023
1727530830406,2024-09-28T16.40.30.406,1.350,0.080,0.082,1.025
1727530830416,2024-09-28T16.40.30.416,1.360,0.104,0.078,1.004
1727530830426,2024-09-28T16.40.30.426,1.370,0.134,0.089,0.983
1727530830436,2024-09-28T16.40.30.436,1.380,0.173,0.096,0.967
1727530830446,2024-09-28T16.40.30.446,1.390,0.164,0.105,0.961
1727530830456,2024-09-28T16.40.30.456,1.400,0.134,0.106,0.948
1727530830466,2024-09-28T16.40.30.466,1.410,0.131,0.111,0.937
1727530830476,2024-09-28T16.40.30.476,1.420,0.151,0.133,0.914
1727530830486,2024-09-28T16.40.30.486,1.430,0.303,0.178,0.859
1727530830496,2024-09-28T16.40.30.496,1.440,0.579,0.166,0.787
1727530830506,2024-09-28T16.40.30.506,1.450,0.730,0.159,0.623
1727530830516,2024-09-28T16.40.30.516,1.460,0.659,0.131,0.363
1727530830526,2024-09-28T16.40.30.526,1.470,0.303,0.084,0.037
1727530830536,2024-09-28T16.40.30.536,1.480,-0.383,0.055,-0.283
1727530830546,2024-09-28T16.40.30.546,1.490,-1.187,-0.004,-0.454
1727530830556,2024-09-28T16.40.30.556,1.500,-1.802,-0.087,-0.418
1727530830566,2024-09-28T16.40.30.566,1.510,-2.064,-0.071,-0.142
1727530830576,2024-09-28T16.40.30.576,1.520,-1.916,-0.054,0.130
1727530830586,2024-09-28T16.40.30.586,1.530,-1.633,-0.075,0.314
1727530830596,2024-09-28T16.40.30.596,1.540,-1.257,-0.122,0.387
1727530830606,2024-09-28T16.40.30.606,1.550,-0.907,-0.145,0.347
1727530830616,2024-09-28T16.40.30.616,1.560,-0.830,-0.075,0.215
1727530830626,2024-09-28T16.40.30.626,1.570,-0.988,-0.015,0.078
1727530830636,2024-09-28T16.40.30.636,1.580,-1.156,0.006,0.036
1727530830646,2024-09-28T16.40.30.646,1.590,-1.193,0.027,0.016
1727530830656,2024-09-28T16.40.30.656,1.600,-1.143,0.049,-0.024
1727530830666,2024-09-28T16.40.30.666,1.610,-1.120,0.079,-0.049
1727530830676,2024-09-28T16.40.30.676,1.620,-1.106,0.097,-0.063
1727530830686,2024-09-28T16.40.30.686,1.630,-1.137,0.085,-0.044
1727530830696,2024-09-28T16.40.30.696,1.640,-1.200,0.061,0.010
1727530830706,2024-09-28T16.40.30.706,1.650,-1.189,0.046,0.050
1727530830716,2024-09-28T16.40.30.716,1.660,-1.093,0.045,0.065
1727530830726,2024-09-28T16.40.30.726,1.670,-1.026,0.044,0.060
1727530830736,2024-09-28T16.40.30.736,1.680,-1.048,0.036,0.044
1727530830746,2024-09-28T16.40.30.746,1.690,-1.078,0.028,0.036
1727530830756,2024-09-28T16.40.30.756,1.700,-1.071,0.031,0.037
1727530830766,2024-09-28T16.40.30.766,1.710,-1.040,0.033,0.044
1727530830776,2024-09-28T16.40.30.776,1.720,-1.027,0.039,0.052
1727530830786,2024-09-28T16.40.30.786,1.730,-1.026,0.046,0.055
1727530830796,2024-09-28T16.40.30.796,1.740,-1.020,0.048,0.060
1727530830806,2024-09-28T16.40.30.806,1.750,-1.028,0.043,0.069
1727530830816,2024-09-28T16.40.30.816,1.760,-1.034,0.036,0.078
1727530830826,2024-09-28T16.40.30.826,1.770,-1.023,0.030,0.078
1727530830836,2024-09-28T16.40.30.836,1.780,-1.027,0.029,0.081
1727530830846,2024-09-28T16.40.30.846,1.790,-1.056,0.022,0.085
1727530830856,2024-09-28T16.40.30.856,1.800,-1.076,0.017,0.095
1727530830866,2024-09-28T16.40.30.866,1.810,-1.092,0.017,0.113
1727530830876,2024-09-28T16.40.30.876,1.820,-1.118,0.017,0.132
1727530830886,2024-09-28T16.40.30.886,1.830,-1.146,0.010,0.162
1727530830896,2024-09-28T16.40.30.896,1.840,-1.178,0.010,0.191
1727530830906,2024-09-28T16.40.30.906,1.850,-1.161,0.007,0.217
1727530830916,2024-09-28T16.40.30.916,1.860,-1.134,-0.000,0.244
1727530830926,2024-09-28T16.40.30.926,1.870,-1.127,0.010,0.281
1727530830936,2024-09-28T16.40.30.936,1.880,-1.033,0.012,0.329
1727530830946,2024-09-28T16.40.30.946,1.890,-0.909,0.024,0.381
1727530830956,2024-09-28T16.40.30.956,1.900,-0.792,0.013,0.439
1727530830966,2024-09-28T16.40.30.966,1.910,-0.706,-0.015,0.500
1727530830976,2024-09-28T16.40.30.976,1.920,-0.676,-0.017,0.546
1727530830986,2024-09-28T16.40.30.986,1.930,-0.640,-0.018,0.572
1727530830996,2024-09-28T16.40.30.996,1.940,-0.589,-0.042,0.591
1727530831006,2024-09-28T16.40.31.006,1.950,-0.677,-0.063,0.630
1727530831016,2024-09-28T16.40.31.016,1.960,-0.831,-0.045,0.686
1727530831026,2024-09-28T16.40.31.026,1.970,-0.849,-0.006,0.728
1727530831036,2024-09-28T16.40.31.036,1.980,-0.712,0.042,0.750
1727530831046,2024-09-28T16.40.31.046,1.990,-0.456,0.057,0.767
1727530831056,2024-09-28T16.40.31.056,2.000,-0.211,0.044,0.781
1727530831066,2024-09-28T16.40.31.066,2.010,-0.001,0.059,0.798
1727530831076,2024-09-28T16.40.31.076,2.020,0.162,0.082,0.808
1727530831086,2024-09-28T16.40.31.086,2.030,0.320,0.065,0.826
1727530831096,2024-09-28T16.40.31.096,2.040,0.443,0.053,0.848
1727530831106,2024-09-28T16.40.31.106,2.050,0.463,0.079,0.862
1727530831116,2024-09-28T16.40.31.116,2.060,0.384,0.108,0.857
1727530831126,2024-09-28T16.40.31.126,2.070,0.252,0.100,0.853
1727530831136,2024-09-28T16.40.31.136,2.080,0.080,0.070,0.863
1727530831146,2024-09-28T16.40.31.146,2.090,-0.036,0.047,0.889
1727530831156,2024-09-28T16.40.31.156,2.100,-0.008,0.040,0.932
1727530831166,2024-09-28T16.40.31.166,2.110,0.022,0.036,0.955
1727530831176,2024-09-28T16.40.31.176,2.120,0.019,0.022,0.955
1727530831186,2024-09-28T16.40.31.186,2.130,0.001,0.029,0.948
1727530831196,2024-09-28T16.40.31.196,2.140,0.005,0.050,0.952
1727530831206,2024-09-28T16.40.31.206,2.150,-0.023,0.055,0.961
1727530831216,2024-09-28T16.40.31.216,2.160,-0.102,0.048,0.966
1727530831226,2024-09-28T16.40.31.226,2.170,-0.140,0.049,0.978
1727530831236,2024-09-28T16.40.31.236,2.180,-0.158,0.043,0.987
1727530831246,2024-09-28T16.40.31.246,2.190,-0.222,0.031,0.985
1727530831256,2024-09-28T16.40.31.256,2.200,-0.290,0.033,0.975
1727530831266,2024-09-28T16.40.31.266,2.210,-0.250,0.032,0.968
1727530831276,2024-09-28T16.40.31.276,2.220,-0.163,0.034,0.958
1727530831286,2024-09-28T16.40.31.286,2.230,-0.105,0.029,0.951
1727530831296,2024-09-28T16.40.31.296,2.240,-0.102,0.014,0.947
1727530831306,2024-09-28T16.40.31.306,2.250,-0.131,0.002,0.945
1727530831316,2024-09-28T16.40.31.316,2.260,-0.141,0.008,0.932
1727530831326,2024-09-28T16.40.31.326,2.270,-0.132,0.021,0.912
1727530831336,2024-09-28T16.40.31.336,2.280,-0.157,0.024,0.916
1727530831346,2024-09-28T16.40.31.346,2.290,-0.195,0.016,0.918
1727530831356,2024-09-28T16.40.31.356,2.300,-0.200,0.030,0.927
1727530831366,2024-09-28T16.40.31.366,2.310,-0.192,0.027,0.945
1727530831376,2024-09-28T16.40.31.376,2.320,-0.188,0.007,0.951
1727530831386,2024-09-28T16.40.31.386,2.330,-0.220,0.007,0.946
1727530831396,2024-09-28T16.40.31.396,2.340,-0.283,0.013,0.939
1727530831406,2024-09-28T16.40.31.406,2.350,-0.313,0.016,0.940
1727530831416,2024-09-28T16.40.31.416,2.360,-0.285,0.014,0.941
1727530831426,2024-09-28T16.40.31.426,2.370,-0.235,0.019,0.934
1727530831436,2024-09-28T16.40.31.436,2.380,-0.195,0.033,0.930
1727530831446,2024-09-28T16.40.31.446,2.390,-0.146,0.037,0.926
1727530831456,2024-09-28T16.40.31.456,2.400,-0.070,0.047,0.917
1727530831466,2024-09-28T16.40.31.466,2.410,-0.022,0.044,0.901
1727530831476,2024-09-28T16.40.31.476,2.420,-0.013,0.053,0.867
1727530831486,2024-09-28T16.40.31.486,2.430,0.008,0.077,0.815
1727530831496,2024-09-28T16.40.31.496,2.440,0.061,0.096,0.727
1727530831506,2024-09-28T16.40.31.506,2.450,0.164,0.057,0.641
1727530831516,2024-09-28T16.40.31.516,2.460,0.092,0.025,0.514
1727530831526,2024-09-28T16.40.31.526,2.470,-0.233,0.035,0.343
1727530831536,2024-09-28T16.40.31.536,2.480,-0.670,0.016,0.219
1727530831546,2024-09-28T16.40.31.546,2.490,-0.973,-0.020,0.137
1727530831556,2024-09-28T16.40.31.556,2.500,-1.066,-0.052,0.091
1727530831566,2024-09-28T16.40.31.566,2.510,-1.121,-0.029,0.070
1727530831576,2024-09-28T16.40.31.576,2.520,-1.264,-0.052,0.076
1727530831586,2024-09-28T16.40.31.586,2.530,-1.432,-0.073,0.136
1727530831596,2024-09-28T16.40.31.596,2.540,-1.382,-0.065,0.202
1727530831606,2024-09-28T16.40.31.606,2.550,-1.226,-0.059,0.227
1727530831616,2024-09-28T16.40.31.616,2.560,-1.116,-0.044,0.215
1727530831626,2024-09-28T16.40.31.626,2.570,-1.044,-0.028,0.182
1727530831636,2024-09-28T16.40.31.636,2.580,-1.057,-0.008,0.157
1727530831646,2024-09-28T16.40.31.646,2.590,-1.129,0.004,0.133
1727530831656,2024-09-28T16.40.31.656,2.600,-1.222,0.018,0.078
1727530831666,2024-09-28T16.40.31.666,2.610,-1.233,0.050,0.039
1727530831676,2024-09-28T16.40.31.676,2.620,-1.124,0.051,0.056
1727530831686,2024-09-28T16.40.31.686,2.630,-1.025,0.040,0.099
1727530831696,2024-09-28T16.40.31.696,2.640,-1.010,0.031,0.108
1727530831706,2024-09-28T16.40.31.706,2.650,-1.060,0.007,0.100
1727530831716,2024-09-28T16.40.31.716,2.660,-1.083,-0.014,0.091
1727530831726,2024-09-28T16.40.31.726,2.670,-1.066,-0.021,0.086
1727530831736,2024-09-28T16.40.31.736,2.680,-1.068,-0.024,0.086
1727530831746,2024-09-28T16.40.31.746,2.690,-1.081,-0.031,0.088
1727530831756,2024-09-28T16.40.31.756,2.700,-1.070,-0.027,0.088
1727530831766,2024-09-28T16.40.31.766,2.710,-1.062,-0.015,0.085
1727530831776,2024-09-28T16.40.31.776,2.720,-1.061,-0.005,0.084
1727530831786,2024-09-28T16.40.31.786,2.730,-1.051,0.004,0.096
1727530831796,2024-09-28T16.40.31.796,2.740,-1.032,0.008,0.110
1727530831806,2024-09-28T16.40.31.806,2.750,-1.020,0.010,0.133
1727530831816,2024-09-28T16.40.31.816,2.760,-1.041,0.007,0.150
1727530831826,2024-09-28T16.40.31.826,2.770,-1.100,0.007,0.167
1727530831836,2024-09-28T16.40.31.836,2.780,-1.154,-0.002,0.188
1727530831846,2024-09-28T16.40.31.846,2.790,-1.216,0.004,0.221
1727530831856,2024-09-28T16.40.31.856,2.800,-1.233,0.019,0.245
1727530831866,2024-09-28T16.40.31.866,2.810,-1.236,0.004,0.279
1727530831876,2024-09-28T16.40.31.876,2.820,-1.287,0.013,0.336
1727530831886,2024-09-28T16.40.31.886,2.830,-1.172,0.019,0.373
1727530831896,2024-09-28T16.40.31.896,2.840,-1.037,0.000,0.410
1727530831906,2024-09-28T16.40.31.906,2.850,-1.017,-0.010,0.466
1727530831916,2024-09-28T16.40.31.916,2.860,-0.982,-0.043,0.490
1727530831926,2024-09-28T16.40.31.926,2.870,-0.913,-0.021,0.511
1727530831936,2024-09-28T16.40.31.936,2.880,-0.722,-0.002,0.526
1727530831946,2024-09-28T16.40.31.946,2.890,-0.533,-0.026,0.558
1727530831956,2024-09-28T16.40.31.956,2.900,-0.481,-0.044,0.587
1727530831966,2024-09-28T16.40.31.966,2.910,-0.466,-0.013,0.544
1727530831976,2024-09-28T16.40.31.976,2.920,-0.280,0.079,0.499
1727530831986,2024-09-28T16.40.31.986,2.930,0.052,0.110,0.499
1727530831996,2024-09-28T16.40.31.996,2.940,0.355,0.122,0.518
1727530832006,2024-09-28T16.40.32.006,2.950,0.608,0.156,0.516
1727530832016,2024-09-28T16.40.32.016,2.960,0.844,0.199,0.522
1727530832026,2024-09-28T16.40.32.026,2.970,1.049,0.230,0.566
1727530832036,2024-09-28T16.40.32.036,2.980,1.185,0.232,0.634
1727530832046,2024-09-28T16.40.32.046,2.990,1.171,0.206,0.723
1727530832056,2024-09-28T16.40.32.056,3.000,0.954,0.138,0.779
1727530832066,2024-09-28T16.40.32.066,3.010,0.627,0.072,0.806
1727530832076,2024-09-28T16.40.32.076,3.020,0.391,0.078,0.821
1727530832086,2024-09-28T16.40.32.086,3.030,0.297,0.092,0.850
1727530832096,2024-09-28T16.40.32.096,3.040,0.305,0.093,0.859
1727530832106,2024-09-28T16.40.32.106,3.050,0.397,0.109,0.853
1727530832116,2024-09-28T16.40.32.116,3.060,0.500,0.117,0.857
1727530832126,2024-09-28T16.40.32.126,3.070,0.578,0.123,0.840
1727530832136,2024-09-28T16.40.32.136,3.080,0.612,0.142,0.820
1727530832146,2024-09-28T16.40.32.146,3.090,0.617,0.151,0.816
1727530832156,2024-09-28T16.40.32.156,3.100,0.638,0.141,0.821
1727530832166,2024-09-28T16.40.32.166,3.110,0.603,0.103,0.839
1727530832176,2024-09-28T16.40.32.176,3.120,0.412,0.087,0.842
1727530832186,2024-09-28T16.40.32.186,3.130,0.241,0.112,0.836
1727530832196,2024-09-28T16.40.32.196,3.140,0.295,0.128,0.859
1727530832206,2024-09-28T16.40.32.206,3.150,0.483,0.112,0.889
1727530832216,2024-09-28T16.40.32.216,3.160,0.589,0.099,0.897
1727530832226,2024-09-28T16.40.32.226,3.170,0.594,0.102,0.881
1727530832236,2024-09-28T16.40.32.236,3.180,0.558,0.115,0.851
1727530832246,2024-09-28T16.40.32.246,3.190,0.552,0.126,0.838
1727530832256,2024-09-28T16.40.32.256,3.200,0.533,0.105,0.843
1727530832266,2024-09-28T16.40.32.266,3.210,0.442,0.099,0.861
1727530832276,2024-09-28T16.40.32.276,3.220,0.357,0.105,0.872
1727530832286,2024-09-28T16.40.32.286,3.230,0.342,0.107,0.885
1727530832296,2024-09-28T16.40.32.296,3.240,0.419,0.099,0.899
1727530832306,2024-09-28T16.40.32.306,3.250,0.476,0.099,0.906
1727530832316,2024-09-28T16.40.32.316,3.260,0.507,0.111,0.898
1727530832326,2024-09-28T16.40.32.326,3.270,0.573,0.126,0.867
1727530832336,2024-09-28T16.40.32.336,3.280,0.715,0.153,0.818
1727530832346,2024-09-28T16.40.32.346,3.290,0.854,0.154,0.789
1727530832356,2024-09-28T16.40.32.356,3.300,0.885,0.146,0.768
1727530832366,2024-09-28T16.40.32.366,3.310,0.835,0.152,0.718
1727530832376,2024-09-28T16.40.32.376,3.320,0.746,0.158,0.630
1727530832386,2024-09-28T16.40.32.386,3.330,0.625,0.174,0.502
1727530832396,2024-09-28T16.40.32.396,3.340,0.444,0.165,0.359
1727530832406,2024-09-28T16.40.32.406,3.350,0.112,0.112,0.227
1727530832416,2024-09-28T16.40.32.416,3.360,-0.365,0.043,0.116
1727530832426,2024-09-28T16.40.32.426,3.370,-0.831,-0.029,0.047
1727530832436,2024-09-28T16.40.32.436,3.380,-1.143,-0.099,0.072
1727530832446,2024-09-28T16.40.32.446,3.390,-1.328,-0.146,0.147
1727530832456,2024-09-28T16.40.32.456,3.400,-1.379,-0.169,0.220
1727530832466,2024-09-28T16.40.32.466,3.410,-1.396,-0.140,0.318
1727530832476,2024-09-28T16.40.32.476,3.420,-1.371,-0.120,0.396
1727530832486,2024-09-28T16.40.32.486,3.430,-1.226,-0.100,0.411
1727530832496,2024-09-28T16.40.32.496,3.440,-1.060,-0.104,0.332
1727530832506,2024-09-28T16.40.32.506,3.450,-0.988,-0.099,0.225
1727530832516,2024-09-28T16.40.32.516,3.460,-1.101,-0.089,0.196
1727530832526,2024-09-28T16.40.32.526,3.470,-1.215,-0.091,0.210
1727530832536,2024-09-28T16.40.32.536,3.480,-1.181,-0.079,0.201
1727530832546,2024-09-28T16.40.32.546,3.490,-1.130,-0.053,0.175
1727530832556,2024-09-28T16.40.32.556,3.500,-1.145,-0.029,0.152
1727530832566,2024-09-28T16.40.32.566,3.510,-1.162,-0.006,0.136
1727530832576,2024-09-28T16.40.32.576,3.520,-1.133,-0.011,0.134
1727530832586,2024-09-28T16.40.32.586,3.530,-1.111,-0.024,0.135
1727530832596,2024-09-28T16.40.32.596,3.540,-1.096,-0.033,0.143
1727530832606,2024-09-28T16.40.32.606,3.550,-1.074,-0.037,0.165
1727530832616,2024-09-28T16.40.32.616,3.560,-1.074,-0.041,0.184
1727530832626,2024-09-28T16.40.32.626,3.570,-1.077,-0.040,0.202
1727530832636,2024-09-28T16.40.32.636,3.580,-1.058,-0.029,0.214
1727530832646,2024-09-28T16.40.32.646,3.590,-1.029,-0.023,0.219
1727530832656,2024-09-28T16.40.32.656,3.600,-1.050,-0.021,0.224
1727530832666,2024-09-28T16.40.32.666,3.610,-1.119,-0.017,0.222
1727530832676,2024-09-28T16.40.32.676,3.620,-1.200,-0.014,0.222
1727530832686,2024-09-28T16.40.32.686,3.630,-1.198,-0.000,0.253
1727530832696,2024-09-28T16.40.32.696,3.640,-1.063,0.005,0.320
1727530832706,2024-09-28T16.40.32.706,3.650,-0.931,0.017,0.392
