epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727530410702,2024-09-28T16.33.30.702,0.000,11.220,-249.817,10.915
1727530410712,2024-09-28T16.33.30.712,0.010,11.037,-255.915,10.305
1727530410722,2024-09-28T16.33.30.722,0.020,11.098,-270.610,7.012
1727530410732,2024-09-28T16.33.30.732,0.030,10.915,-253.415,6.402
1727530410742,2024-09-28T16.33.30.742,0.040,10.000,-200.976,8.171
1727530410752,2024-09-28T16.33.30.752,0.050,6.341,-134.878,7.683
1727530410762,2024-09-28T16.33.30.762,0.060,1.585,-68.049,4.756
1727530410772,2024-09-28T16.33.30.772,0.070,-2.988,-6.707,0.854
1727530410782,2024-09-28T16.33.30.782,0.080,-5.427,37.195,-2.561
1727530410792,2024-09-28T16.33.30.792,0.090,-3.354,46.524,-2.683
1727530410802,2024-09-28T16.33.30.802,0.100,-0.427,26.463,-3.171
1727530410812,2024-09-28T16.33.30.812,0.110,0.305,-2.378,-3.476
1727530410822,2024-09-28T16.33.30.822,0.120,0.671,-17.805,-2.622
1727530410832,2024-09-28T16.33.30.832,0.130,0.488,-11.402,-2.134
1727530410842,2024-09-28T16.33.30.842,0.140,-0.244,8.598,-1.524
1727530410852,2024-09-28T16.33.30.852,0.150,-0.854,31.768,-1.646
1727530410862,2024-09-28T16.33.30.862,0.160,-0.976,46.829,-1.768
1727530410872,2024-09-28T16.33.30.872,0.170,0.427,43.232,-1.463
1727530410882,2024-09-28T16.33.30.882,0.180,2.195,20.244,-1.524
1727530410892,2024-09-28T16.33.30.892,0.190,2.988,-11.220,-1.402
1727530410902,2024-09-28T16.33.30.902,0.200,2.500,-30.488,-3.963
1727530410912,2024-09-28T16.33.30.912,0.210,1.098,-28.354,-5.366
1727530410922,2024-09-28T16.33.30.922,0.220,-0.061,-12.073,-4.817
1727530410932,2024-09-28T16.33.30.932,0.230,-1.829,8.963,-4.695
1727530410942,2024-09-28T16.33.30.942,0.240,-3.476,30.305,-3.902
1727530410952,2024-09-28T16.33.30.952,0.250,-3.110,42.622,-2.561
1727530410962,2024-09-28T16.33.30.962,0.260,-0.915,37.561,-2.073
1727530410972,2024-09-28T16.33.30.972,0.270,1.768,17.439,-1.707
1727530410982,2024-09-28T16.33.30.982,0.280,3.110,-4.024,-1.280
1727530410992,2024-09-28T16.33.30.992,0.290,3.354,-12.866,-2.073
1727530411002,2024-09-28T16.33.31.002,0.300,3.354,-6.890,-1.402
1727530411012,2024-09-28T16.33.31.012,0.310,2.683,6.098,0.366
1727530411022,2024-09-28T16.33.31.022,0.320,-0.183,21.829,-1.098
1727530411032,2024-09-28T16.33.31.032,0.330,-3.171,36.768,-3.598
1727530411042,2024-09-28T16.33.31.042,0.340,-4.024,39.939,-2.622
1727530411052,2024-09-28T16.33.31.052,0.350,-3.537,25.793,-2.134
1727530411062,2024-09-28T16.33.31.062,0.360,-2.561,3.171,-3.049
1727530411072,2024-09-28T16.33.31.072,0.370,-1.159,-13.659,-3.110
1727530411082,2024-09-28T16.33.31.082,0.380,0.183,-15.549,-2.500
1727530411092,2024-09-28T16.33.31.092,0.390,1.098,-5.000,-1.220
1727530411102,2024-09-28T16.33.31.102,0.400,1.463,8.354,-0.244
1727530411112,2024-09-28T16.33.31.112,0.410,0.000,22.073,-0.976
1727530411122,2024-09-28T16.33.31.122,0.420,-2.927,40.732,-2.378
1727530411132,2024-09-28T16.33.31.132,0.430,-4.451,64.512,-3.049
1727530411142,2024-09-28T16.33.31.142,0.440,-6.768,94.756,-4.146
1727530411152,2024-09-28T16.33.31.152,0.450,-13.049,144.634,-7.134
1727530411162,2024-09-28T16.33.31.162,0.460,-22.073,231.585,-12.683
1727530411172,2024-09-28T16.33.31.172,0.470,-32.988,365.793,-22.317
1727530411182,2024-09-28T16.33.31.182,0.480,-41.280,525.854,-27.256
1727530411192,2024-09-28T16.33.31.192,0.490,-46.707,686.646,-25.488
1727530411202,2024-09-28T16.33.31.202,0.500,-53.293,821.707,-11.646
1727530411212,2024-09-28T16.33.31.212,0.510,-57.561,911.646,13.049
1727530411222,2024-09-28T16.33.31.222,0.520,-58.902,957.744,34.573
1727530411232,2024-09-28T16.33.31.232,0.530,-61.098,969.573,48.598
1727530411242,2024-09-28T16.33.31.242,0.540,-62.012,943.841,60.244
