epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1727530432391,2024-09-28T16.33.52.391,0.000,-0.151,0.071,0.755
1727530432401,2024-09-28T16.33.52.401,0.010,-0.192,0.100,0.746
1727530432411,2024-09-28T16.33.52.411,0.020,-0.119,0.116,0.756
1727530432421,2024-09-28T16.33.52.421,0.030,0.010,0.104,0.775
1727530432431,2024-09-28T16.33.52.431,0.040,0.099,0.142,0.749
1727530432441,2024-09-28T16.33.52.441,0.050,0.279,0.195,0.744
1727530432451,2024-09-28T16.33.52.451,0.060,0.497,0.182,0.802
1727530432461,2024-09-28T16.33.52.461,0.070,0.620,0.144,0.878
1727530432471,2024-09-28T16.33.52.471,0.080,0.676,0.112,0.934
1727530432481,2024-09-28T16.33.52.481,0.090,0.642,0.078,0.969
1727530432491,2024-09-28T16.33.52.491,0.100,0.547,0.057,0.961
1727530432501,2024-09-28T16.33.52.501,0.110,0.450,0.054,0.922
1727530432511,2024-09-28T16.33.52.511,0.120,0.361,0.062,0.869
1727530432521,2024-09-28T16.33.52.521,0.130,0.311,0.095,0.834
1727530432531,2024-09-28T16.33.52.531,0.140,0.304,0.132,0.808
1727530432541,2024-09-28T16.33.52.541,0.150,0.365,0.159,0.808
1727530432551,2024-09-28T16.33.52.551,0.160,0.445,0.157,0.834
1727530432561,2024-09-28T16.33.52.561,0.170,0.480,0.132,0.877
1727530432571,2024-09-28T16.33.52.571,0.180,0.505,0.113,0.907
1727530432581,2024-09-28T16.33.52.581,0.190,0.547,0.104,0.925
1727530432591,2024-09-28T16.33.52.591,0.200,0.540,0.093,0.934
1727530432601,2024-09-28T16.33.52.601,0.210,0.434,0.062,0.912
1727530432611,2024-09-28T16.33.52.611,0.220,0.281,0.068,0.877
1727530432621,2024-09-28T16.33.52.621,0.230,0.216,0.092,0.841
1727530432631,2024-09-28T16.33.52.631,0.240,0.274,0.114,0.841
1727530432641,2024-09-28T16.33.52.641,0.250,0.357,0.133,0.862
1727530432651,2024-09-28T16.33.52.651,0.260,0.395,0.125,0.894
1727530432661,2024-09-28T16.33.52.661,0.270,0.417,0.098,0.923
1727530432671,2024-09-28T16.33.52.671,0.280,0.427,0.094,0.936
1727530432681,2024-09-28T16.33.52.681,0.290,0.401,0.074,0.956
1727530432691,2024-09-28T16.33.52.691,0.300,0.315,0.052,0.946
1727530432701,2024-09-28T16.33.52.701,0.310,0.250,0.071,0.916
1727530432711,2024-09-28T16.33.52.711,0.320,0.248,0.093,0.914
1727530432721,2024-09-28T16.33.52.721,0.330,0.285,0.109,0.914
1727530432731,2024-09-28T16.33.52.731,0.340,0.354,0.129,0.922
1727530432741,2024-09-28T16.33.52.741,0.350,0.420,0.130,0.943
1727530432751,2024-09-28T16.33.52.751,0.360,0.414,0.116,0.961
1727530432761,2024-09-28T16.33.52.761,0.370,0.365,0.099,0.960
1727530432771,2024-09-28T16.33.52.771,0.380,0.346,0.092,0.952
1727530432781,2024-09-28T16.33.52.781,0.390,0.345,0.095,0.949
1727530432791,2024-09-28T16.33.52.791,0.400,0.331,0.096,0.939
1727530432801,2024-09-28T16.33.52.801,0.410,0.308,0.104,0.925
1727530432811,2024-09-28T16.33.52.811,0.420,0.323,0.121,0.913
1727530432821,2024-09-28T16.33.52.821,0.430,0.374,0.130,0.917
1727530432831,2024-09-28T16.33.52.831,0.440,0.421,0.131,0.920
1727530432841,2024-09-28T16.33.52.841,0.450,0.431,0.131,0.934
1727530432851,2024-09-28T16.33.52.851,0.460,0.414,0.117,0.956
1727530432861,2024-09-28T16.33.52.861,0.470,0.366,0.084,0.976
1727530432871,2024-09-28T16.33.52.871,0.480,0.349,0.074,0.966
1727530432881,2024-09-28T16.33.52.881,0.490,0.390,0.098,0.954
1727530432891,2024-09-28T16.33.52.891,0.500,0.439,0.112,0.954
