epoc (ms);timestamp (+0300);elapsed (s);acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z
1,72753E+12;2024-09-28T16.40.06.675;0.000;0.025;0.204;0.974;2.134;-12.561;-0.915
1,72753E+12;2024-09-28T16.40.06.685;0.010;0.115;0.195;0.994;2.317;-9.878;-0.976
1,72753E+12;2024-09-28T16.40.06.695;0.020;0.141;0.188;0.986;1.585;2.561;-0.671
1,72753E+12;2024-09-28T16.40.06.705;0.030;0.147;0.194;0.977;-0.366;17.500;-0.671
1,72753E+12;2024-09-28T16.40.06.715;0.040;0.133;0.201;0.959;-3.049;31.098;-2.439
1,72753E+12;2024-09-28T16.40.06.725;0.050;0.136;0.202;0.955;-6.220;49.146;-4.329
1,72753E+12;2024-09-28T16.40.06.735;0.060;0.180;0.195;0.955;-9.207;75.122;-5.488
1,72753E+12;2024-09-28T16.40.06.745;0.070;0.227;0.200;0.940;-14.024;114.451;-8.171
1,72753E+12;2024-09-28T16.40.06.755;0.080;0.293;0.227;0.914;-22.927;175.793;-13.841
1,72753E+12;2024-09-28T16.40.06.765;0.090;0.408;0.234;0.877;-34.207;269.878;-21.768
1,72753E+12;2024-09-28T16.40.06.775;0.100;0.519;0.223;0.831;-44.390;394.085;-28.841
1,72753E+12;2024-09-28T16.40.06.785;0.110;0.555;0.193;0.733;-54.939;537.927;-34.329
1,72753E+12;2024-09-28T16.40.06.795;0.120;0.475;0.175;0.586;-63.537;675.793;-37.500
1,72753E+12;2024-09-28T16.40.06.805;0.130;0.235;0.119;0.404;-68.902;779.939;-39.634
1,72753E+12;2024-09-28T16.40.06.815;0.140;-0.160;0.098;0.220;-74.146;840.732;-44.573
1,72753E+12;2024-09-28T16.40.06.825;0.150;-0.528;0.076;0.085;-81.220;856.646;-44.634
1,72753E+12;2024-09-28T16.40.06.835;0.160;-0.795;0.027;0.018;-82.805;826.768;-33.476
1,72753E+12;2024-09-28T16.40.06.845;0.170;-1.030;-0.003;-0.002;-79.939;756.707;-21.707
1,72753E+12;2024-09-28T16.40.06.855;0.180;-1.223;-0.004;-0.042;-79.329;655.549;-12.805
1,72753E+12;2024-09-28T16.40.06.865;0.190;-1.403;0.007;-0.026;-75.549;539.085;-3.659
1,72753E+12;2024-09-28T16.40.06.875;0.200;-1.503;0.014;0.023;-63.354;413.110;10.671
1,72753E+12;2024-09-28T16.40.06.885;0.210;-1.519;0.014;0.104;-42.683;296.524;25.976
1,72753E+12;2024-09-28T16.40.06.895;0.220;-1.454;0.015;0.164;-20.244;205.854;30.671
1,72753E+12;2024-09-28T16.40.06.905;0.230;-1.307;-0.002;0.228;2.500;137.195;28.110
1,72753E+12;2024-09-28T16.40.06.915;0.240;-1.200;0.029;0.244;21.646;86.951;16.402
1,72753E+12;2024-09-28T16.40.06.925;0.250;-1.114;0.077;0.209;32.439;51.098;3.415
1,72753E+12;2024-09-28T16.40.06.935;0.260;-1.078;0.107;0.138;35.183;28.780;-5.732
1,72753E+12;2024-09-28T16.40.06.945;0.270;-1.097;0.120;0.047;29.146;24.146;-10.183
1,72753E+12;2024-09-28T16.40.06.955;0.280;-1.093;0.106;-0.033;17.256;26.098;-8.232
1,72753E+12;2024-09-28T16.40.06.965;0.290;-1.119;0.097;-0.067;6.524;24.390;-4.878
1,72753E+12;2024-09-28T16.40.06.975;0.300;-1.151;0.096;-0.081;-2.927;15.732;-3.598
1,72753E+12;2024-09-28T16.40.06.985;0.310;-1.118;0.083;-0.060;-10.976;3.780;-4.695
1,72753E+12;2024-09-28T16.40.06.995;0.320;-1.058;0.079;-0.012;-15.183;-8.720;-5.854
1,72753E+12;2024-09-28T16.40.07.005;0.330;-1.027;0.078;0.045;-15.061;-18.963;-6.463
