epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727530806676,2024-09-28T16.40.06.676,0.000,2.134,-12.561,-0.915
1727530806686,2024-09-28T16.40.06.686,0.010,2.317,-9.878,-0.976
1727530806696,2024-09-28T16.40.06.696,0.020,1.585,2.561,-0.671
1727530806706,2024-09-28T16.40.06.706,0.030,-0.366,17.500,-0.671
1727530806716,2024-09-28T16.40.06.716,0.040,-3.049,31.098,-2.439
1727530806726,2024-09-28T16.40.06.726,0.050,-6.220,49.146,-4.329
1727530806736,2024-09-28T16.40.06.736,0.060,-9.207,75.122,-5.488
1727530806746,2024-09-28T16.40.06.746,0.070,-14.024,114.451,-8.171
1727530806756,2024-09-28T16.40.06.756,0.080,-22.927,175.793,-13.841
1727530806766,2024-09-28T16.40.06.766,0.090,-34.207,269.878,-21.768
1727530806776,2024-09-28T16.40.06.776,0.100,-44.390,394.085,-28.841
1727530806786,2024-09-28T16.40.06.786,0.110,-54.939,537.927,-34.329
1727530806796,2024-09-28T16.40.06.796,0.120,-63.537,675.793,-37.500
1727530806806,2024-09-28T16.40.06.806,0.130,-68.902,779.939,-39.634
1727530806816,2024-09-28T16.40.06.816,0.140,-74.146,840.732,-44.573
1727530806826,2024-09-28T16.40.06.826,0.150,-81.220,856.646,-44.634
1727530806836,2024-09-28T16.40.06.836,0.160,-82.805,826.768,-33.476
1727530806846,2024-09-28T16.40.06.846,0.170,-79.939,756.707,-21.707
1727530806856,2024-09-28T16.40.06.856,0.180,-79.329,655.549,-12.805
1727530806866,2024-09-28T16.40.06.866,0.190,-75.549,539.085,-3.659
1727530806876,2024-09-28T16.40.06.876,0.200,-63.354,413.110,10.671
1727530806886,2024-09-28T16.40.06.886,0.210,-42.683,296.524,25.976
1727530806896,2024-09-28T16.40.06.896,0.220,-20.244,205.854,30.671
1727530806906,2024-09-28T16.40.06.906,0.230,2.500,137.195,28.110
1727530806916,2024-09-28T16.40.06.916,0.240,21.646,86.951,16.402
1727530806926,2024-09-28T16.40.06.926,0.250,32.439,51.098,3.415
1727530806936,2024-09-28T16.40.06.936,0.260,35.183,28.780,-5.732
1727530806946,2024-09-28T16.40.06.946,0.270,29.146,24.146,-10.183
1727530806956,2024-09-28T16.40.06.956,0.280,17.256,26.098,-8.232
1727530806966,2024-09-28T16.40.06.966,0.290,6.524,24.390,-4.878
1727530806976,2024-09-28T16.40.06.976,0.300,-2.927,15.732,-3.598
1727530806986,2024-09-28T16.40.06.986,0.310,-10.976,3.780,-4.695
1727530806996,2024-09-28T16.40.06.996,0.320,-15.183,-8.720,-5.854
1727530807006,2024-09-28T16.40.07.006,0.330,-15.061,-18.963,-6.463
1727530807016,2024-09-28T16.40.07.016,0.340,-11.098,-25.549,-7.744
1727530807026,2024-09-28T16.40.07.026,0.350,-5.000,-28.659,-8.720
1727530807036,2024-09-28T16.40.07.036,0.360,1.159,-33.415,-9.390
1727530807046,2024-09-28T16.40.07.046,0.370,6.585,-43.110,-9.817
1727530807056,2024-09-28T16.40.07.056,0.380,10.610,-52.012,-10.793
1727530807066,2024-09-28T16.40.07.066,0.390,11.159,-53.293,-10.976
1727530807076,2024-09-28T16.40.07.076,0.400,8.476,-47.378,-10.549
1727530807086,2024-09-28T16.40.07.086,0.410,4.756,-43.049,-10.183
1727530807096,2024-09-28T16.40.07.096,0.420,2.805,-50.488,-8.841
1727530807106,2024-09-28T16.40.07.106,0.430,2.134,-70.854,-7.073
1727530807116,2024-09-28T16.40.07.116,0.440,0.061,-100.122,-4.634
1727530807126,2024-09-28T16.40.07.126,0.450,-5.610,-135.549,0.793
1727530807136,2024-09-28T16.40.07.136,0.460,-5.488,-179.573,6.220
1727530807146,2024-09-28T16.40.07.146,0.470,-2.866,-233.171,5.610
1727530807156,2024-09-28T16.40.07.156,0.480,1.768,-293.354,1.098
1727530807166,2024-09-28T16.40.07.166,0.490,8.232,-348.659,-1.768
1727530807176,2024-09-28T16.40.07.176,0.500,13.537,-389.451,-0.305
1727530807186,2024-09-28T16.40.07.186,0.510,16.463,-421.402,2.134
1727530807196,2024-09-28T16.40.07.196,0.520,16.707,-444.207,0.915
1727530807206,2024-09-28T16.40.07.206,0.530,20.732,-454.207,-2.866
1727530807216,2024-09-28T16.40.07.216,0.540,25.610,-462.927,0.183
1727530807226,2024-09-28T16.40.07.226,0.550,31.524,-488.049,7.317
1727530807236,2024-09-28T16.40.07.236,0.560,36.402,-514.756,5.732
1727530807246,2024-09-28T16.40.07.246,0.570,38.049,-528.598,1.890
1727530807256,2024-09-28T16.40.07.256,0.580,40.549,-534.390,7.439
1727530807266,2024-09-28T16.40.07.266,0.590,43.902,-537.134,14.024
1727530807276,2024-09-28T16.40.07.276,0.600,42.622,-530.488,12.866
1727530807286,2024-09-28T16.40.07.286,0.610,37.561,-504.390,11.768
1727530807296,2024-09-28T16.40.07.296,0.620,32.012,-453.293,12.134
1727530807306,2024-09-28T16.40.07.306,0.630,24.329,-376.341,12.012
