epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727530389521,2024-09-28T16.33.09.521,0.000,1.037,-39.207,3.049
1727530389531,2024-09-28T16.33.09.531,0.010,1.463,-44.146,3.841
1727530389541,2024-09-28T16.33.09.541,0.020,2.683,-67.561,4.939
1727530389551,2024-09-28T16.33.09.551,0.030,4.268,-84.207,2.988
1727530389561,2024-09-28T16.33.09.561,0.040,6.341,-69.268,0.122
1727530389571,2024-09-28T16.33.09.571,0.050,6.646,-37.012,-1.585
1727530389581,2024-09-28T16.33.09.581,0.060,2.988,-0.732,-4.146
1727530389591,2024-09-28T16.33.09.591,0.070,-1.951,39.268,-7.866
1727530389601,2024-09-28T16.33.09.601,0.080,-4.939,80.732,-8.720
1727530389611,2024-09-28T16.33.09.611,0.090,-5.854,105.976,-5.061
1727530389621,2024-09-28T16.33.09.621,0.100,-6.341,98.659,-1.890
1727530389631,2024-09-28T16.33.09.631,0.110,-6.341,65.305,-0.854
1727530389641,2024-09-28T16.33.09.641,0.120,-5.122,27.195,0.000
1727530389651,2024-09-28T16.33.09.651,0.130,-2.866,2.561,-1.159
1727530389661,2024-09-28T16.33.09.661,0.140,-1.220,0.000,-3.110
1727530389671,2024-09-28T16.33.09.671,0.150,-0.305,13.780,-3.780
1727530389681,2024-09-28T16.33.09.681,0.160,-1.220,37.866,-4.817
1727530389691,2024-09-28T16.33.09.691,0.170,-2.378,66.037,-6.951
1727530389701,2024-09-28T16.33.09.701,0.180,-2.317,87.927,-7.500
1727530389711,2024-09-28T16.33.09.711,0.190,-0.854,83.841,-4.939
1727530389721,2024-09-28T16.33.09.721,0.200,1.585,42.317,-1.098
1727530389731,2024-09-28T16.33.09.731,0.210,1.524,-17.561,1.098
1727530389741,2024-09-28T16.33.09.741,0.220,1.585,-58.293,0.183
1727530389751,2024-09-28T16.33.09.751,0.230,2.927,-61.524,0.366
1727530389761,2024-09-28T16.33.09.761,0.240,2.622,-38.720,0.915
1727530389771,2024-09-28T16.33.09.771,0.250,0.732,-9.024,-0.854
1727530389781,2024-09-28T16.33.09.781,0.260,-2.561,17.378,-2.866
1727530389791,2024-09-28T16.33.09.791,0.270,-5.915,35.732,-4.451
1727530389801,2024-09-28T16.33.09.801,0.280,-7.500,41.646,-4.024
1727530389811,2024-09-28T16.33.09.811,0.290,-7.012,29.146,-0.915
1727530389821,2024-09-28T16.33.09.821,0.300,-5.427,1.402,0.610
1727530389831,2024-09-28T16.33.09.831,0.310,-3.841,-23.841,1.220
1727530389841,2024-09-28T16.33.09.841,0.320,-1.159,-32.805,0.793
1727530389851,2024-09-28T16.33.09.851,0.330,1.159,-26.890,-0.549
1727530389861,2024-09-28T16.33.09.861,0.340,1.463,-15.427,-1.890
1727530389871,2024-09-28T16.33.09.871,0.350,-0.854,-1.585,-2.622
1727530389881,2024-09-28T16.33.09.881,0.360,-4.451,16.463,-3.415
1727530389891,2024-09-28T16.33.09.891,0.370,-9.817,43.963,-4.268
1727530389901,2024-09-28T16.33.09.901,0.380,-15.671,87.866,-5.732
1727530389911,2024-09-28T16.33.09.911,0.390,-20.854,147.683,-7.744
1727530389921,2024-09-28T16.33.09.921,0.400,-29.512,228.293,-11.402
1727530389931,2024-09-28T16.33.09.931,0.410,-43.598,344.146,-17.561
1727530389941,2024-09-28T16.33.09.941,0.420,-60.732,502.439,-24.939
1727530389951,2024-09-28T16.33.09.951,0.430,-77.378,684.573,-30.549
1727530389961,2024-09-28T16.33.09.961,0.440,-94.939,854.390,-29.756
1727530389971,2024-09-28T16.33.09.971,0.450,-113.476,972.256,-23.598
1727530389981,2024-09-28T16.33.09.981,0.460,-133.171,1033.963,-15.488
1727530389991,2024-09-28T16.33.09.991,0.470,-149.207,1054.939,-2.561
1727530390001,2024-09-28T16.33.10.001,0.480,-156.890,1035.366,13.110
