epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1727530851106,2024-09-28T16.40.51.106,0.000,13.780,-127.439,-2.378
1727530851116,2024-09-28T16.40.51.116,0.010,14.939,-137.561,-2.500
1727530851126,2024-09-28T16.40.51.126,0.020,19.024,-186.585,-3.049
1727530851136,2024-09-28T16.40.51.136,0.030,25.732,-258.780,-4.146
1727530851146,2024-09-28T16.40.51.146,0.040,33.963,-344.329,-6.890
1727530851156,2024-09-28T16.40.51.156,0.050,42.683,-429.939,-14.024
1727530851166,2024-09-28T16.40.51.166,0.060,50.915,-491.829,-22.500
1727530851176,2024-09-28T16.40.51.176,0.070,58.232,-529.085,-27.134
1727530851186,2024-09-28T16.40.51.186,0.080,65.122,-550.976,-28.476
1727530851196,2024-09-28T16.40.51.196,0.090,71.524,-563.598,-26.098
1727530851206,2024-09-28T16.40.51.206,0.100,77.500,-568.598,-23.841
1727530851216,2024-09-28T16.40.51.216,0.110,83.232,-575.610,-18.659
1727530851226,2024-09-28T16.40.51.226,0.120,86.098,-582.195,-15.427
1727530851236,2024-09-28T16.40.51.236,0.130,83.537,-578.110,-14.024
1727530851246,2024-09-28T16.40.51.246,0.140,77.134,-554.024,-11.280
1727530851256,2024-09-28T16.40.51.256,0.150,69.817,-514.024,-7.683
1727530851266,2024-09-28T16.40.51.266,0.160,62.561,-470.610,-1.768
1727530851276,2024-09-28T16.40.51.276,0.170,52.378,-423.476,1.280
1727530851286,2024-09-28T16.40.51.286,0.180,42.927,-372.561,2.439
1727530851296,2024-09-28T16.40.51.296,0.190,37.317,-327.378,4.573
1727530851306,2024-09-28T16.40.51.306,0.200,29.207,-289.695,3.537
1727530851316,2024-09-28T16.40.51.316,0.210,21.098,-248.902,0.061
1727530851326,2024-09-28T16.40.51.326,0.220,18.171,-202.622,0.305
1727530851336,2024-09-28T16.40.51.336,0.230,15.793,-164.390,1.524
1727530851346,2024-09-28T16.40.51.346,0.240,12.012,-144.390,-0.183
1727530851356,2024-09-28T16.40.51.356,0.250,8.476,-134.817,-2.317
1727530851366,2024-09-28T16.40.51.366,0.260,4.756,-121.768,-3.780
1727530851376,2024-09-28T16.40.51.376,0.270,1.707,-98.841,-5.000
1727530851386,2024-09-28T16.40.51.386,0.280,-0.061,-70.976,-4.451
1727530851396,2024-09-28T16.40.51.396,0.290,-1.890,-45.305,-3.232
1727530851406,2024-09-28T16.40.51.406,0.300,-4.085,-21.524,-3.902
1727530851416,2024-09-28T16.40.51.416,0.310,-5.427,2.927,-4.207
1727530851426,2024-09-28T16.40.51.426,0.320,-6.341,19.207,-2.622
1727530851436,2024-09-28T16.40.51.436,0.330,-7.256,21.098,-2.866
1727530851446,2024-09-28T16.40.51.446,0.340,-7.805,13.293,-3.476
1727530851456,2024-09-28T16.40.51.456,0.350,-7.195,3.476,-2.012
1727530851466,2024-09-28T16.40.51.466,0.360,-5.793,-4.573,-0.671
1727530851476,2024-09-28T16.40.51.476,0.370,-4.024,-8.780,-0.671
1727530851486,2024-09-28T16.40.51.486,0.380,-2.256,-5.610,-0.976
1727530851496,2024-09-28T16.40.51.496,0.390,-1.280,4.451,-1.037
1727530851506,2024-09-28T16.40.51.506,0.400,-2.500,19.695,-1.768
1727530851516,2024-09-28T16.40.51.516,0.410,-3.902,38.415,-3.963
1727530851526,2024-09-28T16.40.51.526,0.420,-4.207,50.915,-3.780
1727530851536,2024-09-28T16.40.51.536,0.430,-4.878,43.598,-1.402
1727530851546,2024-09-28T16.40.51.546,0.440,-5.793,20.549,-1.159
